controller,stage2_rank,sample_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,control_effort,max_abs_ax_m_s2,max_ax_step_m_s2,max_thrust_N,max_abs_torque_Nm
pid,3,stochastic_dev_0006,True,False,,0.12232798765739443,0.8497364971490639,,,0.06300865556585644,0.20903377179037452,0.19989840036421294,129.917137665718,0.3111743378529425
pid,3,stochastic_dev_0007,True,True,6.41,0.0929698218464494,0.21007546833763122,,,0.0318980836325712,0.2473412106822433,0.20011574362582443,129.9067848154743,0.31735332962514773
pid,3,stochastic_dev_0008,True,False,,1.0271114404392472,0.28197176593349665,,,0.014192551245183102,0.09960897929670871,0.02495226405396623,131.59985703455018,4.85123317027254
pid,3,stochastic_dev_0009,True,False,,1.027021042548426,0.1510547527591098,,,0.0024786499663201336,0.048528945439537986,0.009793415890418655,131.60240222546804,4.851067038955832
pid,3,stochastic_dev_0010,True,False,,0.07971431229253793,1.1122718841953878,,,0.08647915067194605,0.22948786972398094,0.030933824925544168,144.8737594128154,0.2019782097357744
pid,3,stochastic_dev_0011,True,True,1.2649999999999997,0.05172137404964187,0.1799251180490278,,,0.0038177309350806454,0.05317944970727005,0.007302607816625448,136.17580233627893,0.04815895654267074
pid,3,stochastic_dev_0012,True,True,5.535,0.0692327254051048,0.3093894254957937,,,0.012798480583416705,0.10478041325392676,0.11978242993008961,129.8870280180555,0.19116911868393635
pid,3,stochastic_dev_0013,True,True,2.875,0.07901881802609002,0.6153361180255847,,,0.03082121040960979,0.14238934899436603,0.12237266538702855,129.89760749153973,0.21010678350273734
pid,3,stochastic_dev_0014,True,False,,0.5910052861251387,0.5697699801573338,,,0.02559120025093838,0.12860186595308257,0.019025828309864164,132.51612803676983,4.069145660962435
pid,3,stochastic_dev_0015,True,False,,0.5904228063922028,0.13325278033157734,,,0.007522594364518747,0.08334446697343972,0.013426000401840582,132.51706480810148,4.070505242856981
pid,3,stochastic_dev_0016,True,True,1.1399999999999997,0.04148541805582668,0.5754925454099834,,,0.017313478858662287,0.08868829523278597,0.014918729390486989,139.81657740454946,0.12026998758367877
pid,3,stochastic_dev_0017,True,True,1.0700000000000003,0.03308722588665903,0.18668837533739602,,,0.016087652889882516,0.10317846837697336,0.017732242891799865,133.6904834360543,0.033887845736554394
pid,3,stochastic_dev_0018,True,True,6.145,0.1271474988503377,0.632360520836557,,,0.036726661569966075,0.20213636207165095,0.20136147685470362,129.89564628087274,0.3121734986872935
pid,3,stochastic_dev_0019,True,False,,0.11766553623298194,0.8032713261647353,,,0.05406293628019211,0.18327022336312493,0.19824724540158023,129.90624171660914,0.3031558338009035
pid,3,ramp_dev_0_to_3p0,True,True,0.0,0.11947024527806008,0.3290023224954772,0.1328607959015509,0.1962291820961339,0.2444730843892238,0.23616553098864623,0.003559771714065768,129.92678135648737,0.06996645750619118
lqr,1,calm__+x_r0.15,True,True,2.49,0.056217920392060514,0.40015377712434463,,,0.03556142043957124,0.5,0.25,129.90663898609856,0.6637408528369386
lqr,1,wind_1p5__+x_r0.15,True,True,4.315,0.06484940464098474,0.4527604452193998,,,0.06626278767488288,0.44529730464576656,0.25,129.90158161133505,0.6761275154970054
lqr,1,wind_3p0__+x_r0.15,True,False,,0.22082264995272208,0.841520784742572,,,0.591475498168019,0.293208031975457,0.25,129.99763770923545,0.7161031136319532
lqr,1,calm__-x_r0.15,True,True,2.49,0.05621198562119486,0.40015377712434425,,,0.03556142043957124,0.5,0.25,129.90663898609856,0.6637408528369386
lqr,1,wind_1p5__-x_r0.15,True,True,2.5549999999999997,0.09283404806135483,0.34717324210242045,,,0.06806406685941638,0.5547026953542336,0.25000000000000006,129.94507437086753,0.6513054119545799
lqr,1,wind_3p0__-x_r0.15,True,False,,0.26154310454728463,0.6760506194384583,,,0.6098344544322201,0.7224491469116194,0.25000000000000006,130.1464879380091,0.6093263147602481
lqr,1,calm__+y_r0.15,True,False,,1.4611399946469157,0.0,,,2.759395202288763e-30,1.6948398961224364e-15,1.7711826019289693e-16,136.53446119399752,4.070504685932759
lqr,1,wind_1p5__+y_r0.15,True,False,,0.5930134197282876,0.1763604783375666,,,0.033155076389954255,0.06639039075046121,0.01821056269369748,132.51704349959726,4.070513715903792
lqr,1,wind_3p0__+y_r0.15,True,False,,0.6352961387946094,0.6928254924163377,,,0.573881608724153,0.293208031975457,0.08025571955425301,132.52626490876554,4.070943866242991
lqr,1,calm__-y_r0.15,True,False,,1.4611399946469157,0.0,,,2.759395202288763e-30,1.6948398961224364e-15,1.7711826019289693e-16,136.53446119399752,4.070504685932759
lqr,1,wind_1p5__-y_r0.15,True,False,,0.5930134197282876,0.1763604783375666,,,0.033155076389954255,0.06639039075046121,0.01821056269369748,132.51704349959726,4.070513715903792
lqr,1,wind_3p0__-y_r0.15,True,False,,0.6352961387946094,0.6928254924163377,,,0.573881608724153,0.293208031975457,0.08025571955425301,132.52626490876554,4.070943866242991
lqr,1,calm__+z_r0.15,True,True,1.065,0.029206261724303267,0.0,,,9.665928441454649e-30,4.814494350919358e-15,4.814494350919358e-15,139.8144,4.1033541965147705e-13
lqr,1,wind_1p5__+z_r0.15,True,False,,0.064454282325327,0.17732528306943288,,,0.0329470769568965,0.06639039075046121,0.01821056269369748,139.81774619453054,0.04276620491150867
lqr,1,wind_3p0__+z_r0.15,True,False,,0.23717713145150027,0.6946651970257479,,,0.5678209494794388,0.293208031975457,0.08025571955425301,139.87058215140286,0.20340993468125376
lqr,1,calm__-z_r0.15,True,True,1.065,0.029206261724303385,0.0,,,9.95459882354741e-30,4.814494350919372e-15,4.814494350919372e-15,133.69032302575295,4.788034241389785e-13
lqr,1,wind_1p5__-z_r0.15,True,False,,0.06463711041700371,0.17375947747517842,,,0.03283942525910449,0.06639039075046121,0.01821056269369748,133.69255849335275,0.04276620491150867
lqr,1,wind_3p0__-z_r0.15,True,False,,0.23758942621039486,0.6815623647602329,,,0.5685248337100428,0.293208031975457,0.08025571955425301,133.73165206113563,0.20340993468125376
lqr,1,calm__+x_r0.25,True,True,5.325,0.09458756123767473,0.6690573804109168,,,0.08891372471659065,0.75,0.25,129.94843776474343,0.8381110329736756
lqr,1,wind_1p5__+x_r0.25,True,True,4.3,0.09134187924990632,0.6882373052336179,,,0.11721228885327062,0.6952973046457666,0.25,129.92758279805344,0.8495600534389978
lqr,1,wind_3p0__+x_r0.25,True,True,0.0,0.2181387175135226,0.9938690839291585,,,0.6350196225556238,0.5275508530883806,0.25,130.01341209631843,0.8844024897501794
lqr,1,calm__-x_r0.25,True,True,5.325,0.09457121585118915,0.6690573804109163,,,0.08891372471659069,0.75,0.25,129.94843776474343,0.8381110329736756
lqr,1,wind_1p5__-x_r0.25,True,True,2.76,0.12581367993471032,0.5723143619256674,,,0.11974781482341454,0.8047026953542336,0.25000000000000006,129.99507212414085,0.8266152835820864
lqr,1,wind_3p0__-x_r0.25,True,False,,0.2844230127556427,0.7510255345168239,,,0.6652223582843659,0.9724491469116194,0.25000000000000006,130.24805649330514,0.7900171345075526
lqr,1,calm__+y_r0.25,True,False,,1.8609632382557795,0.0,,,8.840979840539715e-30,3.039854371740316e-15,3.210383457025024e-16,142.3231803422361,4.868918631220175
lqr,1,wind_1p5__+y_r0.25,True,False,,1.0285781013219364,0.1767910846051006,,,0.03330396023606649,0.06639039075046121,0.01821056269369748,131.6042015629359,4.850677028556324
lqr,1,wind_3p0__+y_r0.25,True,False,,1.0531114424828356,0.6949312163219986,,,0.5772093791966308,0.293208031975457,0.08025571955425301,131.6436088953123,4.845663701733863
lqr,1,calm__-y_r0.25,True,False,,1.8609632382557795,0.0,,,8.840979840539715e-30,3.039854371740316e-15,3.210383457025024e-16,142.3231803422361,4.868918631220175
lqr,1,wind_1p5__-y_r0.25,True,False,,1.0285781013219364,0.1767910846051006,,,0.03330396023606649,0.06639039075046121,0.01821056269369748,131.6042015629359,4.850677028556324
lqr,1,wind_3p0__-y_r0.25,True,False,,1.0531114424828356,0.6949312163219986,,,0.5772093791966308,0.293208031975457,0.08025571955425301,131.6436088953123,4.845663701733863
lqr,1,calm__+z_r0.25,True,True,1.2600000000000002,0.05090570166248128,0.0,,,2.911063753378945e-29,8.024157251532269e-15,8.024157251532269e-15,144.86215,8.402588207461441e-13
lqr,1,wind_1p5__+z_r0.25,True,False,,0.07670910663867166,0.17858471996349556,,,0.03295463576794551,0.06639039075046121,0.01821056269369748,144.86584098816573,0.04276620491150867
lqr,1,wind_3p0__+z_r0.25,True,False,,0.24066732930752932,0.6988994219137767,,,0.5673841711718974,0.293208031975457,0.08025571955425301,144.92538966925923,0.20340993468125376
lqr,1,calm__-z_r0.25,True,True,1.2600000000000002,0.05090570166248145,0.0,,,3.0664783623025964e-29,8.024157251532269e-15,8.024157251532269e-15,136.1756882870477,9.662608950152015e-13
lqr,1,wind_1p5__-z_r0.25,True,False,,0.07695720331183299,0.17284402672362503,,,0.03271737132732612,0.06639039075046121,0.01821056269369748,136.1777822246738,0.04276620491150867
lqr,1,wind_3p0__-z_r0.25,True,False,,0.24133010536239374,0.6787551113106954,,,0.5678558600843893,0.293208031975457,0.08025571955425301,136.21618727030835,0.20340993468125376
lqr,1,stochastic_dev_0000,True,True,2.1450000000000005,0.062402108884347156,0.4306929831839823,,,0.0400023577879513,0.5014344692649533,0.25,129.9117252351554,0.6472151825497883
lqr,1,stochastic_dev_0001,True,True,5.23,0.05952280116111832,0.6448964694864098,,,0.050100130069927924,0.5017702204683328,0.24999999999999997,129.90289578093007,0.6961807105251484
lqr,1,stochastic_dev_0002,True,False,,0.5913507128426373,0.32600131784449865,,,0.01486987584039256,0.10973686060080728,0.01855438752857111,132.51766819102951,4.070381037034611
lqr,1,stochastic_dev_0003,True,False,,0.5906941858625983,0.20924945471622314,,,0.007357813674968948,0.08208635435370855,0.021221853017223458,132.51741695213616,4.070486163422348
lqr,1,stochastic_dev_0004,True,True,1.08,0.03748045723582438,0.26769227497374304,,,0.009402403030125512,0.0830130361575277,0.016488007460261335,139.8138577385359,0.06201793394270635
lqr,1,stochastic_dev_0005,True,True,1.0700000000000003,0.03520575600566884,0.19262308608616052,,,0.004829908988565891,0.06526797593970345,0.015868739268762817,133.69024556515075,0.07318075661675993
lqr,1,stochastic_dev_0006,True,True,4.235,0.10166321735429197,0.7650254527893368,,,0.10129755429302889,0.7558196083992614,0.25,129.95284967554747,0.835602730263382
lqr,1,stochastic_dev_0007,True,True,3.3950000000000005,0.06131434229533889,0.41005867241290395,,,0.07737818815010995,0.5952838659947199,0.25,129.92490619416037,0.8602450218210356
lqr,1,stochastic_dev_0008,True,False,,1.0272712601386018,0.16464514347879614,,,0.010690338661098706,0.10458592945311526,0.03897070289258164,131.60154320891314,4.8511279279825406
lqr,1,stochastic_dev_0009,True,False,,1.0270591944917018,0.08478609395596919,,,0.001378716689036554,0.04895876748793336,0.01582964895903291,131.60206083457464,4.850990849378496
lqr,1,stochastic_dev_0010,True,True,1.7199999999999998,0.06800856742734278,0.48004664740686237,,,0.029194739757544594,0.20270598996613978,0.04440660295525843,144.86549338556566,0.1409339984925987
lqr,1,stochastic_dev_0011,True,True,1.2599999999999998,0.051467680368461964,0.07087189713811984,,,0.0017058767369143477,0.03674714566378298,0.009333405897053317,136.17567017857283,0.025492352500759846
lqr,1,stochastic_dev_0012,True,True,3.545,0.053840551330535,0.3655709757160993,,,0.03673732073080059,0.47521814591294076,0.25,129.90374087007226,0.6696068381690259
lqr,1,stochastic_dev_0013,True,True,3.87,0.06114173558305483,0.45062666407512825,,,0.04443744235593681,0.5063798830137645,0.25000000000000006,129.9097001886592,0.6690012594119227
lqr,1,stochastic_dev_0014,True,False,,0.590770382950623,0.2887709132000765,,,0.010663574510242663,0.11015892207617171,0.029045124393944077,132.51754917520327,4.070306188689217
lqr,1,stochastic_dev_0015,True,False,,0.5905181104474784,0.11627502393146677,,,0.005267666438340119,0.06805118798302734,0.013022204466773359,132.51645547166447,4.070510782582677
lqr,1,stochastic_dev_0016,True,True,1.085,0.033337609271417816,0.19461810686146253,,,0.004022271554862129,0.06503582093529645,0.016547316328005282,139.81549364833555,0.04653726660548657
lqr,1,stochastic_dev_0017,True,True,1.0750000000000002,0.03866547246824976,0.16086255580513112,,,0.012817200631232283,0.10944910435920205,0.02899267809983419,133.69060883963684,0.0911288704397736
lqr,1,stochastic_dev_0018,True,True,5.425000000000001,0.09974204847998407,0.6292018833329132,,,0.09311778390881476,0.7534079168346759,0.25000000000000006,129.95224792181298,0.8336931311463811
lqr,1,stochastic_dev_0019,True,True,7.18,0.09537583864328048,0.8065110500717736,,,0.10263452993585691,0.7381661813361161,0.25,129.94490676257243,0.8356556160965897
lqr,1,ramp_dev_0_to_3p0,True,True,0.0,0.14463560550859003,0.35094881027609925,0.16617196631992318,0.23622293059581306,0.2510451024519544,0.233699407932604,0.0037985576619568306,129.93129577755423,0.06156580289985169
lqr,2,calm__+x_r0.15,True,True,2.495,0.056251465416553126,0.387210610880652,,,0.033024044393995575,0.5,0.25,129.90499396244687,0.6637408528369386
lqr,2,wind_1p5__+x_r0.15,True,True,4.3950000000000005,0.06553054250457571,0.4406162093017503,,,0.06369052405370465,0.4443702586259999,0.25,129.90043576134136,0.676796819234212
lqr,2,wind_3p0__+x_r0.15,True,False,,0.22708103272458877,0.8322623710555519,,,0.5884433317197484,0.2928660545791739,0.25,129.99684669664722,0.7183694046458158
lqr,2,calm__-x_r0.15,True,True,2.495,0.056245824568153566,0.387210610880652,,,0.033024044393995575,0.5,0.25,129.90499396244687,0.6637408528369386
lqr,2,wind_1p5__-x_r0.15,True,True,2.615,0.09458800609461653,0.33916400557038945,,,0.06565467224631538,0.5556297413740001,0.25,129.94573400609823,0.6506350798577696
lqr,2,wind_3p0__-x_r0.15,True,False,,0.26878637151511575,0.6765326656447954,,,0.6072591646146992,0.7255661783281189,0.25000000000000006,130.14876341090024,0.6070960272443642
lqr,2,calm__+y_r0.15,True,False,,1.4611399946469152,0.0,,,2.204214361892092e-32,1.597253749020877e-16,1.946881554290284e-17,136.53446119399752,4.070504685932759
lqr,2,wind_1p5__+y_r0.15,True,False,,0.5931803537113206,0.176258937637268,,,0.03312051083967485,0.06670540138848163,0.017194480122424378,132.51706491304228,4.070513015077917
lqr,2,wind_3p0__+y_r0.15,True,False,,0.6378945032494601,0.6922770211618062,,,0.5735587854300498,0.2928660545791739,0.07609432270463545,132.52673100633638,4.070936860231224
lqr,2,calm__-y_r0.15,True,False,,1.4611399946469152,0.0,,,2.204214361892092e-32,1.597253749020877e-16,1.946881554290284e-17,136.53446119399752,4.070504685932759
lqr,2,wind_1p5__-y_r0.15,True,False,,0.5931803537113206,0.176258937637268,,,0.03312051083967485,0.06670540138848163,0.017194480122424378,132.51706491304228,4.070513015077917
lqr,2,wind_3p0__-y_r0.15,True,False,,0.6378945032494601,0.6922770211618062,,,0.5735587854300498,0.2928660545791739,0.07609432270463545,132.52673100633638,4.070936860231224
lqr,2,calm__+z_r0.15,True,True,1.065,0.02920626172430326,0.0,,,1.1510038024405768e-31,4.990584179692128e-16,4.990584179692128e-16,139.8144,3.53998104756364e-13
lqr,2,wind_1p5__+z_r0.15,True,False,,0.06596626628673029,0.1771932222410535,,,0.032906291332546606,0.06670540138848163,0.017194480122424378,139.81776126513714,0.039777455522841815
lqr,2,wind_3p0__+z_r0.15,True,False,,0.24403378264872005,0.6939568093646431,,,0.5674512524311641,0.2928660545791739,0.07609432270463545,139.87048069117438,0.19112253478117594
lqr,2,calm__-z_r0.15,True,True,1.065,0.029206261724303375,0.0,,,1.1797368228530336e-31,4.990584179692143e-16,4.990584179692143e-16,133.69032302575295,3.571135632702935e-13
lqr,2,wind_1p5__-z_r0.15,True,False,,0.06616106531547458,0.1736973364905835,,,0.03281231042086669,0.06670540138848163,0.017194480122424378,133.69265732262758,0.039777455522841815
lqr,2,wind_3p0__-z_r0.15,True,False,,0.24446301406347512,0.6810935873340822,,,0.5680698850718872,0.2928660545791739,0.07609432270463545,133.73309113459223,0.19112253478117594
lqr,2,calm__+x_r0.25,True,True,5.315,0.09462143084535685,0.6476632702123223,,,0.0826908745225995,0.75,0.25,129.94253793391647,0.8381110329736756
lqr,2,wind_1p5__+x_r0.25,True,True,4.335,0.09146265779880475,0.6681169232484704,,,0.1109416523291204,0.6943702586259999,0.25,129.92302133170668,0.8502577347515854
lqr,2,wind_3p0__+x_r0.25,True,True,0.0,0.22375211371670084,0.9774901530239253,,,0.6282657367689204,0.5244338216718811,0.25,130.0135739878592,0.8866968730857576
lqr,2,calm__-x_r0.25,True,True,5.315,0.09460584703662606,0.6476632702123208,,,0.0826908745225995,0.75,0.25,129.94253793391647,0.8381110329736756
lqr,2,wind_1p5__-x_r0.25,True,True,2.7700000000000005,0.12747978165759238,0.5560729657263025,,,0.11385300666423852,0.8056297413740001,0.25,129.9960176587426,0.8259164955559312
lqr,2,wind_3p0__-x_r0.25,True,False,,0.29172947772839947,0.747066819673202,,,0.6594320577161088,0.9755661783281189,0.25000000000000006,130.25137423209432,0.7877320874215303
lqr,2,calm__+y_r0.25,True,False,,1.8609632382557795,0.0,,,8.28749344903457e-32,3.1183408334690306e-16,3.418082783587823e-17,142.3231803422361,4.868918631220175
lqr,2,wind_1p5__+y_r0.25,True,False,,1.0286742349084979,0.17668694744529653,,,0.03326713072211422,0.06670540138848163,0.017194480122424378,131.60422535298366,4.850680358007654
lqr,2,wind_3p0__+y_r0.25,True,False,,1.0546820265953223,0.6943740397984421,,,0.5768227069177387,0.2928660545791739,0.07609432270463545,131.64367606658644,4.845708141191035
lqr,2,calm__-y_r0.25,True,False,,1.8609632382557795,0.0,,,8.28749344903457e-32,3.1183408334690306e-16,3.418082783587823e-17,142.3231803422361,4.868918631220175
lqr,2,wind_1p5__-y_r0.25,True,False,,1.0286742349084979,0.17668694744529653,,,0.03326713072211422,0.06670540138848163,0.017194480122424378,131.60422535298366,4.850680358007654
lqr,2,wind_3p0__-y_r0.25,True,False,,1.0546820265953223,0.6943740397984421,,,0.5768227069177387,0.2928660545791739,0.07609432270463545,131.64367606658644,4.845708141191035
lqr,2,calm__+z_r0.25,True,True,1.2600000000000002,0.050905701662481276,0.0,,,3.2519107378574265e-31,8.317640299486885e-16,8.317640299486885e-16,144.86215,3.6105928672647523e-13
lqr,2,wind_1p5__+z_r0.25,True,False,,0.07797936866595193,0.1784497576068107,,,0.032929393401845024,0.06670540138848163,0.017194480122424378,144.86588583657343,0.039777455522841815
lqr,2,wind_3p0__+z_r0.25,True,False,,0.24741722876286165,0.6981622202557581,,,0.567041808974988,0.2928660545791739,0.07609432270463545,144.92605688828806,0.19112253478117594
lqr,2,calm__-z_r0.25,True,True,1.2600000000000002,0.050905701662481435,0.0,,,3.4091231904832576e-31,8.317640299486885e-16,8.317640299486885e-16,136.1756882870477,3.6146452758378825e-13
lqr,2,wind_1p5__-z_r0.25,True,False,,0.07824634418950013,0.17279500361858688,,,0.03269261305890221,0.06670540138848163,0.017194480122424378,136.17787871034213,0.039777455522841815
lqr,2,wind_3p0__-z_r0.25,True,False,,0.2481056361095389,0.6783212271771542,,,0.5672698788847168,0.2928660545791739,0.07609432270463545,136.21726396231313,0.19112253478117594
lqr,2,stochastic_dev_0000,True,True,2.1399999999999997,0.06274167011507717,0.41973744308918476,,,0.03712738200122591,0.5018476158232755,0.25,129.90968503920288,0.6477705750716095
lqr,2,stochastic_dev_0001,True,True,5.215,0.058965556870309535,0.6266906411277546,,,0.04699040825496077,0.5008727593442623,0.25000000000000006,129.9008490131274,0.6966270328375417
lqr,2,stochastic_dev_0002,True,False,,0.5913925116457404,0.32360257047884217,,,0.014648495711027998,0.10795323817986074,0.01742672482350857,132.51758012775477,4.070386117236658
lqr,2,stochastic_dev_0003,True,False,,0.5907140536823713,0.21007213827704493,,,0.007189431417483397,0.08001458604744496,0.019749514263519508,132.51736398804707,4.070485465462055
lqr,2,stochastic_dev_0004,True,True,1.08,0.037618487560236016,0.26445641756215327,,,0.009238754585312894,0.07995207948532994,0.015879953697037423,139.81391189647786,0.061919118881384794
lqr,2,stochastic_dev_0005,True,True,1.0700000000000003,0.03538497337978697,0.19005448244381132,,,0.0046592675078000224,0.0635074066238081,0.014691677384519965,133.69024860048472,0.06879091300927198
lqr,2,stochastic_dev_0006,True,True,4.21,0.10179271479343503,0.7412205628565648,,,0.0944726821576313,0.7556907662379978,0.25,129.94652620035194,0.8358961119051633
lqr,2,stochastic_dev_0007,True,True,3.375,0.06055359228507424,0.3919511645140522,,,0.07051408977732242,0.5962199401623506,0.25,129.9214414713102,0.8609063607397224
lqr,2,stochastic_dev_0008,True,False,,1.0272866250901973,0.1650130459659105,,,0.010231712342407441,0.09979235185414836,0.03612610724743176,131.60154168581545,4.851131480833014
lqr,2,stochastic_dev_0009,True,False,,1.027061063293706,0.08396775357367083,,,0.0013150474655784028,0.04778791854367322,0.015056333217927625,131.60205026348964,4.8509892471168365
lqr,2,stochastic_dev_0010,True,True,1.7149999999999999,0.06855144936268703,0.47614222044627097,,,0.02842953471708916,0.19537383729976834,0.0423853608537981,144.86520480264673,0.13501243777105065
lqr,2,stochastic_dev_0011,True,True,1.2599999999999998,0.05148259654225874,0.06994355117157303,,,0.0016424156872849793,0.03519108519159628,0.008803505421122085,136.1756726644703,0.023069528772522857
lqr,2,stochastic_dev_0012,True,True,3.5600000000000005,0.05387021214790645,0.35403482628961686,,,0.0340206520213744,0.47618291788558303,0.25,129.9014906705202,0.6695642278407472
lqr,2,stochastic_dev_0013,True,True,3.9000000000000004,0.06128870031651669,0.4385006139230083,,,0.04135044499708175,0.5063137804770523,0.25000000000000006,129.90793260856182,0.6686110599632543
lqr,2,stochastic_dev_0014,True,False,,0.5907892682270094,0.2874784990102054,,,0.010309743629814665,0.10659665152458468,0.02683430522617236,132.51747580301685,4.070302448915647
lqr,2,stochastic_dev_0015,True,False,,0.5905324786771727,0.11648448052225335,,,0.0050942555704606195,0.06596064223163464,0.012373241268653058,132.51648356405528,4.070508520491181
lqr,2,stochastic_dev_0016,True,True,1.085,0.033430499137452295,0.19189969669840942,,,0.0038354527779132616,0.062129778515206784,0.015870979235173346,139.81546884270853,0.04332917956348984
lqr,2,stochastic_dev_0017,True,True,1.0750000000000002,0.039149077998739824,0.1619117924694919,,,0.012452360394172902,0.10592927904549952,0.02712041973843997,133.69061767095366,0.08573283102063804
lqr,2,stochastic_dev_0018,True,True,5.355,0.10009168354298537,0.6103923921865555,,,0.0871235081169906,0.7534227105461779,0.25,129.94602870786701,0.8335658783295709
lqr,2,stochastic_dev_0019,True,True,7.1899999999999995,0.09524331584337367,0.7862868467843499,,,0.09600730625846644,0.738464859815421,0.25,129.93940864917673,0.8358137207349742
lqr,2,ramp_dev_0_to_3p0,True,True,0.0,0.14870400898068784,0.352325443943884,0.1698953005951136,0.24308653378582357,0.2513157181741034,0.23419483940401012,0.0037895623694078062,129.93145018629474,0.06136615906178602
lqr,3,calm__+x_r0.15,True,True,2.5,0.0564973867951414,0.4103077205239181,,,0.0341524241821027,0.5,0.25,129.90547075285215,0.6637408528369386
lqr,3,wind_1p5__+x_r0.15,True,True,4.305,0.06530312974315694,0.46379704954994005,,,0.06490198710679616,0.44560291491705306,0.25,129.90095272119476,0.6765447012664056
lqr,3,wind_3p0__+x_r0.15,True,False,,0.2221084024269545,0.8556986211546482,,,0.5901138027186138,0.29501076199000964,0.25,129.99599545692288,0.7176589431337161
lqr,3,calm__-x_r0.15,True,True,2.5,0.05649155283240571,0.4103077205239181,,,0.0341524241821027,0.5,0.25,129.90547075285215,0.6637408528369386
lqr,3,wind_1p5__-x_r0.15,True,True,2.5600000000000005,0.09311148881414084,0.35131764070476806,,,0.06652447246395973,0.5543970850829469,0.25,129.94518350684348,0.6508878732660326
lqr,3,wind_3p0__-x_r0.15,True,False,,0.26266798004921144,0.6791517950897792,,,0.6078708720000165,0.7213131540916383,0.25,130.14714269824978,0.6077039506784472
lqr,3,calm__+y_r0.15,True,False,,1.4611399946469152,0.0,,,2.557299723945199e-32,1.7304966910073277e-16,2.0569399786747297e-17,136.53446119399752,4.070504685932759
lqr,3,wind_1p5__+y_r0.15,True,False,,0.5930402794474174,0.17862888128505047,,,0.03320877598359186,0.06685370640959981,0.017221726784482992,132.5170081450839,4.070507933991273
lqr,3,wind_3p0__+y_r0.15,True,False,,0.6357225127748004,0.6999487638923565,,,0.573708611499424,0.29501076199000964,0.07620735409422028,132.52590871584295,4.070866691773389
lqr,3,calm__-y_r0.15,True,False,,1.4611399946469152,0.0,,,2.557299723945199e-32,1.7304966910073277e-16,2.0569399786747297e-17,136.53446119399752,4.070504685932759
lqr,3,wind_1p5__-y_r0.15,True,False,,0.5930402794474174,0.17862888128505047,,,0.03320877598359186,0.06685370640959981,0.017221726784482992,132.5170081450839,4.070507933991273
lqr,3,wind_3p0__-y_r0.15,True,False,,0.6357225127748004,0.6999487638923565,,,0.573708611499424,0.29501076199000964,0.07620735409422028,132.52590871584295,4.070866691773389
lqr,3,calm__+z_r0.15,True,True,1.065,0.02920626172430326,0.0,,,1.2359494247374446e-31,5.005833301344659e-16,5.005833301344659e-16,139.8144,3.5607986860662084e-13
lqr,3,wind_1p5__+z_r0.15,True,False,,0.06471213145390843,0.17978966111077568,,,0.032966719858838936,0.06685370640959981,0.017221726784482992,139.81777521737035,0.03996435928152028
lqr,3,wind_3p0__+z_r0.15,True,False,,0.23836240300363584,0.7024242285413023,,,0.5675629612986917,0.29501076199000964,0.07620735409422028,139.87084462050822,0.19187404858284446
lqr,3,calm__-z_r0.15,True,True,1.065,0.029206261724303375,0.0,,,1.2600386021750902e-31,5.005833301344674e-16,5.005833301344674e-16,133.69032302575295,3.5794012449732224e-13
lqr,3,wind_1p5__-z_r0.15,True,False,,0.06489600430653882,0.17587999349889663,,,0.03287979672327006,0.06685370640959981,0.017221726784482992,133.69255020516053,0.03996435928152028
lqr,3,wind_3p0__-z_r0.15,True,False,,0.23877737534193702,0.6882825231782487,,,0.5683331469913924,0.29501076199000964,0.07620735409422028,133.73157553334437,0.19187404858284446
lqr,3,calm__+x_r0.25,True,True,5.365,0.09503833942100737,0.6860666576887559,,,0.0857336753904567,0.75,0.25,129.944448628125,0.8381110329736756
lqr,3,wind_1p5__+x_r0.25,True,True,4.34,0.09189823618745965,0.704771090530999,,,0.11405083142889208,0.6956029149170531,0.25,129.92494166337815,0.8499240806280406
lqr,3,wind_3p0__+x_r0.25,True,True,0.0,0.21949560762525547,1.0125478058170683,,,0.6319967158460023,0.5286868459083617,0.25,130.0125424231652,0.8857439324970444
lqr,3,calm__-x_r0.25,True,True,5.365,0.0950222428705422,0.686066657688755,,,0.08573367539045669,0.75,0.25,129.944448628125,0.8381110329736756
lqr,3,wind_1p5__-x_r0.25,True,True,2.7649999999999997,0.12614952504238136,0.5814462751029906,,,0.11631660517501516,0.8043970850829469,0.25,129.99517882088935,0.8262517624459695
lqr,3,wind_3p0__-x_r0.25,True,False,,0.2855038599198347,0.7540707707910757,,,0.6612040788293544,0.9713131540916383,0.25,130.248777958555,0.7886307299713963
lqr,3,calm__+y_r0.25,True,False,,1.8609632382557795,0.0,,,9.231028310310791e-32,3.3223358922547065e-16,3.582627449078532e-17,142.3231803422361,4.868918631220175
lqr,3,wind_1p5__+y_r0.25,True,False,,1.0285916677956333,0.17904962899983742,,,0.03335702273486944,0.06685370640959981,0.017221726784482992,131.60414794465984,4.850683771779882
lqr,3,wind_3p0__+y_r0.25,True,False,,1.0533422658414804,0.702021950236979,,,0.5770098448978911,0.29501076199000964,0.07620735409422028,131.64315927955377,4.845746218254165
