method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate
native_task_lqr_004,native_task_lqr,200,0.9,0.13,20,1.66476051842038,3.614031539366279,4.177173126782104,1.3792752149478087,3.3268104020201696,4.344314567302143,0.021720803618724735,0.494284933527884,3.4307914967481827,0.5003297397680523,6.465,2.284285500518351,4.45554470120136,16871.63292512363,0.0,0.0,0.5929640300544132,0.004465774930555555,0.0304,0.03430299000000002,0.501,0.0
native_task_lqr_002,native_task_lqr,200,0.9,0.12,20,1.6744096239560182,3.5542060811529623,4.152531894657379,1.3646256805379087,3.296336445955956,4.303339142169668,0.021170728808129268,0.48562425427248074,3.373785485042028,0.4790920509443691,6.99,2.2672905910496435,4.398962106291034,16871.47631854364,0.0,0.0,0.5869817939407516,0.004410538958333333,0.0301,0.03620399999999999,0.384,0.0
task_lqr_009+LegacyTaskLevelAdapter,incumbent,200,0.7,0.435,60,3.213763123807699,5.16323885422331,5.42756663171367,0.21485127088500383,0.42948008444242824,0.4529383403476034,0.21420849223964566,0.14691616712649347,0.3867523888470117,0.12446646547362221,2.83,1.8948420574098033,4.989617067393469,17066.987470600478,0.002422916666666667,0.0016729166666666667,54.44720878430167,0.11163627500000001,0.15370999999999999,0.19605732000000003,17.04,4.9242424242424245e-05
