sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,residual_clip_fraction_mean,residual_clip_fraction_p95,residual_clip_fraction_max,trust_mean,trust_p95,trust_max,residual_unrepresented_norm_mean,residual_unrepresented_norm_p95,residual_unrepresented_norm_max,residual_debt_norm_mean,residual_debt_norm_p95,residual_debt_norm_max,steady_equality_residual_mean,steady_equality_residual_p95,steady_equality_residual_max,steady_task_residual_mean,steady_task_residual_p95,steady_task_residual_max,requested_steady_input_max_abs_mean,requested_steady_input_max_abs_p95,requested_steady_input_max_abs_max,feasible_steady_input_max_abs_mean,feasible_steady_input_max_abs_p95,feasible_steady_input_max_abs_max,backbone_norm_mean,backbone_norm_p95,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_p95,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_p95,limiter_mismatch_max,steady_infeasibility_fraction,steady_constraint_activity_fraction,reachable_constraint_activity_fraction,solver_success_rate,qp_iterations_max
dev_ramp_equilibrium,RAMP_STRONG,cart_ofmpc,cart_a_002,True,True,0.0,0.040747892424451176,0.4476216829260021,0.07080872852218846,0.05504078393355197,0.4748574320546561,0.3454116771287827,0.01876222132343225,130.07597586180697,0.12735947696374034,0.010990723435160414,[],2.4745,0.0,0.0,0.0,0.0,0.0,0.9716135948564549,0.9999999852360324,1.0,0.00028388912436372126,0.000596249678097308,0.0006865790490551936,0.0010464671428063684,0.002329562619558569,0.002431890977175431,0.00028388912436372126,0.000596249678097308,0.0006865790490551936,3.157967319687291e-09,6.649405031460462e-09,6.6864828296368295e-09,0.009746412903495169,0.020568658272472784,0.023114631763490587,0.009746412903495169,0.020568658272472784,0.023114631763490587,1.2467374330921672,2.6878371572181736,2.68916371032621,0.046442315796262,0.13298884810085257,0.15041736178934792,1.1246910503158574e-22,0.0,2.710505431213761e-20,0.0,0.0,0.0,1.0,25
dev_calm_00,NORMAL_CALM,cart_ofmpc,cart_a_003,True,True,2.29,0.06433840568750841,0.1892978808715735,0.18000000000000085,0.0006878369999628744,0.29352838470057524,0.6872877894769979,0.25,135.41594997671208,0.6871907780410889,0.052061487731058176,[],2.7676,0.0,0.004149377593360996,0.0,0.0,0.0,0.9590468988839211,0.9999999853043221,1.0,6.503580531261925e-05,0.00031947242113375407,0.0006929563646465362,0.00014294844688361936,0.000667417697310717,0.000952853461829917,6.503580531261925e-05,0.00031947242113375407,0.0006929563646465362,4.064570307345172e-11,1.9710158737680746e-10,3.6448407497335664e-10,0.0010552653787434508,0.005517456649373069,0.01135531627420287,0.0010552653787434508,0.005517456649373069,0.01135531627420287,0.08753210297127212,0.29976962485367625,2.0364818389137405,0.04447891448447104,0.1903208327074593,1.628689530980127,4.8912169577396124e-09,0.0,1.1787832868148662e-06,0.012448132780082987,0.0,0.0,1.0,75
dev_constant_2p0_00,NORMAL_CONSTANT,cart_ofmpc,cart_a_003,True,True,2.3600000000000003,0.06961322147279127,0.3548571218097638,0.18536103485868496,0.011649420492112412,0.4312281181390419,0.6873432666450162,0.25,135.4044017688107,0.6875463020878607,0.053466626266885336,[],2.8663,0.0,0.004149377593360996,0.0,0.0,0.0,0.9698997643138884,0.9739190950769738,1.0,0.000239635234295138,0.0006514523396626133,0.0009019383899979104,0.0007698930018159655,0.001417191010516629,0.0015913655803130942,0.000239635234295138,0.0006514523396626133,0.0009019383899979104,2.106732484807689e-09,2.395911326835007e-09,2.4599073330840965e-09,0.006192090823920896,0.014077491628999315,0.019836647985361305,0.006192090823920896,0.014077491628999315,0.019836647985361305,0.8508004530247711,0.9303903890850937,1.7245609656975334,0.06777276540465141,0.26550814097088943,1.6340497092176984,4.8912169728610795e-09,0.0,1.1787832904508466e-06,0.0,0.0,0.0,1.0,75
dev_strong_preexisting_00,STRONG_PREEXISTING,cart_ofmpc,cart_a_003,True,True,2.6500000000000004,0.09924213068623265,0.9480110069716536,0.21220132094824912,0.0389066739161996,1.7818498986502658,1.4428717539032192,0.25,135.39926079823277,0.992244945701798,0.19038087364290557,[],2.8214,0.0,0.024896265560165973,0.0002864153787655513,0.0,0.03766867491595874,0.965554926554356,0.9703258997288262,1.0,0.0007078863911983827,0.0015049096081043137,0.003433588465719426,0.0023811694029394746,0.003365031224103986,0.005365318459423998,0.0007078863911983827,0.0015049096081043137,0.003433588465719426,6.335268700425146e-09,7.089305457024523e-09,7.5491984978317e-09,0.02044989942549799,0.0339777904289642,0.07634915439049036,0.02044989942549799,0.0339777904289642,0.07634915439049036,2.5458153249533977,2.7703599551282068,3.062113076870424,0.15164363788807228,0.5513102708654198,1.834098745882762,3.177207433131786e-08,6.938893903907228e-18,5.570907860130703e-06,0.0,0.0,0.0,1.0,375
dev_strong_simultaneous_00,STRONG_SIMULTANEOUS,cart_ofmpc,cart_a_003,True,False,,0.5414052503651796,6.492194576151413,0.8625063448418286,0.8152877650549121,18.618369022196156,2.0,0.25,136.08432499149433,1.599240738669051,0.631137924929021,[],3.024,0.07883817427385892,0.34439834024896265,0.1872603766286884,0.5443762201352419,0.5667054073326888,0.700659132267503,0.9999999853043221,1.0,0.005269411317227539,0.012417026064928477,0.0126957732755774,0.012394382345321895,0.0304162466788701,0.03196645068364863,0.005269411317227539,0.012417026064928477,0.0126957732755774,5.662022338722634e-08,1.3628789836458348e-07,1.4309746921148547e-07,0.1364418387418875,0.29301075640581886,0.30925327511146666,0.1364418387418875,0.29301075640581886,0.30925327511146666,5.2039566098500645,15.5222821498657,17.504596703436732,14.197226548673369,39.69988299564531,42.85993033854032,2.5879034131414043e-06,1.2596466063996559e-05,7.997932100778371e-05,0.0,0.0,0.0,1.0,425
dev_strong_post_target_00,STRONG_POST_TARGET,cart_ofmpc,cart_a_003,True,True,6.385,0.09443782843751154,0.8587520352705644,0.1829531718906838,0.03950720802195907,1.6028880689104885,1.436146010315478,0.25,135.41594997483318,1.166432701891245,0.1923022940766248,[],2.8312,0.0,0.03734439834024896,0.0005022269319443952,0.0,0.053481614695350344,0.9672480691431563,0.9999999853043221,1.0,0.0005852506975354983,0.0015768417797013545,0.003575579230470918,0.0016935476911124872,0.003093257766340781,0.006047488349234651,0.0005852506975354983,0.0015768417797013545,0.003575579230470918,4.180804489165738e-09,7.046923501770204e-09,7.3708150215509104e-09,0.015166012411334202,0.02775050144950478,0.08224644660750831,0.015166012411334202,0.02775050144950478,0.08224644660750831,1.707296696083694,2.7675308421548768,3.065144530826258,0.16779103586338867,0.8681672342159282,1.8524861972483362,1.088089764444942e-07,8.673617379884035e-19,1.4104781276724765e-05,0.0,0.0,0.0,1.0,375
dev_ramp_target_00,RAMP_STRONG,cart_ofmpc,cart_a_003,True,True,2.46,0.07836253016713554,0.4691634044374088,0.18036738444803116,0.05726446948255216,0.7658442228536186,0.6872237775407594,0.25,135.4082864893929,0.6871935438972809,0.0521562727499849,[],2.7353,0.0,0.004149377593360996,0.0,0.0,0.0,0.9719990639319498,0.9999999853043221,1.0,0.00032513286006500116,0.0006073143365054921,0.0007202981408858868,0.0011158330386137139,0.0023266315890955727,0.0024296228829375865,0.00032513286006500116,0.0006073143365054921,0.0007202981408858868,3.171628557412433e-09,6.6397421683274975e-09,6.678131252991471e-09,0.010134792148694718,0.02051244052058005,0.02331547719007903,0.010134792148694718,0.02051244052058005,0.02331547719007903,1.294021969190157,2.6658579615814344,2.670824494502647,0.09794366631842381,0.20593920820363673,1.637473808370917,4.891216959063483e-09,0.0,1.1787832871201775e-06,0.0,0.0,0.0,1.0,75
dev_calm_06,NORMAL_CALM,cart_ofmpc,cart_a_003,True,True,2.2250000000000005,0.07187952185022704,0.2914305356180281,0.22999999999999945,0.0010074033293624384,0.36280575698761575,0.794685082210141,0.24999999999999997,140.46456870759587,0.6378323145356071,0.07849827848608376,[],2.7668,0.0,0.004149377593360996,0.0,0.0,0.0,0.9614884230300945,0.9999999853043221,1.0,0.00010055446410018942,0.000523849463285521,0.001027212665247801,0.00022223762629561476,0.0010600275630436877,0.0014074867126882805,0.00010055446410018942,0.000523849463285521,0.001027212665247801,6.160793988607667e-11,2.999880592669732e-10,5.298420971409398e-10,0.0015947393162557134,0.008351246261291224,0.016721954217703745,0.0015947393162557134,0.008351246261291224,0.016721954217703745,0.09714407409016972,0.46128237969566893,2.5370985258864835,0.04970997515092226,0.25564882940085526,2.107690796062443,4.9799280862926844e-08,0.0,1.2001626687963007e-05,0.008298755186721992,0.0,0.0,1.0,125
dev_constant_2p0_06,NORMAL_CONSTANT,cart_ofmpc,cart_a_003,True,True,2.3100000000000005,0.07789535556920314,0.4146814889998554,0.23638484967037593,0.01146645744428159,0.4963233333839963,0.7884522408318533,0.25,140.44700360782528,0.6350127801572246,0.07733558540676483,[],2.8068,0.0,0.004149377593360996,0.0,0.0,0.0,0.9697405598591623,0.9739802828779158,1.0,0.0002637968832602977,0.0006855440564215726,0.001163744166716042,0.0008109776038079653,0.0014768013626762968,0.001958637815092547,0.0002637968832602977,0.0006855440564215726,0.001163744166716042,2.1188069573500774e-09,2.5172708994625814e-09,2.6643062888944372e-09,0.006373740709271293,0.01598913942102568,0.0239496539031376,0.006373740709271293,0.01598913942102568,0.0239496539031376,0.8578105478201141,0.9713231421937197,2.0521244561529355,0.0733483185228785,0.31967334747592324,2.1145254469071015,4.721714400223831e-08,0.0,1.137933170453076e-05,0.0,0.0,0.0,1.0,125
dev_strong_preexisting_06,STRONG_PREEXISTING,cart_ofmpc,cart_a_003,True,True,2.63,0.10735918381725149,0.9688264567794787,0.2662619901843514,0.0387368692264008,1.84241482434594,1.4428717539032192,0.25,140.42505906061166,0.992244945701798,0.19038087364290557,[],2.8132,0.0,0.024896265560165973,0.0002864153787655513,0.0,0.03766867491595874,0.9655885253795506,0.9703258997288262,1.0,0.0007194018185229575,0.0015058479092685804,0.003433588465719426,0.002401657241681285,0.0034540768939647437,0.005365318459423998,0.0007194018185229575,0.0015058479092685804,0.003433588465719426,6.354670598612246e-09,7.180954476617637e-09,7.5491984978317e-09,0.02051074659044723,0.03506895268758214,0.07634915439049036,0.02051074659044723,0.03506895268758214,0.07634915439049036,2.5459392030881136,2.817828345486581,3.062113076870424,0.15802326805156455,0.5513102708654198,2.142124271262734,3.176671597348481e-08,6.938893903907228e-18,5.570907860130703e-06,0.0,0.0,0.0,1.0,375
dev_strong_simultaneous_06,STRONG_SIMULTANEOUS,cart_ofmpc,cart_a_003,True,False,,0.6355982405536876,6.71691509792768,1.0002727704175527,0.9307620795729957,18.85513188595887,2.0,0.25,141.2975884259028,1.7152708359970945,0.6610915774352838,[],2.9338,0.08298755186721991,0.36099585062240663,0.19407237189214585,0.5488138063546055,0.5726220317478972,0.6906966163746032,0.9999999853043221,1.0,0.005430227904995106,0.012453150884002513,0.012688995157827053,0.012766315463915306,0.030766280312773186,0.03237634025886582,0.005430227904995106,0.012453150884002513,0.012688995157827053,5.874098496815336e-08,1.359374664136401e-07,1.4380507703802032e-07,0.14024169328431293,0.29431661655877,0.3101963367555096,0.14024169328431293,0.29431661655877,0.3101963367555096,5.361501746452696,16.02660604913068,17.02090145013381,14.720040899088639,40.10418881770211,42.479334592428415,1.633205915826077e-06,9.224699384802193e-06,2.7254993756997692e-05,0.0,0.0,0.0,1.0,500
dev_strong_post_target_06,STRONG_POST_TARGET,cart_ofmpc,cart_a_003,True,True,6.71,0.10424905838909045,0.8818036140922731,0.18931957834767074,0.038932164577152616,1.9526385627363583,1.4409565718820376,0.25,140.4645687050266,1.332210933696981,0.19430902501633932,[],2.7979,0.0,0.05394190871369295,0.0008830531267134493,0.0,0.06841503085681447,0.962916984187369,0.9999999853043221,1.0,0.0006809433388638393,0.0022534080205056377,0.00368713825090787,0.0018152635905506977,0.003297792327668391,0.0066151802498292805,0.0006809433388638393,0.0022534080205056377,0.00368713825090787,4.250368205988349e-09,7.157833775232884e-09,9.363521317704704e-09,0.016982803928672217,0.042913669659596435,0.0912619214326535,0.016982803928672217,0.042913669659596435,0.0912619214326535,1.690926232297398,2.800164656838434,3.3197706166522085,0.20627735210271425,1.3386846899587659,2.107690796062455,1.031575150759104e-07,1.4578190432601446e-08,1.2001626687407896e-05,0.004149377593360996,0.0,0.0,1.0,425
dev_ramp_target_06,RAMP_STRONG,cart_ofmpc,cart_a_003,True,True,2.41,0.08544347920235432,0.5071444202441298,0.23044366845961434,0.057058311114418996,0.829969884409786,0.7935449150627766,0.25,140.45847758388746,0.6304650627623947,0.07768180588145351,[],2.7146,0.0,0.004149377593360996,0.0,0.0,0.0,0.9718976232510063,0.9999999853043221,1.0,0.0003520669875536243,0.0006753872664942523,0.0010512724304446493,0.0011665209718114556,0.0023237513800009,0.0024313425628610516,0.0003520669875536243,0.0006753872664942523,0.0010512724304446493,3.1839049508666583e-09,6.635937395428159e-09,6.671880858536084e-09,0.010489563330286075,0.020484393585177275,0.02342284912575305,0.010489563330286075,0.020484393585177275,0.02342284912575305,1.3093544245259678,2.6651487291030014,2.6698122881209794,0.1046103869914528,0.27595316171560347,2.119133684661944,4.526533645466768e-08,0.0,1.0908946085574911e-05,0.0,0.0,0.0,1.0,125
dev_stochastic_3000,NORMAL_STOCHASTIC,cart_ofmpc,cart_a_003,True,True,2.2750000000000004,0.06689908382095212,0.3526961011902771,0.18211521066556144,0.007955584302240642,0.36059792189958995,0.687139588050249,0.25,135.48436183536558,0.6865646890346043,0.04875565738623887,[],2.7382,0.0,0.004149377593360996,0.0,0.0,0.0,0.9615247287161348,0.9724461088294142,1.0,0.00018097640960310378,0.0005216397922198012,0.0006987794781838349,0.00037499830671020273,0.0008789763417328317,0.0010387550524672796,0.00018097640960310378,0.0005216397922198012,0.0006987794781838349,3.8908816294188514e-10,1.3390605834083706e-09,1.66325550681093e-09,0.003240039792898704,0.008858099519235363,0.012013927127242634,0.003240039792898704,0.008858099519235363,0.012013927127242634,0.21123808272619313,0.5838041797445402,2.0226659401973484,0.0844387677755598,0.19498120058264531,1.6284928694932244,4.891216968981465e-09,4.336808689942018e-19,1.1787832894794015e-06,0.004149377593360996,0.0,0.0,1.0,75
dev_stochastic_3010,NORMAL_STOCHASTIC,cart_ofmpc,cart_a_003,True,True,2.5300000000000002,0.08623428098768253,0.37832772974730566,0.23815161441611538,0.009794740601649782,0.5464203063683014,0.8677317856939295,0.25,135.50306300867766,0.8677901900645167,0.05939480834686957,[],2.6806,0.0,0.004149377593360996,0.0,0.0,0.0,0.967254266843071,0.980247054655168,1.0,0.00021583608308917233,0.0005596781650925568,0.0008010927429894095,0.0004454227006198992,0.001016229735558278,0.0014899115487782889,0.00021583608308917233,0.0005596781650925568,0.0008010927429894095,3.672738340601582e-10,1.3196190670459528e-09,1.8642727883090237e-09,0.003843910518805576,0.010619002954121612,0.012969784783500596,0.003843910518805576,0.010619002954121612,0.012969784783500596,0.23543473793368477,0.7967276012295194,2.5858621622836586,0.09765366562627488,0.25676933690640064,2.2199308037544254,6.247198894491664e-09,4.336808689942018e-19,1.5055749335579627e-06,0.0,0.0,0.0,1.0,100
dev_strong_equilibrium,STRONG_PREEXISTING,cart_ofmpc,cart_a_003,True,True,3.015,0.06767958974766733,0.9301604785377641,0.16035135171565368,0.039262929147419225,1.491943488773423,1.4428717539032192,0.25,132.0364121554199,0.992244945701798,0.19038087364290557,[],2.7079,0.0,0.024896265560165973,0.0002864153787655513,0.0,0.03766867491595874,0.9655179100375472,0.9703258997288262,1.0,0.0006935249096512738,0.0015049096081043137,0.003433588465719426,0.0023492278704741066,0.003365031224103986,0.005365318459423998,0.0006935249096512738,0.0015049096081043137,0.003433588465719426,6.302101363986994e-09,7.089305457024523e-09,7.5491984978317e-09,0.02031857505705575,0.024522975191282523,0.07634915439049036,0.02031857505705575,0.024522975191282523,0.07634915439049036,2.5337448277488175,2.7703599551282068,3.062113076870424,0.1147089025268675,0.3654925401235179,1.834098745882762,3.1760069504954814e-08,1.734723475976807e-18,5.570907860130703e-06,0.0,0.0,0.0,1.0,375
