time,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,tip_vx,tip_vy,tip_vz,ref_x,ref_y,ref_z,wind_x,wind_y,wind_z,ax_cmd,ay_cmd,az_cmd,safe,q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5
36.49,1.9999999095490846,1.699933449658986,7.69999999996988,2.2250000246013055,1.6999385451217655,4.8900000000321455,-1.054244590483101e-08,3.205426224707726e-05,-7.763393801835406e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.5135737363329076e-06,-2.1945668080938133e-05,-2.9581537985031765e-10,True,-2.8228262242091645e-07,3.483039869913084e-07,-7.434862082466562e-08,1.3434261963094897e-08,-3.057079694103668e-09,1.455886694792338e-07,-1.7947739554161776e-07,3.837918708810947e-08,-6.659502922473541e-09,7.942653608373932e-10
36.495,1.9999999098011472,1.6999336229947724,7.69999999997024,2.225000024548625,1.6999387051845722,4.890000000032097,-1.052989433379819e-08,3.1970899202394084e-05,-1.158284574805896e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.5135737363329076e-06,-2.1945668080938133e-05,-2.9581537985031765e-10,True,-2.815554763124593e-07,3.474080701243393e-07,-7.415692527222993e-08,1.3400922695712656e-08,-3.053145582574181e-09,1.4527155045444063e-07,-1.788845893561172e-07,3.8301534859797646e-08,-6.6764219751221305e-09,7.789453919233423e-10
36.5,1.999999910052408,1.6999337958788703,7.699999999970593,2.2250000244960058,1.6999388648312008,4.890000000032023,-1.0517613991068413e-08,3.1887790622708695e-05,-1.820546940615749e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.808298948530569e-07,3.465151775538416e-07,-7.396558028822909e-08,1.3367499846921084e-08,-3.049292983505178e-09,1.449626748681195e-07,-1.782680190556228e-07,3.823903891878543e-08,-6.692618720951205e-09,7.617879924059674e-10
36.505,1.9999999103028854,1.6999339683126748,7.699999999970938,2.225000024443454,1.6999390240619952,4.890000000031927,-1.0503288137116321e-08,3.180456562248634e-05,-1.9283916515435545e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.801063343392118e-07,3.4562444177518667e-07,-7.377458145069517e-08,1.3334263376384988e-08,-3.0454279704444745e-09,1.4447001055352558e-07,-1.7801800819570302e-07,3.815472486765668e-08,-6.605664223625631e-09,7.84042549485269e-10
36.51,1.9999999105526034,1.6999341402975796,7.699999999971277,2.2250000243909733,1.6999391828772994,4.890000000031832,-1.0488638067979277e-08,3.172159415706251e-05,-1.8073096861924782e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.7938511319604373e-07,3.4473509605098953e-07,-7.358407571432925e-08,1.3301401873707469e-08,-3.0414588682816263e-09,1.440247374918761e-07,-1.7771213859263411e-07,3.804452684362479e-08,-6.542523376949945e-09,8.029023370970379e-10
36.515,1.9999999108015618,1.699934311834699,7.6999999999716096,2.225000024338568,1.6999393412783779,4.890000000031749,-1.0473855320887919e-08,3.163887553423902e-05,-1.542114404916578e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.7866602567035863e-07,3.43847411843391e-07,-7.339415617586368e-08,1.3268800704861005e-08,-3.037408509745201e-09,1.4361506985170025e-07,-1.7735383934404275e-07,3.792213470581286e-08,-6.501127200136048e-09,8.163097902580319e-10
36.52,1.99999991104976,1.6999344829251448,7.6999999999719355,2.2250000242862362,1.6999394992664945,4.89000000003168,-1.0459092359876993e-08,3.155640905897703e-05,-1.2171673877551567e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.7794891560229067e-07,3.4296164031002514e-07,-7.320485871763123e-08,1.3236359019285488e-08,-3.0333063371057488e-09,1.432327232919283e-07,-1.7694762918382045e-07,3.7796995957548366e-08,-6.478194814274887e-09,8.23571116304225e-10
36.525,1.9999999112971965,1.6999346535700268,7.6999999999722535,2.225000024233976,1.6999396568429066,4.890000000031624,-1.0444464810558471e-08,3.147419403342443e-05,-9.110908622563855e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.7723366199343676e-07,3.42078008990565e-07,-7.301617985067946e-08,1.3203993734054197e-08,-3.029183005028856e-09,1.4287176615279443e-07,-1.7649833982240248e-07,3.7675587649307145e-08,-6.469996873907199e-09,8.248224269465221e-10
36.53,1.9999999115438698,1.6999348237704508,7.699999999972566,2.22500002418179,1.6999398140088717,4.890000000031583,-1.0430054652072656e-08,3.139222975691644e-05,-6.939987501189667e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.76520169249629e-07,3.411967214000582e-07,-7.282808921329244e-08,1.3171640565282383e-08,-3.0250671842999194e-09,1.425278692825095e-07,-1.760106983316607e-07,3.7562304483958985e-08,-6.472797937759828e-09,8.206732452335196e-10
36.535000000000004,1.9999999117897775,1.6999349935275212,7.699999999972871,2.2250000241296752,1.6999399707656404,4.8900000000315496,-1.0415913716815357e-08,3.1310515526006165e-05,-6.263241159238927e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.758083604889163e-07,3.4031795814211235e-07,-7.264053834242293e-08,1.3139253385808144e-08,-3.0209838214318766e-09,1.4219781152139612e-07,-1.754891177112235e-07,3.746007792511704e-08,-6.4830998061915805e-09,8.119725910163764e-10
36.54,1.999999912034917,1.6999351628423385,7.69999999997317,2.2250000240776306,1.6999401271144619,4.890000000031518,-1.040206728061127e-08,3.122905063445804e-05,-7.586288004356243e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.7509817287752635e-07,3.394418787385502e-07,-7.245346684624513e-08,1.3106802697723054e-08,-3.0169533429797246e-09,1.4187915110772098e-07,-1.7493760815953072e-07,3.737080755643303e-08,-6.4977621682229824e-09,7.996598957999996e-10
