time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
8.665000000000001,2.0931830915671412e-05,0.0,4.419364152411265e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400209318309156,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.67,2.0710615033614488e-05,0.0,4.4292711316316025e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400207106150335,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.675,2.04889038020184e-05,0.0,4.43917811085194e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400204889038019,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.68,2.0266697222659502e-05,0.0,4.4490850900722775e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400202666972226,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.685,2.004399529376144e-05,0.0,4.458992069292615e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400200439952937,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.69,1.9820798015324215e-05,0.0,4.4688990485129526e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400198207980152,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.695,1.9597105388236002e-05,0.0,4.47880602773329e-05,0.0,0.0,-1.9813958437538625e-05,0.225,0.0,0.6400195971053881,0.225,0.0,0.6399999999999999,0.0,129.88413766319027,0.0,True,True,False
8.700000000000001,1.9372917412496804e-05,0.0,4.488713006953628e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400193729174124,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.705,1.9148431516846642e-05,0.0,4.490722846605434e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400191484315167,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.71,1.8923845128249184e-05,0.0,4.49273268625724e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400189238451282,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.715,1.8699158247592607e-05,0.0,4.494742525909046e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400186991582475,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.72,1.847437087487691e-05,0.0,4.4967523655608525e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400184743708748,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.725,1.8249483010990275e-05,0.0,4.498762205212659e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400182494830109,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.73,1.8024494654156342e-05,0.0,4.500772044864465e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400180244946541,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.735,1.779940580615147e-05,0.0,4.502781884516271e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.640017799405806,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.74,1.7574216466087478e-05,0.0,4.504791724168077e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.640017574216466,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.745000000000001,1.7348926634852546e-05,0.0,4.5068015638198835e-05,0.0,0.0,-4.019679301140136e-06,0.225,0.0,0.6400173489266348,0.225,0.0,0.6399999999999999,0.0,129.88434677944605,0.0,True,True,False
8.75,1.7123536310670318e-05,0.0,4.50881140347169e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400171235363106,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.755,1.6898220478900328e-05,0.0,4.50382186986017e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400168982204788,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.76,1.6673154124013934e-05,0.0,4.4988323362486503e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400166731541239,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.765,1.6448337245122957e-05,0.0,4.493842802637131e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.640016448337245,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.77,1.6223769843115576e-05,0.0,4.488853269025611e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.640016223769843,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.775,1.599945191799179e-05,0.0,4.4838637354140913e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400159994519179,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.78,1.5775383469751603e-05,0.0,4.478874201802572e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400157753834697,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.785,1.555156449750683e-05,0.0,4.473884668191052e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400155515644974,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.790000000000001,1.5327995003033834e-05,0.0,4.4688951345795324e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400153279950029,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.795,1.5104674984556254e-05,0.0,4.463905600968013e-05,0.0,0.0,9.979067225434875e-06,0.225,0.0,0.6400151046749845,0.225,0.0,0.6399999999999999,0.0,129.88453212285006,0.0,True,True,False
8.8,1.488160444296227e-05,0.0,4.458916067356493e-05,0.0,0.0,2.218327502880324e-05,0.225,0.0,0.6400148816044429,0.225,0.0,0.6399999999999999,0.0,129.88469370656136,0.0,True,True,False
8.805,1.4658935930000894e-05,0.0,4.44782442984378e-05,0.0,0.0,2.218327502880324e-05,0.225,0.0,0.6400146589359299,0.225,0.0,0.6399999999999999,0.0,129.88469370656136,0.0,True,True,False
8.81,1.443682200008567e-05,0.0,4.436732792331067e-05,0.0,0.0,2.218327502880324e-05,0.225,0.0,0.640014436822,0.225,0.0,0.6399999999999999,0.0,129.88469370656136,0.0,True,True,False
8.815,1.4215262651440241e-05,0.0,4.425641154818354e-05,0.0,0.0,2.218327502880324e-05,0.225,0.0,0.6400142152626513,0.225,0.0,0.6399999999999999,0.0,129.88469370656136,0.0,True,True,False
