time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,cutter_angular_speed_rad_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
6.095,0.05414665083713827,0.36823792551641704,0.045413553983098806,0.0036350693390497586,-0.02991286906698131,0.0,-0.006407881485413143,0.1291465054405412,0.0,0.3901254809005757,0.07500000000000001,0.0,0.38999999999999996,1.5,129.8001077094034,0.03269793552637687,True,True,False
6.1000000000000005,0.05392080991482401,0.36926270594418853,0.04499395069262139,0.0035192406077409082,-0.031245247724290215,0.0,-0.006693262860271545,0.12892064363159994,0.0,0.3901339112563794,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79636486731366,0.03472568921649029,True,True,False
6.105,0.053697070539308944,0.37025427594260624,0.04457354583334453,0.0034032157062549983,-0.031245247724290215,0.0,-0.006693262860271545,0.12869688197337115,0.0,0.3901423054509514,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79636305892745,0.03457567990673699,True,True,False
6.11,0.05347543641047114,0.37121260120708977,0.04415240946806545,0.003287153027767075,-0.031245247724290215,0.0,-0.006693262860271545,0.12847522417757448,0.0,0.3901506600428017,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79636126472315,0.03442846543394435,True,True,False
6.115,0.05325591112030925,0.37213767433872036,0.04373056951909689,0.003171075246734824,-0.031245247724290215,0.0,-0.006693262860271545,0.12825567384046987,0.0,0.39015897500360874,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79635948523546,0.03428392598853823,True,True,False
6.12,0.053038498120459694,0.3730294934474391,0.043308053830569467,0.0030549984220090546,-0.031245247724290215,0.0,-0.006693262860271545,0.12803823441835238,0.0,0.3901672502852265,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79635772096566,0.03414194496087432,True,True,False
6.125,0.05282320072269744,0.3738880605088885,0.04288489020938109,0.002938933746918881,-0.031245247724290215,0.0,-0.006693262860271545,0.12782290922805367,0.0,0.39017548582616857,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79635597238365,0.034002408215151186,True,True,False
6.13,0.05261002209922561,0.3747133801734073,0.042461106453550966,0.002822888890186951,-0.031245247724290215,0.0,-0.006693262860271545,0.12760970144723194,0.0,0.390183681556315,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7963542399297,0.033865203611653655,True,True,False
6.135,0.052398965282799144,0.37550545891067844,0.0420367303717406,0.002706869011862341,-0.031245247724290215,0.0,-0.006693262860271545,0.12739861411449577,0.0,0.3901918374003058,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7963525240165,0.033730220696896296,True,True,False
6.140000000000001,0.05219003316673101,0.3762643043959035,0.04161178979655536,0.0025908775266397658,-0.031245247724290215,0.0,-0.006693262860271545,0.12718965012941097,0.0,0.39019995327993734,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79635082503088,0.03359735050707498,True,True,False
6.1450000000000005,0.05198322850505306,0.37698992486486577,0.04118631203350382,0.0024749041293873333,-0.031245247724290215,0.0,-0.006693262860271545,0.12698281225265867,0.0,0.3902080291167154,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79634914333718,0.03346629370546279,True,True,False
6.15,0.051778554015427726,0.37768220615873316,0.04076028386228671,0.00235782673662895,-0.03271852417619616,0.0,-0.006908204517249645,0.12677810320702806,0.0,0.39021606529318265,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79354048100478,0.035647641655616076,True,True,False
6.155,0.05157601236411139,0.3783407750466251,0.04033373393110777,0.002239603486143904,-0.03271852417619616,0.0,-0.006908204517249645,0.12657552567111335,0.0,0.39022406055275116,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7935386374035,0.035415464600536566,True,True,False
6.16,0.051375605992335364,0.3789652457482377,0.03990670687217805,0.002119757990024909,-0.03271852417619616,0.0,-0.006908204517249645,0.1263750820994154,0.0,0.39023201370221217,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79353683023913,0.035172814266880625,True,True,False
6.165,0.051177337260412424,0.3795551432622454,0.03947924539381011,0.0019982383324818258,-0.03271852417619616,0.0,-0.006908204517249645,0.12617677485274859,0.0,0.390239926524333,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7935350612855,0.03492172284565743,True,True,False
6.17,0.050981208318130855,0.3801099928500296,0.03905139200292231,0.0018750911722020202,-0.03271852417619616,0.0,-0.006908204517249645,0.12598060608049436,0.0,0.39024780081137433,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7935333320719,0.034663665147416284,True,True,False
6.175,0.05078722110297865,0.38062934232858164,0.038623188573522024,0.0017504218650932863,-0.03271852417619616,0.0,-0.006908204517249645,0.1257865777192642,0.0,0.3902556382756531,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79353164393717,0.034399726680166665,True,True,False
6.18,0.050595377341524445,0.3811127747636324,0.038194676137739525,0.001624367571797948,-0.03271852417619616,0.0,-0.006908204517249645,0.12559469149461322,0.0,0.39026344049832673,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79352999806807,0.03413071620469147,True,True,False
6.1850000000000005,0.05040567855251912,0.38155991488249297,0.037765894809272296,0.001497079571505316,-0.03271852417619616,0.0,-0.006908204517249645,0.1254049489243929,0.0,0.39027120890330097,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79352839552735,0.0338572420930098,True,True,False
6.19,0.05021812605085389,0.38197043135661285,0.03733688378307037,0.0013687119878675845,-0.03271852417619616,0.0,-0.006908204517249645,0.1252173513228974,0.0,0.39027894474747715,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79352683727421,0.03357976489775264,True,True,False
6.195,0.05003272095184674,0.38234403656443217,0.036907681376564735,0.0012394149040734367,-0.03271852417619616,0.0,-0.006908204517249645,0.1250318998052909,0.0,0.3902866491212229,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79352532418056,0.03329863414573331,True,True,False
6.2,0.04984946417553968,0.38268048479884215,0.03647832509128227,0.001109330427912916,-0.03433699899092332,0.0,-0.007127118141618702,0.12484859529201017,0.0,0.39029432295492683,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7906661251218,0.03556845936852084,True,True,False
6.205,0.049668356276344444,0.38297969322033326,0.036048862706892726,0.0009795642433544096,-0.03433699899092332,0.0,-0.007127118141618702,0.12466743835757133,0.0,0.39030196388979166,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7906645479178,0.035203597415903815,True,True,False
6.21,0.049489397563688114,0.3832417369230681,0.035619326278190665,0.0008498792275851506,-0.03433699899092332,0.0,-0.007127118141618702,0.1244884293373544,0.0,0.39030956895590435,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79066303552176,0.034840276087032836,True,True,False
6.215,0.04931258833570707,0.38346664382905565,0.03518974537842258,0.000720303586262892,-0.03433699899092332,0.0,-0.007127118141618702,0.12431156853963535,0.0,0.39031713802635354,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79066158789962,0.03447804534668642,True,True,False
6.22,0.04913792874106422,0.38365444734229004,0.03476014981304342,0.0005908499020331042,-0.03433699899092332,0.0,-0.007127118141618702,0.12413685612382387,0.0,0.390324670954258,0.07500000000000001,0.0,0.38999999999999996,1.5,129.790660205029,0.034116528543573235,True,True,False
6.2250000000000005,0.04896541877836225,0.38380518316289036,0.034330569608192155,0.0004615225952356245,-0.03433699899092332,0.0,-0.007127118141618702,0.12396429209981014,0.0,0.3903321675855084,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7906588868921,0.03375540432330158,True,True,False
6.23,0.048795058295425915,0.3839188876736208,0.033901034985995886,0.0003323226014794061,-0.03433699899092332,0.0,-0.007127118141618702,0.12379387632720994,0.0,0.3903396277652905,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79065763346995,0.033394393828892296,True,True,False
6.235,0.048626846988531924,0.38399559737474415,0.033471576333878914,0.00020325020999622698,-0.03433699899092332,0.0,-0.007127118141618702,0.1236256085145804,0.0,0.3903470513403848,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7906564447395,0.033033251515933934,True,True,False
6.24,0.048460784401674575,0.3840353489693261,0.03304222417209635,7.430670061086024e-05,-0.03433699899092332,0.0,-0.007127118141618702,0.12345948821868671,0.0,0.390354438158993,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79065532067037,0.03267175845195479,True,True,False
6.245,0.04829686992592226,0.3840381797760895,0.03261300912188215,5.450479246984943e-05,-0.03433699899092332,0.0,-0.007127118141618702,0.12329551484387011,0.0,0.39036178806914734,0.07500000000000001,0.0,0.38999999999999996,1.5,129.79065426122304,0.03230971734445203,True,True,False
6.25,0.048135102798888885,0.3840041283287731,0.032183961875480296,0.00018317890466342229,-0.0360749213962745,0.0,-0.007320583993889553,0.12313368764153731,0.0,0.3903691009164434,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78813406968902,0.03468969194859658,True,True,False
6.255,0.047975481918136366,0.3839333670605518,0.03175512866463394,0.0003106669466350723,-0.0360749213962745,0.0,-0.007320583993889553,0.12297400554593849,0.0,0.3903763736915533,0.07500000000000001,0.0,0.38999999999999996,1.5,129.7881330475083,0.03424319599310414,True,True,False
6.26,0.047818005964550006,0.38382620155892766,0.031326531819921045,0.0004373394251443961,-0.0360749213962745,0.0,-0.007320583993889553,0.12281646728130236,0.0,0.39038360287001295,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78813211058124,0.0338005781682319,True,True,False
6.265000000000001,0.04766267364858265,0.38368285483189535,0.03089819582593472,0.000563273068603533,-0.0360749213962745,0.0,-0.007320583993889553,0.1226610715825223,0.0,0.39039078758549967,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78813125789043,0.03336110032438402,True,True,False
6.2700000000000005,0.047509483559861475,0.38350352696592865,0.030470145991328978,0.000688548644405352,-0.0360749213962745,0.0,-0.007320583993889553,0.1225078170639121,0.0,0.3903979270619227,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78813048849003,0.03292414794202442,True,True,False
6.275,0.04735843416344773,0.38328839520876906,0.030042408354618095,0.0008132439759136073,-0.0360749213962745,0.0,-0.007320583993889553,0.12235670221538063,0.0,0.39040502061352234,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78812980148865,0.03248920267329431,True,True,False
6.28,0.04720952379633798,0.3830376154208901,0.029615009587216214,0.0009374300622214468,-0.0360749213962745,0.0,-0.007320583993889553,0.12220772539889524,0.0,0.39041206763947756,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78812919603692,0.03205582218954471,True,True,False
6.285,0.04706275066425147,0.38275132434913817,0.029187976900151437,0.0010611691857250625,-0.0360749213962745,0.0,-0.007320583993889553,0.12206088484526544,0.0,0.39041906761527123,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78812867131734,0.031623625144454576,True,True,False
6.29,0.04691811283876571,0.3824296422301944,0.028761337957705243,0.0011845142627517308,-0.0360749213962745,0.0,-0.007320583993889553,0.12191617865129618,0.0,0.3904260200826396,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78812822653722,0.031192279757115943,True,True,False
6.295,0.04677560825482309,0.3820726754826685,0.028335120799341706,0.0013075089447709889,-0.0360749213962745,0.0,-0.007320583993889553,0.12177360477732549,0.0,0.390432924639203,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78812786092172,0.030761494998522456,True,True,False
6.3,0.046635234708601446,0.38168051928076785,0.027909353770205408,0.0014301881485167113,-0.03790368359623399,0.0,-0.00742111116172794,0.12163316104513304,0.0,0.39043978092845466,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78684044038474,0.03321660109503759,True,True,False
6.305,0.046496989674708174,0.381253397348878,0.027484099683692746,0.0015514941058949634,-0.03790368359623399,0.0,-0.00742111116172794,0.12149484497155405,0.0,0.3904465869244327,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78684021827908,0.03269906252829661,True,True,False
6.3100000000000005,0.04636087041979711,0.38079166430700256,0.027059360323093615,0.0016718355852737244,-0.03790368359623399,0.0,-0.00742111116172794,0.12135865387217193,0.0,0.3904533400946074,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78684009678662,0.03218657244283011,True,True,False
6.315,0.046226874245985004,0.3802955814492025,0.026635158086815474,0.0017913193705663046,-0.03790368359623399,0.0,-0.00742111116172794,0.12122458508484851,0.0,0.39046003944147584,0.07500000000000001,0.0,0.38999999999999996,1.5,129.78684007397766,0.03167831732159738,True,True,False
