time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,raw_ax,raw_ay,raw_az,integral_x,integral_y,integral_z,saturated,slew_limited,roll_deg,pitch_deg,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x,qp_status,qp_iterations,limiter_mismatch,steady_state_residual,steady_task_residual,d_raw_norm,d_hat_norm,d_projected_norm,d_rejected_norm
2.945,0.006937676741491213,0.0026150032181782934,0.042156803411386695,0.004590525265175762,True,False,-0.0729221565648812,-2.921858529121996e-16,0.008503141464253594,-0.0729221565648812,-2.921858529121996e-16,0.008503141464253594,0.0,0.0,0.0,False,False,-2.5054223842506934e-16,0.21023294235173443,-0.0025576397531072216,-1.0752497576680928e-17,3.2002962567877127,0.218063636228654,-2.3054189839238835e-17,0.39013496740712705,0.225,0.0,0.38999999999999996,0.07272049082254525,129.9925638695616,0.10344490798934892,0.5647,0.0016670985122276241,solved,25,0.0,9.879143146155787e-18,3.256468966701579e-10,0.002999575966125481,0.006223479853408349,0.006214570484847563,0.0003328891326570264
2.95,0.006950195656306654,0.002567098784946238,0.04349625255018295,0.0047599694291145,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.513287726135514e-16,0.20734588840893356,-0.0025479644013403787,-1.0592487218956995e-17,3.2003051073660367,0.21805118543039173,-2.2932868425161875e-17,0.3901385486851025,0.225,0.0,0.38999999999999996,0.06593086963303628,129.93469985465512,0.13680410047712602,0.5647,0.0013542702378986473,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.955,0.006962459309916431,0.00251213893251499,0.04488364927629461,0.004925145003657155,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.520737669304354e-16,0.20427128763390007,-0.0025372715079022717,-1.0431866780409594e-17,3.2003141059463287,0.2180389907314262,-2.280890771749995e-17,0.3901420901300996,0.225,0.0,0.38999999999999996,0.11553722588116966,129.93479387104279,0.13082731361830202,0.5647,0.004255230338702141,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.96,0.006974458478086334,0.002455464996343746,0.046318174348372036,0.005088932552057026,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.527658163928921e-16,0.20098951777715038,-0.0025255766107018453,-1.0270761358600715e-17,3.200323198015691,0.21802706023143695,-2.268187981388674e-17,0.3901455405322998,0.225,0.0,0.38999999999999996,0.17160950855044121,129.93489380950408,0.12502381599409107,0.5647,0.009484294405740666,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.965,0.006986182692632323,0.0023965927352505054,0.047799792394192714,0.00525395315969846,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.5340498124245275e-16,0.19750989526483045,-0.0025128905052822703,-1.0109167314183521e-17,3.200332383739848,0.21801540428745414,-2.255178347509815e-17,0.3901489004604469,0.225,0.0,0.38999999999999996,0.23312427793206872,129.93499930748936,0.11939033783459994,0.5647,0.017602419792902883,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.97,0.006997619359793477,0.002334816397201025,0.04932935507975159,0.005423654640102348,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.539913224306258e-16,0.19384150399543104,-0.002499220464249747,-9.947081226223654e-18,3.2003416633022668,0.21800403531256163,-2.2418617739191842e-17,0.3901521670025719,0.225,0.0,0.38999999999999996,0.3138819770597454,129.93511000978305,0.11392385250778533,0.5647,0.03205314587386291,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.975,0.007008751610851626,0.0022686099909200895,0.05090922351438078,0.0056050952300467595,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.545249016165252e-16,0.18999319739439222,-0.0024845666921644244,-9.784499891896162e-18,3.2003510369058534,0.21799296986415975,-2.2282381932088108e-17,0.39015533131700264,0.225,0.0,0.38999999999999996,0.2162717382999155,129.93522556897932,0.10862097702472728,0.5647,0.015061643785865907,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.98,0.0070195735040204585,0.002205336227510384,0.05253764147372196,0.005762762005754374,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.5500578115489926e-16,0.18597367557995712,-0.0024689527302907623,-9.621420326584185e-18,3.2003605047469894,0.21798221392655628,-2.214307556967526e-17,0.39015840077564645,0.225,0.0,0.38999999999999996,0.19850492716616303,129.9353456436605,0.10348245670351276,0.5647,0.012630023971925827,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.985,0.00703008644492135,0.002141495983546119,0.05421026965419087,0.00591373515295034,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.554340240942231e-16,0.18179147614011215,-0.00245241814683106,-9.457839763543655e-18,3.2003700670235444,0.21797176638481525,-2.2000698383580788e-17,0.3901613929163683,0.225,0.0,0.38999999999999996,0.14483157498736549,129.93546989915916,0.09850422514187893,0.5647,0.006623006260269699,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.99,0.007040286785694125,0.0020779094177775567,0.055924602779979016,0.0060539175821573196,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.558096941798231e-16,0.1774549143489126,-0.0024349937706633256,-9.293755653376346e-18,3.2003797239543843,0.21796163104114916,-2.1855250397540457e-17,0.39016431805714563,0.225,0.0,0.38999999999999996,0.09469359181825013,129.9355980097544,0.09368412336292144,0.5647,0.0027483624731068127,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
2.995,0.007050171344375002,0.0020140586903115323,0.05767788711458079,0.006185629284691909,True,False,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,-0.09707498256987583,-5.5632643450767325e-16,0.004214647934185386,0.0,0.0,0.0,False,False,-2.561328558474407e-16,0.1729721133707262,-0.0024167126729965588,-9.129165663901958e-18,3.2003894757694713,0.21795181127323218,-2.1706731891051205e-17,0.3901671874902897,0.225,0.0,0.38999999999999996,0.0444768352424241,129.93572965812427,0.08901940296136167,0.5647,0.0005494853361072618,solved,25,0.0,3.652643780561026e-18,2.0426816666435685e-10,0.008495062819542721,0.0021946649449621322,0.002190387073238873,0.00013696236721700718
3.0,0.15705777970422138,0.0019495495589110915,0.05946793163887877,0.0063104930078465215,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.5640357422119454e-16,0.16835099487348296,-0.0023976054647802995,-8.964067679851875e-18,3.2003993227124297,0.21794231231130093,-2.155514341323347e-17,0.39017001029027915,0.375,0.0,0.38999999999999996,0.19328545796885102,129.7765823221952,0.30970297710093864,0.7337,0.011870118990623726,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.005,0.15706694807250735,0.0018645305034831457,0.0612943708614758,0.006439599422676524,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.568862672442219e-16,0.16389028042048587,-0.0023776829469173907,-8.795494133310437e-18,3.200409114361552,0.21793314680472597,-2.1410677843021423e-17,0.39017263877303054,0.375,0.0,0.38999999999999996,0.034937546913368756,129.77645398220142,0.29985121051946806,0.7337,0.00031584189851537026,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.0100000000000002,0.15707577430783798,0.001782165758092257,0.06315526948483853,0.006551343670626607,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.578449964863402e-16,0.15987761294933203,-0.0023569622058271264,-8.620480532126148e-18,3.200418700134169,0.21792432310003373,-2.1283507609875497e-17,0.3901749309128161,0.375,0.0,0.38999999999999996,0.03576102533246855,129.7763378609816,0.2902228030509438,0.7337,0.00032972341673761536,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.015,0.157084255716955,0.001699654291763552,0.06504772737498961,0.006660016640148939,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.5927911110200906e-16,0.1562988947531835,-0.0023354742450236955,-8.439030035015813e-18,3.2004280799178657,0.21791584388821764,-2.1173590567414656e-17,0.39017689770744096,0.375,0.0,0.38999999999999996,0.04486236309799438,129.7762337606791,0.2808178528598186,0.7337,0.0005429843000240187,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.02,0.157092384287412,0.0016170111928956435,0.06697095606809146,0.006766190965092517,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.611879543221721e-16,0.15314021072123962,-0.0023132367895451382,-8.2511438370488e-18,3.200437253605485,0.21790771717271387,-2.108088263296403e-17,0.39017854191630313,0.375,0.0,0.38999999999999996,0.04674094381307627,129.7761414579816,0.27163495082486194,0.7337,0.0005905015019968206,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.025,0.1571001517905094,0.0015343742865877848,0.06892421831873755,0.006869688423252497,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.6357086345513124e-16,0.15038786501590615,-0.0022902648473964223,-8.056821172806444e-18,3.200446221093369,0.21789995117515198,-2.100533775367783e-17,0.39017986614873806,0.375,0.0,0.38999999999999996,0.06368299082994514,129.77606070767789,0.26267306632998993,0.7337,0.0011532721819547092,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.0300000000000002,0.15710755019427583,0.0014519794524756248,0.07090726020299466,0.006975525789974981,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.6642716986055793e-16,0.1480267188305201,-0.0022665661019914316,-7.856059319494892e-18,3.200454982284003,0.2178925539203211,-2.0946907913998507e-17,0.39018087113559313,0.375,0.0,0.38999999999999996,0.04605245272471281,129.77599119601877,0.25404353137896535,0.7337,0.0005641785982094611,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.035,0.15711457303790596,0.0013703585712550954,0.07292110108685486,0.0070841136439714,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.6975619891587996e-16,0.14603734507040514,-0.0022421342390555646,-7.6488536007114e-18,3.2004635370993366,0.2178855318579575,-2.09055431521436e-17,0.39018155254499953,0.375,0.0,0.38999999999999996,0.011016112440725201,129.77593245819247,0.24577248838717322,0.7337,1.3666251735660899e-05,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.04,0.15712121160751283,0.0012888409046945054,0.07496505264782466,0.0071809044233052104,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.735572700821417e-16,0.1444014342170387,-0.002216965668508188,-7.43519738790983e-18,3.2004718854860443,0.21787889370056313,-2.088119150734068e-17,0.3901819127644718,0.375,0.0,0.38999999999999996,-0.08607757695945625,129.77588403941186,0.2378724487779534,0.7337,-0.0027490725223845115,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.045,0.15712745277998394,0.0012081542021487501,0.0770350477681225,0.0072714301318454865,True,False,0.15292501743012415,5.534863471520422e-15,-0.00855035458349953,0.15292796021011323,5.534863471520422e-15,-0.00855035458349953,0.0,0.0,0.0,False,True,-2.778296968910693e-16,0.14310064836849676,-0.002191062478874344,-7.215082103035176e-18,3.2004800273775045,0.21787265258738048,-2.0873798986573578e-17,0.39018196757967194,0.375,0.0,0.38999999999999996,-0.1474164753892899,129.7758454639684,0.23023610152723298,0.7337,-0.0077035377307824926,solved,75,2.942779989079103e-06,3.2980194017158258e-18,7.693126395273746e-11,0.01546782094714641,0.0036080599985993515,0.0036066792838021985,9.980730075910576e-05
3.0500000000000003,0.15713329041588406,0.0011297359917246909,0.07913078887314895,0.007359852617200852,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-2.8257278702328136e-16,0.14212327988094955,-0.0021644405369837714,-6.988497219988153e-18,3.2004879627333267,0.2178668146587474,-2.0883309695591444e-17,0.39018171800716084,0.375,0.0,0.38999999999999996,-0.25725584124359563,129.7214903121587,0.6170454306687343,0.6037,-0.022803436863321876,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.055,0.157138723217933,0.0010573982893495421,0.08124702804217325,0.0074141515954535085,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-2.87906442283898e-16,0.14174880771628948,-0.0021371114756748126,-6.754079772017121e-18,3.200495639986204,0.2178613811786155,-2.0914788787936988e-17,0.3901811338449395,0.375,0.0,0.38999999999999996,-0.32183200025289993,129.72145754579893,0.595582423395239,0.6037,-0.03541880068405871,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.06,0.15714375281471313,0.0009911265780370435,0.08337646377189321,0.007451649143203858,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-2.939503941808369e-16,0.14224604025432647,-0.00210908892883126,-6.510466150932636e-18,3.2005030075446275,0.21785635049683877,-2.0973272651671936e-17,0.390180193005626,0.375,0.0,0.38999999999999996,-0.32915397946676467,129.72150105250026,0.574663106845229,0.6037,-0.03703751760809844,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.065,0.15714837578066418,0.0009303964310507818,0.0855159559809755,0.0074839741713149275,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.007035999054506e-16,0.14358315704026536,-0.0020803820166747835,-6.257642107903323e-18,3.200510065388063,0.21785172605950293,-2.1058645747982082e-17,0.39017890786266995,0.375,0.0,0.38999999999999996,-0.2659427500218224,129.7216179986775,0.5542842584540186,0.6037,-0.02437639675407848,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.0700000000000003,0.15715257830979637,0.0008758098443678239,0.08766624624834728,0.007526606711418734,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.081650086389669e-16,0.14572882478316904,-0.002050971872684745,-5.9955904652220924e-18,3.2005168135977855,0.21784752167810806,-2.1170790381206556e-17,0.39017727578503963,0.375,0.0,0.38999999999999996,-0.3654255646201237,129.72180551424879,0.5344425251402075,0.6037,-0.04554236741064136,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.075,0.15715635418755197,0.0008297081563470174,0.0898238295620799,0.007534462694477619,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.1633356149750723e-16,0.14865239322038246,-0.002020852304281803,-5.7242911225170445e-18,3.200523252349132,0.21784374359392442,-2.13095865252405e-17,0.39017531101251346,0.375,0.0,0.38999999999999996,-0.4753323526401364,129.72206071980128,0.5151247481843495,0.6037,-0.0765520163083726,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.08,0.1571597145385145,0.0007904263552552328,0.09197659806998837,0.0074925544755584505,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.252081914678786e-16,0.15232400643124103,-0.0019900518344083836,-5.443721063106855e-18,3.2005293819149836,0.21784038074786977,-2.147491170811345e-17,0.3901730617023401,0.375,0.0,0.38999999999999996,-0.5935341637708664,129.72238074560627,0.49632186188010174,0.6037,-0.11883546922223569,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.085,0.15716267890533098,0.0007545007737554622,0.09410788812572288,0.007384076391078365,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.347878233969614e-16,0.1567145226672215,-0.0019586137008494025,-5.153854359465942e-18,3.200535202672734,0.2178374136813039,-2.1666641065224617e-17,0.3901705940167939,0.375,0.0,0.38999999999999996,-0.6038460373814113,129.7227627331979,0.4780241515754915,0.6037,-0.1229838054048665,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.09,0.15716525594229394,0.0007220834765376518,0.09620510915543258,0.007254243424987785,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.4507137406059446e-16,0.16179533281014488,-0.0019265529442954676,-4.8546621772525335e-18,3.200540715101523,0.2178348338039799,-2.1884647505302725e-17,0.39016795828093226,0.375,0.0,0.38999999999999996,-0.6563788124365356,129.72320382756246,0.46023110844387266,0.6037,-0.14512556282540018,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.095,0.15716744616598635,0.000690461082377064,0.09825851507463752,0.007077756966326638,True,False,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.40292482101135674,8.307150200873548e-15,-0.013273679315913932,0.0,0.0,0.0,False,False,-3.5605775218520616e-16,0.16753838564610518,-0.0018938626452714889,-4.5461127806528294e-18,3.200545919773624,0.21783264064906913,-2.2128801676460466e-17,0.39016519380611536,0.375,0.0,0.38999999999999996,-0.6319104595474893,129.72370118683025,0.4429313405580495,0.6037,-0.1346212903070425,solved,50,0.0,3.2545961313210317e-18,6.302174005824735e-11,0.005178244442774976,0.0023470957673129614,0.002345345105122305,9.063596867286809e-05
3.1,0.15716924419702596,0.0006645939249033107,0.10026065843376113,0.006900369718367732,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-3.677458584771609e-16,0.173916220484082,-0.0018605191184127294,-4.2281715376777675e-18,3.200550817347285,0.2178308396341645,-2.2398971946910802e-17,0.39016233102804454,0.375,0.0,0.38999999999999996,-0.6260778172550312,129.79444058501562,0.7096667467836956,0.6203,-0.1321996782266808,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.105,0.15717063461128877,0.0006246751180899853,0.10221365396572274,0.006735073520493546,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-3.8017202618213607e-16,0.18111070105278843,-0.0018264634746965108,-3.900382740862978e-18,3.2005554744172717,0.21782944625001696,-2.269688250703727e-17,0.3901594303576488,0.375,0.0,0.38999999999999996,-0.624174408997645,129.7953601647851,0.6831443614370964,0.6203,-0.13143582692387623,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.11,0.15717160669595517,0.000593806950452166,0.10412008208156448,0.006574867489321175,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-3.9337253201098844e-16,0.18929655615586066,-0.0017916402701558325,-3.56228816021593e-18,3.2005599578293378,0.21782847127060434,-2.302423702056916e-17,0.39015655111871644,0.375,0.0,0.38999999999999996,-0.5778519586641591,129.79640397052853,0.6573585904439094,0.6203,-0.11284775785828441,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.115,0.15717214388505424,0.0005786707569293668,0.10598446173468722,0.006441079887565874,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-4.0734615166547544e-16,0.19843285291425647,-0.0017559839554791904,-3.2138450899886377e-18,3.200564268934402,0.21782793124608396,-2.3380861175769846e-17,0.39015367836048975,0.375,0.0,0.38999999999999996,-0.45714784122909113,129.7975658415954,0.6323015306017876,0.6203,-0.0710244410556699,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.12,0.1571722134796712,0.0005892119007591301,0.10781841155588359,0.006362112691758513,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-4.2209165352221047e-16,0.2084794124415996,-0.001719386538755948,-2.855007638008002e-18,3.2005684092560807,0.21782785883426925,-2.3766578888923427e-17,0.39015076962208617,0.375,0.0,0.38999999999999996,-0.3853607232189893,129.79883966162203,0.6079661695361686,0.6203,-0.05073639065066966,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.125,0.15717178238046958,0.0006213964213387219,0.10963338027877652,0.006308045942168701,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-4.376077985432438e-16,0.21939699391442882,-0.0016817335289567035,-2.4857267354146835e-18,3.200572380490304,0.2178282870974369,-2.4181212111109126e-17,0.3901477833819066,0.375,0.0,0.38999999999999996,-0.3102946726720138,129.800219395175,0.5843354433689244,0.6203,-0.03316253482359126,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.13,0.15717082760152243,0.0006728627642041639,0.11143541609731614,0.0062710622966097845,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-4.538933402103048e-16,0.2311473804057113,-0.0016429275144448936,-2.1059501465425523e-18,3.2005761845090475,0.21782923900737236,-2.462458066023571e-17,0.3901446995017436,0.375,0.0,0.38999999999999996,-0.20910811226438875,129.8016991104997,0.5613976929453237,0.6203,-0.015357198647046516,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.1350000000000002,0.1571693277161559,0.0007408115112135493,0.11322879324989844,0.0062468571767991,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-4.709470246460719e-16,0.24369323509148497,-0.001602868411057127,-1.7156224748043693e-18,3.200579823347737,0.21783073598478953,-2.5096502284846467e-17,0.39014150500160955,0.375,0.0,0.38999999999999996,-0.19762278761620009,129.80327297218528,0.5391419761862086,0.6203,-0.013783204187504686,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
3.14,0.15716726818057375,0.0008168707554800957,0.11501356170742302,0.006210234857052823,True,False,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.5834963264246016,9.173282677567193e-15,-0.008520512004429732,0.0,0.0,0.0,False,False,-4.887675905805389e-16,0.2569981582128159,-0.0015614660386759477,-1.314685172298835e-18,3.200583299203196,0.2178327925834923,-2.5596792562241114e-17,0.3901382036209269,0.375,0.0,0.38999999999999996,-0.30302018810928905,129.8049352582462,0.5175535204484171,0.6203,-0.03175991235493989,solved,25,0.0,7.062894614867047e-18,2.1687269177474952e-10,0.029264964915553367,0.007390672611529183,0.0073860604964980795,0.00026105936657810994
