time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,raw_ax,raw_ay,raw_az,integral_x,integral_y,integral_z,saturated,slew_limited,roll_deg,pitch_deg,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x,qp_status,qp_iterations,limiter_mismatch,steady_state_residual,steady_task_residual,d_raw_norm,d_hat_norm,d_projected_norm,d_rejected_norm
0.05,0.00024344494561718787,0.00976203245466913,0.05330833231529791,0.0372463804277663,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,0.0,-0.0015915671907533661,0.00026702465125877427,0.0,3.1999998092251123,0.2251253366478698,0.0,0.38979129885901764,0.225,0.0,0.38999999999999996,3.0,130.1160902559921,0.38462524654457164,0.659,2.936538457668234,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.055,0.00029450150046553156,0.010661109730555585,0.06450387783590206,0.040907006055135475,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,4.968352534284715e-20,-0.0022407280911861597,0.00032331744925214384,-5.57695358983244e-22,3.1999999468633935,0.22515211812500158,1.814920909957259e-21,0.3897478270240044,0.225,0.0,0.38999999999999996,3.0,130.11612770897355,0.3693361651112803,0.659,2.9336815868219137,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.06,0.00035003565970407935,0.011554613060949516,0.07674145865402969,0.04451976461242861,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,1.9866711461423082e-19,-0.0035020917138977397,0.0003850332331825595,-2.2302393636319657e-21,3.2000005010691943,0.22518162653275917,7.259422707215606e-21,0.38970077305324824,0.225,0.0,0.38999999999999996,3.0,130.1162004348965,0.35436736623488935,0.659,2.9309131477941026,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.065,0.00041001515488253926,0.012441530500432901,0.09000620934828403,0.04807674612119252,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,4.468162622177563e-19,-0.005355863158005952,0.0004521824361294337,-5.016756445785727e-21,3.2000014691696874,0.22521390701432004,1.633261925519589e-20,0.3896502054653685,0.225,0.0,0.38999999999999996,3.0,130.11630720259015,0.3397148998605239,0.659,2.9282332834190465,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.07,0.0004744031220446454,0.013321085860581422,0.10428111047830872,0.05157080625904171,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,7.939951742634706e-19,-0.007782632772228563,0.0005247724606003257,-8.916781547476824e-21,3.200002848520797,0.22524900819181148,2.903310196313986e-20,0.38959620148264695,0.225,0.0,0.38999999999999996,3.0,130.1164467661635,0.3253745878979604,0.659,2.9256421414542384,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.075,0.0005431590651704878,0.014192714644480051,0.119547192349536,0.054995448236115956,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,1.2400667779514615e-18,-0.010763380990983017,0.0006028078270616722,-1.3930259590180583e-20,3.2000046365663923,0.2252869821874735,4.5358939605832975e-20,0.38953884601904587,0.225,0.0,0.38999999999999996,3.0,130.11661786962512,0.3113420263154052,0.659,2.9231398802489332,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.08,0.0006162397145808226,0.015056025453894223,0.135783695761765,0.05834464101752953,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,1.784892731864319e-18,-0.014279482815226027,0.0006862903227341483,-2.0057545016675116e-20,3.200006830896536,0.22532788462599426,6.530767789342646e-20,0.3894782308385279,0.225,0.0,0.38999999999999996,3.0,130.116819251201,0.29761261103354214,0.659,2.92072666647355,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.085,0.0006935996870257109,0.015910752014798565,0.15296817406389843,0.061612595032745965,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,2.428333436597521e-18,-0.01831271078630954,0.0007752191438388604,-2.7299401317165604e-20,3.200009429300368,0.2253717746115978,8.887633890153327e-20,0.3894144539608079,0.225,0.0,0.38999999999999996,3.0,130.11704964729327,0.2841815824362814,0.659,2.9184026660575273,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.09,0.0007751918985679534,0.01675670137226418,0.17107652746480406,0.06479351700460119,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,3.1702480455403326e-18,-0.02284523581991308,0.000869591026072658,-3.5657000541592667e-20,3.2000124298106356,0.2254187146756618,1.1606142036582438e-19,0.389347619359583,0.225,0.0,0.38999999999999996,3.0,130.11730779605352,0.27104408296159,0.659,2.9161680297498274,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.095,0.0008609677152381876,0.01759370355119686,0.19008296660006901,0.06788136466506502,True,False,-0.25,-1.1482380033470018e-15,0.017492323317374346,-0.2500002559410859,-1.1482380033470018e-15,0.017492323317374346,0.0,0.0,0.0,False,True,4.0104944756477875e-18,-0.0278596255002745,0.00096940035945303,-4.513192279946358e-20,3.2000158307387756,0.22546877069275348,1.4685889483131394e-19,0.3892778369683389,0.225,0.0,0.38999999999999996,3.0,130.11759244056034,0.2581952223132305,0.659,2.9140228748417445,solved,50,2.5594108588045117e-07,1.4657743502012536e-17,1.0815034158699705e-09,0.06288216277088063,0.01886464883126419,0.018854738864634294,0.0006113901155292019
0.1,0.000950876854128056,0.018421567256692268,0.20995990808287318,0.07086962011676806,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,4.948929418071643e-18,-0.03333883965615875,0.001074639285057178,-5.57261557480192e-20,3.200019630700957,0.2255220117649541,1.8126420863385897e-19,0.38920522298160676,0.225,0.0,0.38999999999999996,3.0,130.36403707855823,0.6366808849724969,0.6227,2.9119672646110257,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.105,0.001044676918906183,0.019167349534143924,0.2306778165613449,0.07375081500058381,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,6.067669373764534e-18,-0.03955495140185903,0.001185290314626777,-6.836544713057438e-20,3.20002406219998,0.22557851094827364,2.221093382784117e-19,0.38913012935006236,0.225,0.0,0.38999999999999996,3.0,130.36474629630032,0.6102934715011428,0.6227,2.910010646497635,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.11,0.0011421249752779554,0.019904523911236854,0.2522046191024708,0.07651542230249556,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,7.44871819288308e-18,-0.04676958565022588,0.0013013310301543978,-8.397504384552926e-20,3.200029358551218,0.22563834418260842,2.722318896016349e-19,0.3890529170238655,0.225,0.0,0.38999999999999996,3.0,130.3655675149617,0.5845497963377471,0.6227,2.9081829259239838,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.115,0.0012431666041990241,0.020632862556279243,0.2745057420121958,0.07915512012782365,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,9.09170556652737e-18,-0.05494553170835332,0.001422740386780971,-1.0255669510202457e-19,3.200035520270862,0.22570158927644698,3.316367593085995e-19,0.38897372728138646,0.225,0.0,0.38999999999999996,3.0,130.3664956581529,0.5594418030880391,0.6227,2.906482824215918,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.12,0.001347744684252044,0.021352092271956807,0.2975441126720596,0.08166076523342353,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,1.0996258177228251e-17,-0.06404632272958338,0.001549491851031023,-1.2411324063538045e-19,3.2000425483114197,0.22576832660631874,4.0032716595669586e-19,0.38889271053470537,0.225,0.0,0.38999999999999996,3.0,130.3675256688608,0.5349612850919945,0.6227,2.904909010973318,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.125,0.001455798871737901,0.02206189361181221,0.32127991279809703,0.08402232651299366,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,1.3161999713996431e-17,-0.07403623196184973,0.0016815536208866378,-1.4864860889880706e-19,3.2000504440588124,0.22583863889947942,4.783046457845617e-19,0.38881002724769287,0.225,0.0,0.38999999999999996,3.0,130.36865252147854,0.5110999529889775,0.6227,2.903460085982985,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.13,0.0015672650892867672,0.02276191470766473,0.345670322094703,0.08622888175650537,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,1.5588550910812527e-17,-0.08488026669443276,0.0018188888268486367,-1.7616781532956604e-19,3.2000592093263567,0.22591261099948184,5.655690481678474e-19,0.38872584890074924,0.225,0.0,0.38999999999999996,3.0,130.36987123265882,0.4878494952617124,0.6227,2.902134562815347,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.135,0.001682075087241458,0.023451799090148332,0.3706692701766252,0.08826867871780548,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,1.8275529586049565e-17,-0.09654415997180989,0.0019614557149476982,-2.0667696053011436e-19,3.200068846347044,0.22599032961992097,6.621185303082772e-19,0.38864035892860443,0.225,0.0,0.38999999999999996,3.0,130.37117687104882,0.46520162990123276,0.6227,2.9009308549024015,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.14,0.001800155995333716,0.024131043569346887,0.3962271848241257,0.09012854350013477,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,2.122255068185351e-17,-0.10899411451803936,0.0021092071502543846,-2.4018322826581565e-19,3.2000793577424878,0.22607188308045506,7.679495510373294e-19,0.3885537537314239,0.225,0.0,0.38999999999999996,3.0,130.37256453863978,0.4431900170828574,0.6227,2.899843579743671,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.145,0.0019214268655729277,0.024798565281580462,0.42229019334752654,0.09179280951956564,True,False,-0.5,-3.056642976458089e-15,0.03593709600318206,-0.5000003800181666,-3.056642976458089e-15,0.03593709600318206,0.0,0.0,0.0,False,True,2.4429226304581592e-17,-0.12218994059666688,0.0022620723383470235,-2.766948800082403e-19,3.2000907458688133,0.2261573608174987,8.830568615591194e-19,0.38846624736744667,0.225,0.0,0.38999999999999996,3.0,130.37402862090022,0.42208842396496926,0.6227,2.898846071636349,solved,50,3.800181666013813e-07,2.668221398927352e-17,1.934857185953355e-09,0.06540449866119984,0.031777506472549594,0.03175929452422486,0.0010756992778995068
0.15,0.0020458028426570186,0.025455628202252938,0.448801135839309,0.09325504162881487,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,2.789516578471726e-17,-0.1360871849067797,0.002419962753421259,-3.162212515534123e-19,3.2001030128884107,0.22624685354353197,1.0074334965747984e-18,0.3883780673528147,0.225,0.0,0.38999999999999996,3.0,130.47245007202872,0.7912531498290003,0.6857,2.8979483122149823,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.155,0.0021731346963078327,0.026079517576070223,0.475700944852638,0.09450486287055361,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,3.173221944296763e-17,-0.15094010504821279,0.0025828061123877037,-3.6003256461654135e-19,3.2001162550446263,0.2263404542600464,1.1447212118282195e-18,0.38828953316751813,0.225,0.0,0.38999999999999996,3.0,130.47493948466828,0.7574180542493106,0.6857,2.897175204499334,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.16,0.0023032704479784036,0.02669447095123427,0.5029264090772313,0.09552601154086383,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,3.605208464610826e-17,-0.166996131234897,0.002750532296617767,-4.093988849775304e-19,3.200130569958565,0.2264382565827065,1.2985773800419958e-18,0.38820098005602155,0.225,0.0,0.38999999999999996,3.0,130.47762068079018,0.724483479136741,0.6857,2.896555423537025,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.165,0.0024361219710078916,0.0273008911580306,0.5304098919837337,0.09630370248833717,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,4.0854061005189236e-17,-0.18420537099013964,0.0029230713941683925,-4.643308095564358e-19,3.200145963562955,0.2265403536394639,1.4690215486944157e-18,0.3881126736045353,0.225,0.0,0.38999999999999996,3.0,130.48048307543735,0.6924378821919105,0.6857,2.8960859428130905,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.17,0.0025715979902334995,0.027899580886163587,0.5580795989814593,0.09682377569042518,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,4.6137444171501663e-17,-0.20251894676131585,0.0031003465316072425,-5.248409450440277e-19,3.2001624423040895,0.22664683853887238,1.6560695245909854e-18,0.3880248951799315,0.225,0.0,0.38999999999999996,3.0,130.48351622454018,0.6612700506784213,0.6857,2.895763554805233,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.17500000000000002,0.0027096057206311753,0.028491824678242274,0.5858598292084211,0.09707320282482157,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,5.1901525810735734e-17,-0.22188897228850962,0.0032822740322261917,-5.909439024667235e-19,3.200180013123343,0.22675780414584618,1.8597333551492697e-18,0.3879379408965494,0.225,0.0,0.38999999999999996,3.0,130.48670983948836,0.6309690350359947,0.6857,2.895584895689993,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.18,0.0028500529567180447,0.029079451062968203,0.6136713684090714,0.0970405591059082,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,5.814559369346483e-17,-0.24226853234857398,0.0034687635864775984,-6.626562917500319e-19,3.200198683433202,0.22687334288555144,2.080021313183117e-18,0.3878521200477561,0.225,0.0,0.38999999999999996,3.0,130.4900538007733,0.601524078175379,0.6857,2.895546948843057,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.185,0.002992850543443827,0.02966486906733679,0.641432009338096,0.09671643867326288,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,6.486893178354662e-17,-0.2636116656308872,0.0036597184359997,-7.399967160654943e-19,3.200218461089476,0.22699354657201046,2.3169378822095987e-18,0.3877677530511573,0.225,0.0,0.38999999999999996,3.0,130.49353817072836,0.5729245451087561,0.6857,2.89564609443022,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.19,0.0031379151427929955,0.03025107545489073,0.66905718175561,0.09609380202130965,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,7.207082032279051e-17,-0.2858733506082531,0.003855035571717685,-8.229857659941491e-19,3.2002393543613885,0.2271185062569889,2.5704837428785202e-18,0.3876851689732361,0.225,0.0,0.38999999999999996,3.0,130.49715320540372,0.5451598570428146,0.6857,2.89587809947819,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.195,0.0032851721956804985,0.030841629292523893,0.696460670405877,0.09516824133860388,True,False,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,-0.7499844965133082,-5.665406836004561e-15,0.042661110957139654,0.0,0.0,0.0,False,False,7.975053591043686e-17,-0.3090094941305407,0.004054605945467695,-9.116460135412338e-19,3.2002613719008823,0.22724831209404506,2.840655761140694e-18,0.3876047027151013,0.225,0.0,0.38999999999999996,3.0,130.50088936559186,0.5182194325473517,0.6857,2.896239248244945,solved,25,0.0,2.704750482992641e-17,2.690843791640689e-09,0.065949160188563,0.03748976676588021,0.03747140871409635,0.0011730904233018034
0.2,0.003434558965110169,0.031440592488647286,0.7235553959683763,0.09393815422591333,True,False,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,0.0,0.0,0.0,False,False,8.790735157622655e-17,-0.3329769223825728,0.004258314693850164,-1.0060020060360779e-18,3.200284522711601,0.2273830532119764,3.1274469787518368e-18,0.38752669195737616,0.225,0.0,0.38999999999999996,3.0,130.35729740278825,0.8820327222882086,0.6378,2.896725811684676,solved,50,0.0,3.891769481921513e-17,3.448648081132491e-09,0.08915782736503415,0.043938295506989106,0.043914210949684514,0.001454609475463933
0.20500000000000002,0.003586129960648378,0.032078680065835946,0.7502551449698057,0.09241097177378721,True,False,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,0.0,0.0,0.0,False,False,9.667627675664836e-17,-0.35802121758109984,0.004466034436614493,-1.1076033020548126e-18,3.2003086778547405,0.22752281610411068,3.434987011049513e-18,0.3874513283853152,0.225,0.0,0.38999999999999996,3.0,130.36274108803227,0.8426633338551556,0.6378,2.8973402069240537,solved,50,0.0,3.891769481921513e-17,3.448648081132491e-09,0.08915782736503415,0.043938295506989106,0.043914210949684514,0.001454609475463933
0.21,0.0037399489142728266,0.03273053859205032,0.7764742376018565,0.09058351071893667,True,False,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,0.0,0.0,0.0,False,False,1.061921458224592e-16,-0.3843780900569098,0.0046776297658095815,-1.2179999549230542e-18,3.200333709616097,0.22766768585241068,3.767433702087079e-18,0.38737880369407046,0.225,0.0,0.38999999999999996,3.0,130.3684431784999,0.804454331551041,0.6378,2.8981112677330447,solved,50,0.0,3.891769481921513e-17,3.448648081132491e-09,0.08915782736503415,0.043938295506989106,0.043914210949684514,0.001454609475463933
0.215,0.003895992282191251,0.03340101317274423,0.8021276640516838,0.08846333299825462,True,False,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,-0.9999844403291855,-8.813102307122348e-15,0.03007207502725179,0.0,0.0,0.0,False,False,1.1645387299448564e-16,-0.41198588129899827,0.004892963185229362,-1.3372200677011454e-18,3.200359629993467,0.2278177476114717,4.124827440816663e-18,0.3873094509369016,0.225,0.0,0.38999999999999996,3.0,130.37438631209662,0.7673909591449495,0.6378,2.8990343502967524,solved,50,0.0,3.891769481921513e-17,3.448648081132491e-09,0.08915782736503415,0.043938295506989106,0.043914210949684514,0.001454609475463933
