time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,raw_ax,raw_ay,raw_az,integral_x,integral_y,integral_z,saturated,slew_limited,roll_deg,pitch_deg,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x,qp_status,qp_iterations,limiter_mismatch,steady_state_residual,steady_task_residual,d_raw_norm,d_hat_norm,d_projected_norm,d_rejected_norm
0.05,0.0,1.0733273954080052e-16,0.0,0.0,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,0.0,-0.0,0.0,0.0,3.2,0.225,0.0,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,3.3251632408580798e-18,0.9139,0.0,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.055,1.2038952084377722e-22,1.1806601188834446e-16,0.0,7.140160399481787e-24,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,2.4547552239724116e-21,-0.0,6.379071962736993e-26,-8.855348896616685e-28,3.2,0.225,1.2038952084377722e-22,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,3.2059228944260987e-18,0.9139,4.264410269601711e-44,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.06,4.770583874063356e-22,1.28799287183551e-16,0.0,1.1864387275896164e-24,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,9.727481371514288e-21,-0.0,2.6860787213001843e-25,-1.3796378404358295e-26,3.2,0.225,4.770583874063356e-22,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,3.0910964729241215e-18,0.9139,1.8414798107574e-43,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.065,1.0611912765085254e-21,1.3953256423355668e-16,0.0,1.2595881140922442e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,2.163905121522508e-20,-0.0,6.418028234738278e-25,-6.898439600985244e-26,3.2,0.225,1.0611912765085254e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.980557973071601e-18,0.9139,4.495813171613342e-43,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.07,1.864207393018352e-21,1.5026584163881264e-16,0.0,2.79734665417177e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,3.801550849411912e-20,-0.0,1.2208661636382342e-24,-2.157770003700259e-25,3.2,0.225,1.864207393018352e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.8741823293688768e-18,0.9139,8.680056717812621e-43,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.075,2.877758980438608e-21,1.609991179792473e-16,0.0,3.8703560414977756e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,5.868802289414141e-20,-0.0,2.0524097753618043e-24,-5.218586392996066e-25,3.2,0.225,2.877758980438608e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.7718455996294098e-18,0.9139,1.4686892611017362e-42,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.08,4.093729627049775e-21,1.7173239198896584e-16,0.0,3.935550063539298e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,8.349284054235358e-20,-0.0,3.1911845843320423e-24,-1.0725367019902954e-24,3.2,0.225,4.093729627049775e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.673425197441188e-18,0.9139,2.277256090463658e-42,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.085,5.504231631857751e-21,1.8246566270437855e-16,0.0,2.677370030441604e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,1.1227121794165666e-19,-0.0,4.699219119849946e-24,-1.970135482220493e-24,3.2,0.225,5.504231631857751e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.5788002910703732e-18,0.9139,3.314197232405282e-42,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.09,7.101603110668357e-21,1.9319892959353743e-16,0.0,1.8280292801231508e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,1.4486934952578553e-19,-0.0,6.64500678991361e-24,-3.333337128959327e-24,3.2,0.225,7.101603110668357e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.4878518847863733e-18,0.9139,4.6157662310339464e-42,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.095,8.878404593928793e-21,2.039321926340483e-16,0.0,6.064073063796958e-23,True,False,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,2.1093345133191642e-18,2.1830400767190666e-30,5.951005852024168e-16,0.0,0.0,0.0,False,False,1.811382850475277e-19,-0.0,9.102775922012732e-24,-5.2965322132011456e-24,3.2,0.225,8.878404593928793e-21,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,2.4004631415282315e-18,0.9139,6.221431415073119e-42,solved,25,0.0,4.069430944715155e-32,3.1641733816522796e-28,1.0733273954080052e-16,3.2199821862240156e-17,3.2199821862240156e-17,2.7696038525222225e-32
0.1,1.0827415047249949e-20,2.1466545235154496e-16,0.0,1.2350136871255618e-22,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,2.209338359685482e-19,-0.0,1.2151854107313341e-23,-8.009208211449663e-24,3.2,0.225,1.0827415047249949e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,6.519819947786568e-18,0.6565,8.164665516656905e-42,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.105,1.3094183785888572e-20,2.146654338380173e-16,0.0,3.420358676756759e-22,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,2.672195229232423e-19,-0.0,1.595675937331324e-23,-1.1264220850930697e-23,3.2,0.225,1.3094183785888572e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,6.288479465008589e-18,0.6565,1.2188254191330203e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.11,1.581878315991471e-20,2.1466541836401207e-16,0.0,5.873767848618994e-22,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,3.228477500184685e-19,-0.0,2.070307720199422e-23,-1.4881819628074885e-23,3.2,0.225,1.581878315991471e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,6.065942788996266e-18,0.6565,1.7247515947451235e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.115,1.8983477610456207e-20,2.1466540639655195e-16,0.0,8.343839550032979e-22,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,3.874615905727438e-19,-0.0,2.6516992550402296e-23,-1.9092539772965334e-23,3.2,0.225,1.8983477610456207e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.85194437737063e-18,0.6565,2.3481446823570046e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.12,2.2571026209103298e-20,2.1466539843458966e-16,0.0,1.081072554176468e-21,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,4.607149561782291e-19,-0.0,3.354081464723073e-23,-2.416383565778518e-23,3.2,0.225,2.2571026209103298e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.646222692899571e-18,0.6565,3.1039481932250803e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.125,2.6564675703480317e-20,2.1466539511032117e-16,0.0,1.3275381472503462e-21,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,5.422724255965189e-19,-0.0,4.193139526742635e-23,-3.039864363267805e-23,3.2,0.225,2.6564675703480317e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.4485208609025244e-18,0.6565,4.008138015169405e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.13,3.0948152340012086e-20,2.1466539725364654e-16,0.0,1.5745360301034836e-21,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,6.318090526612396e-19,-0.0,5.1858713300712615e-23,-3.8134138082008215e-23,3.2,0.225,3.0948152340012086e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.258586671277093e-18,0.6565,5.076630650855265e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.135,3.570565372346338e-20,2.146654059258948e-16,0.0,1.8234288689128288e-21,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,7.290101713123083e-19,-0.0,6.350449870168465e-23,-4.774031003343946e-23,3.2,0.225,3.570565372346338e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.0761729405870134e-18,0.6565,6.325142494567598e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.14,4.0821839651056234e-20,2.1466542241589397e-16,0.0,2.0764537276592256e-21,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,8.335711823642232e-19,-0.0,7.706102493502147e-23,-5.961867535753487e-23,3.2,0.225,4.0821839651056234e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.9010378378247104e-18,0.6565,7.768961368472184e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.145,4.6281822324523966e-20,2.146654481968016e-16,0.0,2.337107199715503e-21,True,False,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,4.775719838918977e-18,7.6500972086093e-19,1.400409511987118e-15,0.0,0.0,0.0,False,False,9.451973284311026e-19,-0.0,9.273003184192269e-23,-7.420102419326195e-23,3.2,0.225,4.6281822324523966e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.732945143756603e-18,0.6565,9.422791585766037e-41,solved,25,0.0,8.240985437566479e-32,1.5910307724073434e-27,1.3716586437521045e-16,6.368134262739175e-17,6.368134258406036e-17,2.349212590406231e-21
0.15,5.207115602897457e-20,2.146654848465107e-16,0.0,2.610518333134491e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.063603458803618e-18,-0.0,1.1072177365627595e-22,-9.194821076707112e-23,3.2,0.225,5.207115602897457e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.179431455126943e-18,0.6697,1.130070686927036e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.155,5.818201801097835e-20,2.1466552740732722e-16,0.0,2.8956353888790605e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.1886384221566843e-18,-0.0,1.3121883323566838e-22,-1.1326996040957957e-22,3.2,0.225,5.818201801097835e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,5.0185487847686365e-18,0.6697,1.3403943115494701e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.16,6.46140516732744e-20,2.1466556998262867e-16,0.0,3.1905650806783544e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.320296709361016e-18,-0.0,1.5425918878680827e-22,-1.3825268201140265e-22,3.2,0.225,6.46140516732744e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.85766611441033e-18,0.6697,1.5706704955515932e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.165,7.13707751814446e-20,2.1466564768912466e-16,0.0,4.47747230734831e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.4586313670984136e-18,-0.0,1.8012178478981118e-22,-1.6597981829626952e-22,3.2,0.225,7.13707751814446e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.694402889877257e-18,0.6697,1.8408464703173767e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.17,7.844824772920693e-20,2.146657422335098e-16,0.0,5.7884566589218665e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.6035513024069452e-18,-0.0,2.0924888823112597e-22,-1.959246349140055e-22,3.2,0.225,7.844824772920693e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.537879234613205e-18,0.6697,2.140613988036487e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.17500000000000002,8.583251420905952e-20,2.146658536238492e-16,0.0,7.126560039988103e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.7547842538885678e-18,-0.0,2.4188993836954985e-22,-2.2868951888689713e-22,3.2,0.225,8.583251420905952e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.478678440342367e-18,0.6697,2.4717084385666994e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.18,9.351003565827034e-20,2.1466598105858088e-16,0.0,8.493871940290893e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,1.9120669671785364e-18,-0.0,2.7830082769258888e-22,-2.6490245117440546e-22,3.2,0.225,9.351003565827034e-20,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.501499347013056e-18,0.6697,2.8359137144419888e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.185,1.0146767687267794e-19,2.1466612282766164e-16,0.0,9.890825816597102e-21,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,2.0751449281236537e-18,-0.0,3.187434983714364e-22,-3.0521630693297823e-22,3.2,0.225,1.0146767687267794e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.525351111664877e-18,0.6697,3.2350725923790518e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.19,1.0969269551410427e-19,2.1466627624117573e-16,0.0,1.131563823242877e-20,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,2.2437721193748007e-18,-0.0,3.6348542575641897e-22,-3.5030781048741907e-22,3.2,0.225,1.0969269551410427e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.550187300994871e-18,0.6697,3.671095800044767e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.195,1.181727312539072e-19,2.1466643758913549e-16,0.0,1.2763909078561973e-20,True,False,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,5.161259973592781e-18,3.9172166604253975e-18,1.690795719147993e-15,0.0,0.0,0.0,False,False,2.4177107784274424e-18,-0.0,4.127991455094811e-22,-4.0087652517703544e-22,3.2,0.225,1.181727312539072e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,4.575963055544068e-18,0.6697,4.145968409049075e-40,solved,25,0.0,8.737765049027869e-32,3.875849981903037e-27,7.059652381827563e-17,6.567520971646455e-17,6.56752091887156e-17,8.325866120494532e-21
0.2,1.2689579501243205e-19,2.1466660213486458e-16,0.0,1.4228439739082095e-20,True,False,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,0.0,0.0,0.0,False,False,2.5967311583083627e-18,-0.0,4.669618192840073e-22,-4.576438770837251e-22,3.2,0.225,1.2689579501243205e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,1.1303156188347883e-17,0.7157,4.661752368036455e-40,solved,25,0.0,9.525750858449978e-32,5.8137282878909836e-27,8.498106474217458e-17,7.144956863569558e-17,7.144956704551259e-17,1.50743416848192e-20
0.20500000000000002,1.3582411135345967e-19,2.1466676847983485e-16,0.0,1.7485268385732685e-20,True,False,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,0.0,0.0,0.0,False,False,2.7800133318521982e-18,-0.0,5.261914074862499e-22,-5.18172997886039e-22,3.2,0.225,1.3582411135345967e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,1.1321620333961456e-17,0.7157,5.202773321165415e-40,solved,25,0.0,9.525750858449978e-32,5.8137282878909836e-27,8.498106474217458e-17,7.144956863569558e-17,7.144956704551259e-17,1.50743416848192e-20
0.21,1.4492191662452654e-19,2.1466692944480022e-16,0.0,2.0746373735173576e-20,True,False,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,0.0,0.0,0.0,False,False,2.9667761469379342e-18,-0.0,5.9065924219783045e-22,-5.799169091649585e-22,3.2,0.225,1.4492191662452654e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,1.1340697258623404e-17,0.7157,5.785906533472162e-40,solved,25,0.0,9.525750858449978e-32,5.8137282878909836e-27,8.498106474217458e-17,7.144956863569558e-17,7.144956704551259e-17,1.50743416848192e-20
0.215,1.5418059659350388e-19,2.1466707854751869e-16,0.0,2.400148192493981e-20,True,False,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,0.0,0.0,0.0,False,False,3.1568597493086236e-18,-0.0,6.606463454995394e-22,-6.436499905184313e-22,3.2,0.225,1.5418059659350388e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,1.1360356867660788e-17,0.7157,6.412594624853325e-40,solved,25,0.0,9.525750858449978e-32,5.8137282878909836e-27,8.498106474217458e-17,7.144956863569558e-17,7.144956704551259e-17,1.50743416848192e-20
0.22,1.6359180247880045e-19,2.1466720852848303e-16,0.0,2.724183527578072e-20,True,False,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,4.636239834939073e-18,1.0181458777401497e-17,1.8072115056654493e-15,0.0,0.0,0.0,False,False,3.350109993453201e-18,-0.0,7.364345417833947e-22,-7.1016114932408745e-22,3.2,0.225,1.6359180247880045e-19,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.88440000000003,1.1380570152118292e-17,0.7157,7.084379934067044e-40,solved,25,0.0,9.525750858449978e-32,5.8137282878909836e-27,8.498106474217458e-17,7.144956863569558e-17,7.144956704551259e-17,1.50743416848192e-20
