method_id,family,case_count,all_safety_rate,all_catastrophic_count,all_deadline_miss_rate,overall_success_rate,nominal_case_count,nominal_success_rate,nominal_setpoint_success_rate,nominal_trajectory_success_rate,nominal_setpoint_rmse_m,nominal_trajectory_rmse_m,nominal_endpoint_position_error_m,nominal_endpoint_velocity_error_m_s,challenge_case_count,challenge_success_rate,challenge_setpoint_rmse_m,challenge_trajectory_rmse_m,challenge_rmse_m,challenge_endpoint_position_error_m,challenge_endpoint_velocity_error_m_s,strong_mean_m,strong_p90_m,orientation_rmse_rad,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,nominal_calm_success_rate,nominal_moderate_success_rate,nominal_stochastic_success_rate,competence_v2
r1r3_lqi_local_000,native_full_lqr,200,1.0,0,9.861111111111111e-05,0.315,100,0.52,0.52,0.52,0.7584234261264939,0.345124446508215,0.6043759497393875,0.2523954658245325,100,0.11,1.478177253076865,1.2986089753874168,1.3883931142321406,2.4022114109728436,0.4833777751348446,1.3475965952726041,2.527033065456408,0.02543315060725498,4.51,16877.787920904644,0.0,0.0,1.5444090826187802,0.09854333,0.15303024999999998,0.24898513,22.6448,0.9117647058823529,0.058823529411764705,0.59375,False
r1r3_lqi_local_006,native_full_lqr,200,1.0,0,9.444444444444444e-05,0.31,100,0.51,0.5,0.52,0.7551131177176649,0.34244676229272386,0.6038902835286736,0.26749841080280923,100,0.11,1.4621632873422385,1.2825039723265024,1.3723336298343702,2.342701409188355,0.4978642563870113,1.328819425266918,2.489735699736851,0.02607363405200046,4.415000000000001,16877.94873362659,0.0,0.0,1.5985733882687205,0.10059160548611111,0.1463099999999999,0.20691104,22.2079,0.9117647058823529,0.058823529411764705,0.5625,False
r1r3_lqi_local_012,native_full_lqr,200,1.0,0,9.444444444444444e-05,0.245,100,0.4,0.38,0.42,0.7636107095266201,0.3285420783495152,0.6182688131297231,0.4257371411149134,100,0.09,1.3733638096490108,1.1764376387577722,1.2749007242033914,1.9880319299906302,0.6669967710414574,1.2153739217265302,2.259255046110007,0.031515131095136484,3.8350000000000004,16879.747165053588,0.0,0.0,2.0167950503716274,0.09950986527777778,0.1413102499999999,0.1896400500000001,19.627399999999998,0.7058823529411765,0.17647058823529413,0.3125,False
r1r3_lqi_local_003,native_full_lqr,200,1.0,0,0.00010347222222222223,0.19,100,0.3,0.22,0.38,0.7815252768996065,0.32274663385969127,0.6089698924887371,0.5413666114223767,100,0.08,1.3317451629031813,1.1121224783529438,1.2219338206280626,1.7930345742080198,0.8002048539353146,1.1559751674496093,2.1148702767370753,0.03500004931377674,3.625,16880.99539409473,0.0,0.0,2.150457275912218,0.10310441694444444,0.15651974999999993,0.26907208,24.9073,0.5,0.17647058823529413,0.21875,False
r1r3_lqi_local_009,native_full_lqr,200,1.0,0,9.444444444444444e-05,0.185,100,0.29,0.22,0.36,0.7862077222122386,0.32264399344642336,0.610333232270924,0.560149763459761,100,0.08,1.3290686318072154,1.1061078903615296,1.2175882610843722,1.7733339099933596,0.8199612636230743,1.1510195347811847,2.1031619544921223,0.035524614883273,3.6000000000000005,16881.2180625636,0.0,0.0,2.1852169474297423,0.09933489770833333,0.14040974999999992,0.18304298000000005,22.249499999999998,0.47058823529411764,0.17647058823529413,0.21875,False
r1r3_lqi_local_001,native_full_lqr,200,0.99,2,9.652777777777778e-05,0.165,100,0.28,0.14,0.42,0.8167621349103575,0.3264129726851923,0.595442181845091,0.9726646005726383,100,0.05,1.203248074621826,1.1290033884636876,1.1661257315427567,1.5819270249348754,1.082663153335898,1.1024050222608308,1.8917650794491512,0.042209916136491415,3.3600000000000003,16880.766956542077,0.0,0.0,3.2489847438613193,0.1003858,0.15271474999999993,0.22115606000000004,22.703699999999998,0.4411764705882353,0.17647058823529413,0.21875,False
