time,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,tip_vx,tip_vy,tip_vz,ref_x,ref_y,ref_z,wind_x,wind_y,wind_z,uav_roll_deg,uav_pitch_deg,uav_yaw_deg,requested_thrust_N,applied_thrust_N,requested_Mx_Nm,requested_My_Nm,requested_Mz_Nm,applied_Mx_Nm,applied_My_Nm,applied_Mz_Nm,thrust_saturated,mx_saturated,my_saturated,mz_saturated,ax_cmd,ay_cmd,az_cmd,safe,q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5
11.040000000000001,2.873622534289805,7.203544940599273e-16,3.200117056669037,3.5928139333325086,3.458881328998965e-16,0.4604976874890137,1.4732778606902346,1.0180248849210252e-15,-0.0674143156589457,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.845378052580303e-15,-12.697913755088459,1.0464239578549665e-15,132.92187440415233,132.92187440415233,3.023191348848641e-15,0.2666949034531315,-2.0893524378645234e-16,3.023191348848641e-15,0.2666949034531315,-2.0893524378645234e-16,False,False,False,False,-2.0,-1.4315102486028526e-15,0.03046789765572465,True,-0.01299617520699269,0.02440361640916215,0.028869824666569364,0.03454601761019114,0.04353367683386402,0.07987121962789315,0.0023452537288257873,0.0012701574836095255,0.0009931365364905047,0.00047738506095750335
11.045,2.8821484864765092,7.261656858170011e-16,3.200088648678527,3.6001773117016476,3.5099930514681876e-16,0.4601596443445078,1.472076916534093,1.0264460480883075e-15,-0.06780203602495224,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.853566629085249e-15,-12.695397139355595,1.0250031129258566e-15,132.9219975369277,132.9219975369277,3.0216119861084157e-15,0.2631778440533047,-1.9982698276179095e-16,3.0216119861084157e-15,0.2631778440533047,-1.9982698276179095e-16,False,False,False,False,-2.0,-1.4315102486028526e-15,0.03046789765572465,True,-0.012595858648151608,0.024415118063737168,0.028876116461706097,0.03455089535941737,0.04353600205035201,0.0802430846722038,0.0022629136232785456,0.0012472596160246336,0.0009593368172657621,0.00045419010942691093
11.05,2.890677559085011,7.320076044303298e-16,3.2000601002095044,3.6075347367786206,3.561526296251257e-16,0.45981967639780996,1.4708965664318985,1.0348857510637345e-15,-0.06818417169326406,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.861512511474928e-15,-12.6927638535438,1.0034774258040279e-15,132.9769781418403,132.9769781418403,3.2769766055058157e-15,0.2609386935099988,-2.9553433567287996e-16,3.2769766055058157e-15,0.2609386935099988,-2.9553433567287996e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.012193799771737224,0.024426296730481738,0.02888230570235569,0.03455562555519453,0.04353823186839276,0.08056777589655038,0.002216729494719334,0.0012290716439868914,0.0009339751905784416,0.00043881672704653595
11.055,2.8992097070032727,7.37880197309298e-16,3.2000314535851637,3.614886305279804,3.613484123631468e-16,0.4594778674307822,1.4697343094236184,1.0434293454994148e-15,-0.06853841465917178,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.869198285530041e-15,-12.690013301253273,9.81805116709755e-16,132.97711272708207,132.97711272708207,3.2747534418497857e-15,0.2573295343875547,-2.839481025043851e-16,3.2747534418497857e-15,0.2573295343875547,-2.839481025043851e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.011790210968969357,0.02443729386400617,0.028888410934123785,0.034560236530041706,0.04354039493039781,0.08085484477771182,0.0021906598436786397,0.0012135809509665003,0.0009116455382487982,0.0004272722258245729
11.06,2.907744885457265,7.437834111755441e-16,3.200002751299151,3.6222321146031145,3.665869629629485e-16,0.45913430235277664,1.4685929182217732,1.0519928617483653e-15,-0.06888657428233273,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.876606893081193e-15,-12.687144938068112,9.599458780393323e-16,132.977252750413,132.977252750413,3.2725382363733363e-15,0.2536987678022178,-2.7273074474125565e-16,3.2725382363733363e-15,0.2536987678022178,-2.7273074474125565e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.011385309807979091,0.024448262719728744,0.028894448773410703,0.03456475494770162,0.04354251254948353,0.08109251812236708,0.002205820432712675,0.0012020868900636658,0.0008967798299897763,0.00042042914155602997
11.065,2.916283061205728,7.497173016684345e-16,3.1999739848517277,3.6295722694168617,3.7186837978678644e-16,0.45878901216936285,1.4674725287099148,1.0605758013947896e-15,-0.06922842401478611,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.88374157245792e-15,-12.684159194390448,9.37914015814922e-16,132.97739814983407,132.97739814983407,3.2703294745995e-15,0.2500470670704987,-2.618748838637262e-16,3.2703294745995e-15,0.2500470670704987,-2.618748838637262e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.010979345308531094,0.024459414482070996,0.028900438817029077,0.034569215682814375,0.04354460540709668,0.08128007989488498,0.002264065584567464,0.001194441433416247,0.0008884302237549126,0.00041721947117803304
11.07,2.9248242013536156,7.556819234412155e-16,3.199945145953844,3.636906875071406,3.771927587052842e-16,0.45844202889407615,1.466373277846675,1.0691776649985392e-15,-0.06956378512516176,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.890605466631949e-15,-12.681056524943077,9.15723430063072e-16,132.97754886069598,132.97754886069598,3.2681256725625063e-15,0.2463751785525686,-2.513732539880863e-16,3.2681256725625063e-15,0.2463751785525686,-2.513732539880863e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.010572568608944942,0.024470967281074268,0.028906400038364175,0.034573649331606615,0.04354668967839141,0.08141739108810149,0.002366330665984227,0.0011905464717127188,0.000885834015872857,0.00041689017924394434
11.075000000000001,2.9333682733740365,7.616773301629579e-16,3.19991622653907,3.6442360376050638,3.825601930923747e-16,0.45809338533977106,1.4652953039044374,1.0777979535432743e-15,-0.06989251491717,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.89720162523988e-15,-12.677837411388333,8.933876232178247e-16,132.97770481560892,132.97770481560892,3.2659253766160737e-15,0.24268391659245495,-2.412186999993237e-16,3.2659253766160737e-15,0.24268391659245495,-2.412186999993237e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.01016523020032882,0.024483141782932545,0.028912351072551624,0.03457808313444145,0.04354877836229016,0.0815048414091311,0.002512708422767126,0.0011903656981438735,0.000888409672476757,0.000418911366343357
11.08,2.941915245129275,7.677035745204162e-16,3.1998872187756797,3.651559863751346,3.879707738302403e-16,0.4577431149617255,1.4642387467267703,1.0864361695127187e-15,-0.07021449782137977,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.903533006492492e-15,-12.674502364701675,8.709197082950045e-16,132.97786594436766,132.97786594436766,3.2637271632084452e-15,0.2389741579481533,-2.3140417558725484e-16,3.2637271632084452e-15,0.2389741579481533,-2.3140417558725484e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.009757577408513188,0.024496157188134117,0.028918310530766524,0.034582541845440205,0.0435508822317803,0.0815432989154672,0.0027025343842866302,0.0011939252849132126,0.0008957409958546995,0.0004229140328393951
11.085,2.9504650848907104,7.737607082197713e-16,3.19985811507862,3.658878460947383,3.9342458931893926e-16,0.4573912517398882,1.4632037479510434,1.095091817703499e-15,-0.07052963852968398,0.225,0.0,0.38999999999999996,10.0,0.0,0.0,-7.90960247906271e-15,-12.671051927283138,8.483324169104281e-16,132.97803217389324,132.97803217389324,3.2615296386403217e-15,0.23524683585534598,-2.2192274124086382e-16,3.2615296386403217e-15,0.23524683585534598,-2.2192274124086382e-16,False,False,False,False,-2.0,-1.6786534023881075e-15,0.034714579989940035,True,-0.009349852128748117,0.02451022766570793,0.028924297299718654,0.03458704850722898,0.04355301052433135,0.08153405951869586,0.002934475095782376,0.0012013079047160818,0.0009075558042075439,0.0004286469956459959
