sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign
v7d_calm_00,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.12023304085910873,1.02011997960499,0.17013858133638907,0.1536651794039573,1.2894943720330383,1.1705266129979657,0.07807270648595648,130.17225412772254,1.0511902641228525,0.1194641007373673,[],0.082,0.0,0.0,not_applicable,0
v7d_moderate_00,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.1778389402704807,2.346421104517365,0.22442303280975187,0.23744394655124598,1.9225768941771775,1.1668727086799917,0.07885677332597676,130.2833085091755,1.0473604105508074,0.23288932557541303,[],0.0815,0.0,0.0,aligned,1
v7d_calm_01,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.14857341478993594,1.5493546217653895,0.20989340601746403,0.19034463192220039,1.64832781602653,1.2858165649382085,0.11428060831636325,131.15501113200602,1.1482593428451076,0.16888882781986245,[],0.0798,0.0,0.0,not_applicable,0
v7d_moderate_01,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.20278083331344304,1.1321142303254252,0.2957993491259655,0.23241356663674992,1.7426124267641012,1.2896350238470282,0.11351001128396165,131.19641864766785,1.1510532371576667,0.10906534940308378,[],0.0827,0.0,0.0,opposed,-1
v7d_calm_02,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.33095967315519664,1.7598563277358623,0.24007202614248818,0.46935290369726484,6.455090448446143,2.0,0.1377927922163913,131.72570473398014,2.9972101602296046,0.22789281416627916,[],0.0823,0.07053941908713693,0.0,not_applicable,0
v7d_moderate_02,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.35320542848565367,2.931126872809081,0.22815084327517426,0.5142473701089264,7.209462657442868,2.0,0.13726442479598733,131.8555110077451,2.977175285903029,0.3134422956915694,[],0.0808,0.07053941908713693,0.0,aligned,1
v7d_calm_03,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.09795645867404942,1.4582843351800876,0.16992829196601897,0.10090180589743553,0.19417201145784665,0.3924351142019211,0.10835280488722884,130.75421317075018,0.42161275972467877,0.1424983856795171,[],0.0813,0.0,0.0,not_applicable,0
v7d_moderate_03,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.17030422050061012,1.1597896740760854,0.2651338126190269,0.1541220252731628,0.3176580460993699,0.3580742523928092,0.10758220785482722,130.79912843789683,0.2740849544929268,0.10109467334413723,[],0.0817,0.0,0.0,opposed,-1
v7d_calm_04,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.33733887945182267,1.5470583390224004,0.21444715102238504,0.4814981442561599,6.564682286848511,2.0,0.14358066984801,131.76577713360166,3.075761051645875,0.21248127047829293,[],0.0799,0.07053941908713693,0.0,not_applicable,0
v7d_moderate_04,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.35996003905409557,2.7699975240697987,0.21960527911814068,0.526887181952511,7.306869969715355,2.0,0.14292771913279223,131.90225189906138,3.05328125148778,0.30208037747347477,[],0.0784,0.07053941908713693,0.0,aligned,1
v7d_calm_05,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.15450495668523972,1.7674884376478992,0.23989166075170248,0.1895046280146475,1.4734326854572035,1.1696003749938226,0.12836317132801178,131.24869425042897,1.0498725117125396,0.1864542033952696,[],0.0815,0.0,0.0,not_applicable,0
v7d_moderate_05,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.20658206840518364,1.1167609004254824,0.3251472383290156,0.22481970539946677,1.498211278675854,1.1739587154832534,0.1275925742956102,131.29116615910934,1.0530096773099822,0.1013508769988192,[],0.0797,0.0,0.0,opposed,-1
v7d_calm_06,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.13730361935459393,1.1277931710134022,0.17012494629390146,0.18237421491145273,1.7765625825979559,1.382514122787355,0.085230952700582,130.27894170822225,1.2288919306792894,0.13558259979433526,[],0.0814,0.0,0.0,not_applicable,0
v7d_moderate_06,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.18955545782572755,2.4418025054027037,0.22410699884745397,0.26130508496059424,2.4306560790040916,1.3762972384884629,0.08601501954060228,130.41168782424552,1.22307678088865,0.24548239043840853,[],0.0815,0.0,0.0,aligned,1
v7d_calm_07,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.15478395216391436,1.2410819654525047,0.21013696147671132,0.19985283559871178,2.062440365144369,1.491027720946415,0.09351280631462494,130.34578095966828,1.320338306928362,0.1488171943988427,[],0.0758,0.0,0.0,not_applicable,0
v7d_moderate_07,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.2085669666254535,1.1866829622898698,0.2836588316472971,0.24917199515786143,2.2465340840901127,1.4926560033183836,0.09274220928222335,130.51857015176572,1.3197335682824975,0.12372035712190473,[],0.0799,0.0,0.0,opposed,-1
v7d_calm_08,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.30420815190704814,1.0529652043180813,0.1803989684028454,0.43180193396609645,6.07433867927785,2.0,0.1330629272574093,131.76788556217574,2.9061028228216776,0.1784389151603039,[],0.0796,0.06639004149377593,0.0,not_applicable,0
v7d_moderate_08,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.3346843834954922,1.2530163826817613,0.24754489748280278,0.4738819526632848,6.30171406360857,2.0,0.1329239079222988,131.56247951585507,2.9056854220935326,0.17410628372441814,[],0.0784,0.06639004149377593,0.0,opposed,1
v7d_calm_09,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.35812667851334307,1.5000231022007726,0.22215619560016397,0.5117522108633299,6.917429893885157,2.0,0.15225522257721158,132.19060955734722,3.1684601883904744,0.21164440206016935,[],0.0779,0.07053941908713693,0.0,not_applicable,0
v7d_moderate_09,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.3803221213427338,2.724471770516282,0.21987084957153097,0.5559829489200067,7.663175559833819,2.0,0.15206454256490876,132.57943541664434,3.157434818276446,0.2995865634363246,[],0.0785,0.07053941908713693,0.0,aligned,-1
v7d_calm_10,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.3843854162573415,1.7460255514811767,0.24412773557447565,0.5488664743783624,7.339785044206311,2.0,0.1608757574915607,132.4700742113071,3.286632908692009,0.22996369767437552,[],0.08,0.07053941908713693,0.0,not_applicable,0
v7d_moderate_10,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.40796593107615475,1.1046487946684749,0.3233366100909515,0.58050772375986,7.34827526396672,2.0,0.16135175947834535,132.13039660594407,3.291212310399196,0.16178878265730692,[],0.0837,0.07053941908713693,0.0,opposed,1
v7d_calm_11,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.31784259705317963,1.1280016738399328,0.1891966547495868,0.45296387494949025,6.295719543850916,2.0,0.13864444495304618,131.87387548102527,3.003890927475714,0.18440850278014922,[],0.0825,0.06639004149377593,0.0,not_applicable,0
v7d_moderate_11,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.3446266456121011,2.4435555166033334,0.21786762353793773,0.5033560033745488,6.989574723529088,2.0,0.13784701100845687,132.2314211582627,2.9910747596446163,0.2732613755437219,[],0.08,0.07053941908713693,0.0,aligned,-1
v7d_calm_12,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.42972613534093007,1.171161632902856,0.24796961659073652,0.6143220364549173,8.106447416044986,2.0,0.1786379196717489,132.7815719236683,3.581976933013158,0.19453877411349343,[],0.0808,0.07468879668049792,0.0,not_applicable,0
v7d_moderate_12,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.45139953402434674,1.2173877471676937,0.2807255490114693,0.6520499860721801,8.293964535792322,2.0,0.17838766619125468,132.5733041526439,3.578135638145828,0.18036249637989105,[],0.0833,0.07468879668049792,0.0,opposed,1
v7d_calm_13,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.3156699823635014,1.7453413916320353,0.23992141520175517,0.44616653802387213,6.198583879445097,2.0,0.13151192141879653,131.9519862747624,2.876246751716335,0.22482296779402397,[],0.082,0.06639004149377593,0.0,not_applicable,0
v7d_moderate_13,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.3400380334207358,2.9276105854528502,0.22865396899002327,0.4936988647668431,6.979545273133652,2.0,0.13124848064614336,132.28182963005784,2.8758969013692446,0.3115009696342708,[],0.0802,0.06639004149377593,0.0,aligned,-1
v7d_calm_14,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.2526124749645402,1.0422921145828368,0.1698996814318553,0.354286639188536,5.2617004301826205,2.0,0.10726440842375196,131.38957100160715,2.515537601435725,0.17151853550727894,[],0.0818,0.058091286307053944,0.0,not_applicable,0
v7d_moderate_14,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.28907978120099054,1.255827447765874,0.24661479910002443,0.39848547728517225,5.49978116190737,2.0,0.10720686679516911,131.193059705742,2.5186458019439653,0.16831274285322795,[],0.0794,0.058091286307053944,0.0,opposed,1
v7d_calm_15,NORMAL_CALM,kang2026,kang_b_001,True,False,,0.18292647912140267,1.4384355338621901,0.21011609582806465,0.24596648928832118,3.0658752082504845,1.857355304674741,0.10625073689107738,130.89691469765012,1.6284868495862457,0.17526736525643014,[],0.0808,0.0,0.0,not_applicable,0
v7d_moderate_15,NORMAL_CONSTANT,kang2026,kang_b_001,True,False,,0.22311199535936047,2.663665180072294,0.22222472975819824,0.31347808172845215,3.802327813873314,1.8638632500285173,0.10702133392347898,131.17958101996533,1.6257269734631628,0.27511039184446034,[],0.0792,0.0,0.0,aligned,-1
