sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign
v7d_calm_00,NORMAL_CALM,kang2026,kang_c_001,True,False,,0.7473767714360109,5.449102410536077,0.19082809837761547,0.971512301945771,17.301820410800126,2.0,0.1965953348064986,132.77320998047773,3.1415559988257766,0.746843753681384,[],0.0824,0.16597510373443983,0.0,not_applicable,0
v7d_moderate_00,NORMAL_CONSTANT,kang2026,kang_c_001,True,False,,1.0234645245085152,11.894373526479841,0.7346440794882142,1.5865590807634953,27.041471606075238,2.0,0.25,136.18864979167807,3.042573092986663,2.089599282030824,[],0.0822,0.26556016597510373,0.07053941908713693,aligned,1
v7d_calm_01,NORMAL_CALM,kang2026,kang_c_001,True,False,,0.8122431307881006,7.726175063166893,0.27906424950466274,1.1064656591078008,19.999228115495498,2.0,0.25,134.31897206610927,3.2079888715228475,0.9525642353448506,[],0.089,0.16597510373443983,0.024896265560165973,not_applicable,0
v7d_moderate_01,NORMAL_CONSTANT,kang2026,kang_c_001,True,False,,1.0788650440619103,11.704411257537473,0.7458165645933279,1.4731938555672421,25.416769823475285,2.0,0.25,139.0692843050165,2.9749785834292894,1.0576154538886267,[],0.0809,0.22406639004149378,0.04979253112033195,opposed,-1
v7d_calm_02,NORMAL_CALM,kang2026,kang_c_001,False,False,,1.0478649805741984,8.311884861672233,0.39149099231218104,1.6609185592588973,29.049392774849643,2.0,0.25,136.73892002489075,10.299170280830124,3.570688720567647,['attitude'],0.0836,0.34024896265560167,0.11203319502074689,not_applicable,0
v7d_moderate_02,NORMAL_CONSTANT,kang2026,kang_c_001,False,False,,1.2942483256258333,13.220458895570237,0.7599505181972813,2.1269453478980838,36.152482135070954,2.0,0.25,138.61981546169196,10.545187175219167,3.126615973786602,['attitude'],0.0825,0.3775933609958506,0.17427385892116182,aligned,1
v7d_calm_03,NORMAL_CALM,kang2026,kang_c_001,True,False,,0.3934768003050891,7.417742455383907,0.2514687142060184,0.5439190799893036,8.995880319053754,2.0,0.23885978899146743,132.6183030609873,2.4587026289640828,0.926053178239319,[],0.0888,0.07883817427385892,0.0,not_applicable,0
v7d_moderate_03,NORMAL_CONSTANT,kang2026,kang_c_001,True,False,,0.8282864803538138,11.811681395774734,0.7408086733555904,1.1280063254017292,14.776656918890719,2.0,0.25,137.76409323599776,2.740177123559054,1.0580872062182147,[],0.0815,0.1950207468879668,0.04979253112033195,opposed,-1
v7d_calm_04,NORMAL_CALM,kang2026,kang_c_001,True,False,,1.0774227985469633,7.543155826806291,0.38493082586037053,1.695710272585625,28.237496085352205,2.0,0.25,139.31368583985918,7.645249439176331,3.8537418546608526,[],0.0826,0.3153526970954357,0.0954356846473029,not_applicable,0
v7d_moderate_04,NORMAL_CONSTANT,kang2026,kang_c_001,False,False,,1.3117006669046871,12.718048167097516,0.7670021837698211,2.1513738998653498,35.83020263477842,2.0,0.25,138.27194267599648,7.860034718041208,3.769364572989098,['attitude'],0.0806,0.3775933609958506,0.17012448132780084,aligned,1
v7d_calm_05,NORMAL_CALM,kang2026,kang_c_001,True,False,,0.8286574767009453,8.403196545841892,0.3070488222621928,1.144917870005717,20.74520605716307,2.0,0.2500000000000001,135.05923771878827,3.118799458019899,1.0011809846642519,[],0.081,0.1991701244813278,0.03734439834024896,not_applicable,0
v7d_moderate_05,NORMAL_CONSTANT,kang2026,kang_c_001,True,False,,1.0814073718887611,11.792719727574358,0.7582632310429086,1.4765588327775963,25.4182563720314,2.0,0.25,139.08605794925933,2.90873063581406,1.0566339239704732,[],0.0788,0.22821576763485477,0.04564315352697095,opposed,-1
v7d_calm_06,NORMAL_CALM,kang2026,kang_c_001,True,False,,0.8367534466253195,5.920176612645521,0.21318381293750163,1.0923352994431876,18.48151289187857,2.0,0.2183004436919338,133.3593248036069,3.3483997057836046,0.7942251918071682,[],0.0803,0.16597510373443983,0.0,not_applicable,0
v7d_moderate_06,NORMAL_CONSTANT,kang2026,kang_c_001,True,False,,1.0965733459110927,12.034065129183498,0.7378630221631036,1.6921269980007956,27.858941392001515,2.0,0.25,136.1460716939842,3.2820664567710494,2.175006178540511,[],0.0828,0.27800829875518673,0.07053941908713693,aligned,1
v7d_calm_07,NORMAL_CALM,kang2026,kang_c_001,True,False,,0.873276183488037,6.3906390400567075,0.2332612898692403,1.1482197166438088,19.275136680268503,2.0,0.22638357347446525,133.7222463231325,3.433870929186757,0.8374628389258637,[],0.0812,0.16597510373443983,0.0,not_applicable,0
v7d_moderate_07,NORMAL_CONSTANT,kang2026,kang_c_001,True,False,,0.9861547946957153,10.404374906728435,0.7382715468231776,1.3913538772647367,25.99797150024939,2.0,0.25,136.84255110145898,3.6432485699844754,2.0260909386824553,[],0.0808,0.23236514522821577,0.06224066390041494,opposed,-1
v7d_calm_08,NORMAL_CALM,kang2026,kang_c_001,False,False,,0.989270435682645,5.17035638200589,0.3248524605090789,1.5258014832583378,26.115415345311067,2.0,0.25,136.89365064217975,10.253691846783571,3.395508821711735,['attitude'],0.0809,0.3070539419087137,0.06639004149377593,not_applicable,0
v7d_moderate_08,NORMAL_CONSTANT,kang2026,kang_c_001,False,False,,1.1813312282099488,9.733358636672298,0.7698963561037826,1.7784090175198046,33.994896469901654,2.0,0.25,136.79785880338713,12.342419893443706,3.841986555145359,['attitude'],0.0745,0.3070539419087137,0.08298755186721991,opposed,1
v7d_calm_09,NORMAL_CALM,kang2026,kang_c_001,False,False,,1.0862859992326657,7.249269700615121,0.39816996970539226,1.7008932798147485,29.082853785719436,2.0,0.25,138.20742883375587,11.005247151437281,4.2490013130358415,['attitude'],0.0797,0.31950207468879666,0.07053941908713693,not_applicable,0
