sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,qp_statuses,solver_valid,limiter_parity_valid
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.6450000000000005,0.06241569026405242,0.7634361709592727,0.1407551719048544,0.025161941180093426,0.1321569789323625,0.694445527291902,1.0709121302883092e-15,0.017275435573602803,0.25,7.255120107715855e-16,0.004296690231646654,130.07148830027353,0.7411269024572958,0.10233895115278428,0.6389070387338609,0.7318,[],self_dr_tsrmpc,self_a_000,0.10398438422048004,0.02106432810799327,0.02104140821948428,0.0009823740541233673,2.853103832723502e-17,6.278531495403078e-10,1.465905860698058e-06,75,['solved'],True,True
