time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
10.07,0.012610465932102499,0.1821573788194977,0.009051649576794971,-0.006729422694199624,-1.881023537587821e-31,-1.7114392526236828e-05,0.08758939887307693,-2.839038565804389e-30,0.3907286199553178,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414464075427,0.008540301795063888,True,True,False
10.075000000000001,0.012564861408094144,0.18102031892199424,0.009206923369838681,-0.006729422694199624,-1.881023537587821e-31,-1.7114392526236828e-05,0.08754398369480376,-2.8339990521270826e-30,0.39072402711904397,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414520109495,0.00835551778537053,True,True,False
10.08,0.012518482111589345,0.1798744227022375,0.009361247479120236,-0.006729422694199624,-1.881023537587821e-31,-1.7114392526236828e-05,0.08749779421904111,-2.8288579445599347e-30,0.39071939838523956,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414576880908,0.008171979074945285,True,True,False
10.085,0.012471332869012391,0.17871968119255957,0.009514611579399864,-0.006729422694199624,-1.881023537587821e-31,-1.7114392526236828e-05,0.08745083528085709,-2.8236150473380132e-30,0.3907147337536967,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414634353285,0.00798964360025457,True,True,False
10.09,0.012423418555295758,0.1775560876273509,0.009667005428404726,-0.006729422694199624,-1.881023537587821e-31,-1.7114392526236828e-05,0.08740311176311194,-2.8182701665527814e-30,0.39071003323289927,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414692491034,0.007808470949135333,True,True,False
10.095,0.012374744093737608,0.17638363740843177,0.009818418854341576,-0.006729422694199624,-1.881023537587821e-31,-1.7114392526236828e-05,0.08735462859632412,-2.81282311015212e-30,0.3907052968399081,0.07500000000000001,0.0,0.38999999999999996,0.0,129.8841475125931,0.007628422209885678,True,True,False
10.1,0.01232531445587694,0.1752023281393382,0.00996884174836006,-0.0057550889700878766,-5.099692982588401e-31,-1.5480265792691124e-05,0.08730539075853999,-2.8072736879402474e-30,0.3907005246004873,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414892879806,0.008985406212399811,True,True,False
10.105,0.012275134668474894,0.17401214136318122,0.010118261586821187,-0.0057550889700878766,-5.099692982588401e-31,-1.5480265792691124e-05,0.087255403286077,-2.8016211856244118e-30,0.39069571648306434,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88414959504112,0.008752371356130152,True,True,False
10.11,0.012224209820190195,0.17281306151051914,0.010266666532472421,-0.0057550889700878766,-5.099692982588401e-31,-1.5480265792691124e-05,0.08720467127628564,-2.7958648914500603e-30,0.39069087246713324,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88415027259026,0.008521802239847253,True,True,False
10.115,0.012172545048146969,0.171605098096568,0.010414046393390596,-0.0057550889700878766,-5.099692982588401e-31,-1.5480265792691124e-05,0.08715319986949219,-2.7900046222280405e-30,0.3906859926248456,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88415096083682,0.008293639106677292,True,True,False
10.120000000000001,0.012120145537286924,0.17038826694899684,0.010560391278251235,-0.0057550889700878766,-5.099692982588401e-31,-1.5480265792691124e-05,0.08710099425223944,-2.784040196756419e-30,0.3906810770531184,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88415165918525,0.00806782491912592,True,True,False
10.125,0.012067016519367738,0.16916258909072188,0.010705691531377787,-0.0057550889700878766,-5.099692982588401e-31,-1.5480265792691124e-05,0.08704805965653858,-2.77797143582152e-30,0.3906761258693331,0.07500000000000001,0.0,0.38999999999999996,0.0,129.88415236705308,0.007844304762649544,True,True,False
