time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
9.26,0.3389608207966817,0.5503316594059731,1.3258195302275342,-0.21954270612390606,-2.0,0.208646282903593,0.4818880080480654,-0.029601635510661965,0.3719016496143394,0.225,-0.25,0.38999999999999996,3.0,130.7675626768927,2.3288087498904937,True,False,False
9.265,0.3433744607547244,0.5515228776905315,1.3303133300969314,-0.21954270612390606,-2.0,0.208646282903593,0.4819571549633924,-0.02296371775364807,0.37173617358077177,0.225,-0.25,0.38999999999999996,3.0,130.78094827970156,2.321782922327893,True,False,False
9.27,0.3478737215911459,0.5527070087137547,1.3347843135991007,-0.21954270612390606,-2.0,0.208646282903593,0.4820260696949664,-0.016303352989623925,0.37157168355654757,0.225,-0.25,0.38999999999999996,3.0,130.7944281892706,2.314732701056832,True,False,False
9.275,0.3524565122667261,0.5538838850850069,1.3392322936869332,-0.21954270612390606,-2.0,0.208646282903593,0.4820947477758009,-0.009620655158078036,0.37140822013118385,0.225,-0.25,0.38999999999999996,3.0,130.8080015584294,2.3076582110782433,True,False,False
9.28,0.3571207844260377,0.555053342198677,1.3436570841284647,-0.21954270612390606,-2.0,0.208646282903593,0.48216318476131004,-0.0029157391500189787,0.37124582412614965,0.225,-0.25,0.38999999999999996,3.0,130.8216675364895,2.300559577530227,True,False,False
9.285,0.3618645342109635,0.5562152184320085,1.348058499501768,-0.21954270612390606,-2.0,0.208646282903593,0.48223137622956613,0.0038112791954531275,0.37108453659228324,0.225,-0.25,0.38999999999999996,3.0,130.835425269302,2.2934369256882583,True,False,False
9.290000000000001,0.3666858036767016,0.5573693552784286,1.3524363551906902,-0.21954270612390606,-2.0,0.208646282903593,0.48229931778153334,0.010560283094543241,0.3709243988069172,0.225,-0.25,0.38999999999999996,3.0,130.84927389931502,2.286290380965381,True,False,False
9.295,0.3715826818472591,0.5585155974245692,1.3567904673812297,-0.21954270612390606,-2.0,0.208646282903593,0.48236700504128444,0.017331154822128898,0.3707654522707739,0.225,-0.25,0.38999999999999996,3.0,130.86321256563147,2.279120068912369,True,False,False
9.3,0.37655330544604554,0.5596537928024562,1.3611206530584048,-0.22024163569363941,-2.0,0.2084724098640306,0.48243443365620853,0.024123775715103886,0.3706077387046927,0.225,-0.25,0.38999999999999996,3.0,130.8751607856026,2.2719592113053473,True,False,False
9.305,0.38159585911932303,0.5607838311633567,1.3654265713238183,-0.22024163569363941,-2.0,0.2084724098640306,0.4825015993120143,0.03093802573432284,0.37045129811803357,0.225,-0.25,0.38999999999999996,3.0,130.88927695232002,2.2647417281120346,True,False,False
9.31,0.3867085758232419,0.5619056044972789,1.3697082052973695,-0.22024163569363941,-2.0,0.2084724098640306,0.48256849770977295,0.037773783925906884,0.37029617073419097,0.225,-0.25,0.38999999999999996,3.0,130.90348054645614,2.2575008540110306,True,False,False
9.315,0.3918897370039397,0.5630189658938303,1.3739653741059532,-0.22024163569363941,-2.0,0.2084724098640306,0.4826351245556959,0.04463092886339426,0.3701423989041577,0.225,-0.25,0.38999999999999996,3.0,130.9177706944756,2.2502367151194718,True,False,False
