time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
5.83,0.2661024218953501,0.7151545628470819,0.026597829229462286,-0.21854256238570444,0.0,-0.032765408832381486,0.4909938249138337,0.0,0.24760158182746705,0.225,0.0,0.23999999999999996,3.0,129.48247462267068,0.06579887746704483,True,False,False
5.835,0.2662337512724182,0.7167457446394213,0.026352009198152972,-0.21854256238570444,0.0,-0.032765408832381486,0.49112462580560856,0.0,0.2476219325901423,0.225,0.0,0.23999999999999996,3.0,129.48246846822272,0.06587464324493789,True,False,False
5.84,0.2663639539231815,0.7183149746309723,0.026105844285196345,-0.21854256238570444,0.0,-0.032765408832381486,0.4912543253352996,0.0,0.24764134738349297,0.225,0.0,0.23999999999999996,3.0,129.4824623219425,0.06594769092338983,True,False,False
5.845,0.2664930236388521,0.7198621672087733,0.025859377746712913,-0.21854256238570444,0.0,-0.032765408832381486,0.49138291746875273,0.0,0.24765982565163525,0.225,0.0,0.23999999999999996,3.0,129.4824561849559,0.06601806252869317,True,False,False
5.8500000000000005,0.26662095431683996,0.7213872399704684,0.025612653936817532,-0.2184661747086239,0.0,-0.029436923179300543,0.4915103962681687,0.0,0.2476773668536894,0.225,0.0,0.23999999999999996,3.0,129.52648006557243,0.0663240949889088,True,False,False
5.855,0.2667477405337731,0.7228902800032945,0.025367614019007962,-0.2184661747086239,0.0,-0.029436923179300543,0.4916367552479368,0.0,0.24769401265432742,0.225,0.0,0.23999999999999996,3.0,129.52647391455926,0.06638107384026903,True,False,False
5.86,0.2668733769609138,0.7243713662469939,0.025122203026356323,-0.2184661747086239,0.0,-0.029436923179300543,0.4917619880008422,0.0,0.24770980469016796,0.225,0.0,0.23999999999999996,3.0,129.52646777846618,0.0664356713975078,True,False,False
5.865,0.2669978577960418,0.7258304092410698,0.0248764631364305,-0.2184661747086239,0.0,-0.029436923179300543,0.491886088851585,0.0,0.24772474240212577,0.225,0.0,0.23999999999999996,3.0,129.5264616583224,0.0664879236532635,True,False,False
5.87,0.26712117734214436,0.7272673231061673,0.02463043756501086,-0.2184661747086239,0.0,-0.029436923179300543,0.49200905222190405,0.0,0.24773882524766055,0.225,0.0,0.23999999999999996,3.0,129.52645555513897,0.06653786528955125,True,False,False
5.875,0.26724333000753087,0.7286820254131741,0.02438417061879713,-0.2184661747086239,0.0,-0.029436923179300543,0.49213087263071265,0.0,0.24775205270028558,0.225,0.0,0.23999999999999996,3.0,129.5264494699088,0.0665855297532287,True,False,False
5.88,0.2673643103059589,0.7300744370967851,0.024137707747948003,-0.2184661747086239,0.0,-0.029436923179300543,0.49225154469424237,0.0,0.24776442424925732,0.225,0.0,0.23999999999999996,3.0,129.52644340360695,0.06663094931087749,True,False,False
5.885,0.26748411285674933,0.7314444823979309,0.02389109559969559,-0.2184661747086239,0.0,-0.029436923179300543,0.4923710631261721,0.0,0.2477759393993722,0.225,0.0,0.23999999999999996,3.0,129.5264373571907,0.06667415509090505,True,False,False
5.89,0.267602732384893,0.7327920888157549,0.02364438207383531,-0.2184661747086239,0.0,-0.029436923179300543,0.49248942273774776,0.0,0.24778659767081446,0.225,0.0,0.23999999999999996,3.0,129.52643133159975,0.06671517711783423,True,False,False
5.8950000000000005,0.2677201637211458,0.7341171870729659,0.023397616380624493,-0.2184661747086239,0.0,-0.029436923179300543,0.49260661843788933,0.0,0.24779639859903407,0.225,0.0,0.23999999999999996,3.0,129.52642532775644,0.06675404434185458,True,False,False
5.9,0.26783640180211615,0.7354197110800077,0.023150849101461483,-0.21830265604742138,0.0,-0.026045753786503385,0.4927226452332901,0.0,0.24780534173463722,0.225,0.0,0.23999999999999996,3.0,129.57124958717333,0.06716877932685673,True,False,False
5.905,0.2679514422577251,0.7366997655208907,0.022905020655232696,-0.21830265604742138,0.0,-0.026045753786503385,0.49283749756312856,0.0,0.24781346959526102,0.225,0.0,0.23999999999999996,3.0,129.57124357875304,0.06719025763098102,True,False,False
5.91,0.26806528080804404,0.7379574467327314,0.022659067668013823,-0.21830265604742138,0.0,-0.026045753786503385,0.49295116994740074,0.0,0.247820824669731,0.225,0.0,0.23999999999999996,3.0,129.5712375987676,0.06720996879027105,True,False,False
5.915,0.2681779126827804,0.7391926815541554,0.022413038030921935,-0.21830265604742138,0.0,-0.026045753786503385,0.49306365766086524,0.0,0.24782740649074803,0.225,0.0,0.23999999999999996,3.0,129.57123164800467,0.06722793429176291,True,False,False
5.92,0.2682893332164201,0.7404054006810311,0.022166980939036865,-0.21830265604742138,0.0,-0.026045753786503385,0.49317495607644446,0.0,0.24783321460885516,0.225,0.0,0.23999999999999996,3.0,129.57122572723392,0.06724417466615765,True,False,False
5.925,0.2683995378482382,0.7415955384157711,0.02192094696743154,-0.21830265604742138,0.0,-0.026045753786503385,0.4932850606652665,0.0,0.24783824859149925,0.225,0.0,0.23999999999999996,3.0,129.57121983720774,0.06725870951524737,True,False,False
5.93,0.268508522122333,0.7427630325119611,0.0216749881470917,-0.21830265604742138,0.0,-0.026045753786503385,0.49339396699672255,0.0,0.24784250802241087,0.225,0.0,0.23999999999999996,3.0,129.57121397866106,0.0672715575346628,True,False,False
5.9350000000000005,0.268616281687666,0.7439078240504271,0.021429158042204414,-0.21830265604742138,0.0,-0.026045753786503385,0.4935016707385246,0.0,0.24784599250117112,0.225,0.0,0.23999999999999996,3.0,129.57120815231198,0.06728273653458515,True,False,False
5.94,0.26872281229809797,0.7450298573570826,0.021183511829847533,-0.21830265604742138,0.0,-0.026045753786503385,0.4936081676567554,0.0,0.2478487016428934,0.225,0.0,0.23999999999999996,3.0,129.57120235886194,0.06729226345989334,True,False,False
5.945,0.26882810981242294,0.7461290799366549,0.020938106382819986,-0.21830265604742138,0.0,-0.026045753786503385,0.49371345361591523,0.0,0.2478506350779724,0.225,0.0,0.23999999999999996,3.0,129.5711965989962,0.06730015441045209,True,False,False
5.95,0.268932170194396,0.7472054424167189,0.020693000356161704,-0.21805520779820203,0.0,-0.022649408275775537,0.49381752457896,0.0,0.24785179245190625,0.225,0.0,0.23999999999999996,3.0,129.61606094100063,0.06781688645253002,True,False,False
5.955,0.26903499009394977,0.7482590646386844,0.020447990023442348,-0.21805520779820203,0.0,-0.022649408275775537,0.4939203759336582,0.0,0.24785221641013855,0.225,0.0,0.23999999999999996,3.0,129.6160551895136,0.06780363904541215,True,False,False
5.96,0.26913656624692256,0.7492900580502043,0.020203147839255652,-0.21805520779820203,0.0,-0.022649408275775537,0.49402200315057704,0.0,0.24785194956906131,0.225,0.0,0.23999999999999996,3.0,129.61604947935152,0.06778923094924222,True,False,False
5.965,0.26923689490245273,0.7502983663460443,0.019958529356145737,-0.21805520779820203,0.0,-0.022649408275775537,0.49412240246454064,0.0,0.2478509915570044,0.225,0.0,0.23999999999999996,3.0,129.61604381102347,0.06777366944937921,True,False,False
5.97,0.2693359724135058,0.751283937292421,0.019714191866845,-0.21805520779820203,0.0,-0.022649408275775537,0.494221570208933,0.0,0.2478493420211712,0.225,0.0,0.23999999999999996,3.0,129.61603818502195,0.06775696122951398,True,False,False
5.9750000000000005,0.26943379523677996,0.7522467223753148,0.019470194511139995,-0.21805520779820203,0.0,-0.022649408275775537,0.4943195028156451,0.0,0.24784700062627862,0.225,0.0,0.23999999999999996,3.0,129.6160326018241,0.06773911235103622,True,False,False
5.98,0.2695303599326522,0.75318667656501,0.01922659838415147,-0.21805520779820203,0.0,-0.022649408275775537,0.4944161968150512,0.0,0.24784396705364142,0.225,0.0,0.23999999999999996,3.0,129.61602706189242,0.06772012824362669,True,False,False
5.985,0.2696256631651398,0.754103758142007,0.018983466647580067,-0.21805520779820203,0.0,-0.022649408275775537,0.4945116488359923,0.0,0.24784024100051738,0.225,0.0,0.23999999999999996,3.0,129.61602156567437,0.0677000137045426,True,False,False
