candidate_id,stage1_rank,sample_id,scenario,safe,solver_success,solver_valid,steady_state_valid,limiter_parity_valid,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,total_solve_time_p95_ms,limiter_mismatch_max,steady_state_residual_max,d_hat_norm_max,d_controllable_norm_max,d_uncontrollable_norm_max
dr_tsrmpc_001,1,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.054583859570695496,0.17831982152092737,,,0.3139867890775023,1.5005,0.0,2.0924833038169555e-16,0.0467666470586165,0.007038686737248892,0.0462764352603743
dr_tsrmpc_001,1,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.2599999999999998,0.08691303946155278,0.710779966351989,,,0.882634137770198,1.9128,0.0,2.2187231246006561e-16,0.05392028535777246,0.02867263289235272,0.046643134984636216
dr_tsrmpc_001,1,stochastic_dev_0000,WIND_3D_SETPOINT,True,True,True,True,True,True,2.0600000000000005,0.05962641191087874,0.3451400239374236,,,0.05861938118562498,1.9106,1.3877787807814457e-17,3.4645382954415644e-17,0.01108727893073417,0.011070400422354396,0.0006428452891281963
dr_tsrmpc_001,1,stochastic_dev_0001,WIND_3D_SETPOINT,True,True,True,True,True,True,2.335,0.059054227087001344,0.5561713025102157,,,0.06409600980956984,1.8614,3.469446951953614e-18,5.680382281041727e-17,0.015690571955690256,0.01565294481752852,0.001085986572707395
dr_tsrmpc_001,1,stochastic_dev_0002,WIND_3D_SETPOINT,True,True,True,True,True,True,5.335000000000001,0.08794064688524343,0.33667777605515276,,,0.024603390996344936,1.8167,3.469446951953614e-18,4.11414453983937e-17,0.010500622299444368,0.010493432616795159,0.0005617592384203403
dr_tsrmpc_001,1,stochastic_dev_0003,WIND_3D_SETPOINT,True,True,True,True,True,True,4.99,0.08631839507325767,0.24449240739496447,,,0.018765358040348103,1.8651,3.469446951953614e-18,2.171902741859578e-17,0.005945882914857523,0.005942186502238502,0.0003758685729154218
dr_tsrmpc_001,1,stochastic_dev_0004,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03808897029258413,0.2997225111746575,,,0.13331096644836735,1.9207,3.469446951953614e-18,1.4776334106432682e-16,0.029043281035438556,0.006754476569163492,0.028246932923418188
dr_tsrmpc_001,1,stochastic_dev_0005,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.0329465508519843,0.20687013318513678,,,0.12234963792919763,1.8619,3.469446951953614e-18,1.3725616548983252e-16,0.028552278480598443,0.006343487032494504,0.028012352548207636
dr_tsrmpc_001,1,stochastic_dev_0006,WIND_3D_SETPOINT,True,True,True,True,True,True,2.705,0.0971797949181251,0.5841710164439037,,,0.11908348072072969,1.8521,4.191394659125436e-07,5.762209629771078e-17,0.01669269627072396,0.016669408911803362,0.0009902131052748982
dr_tsrmpc_001,1,stochastic_dev_0007,WIND_3D_SETPOINT,True,True,True,True,False,True,3.005,0.0811832570006796,0.2545836926575441,,,0.10731714581233823,1.8417,6.25977620477558e-06,6.569604960610355e-17,0.01638600660455608,0.016385812799183306,0.0005538895942613037
dr_tsrmpc_001,1,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.1423150206382747,0.1840483734059576,,,0.03279628622040892,1.7451,6.938893903907228e-18,2.992209662686544e-17,0.009413255086469459,0.009409276221464258,0.0004082637255624937
