sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum
v5d_strong_preexisting_opposed_02,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,44.01018730465473,8.284578357428067,44.38465939751796,69.33108173005432,72.71538293669813,2.0,0.25,141.23436021018057,1.4403745087263828,0.2816786688658909,[],1.3195,0.5809128630705395,0.0,opposed
v5d_strong_preexisting_opposed_03,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,46.49076917627058,8.24223529156185,45.31711951392434,73.45222770684241,76.70299158846642,2.0,0.25,138.69895750777812,1.3517374983093857,0.28842321286922207,[],1.2119,0.5892116182572614,0.004149377593360996,opposed
v5d_strong_preexisting_opposed_04,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,44.085134089639304,8.276841497381787,44.34716306867433,69.46685498993024,73.07755918639312,2.0,0.25,138.63484207921874,1.4280343610059936,0.2816786688658909,[],1.22,0.5020746887966805,0.004149377593360996,opposed
v5d_strong_preexisting_opposed_05,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,45.28418402887147,8.257406865596097,44.8273085585259,71.42982308458537,74.96989475088984,2.0,0.25,143.38233802179317,1.3881650617593915,0.28842321286922207,[],1.1835,0.5601659751037344,0.008298755186721992,opposed
v5d_strong_preexisting_cross_00,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,46.38577137521088,8.260581677910437,45.09697364724541,73.33025759266327,77.0135846607771,2.0,0.25,138.93876562946974,1.3541106788405892,0.2816786688658909,[],1.2021,0.5518672199170125,0.004149377593360996,cross
v5d_strong_preexisting_cross_01,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,47.628301917854685,8.238235748034022,45.80760042468628,75.39604266413552,78.8242451578444,2.0,0.25,138.74673374263654,1.395403740764045,0.28842321286922207,[],1.1711,0.5643153526970954,0.004149377593360996,cross
v5d_strong_preexisting_cross_02,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,42.83215458745554,8.290121354928987,44.05870259968955,67.43075775052752,70.06900403971738,2.0,0.25,138.83984183531513,1.4484094210264469,0.2816786688658909,[],1.2274,0.5435684647302904,0.008298755186721992,cross
v5d_strong_preexisting_cross_03,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,46.72149648562459,8.248723968163635,45.311105795649475,73.87791124628194,77.46815549630591,2.0,0.25,145.64096849225095,1.3610037864614601,0.28842321286922207,[],1.2662,0.5062240663900415,0.004149377593360996,cross
v5d_strong_preexisting_cross_04,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,46.93750906867537,8.260161856520131,45.37193970462163,74.25648597586374,77.80781079641764,2.0,0.25,139.14151527048904,1.3370143670992907,0.2816786688658909,[],1.2264,0.5809128630705395,0.0,cross
v5d_strong_preexisting_cross_05,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_007,True,False,,47.62230180649566,8.240132521341756,45.79551920632909,75.38841230194467,78.84356369749925,2.0,0.25,138.73898017422135,1.4129078766102363,0.28842321286922207,[],1.1906,0.5560165975103735,0.004149377593360996,cross
v5d_strong_simultaneous_aligned_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,25.909572858966893,7.793325175380233,14.756526350715331,40.97411034787884,61.434050568334285,2.0,0.24999230766218383,139.3951802723714,1.4016760026163686,0.3221214399287061,[],1.2412,0.46887966804979253,0.0,aligned
v5d_strong_simultaneous_aligned_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,18.34420689970174,7.74232813408666,9.538600353740799,28.687155494128678,53.15652814038752,2.0,0.2499984029900017,139.2805095482096,1.3635600051096881,0.30686462052584523,[],1.2105,0.34854771784232363,0.0,aligned
v5d_strong_simultaneous_aligned_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,24.15082829803181,7.804590945480708,13.521888483210825,38.0816448158291,59.78805849914297,2.0,0.25,138.63104557713496,1.4353186081462614,0.30894015809040987,[],1.1592,0.4605809128630705,0.004149377593360996,aligned
v5d_strong_simultaneous_aligned_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,27.65055651961846,7.723578161519732,15.693183188336908,43.830864230152194,62.67086100602419,2.0,0.25,139.2485374683357,1.3575633272553274,0.3154783394812669,[],1.2,0.36099585062240663,0.004149377593360996,aligned
v5d_strong_simultaneous_aligned_04,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,28.44816192114371,7.79089526972873,17.03020795593736,45.21742452147739,63.73955028656739,2.0,0.25,140.10171538700274,1.3498516406822625,0.339792330875832,[],1.1959,0.42738589211618255,0.004149377593360996,aligned
v5d_strong_simultaneous_aligned_05,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,27.468310080232165,7.750874729176662,15.718115658897727,43.540207401984695,62.691522772805776,2.0,0.25,139.6858289717163,1.3609602324029795,0.31118184174765406,[],1.2121,0.33195020746887965,0.004149377593360996,aligned
v5d_strong_simultaneous_opposed_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,29.468371567845026,7.94172622495493,19.82159156280128,47.03883603134695,64.73160321429376,2.0,0.25,138.14746764272599,1.3613967071121085,0.3656037843006028,[],1.3263,0.44398340248962653,0.004149377593360996,opposed
v5d_strong_simultaneous_opposed_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,26.173248800623924,8.02556246370203,18.000103723522514,41.736407681858445,61.58561172012226,2.0,0.25,143.13196274902998,1.3679842559680544,0.34521134215270777,[],1.3243,0.4107883817427386,0.008298755186721992,opposed
v5d_strong_simultaneous_opposed_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,26.715697735791295,8.034617416997943,18.6923294673654,42.63810903489653,61.901702671063134,2.0,0.2499999905835395,139.009981914007,1.3927770678888536,0.3592992233705237,[],1.2289,0.43568464730290457,0.0,opposed
v5d_strong_simultaneous_opposed_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,30.927838726162282,7.951049952448964,21.06823750780794,49.44660260896307,66.07173712520158,2.0,0.25,139.19082661219747,1.288940269752917,0.3800903025120695,[],1.3675,0.48132780082987553,0.004149377593360996,opposed
v5d_strong_simultaneous_opposed_04,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,26.380147132874075,7.94650956005252,17.914153176949856,42.043545490581074,61.75339941219111,2.0,0.25000000000000006,138.83498273874375,1.3841937249958978,0.35061160585879014,[],1.3709,0.48132780082987553,0.008298755186721992,opposed
v5d_strong_simultaneous_opposed_05,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,28.744565015827206,8.007647519935473,19.52651986563645,45.87249574148521,64.14375714913653,2.0,0.25,139.93098184561848,1.3112866812149853,0.3627282245618886,[],1.361,0.4190871369294606,0.008298755186721992,opposed
v5d_strong_simultaneous_cross_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,29.52963809904663,7.824327045586897,18.787106189163325,47.07449113186181,64.93207775388524,2.0,0.25,139.2469655425507,1.3399767198375456,0.3041073445965043,[],1.4572,0.5186721991701245,0.004149377593360996,cross
v5d_strong_simultaneous_cross_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,31.855257229594866,7.8042493685809555,21.033750224753682,50.954426105195616,67.09223217194734,2.0,0.25,138.7623319272042,1.4179966766610472,0.3204388372505159,[],1.3848,0.46887966804979253,0.004149377593360996,cross
v5d_strong_simultaneous_cross_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,22.757871199992323,7.935117880458865,15.248988725314643,36.23668926172127,57.61255527601196,2.0,0.25,139.19129660559423,1.4106263175563014,0.3089466460606125,[],1.3253,0.3983402489626556,0.008298755186721992,cross
v5d_strong_simultaneous_cross_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,29.63670356676374,7.83220179076265,18.649014520917994,47.23868894766156,64.98083830745531,2.0,0.25,142.67957282965065,1.372799830078115,0.3199696721092921,[],1.4628,0.45643153526970953,0.008298755186721992,cross
v5d_strong_simultaneous_cross_04,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,30.481294396206472,7.81540985506018,19.59336240801051,48.656588719324276,65.76822434100372,2.0,0.25,139.6786286716281,1.3272142072222766,0.3009020291178388,[],1.3444,0.49377593360995853,0.004149377593360996,cross
v5d_strong_simultaneous_cross_05,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_007,True,False,,31.583436764340302,7.8077842815690826,20.6275973968285,50.49577344050883,66.83234445243106,2.0,0.25,138.66617103818805,1.4374258648200757,0.30205098855735246,[],1.3826,0.4315352697095436,0.008298755186721992,cross
v5d_strong_post_target_aligned_00,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,38.666486928805554,6.1006839521325755,32.43624208601887,62.11337000164407,78.63264718581823,2.0,0.24999230766218372,139.25016589746824,1.3745331005392736,0.5291554405809774,[],1.1946,0.5269709543568465,0.0,aligned
v5d_strong_post_target_aligned_01,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,27.64136217690461,6.341539622687649,22.525425152353396,43.751008440983064,73.41975595526688,2.0,0.2499984029900024,139.27113909577574,1.449834923790796,0.5726198026960808,[],1.2236,0.5684647302904564,0.0,aligned
v5d_strong_post_target_aligned_02,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,35.67127124171755,6.160626994796274,29.15431114508685,57.17566833207109,77.33404189311432,2.0,0.24999999999999997,139.30021426868842,1.3691098071939385,0.5457728194304697,[],1.1806,0.4979253112033195,0.004149377593360996,aligned
v5d_strong_post_target_aligned_03,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,43.305502147856664,6.156770884196559,38.08405684816222,69.60226901808483,81.32763331113571,2.0,0.25,140.12871587293768,1.3379626990363667,0.5495556927419496,[],1.2027,0.47717842323651455,0.004149377593360996,aligned
v5d_strong_post_target_aligned_04,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,42.17034032514272,5.991705705311602,36.51281240865003,67.84201855345299,80.02942446061212,2.0,0.25,138.86422295637354,1.364318585970773,0.476639297013769,[],1.1955,0.5643153526970954,0.004149377593360996,aligned
v5d_strong_post_target_aligned_05,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,42.30867475259317,6.12699199470117,36.82663803165744,68.01077866399375,80.73579941662908,2.0,0.25,139.85683776511445,1.3385239545391732,0.537030129253577,[],1.1848,0.4605809128630705,0.004149377593360996,aligned
v5d_strong_post_target_opposed_00,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,47.53287270845029,7.919319422722417,41.18912968299313,76.5252449127718,79.14937857488309,2.0,0.25,138.59255907197667,1.3741331241632837,0.26396817505838416,[],1.2149,0.5809128630705395,0.004149377593360996,opposed
v5d_strong_post_target_opposed_01,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,41.68110317403853,7.946603275059519,34.459804009798745,67.02405476416557,75.36961667221838,2.0,0.25,143.12948685324926,1.3782639789087594,0.2574974158170018,[],1.2054,0.48132780082987553,0.008298755186721992,opposed
v5d_strong_post_target_opposed_02,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,42.989808919219115,7.987533444847051,36.44465549653371,69.0632978072219,76.38994812788602,2.0,0.24999999058353933,138.68289919002797,1.4066543722962273,0.27747007920240363,[],1.1508,0.46887966804979253,0.0,opposed
v5d_strong_post_target_opposed_03,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,49.97273790838639,7.936417831687347,44.321672492655445,80.40440595642802,80.80934343876619,2.0,0.25,139.04896606242872,1.3349123296341863,0.2686877869687587,[],1.2079,0.5850622406639004,0.004149377593360996,opposed
v5d_strong_post_target_opposed_04,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,42.06369670154039,7.923055046138381,34.65022053799138,67.67937108541427,75.52227967922771,2.0,0.25,138.2958725951053,1.4128743567621027,0.25112265238860443,[],1.2047,0.5352697095435685,0.008298755186721992,opposed
v5d_strong_post_target_opposed_05,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,46.430614414845344,7.954251238360192,40.031568006242786,74.71033499893598,78.60211768409874,2.0,0.25,139.85793837741156,1.3729239840619185,0.2791885217998203,[],1.1773,0.46887966804979253,0.008298755186721992,opposed
v5d_strong_post_target_cross_00,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,39.8077211040316,5.352698916961646,32.8784130041733,64.21479811894335,75.45964509147765,2.0,0.25,139.73058355484488,1.3555159002712986,0.31643813569173285,[],1.2732,0.31950207468879666,0.004149377593360996,cross
v5d_strong_post_target_cross_01,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,49.77983365549588,7.852683109870236,43.353696722253304,80.27085086750122,79.63138693736965,2.0,0.25,139.7890627172928,1.4204356619831724,0.2779770401907932,[],1.286,0.5767634854771784,0.004149377593360996,cross
v5d_strong_post_target_cross_02,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,27.138527506341777,5.841138666032465,19.85745458065123,43.214977914758066,71.45461844691991,2.0,0.25,139.22434670527258,1.376974140470357,0.39678630547870186,[],1.2326,0.46473029045643155,0.008298755186721992,cross
v5d_strong_post_target_cross_03,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,41.60521278980045,5.721419370765108,35.447048422341915,67.04562604920616,78.65406982671132,2.0,0.25,142.63560178274054,1.3406010951007752,0.3624467586912279,[],1.2436,0.47717842323651455,0.008298755186721992,cross
v5d_strong_post_target_cross_04,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,40.79793154605577,5.18387021393064,34.12764422424374,65.82237491095943,74.08813509092222,2.0,0.25,140.05725679338136,1.3403484658080602,0.3211755258167192,[],1.3076,0.3941908713692946,0.004149377593360996,cross
v5d_strong_post_target_cross_05,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_007,True,False,,46.85430847910663,7.739854741408252,39.489383092365,75.57912793072104,75.97866108652084,2.0,0.25,140.22970795000867,1.4393851417862522,0.3032488179479057,[],1.2675,0.44398340248962653,0.008298755186721992,cross
v5d_stochastic_4500,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,23.333707001388614,6.632282632421878,12.674138872221397,36.86593690091354,60.76011483027251,2.0,0.24999229684486263,138.60907207193773,1.415506235184988,0.23393262834944162,[],1.2148,0.3900414937759336,0.0,aligned
v5d_stochastic_4501,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,25.005261212908326,7.0557344649137805,22.36437326548758,40.074555405055904,62.28984745694847,2.0,0.25,138.86803001939074,1.4688333042994042,0.31520233703552913,[],1.2441,0.5186721991701245,0.004149377593360996,opposed
v5d_stochastic_4502,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,25.518221340091692,7.048643456175168,18.832875814783243,40.711190356429704,64.64063145871182,2.0,0.24999288737564257,139.04177372845186,1.3805228874270796,0.278586378005528,[],1.2407,0.4066390041493776,0.0,aligned
v5d_stochastic_4503,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,29.44937016056357,6.88302816284001,21.365057422913736,47.15546661617936,68.69234736237492,2.0,0.25,139.52347062930576,1.2558771752786841,0.2870560734151124,[],1.204,0.4854771784232365,0.004149377593360996,opposed
v5d_stochastic_4504,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,32.43374533148635,7.104992031749289,26.599916189433927,51.79795262749632,71.21080284947269,2.0,0.25,139.3808660531564,1.2845161548067834,0.2829817578047473,[],1.2579,0.43983402489626555,0.0,aligned
v5d_stochastic_4505,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,29.53713467471244,7.140188312644852,21.24849475186843,47.15758292330213,68.23070830932787,2.0,0.25,139.54975685219563,1.2504828344471497,0.30696569018630177,[],1.2228,0.42323651452282157,0.004149377593360996,opposed
v5d_stochastic_4506,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,29.623371550846045,6.93446810372208,23.836564398159037,47.331792837938515,68.74294317338328,2.0,0.24999999549341495,138.98039334141237,1.3379752747490037,0.32342986958581743,[],1.2647,0.5145228215767634,0.0,opposed
v5d_stochastic_4507,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,20.428158203532814,6.313037499928144,12.776665637195492,32.28222077647616,60.456507758828394,2.0,0.25,139.1956617469269,1.3805243192171257,0.2694674896712987,[],1.2051,0.4107883817427386,0.008298755186721992,aligned
v5d_stochastic_4508,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,21.0981062901467,6.674465644326715,13.975262128706174,33.43478710107615,61.292405726211236,2.0,0.25,138.9850829621395,1.4043462080417708,0.2750354010250407,[],1.2044,0.47717842323651455,0.004149377593360996,opposed
v5d_stochastic_4509,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,27.040702162579702,6.962791390727949,17.6369171542382,43.070091926841506,65.49547302279326,2.0,0.25,138.47041990096477,1.3203978178593916,0.2883747522869109,[],1.2476,0.4107883817427386,0.004149377593360996,aligned
v5d_stochastic_4510,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,24.9075084807062,6.989129725931561,19.259910552079557,39.65474136311385,65.27681099424872,2.0,0.25,139.30206784587665,1.4340004655482046,0.2879795156162332,[],1.2127,0.3941908713692946,0.008298755186721992,opposed
v5d_stochastic_4511,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,24.162432046516795,6.721933216957794,15.398518325550965,38.38980645715049,63.36199949768785,2.0,0.25,138.21083583603016,1.3796874614140704,0.29948941697409265,[],1.2295,0.4854771784232365,0.008298755186721992,aligned
v5d_stochastic_4512,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,27.882907099257217,6.773831585120089,19.437707950377494,44.43935987195392,67.8398579941588,2.0,0.25,138.39908590682307,1.3163850800777135,0.3050130247135135,[],1.1948,0.43983402489626555,0.008298755186721992,cross
v5d_stochastic_4513,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,27.489230205036367,6.30107393939536,17.32869379474703,43.888231234680795,65.6970770189165,2.0,0.25,140.41301032511936,1.4362352578000934,0.2870058057109496,[],1.2742,0.44398340248962653,0.004149377593360996,cross
v5d_stochastic_4514,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,23.721795351362918,6.934748093707063,20.677394647382414,38.007186506986166,62.52602538374954,2.0,0.25,139.1948930736202,1.4752794197512356,0.260089794270087,[],1.1938,0.49377593360995853,0.004149377593360996,cross
v5d_stochastic_4515,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,30.67595664417384,6.939031126154053,23.811977141586375,49.05948651765178,70.31526473667299,2.0,0.25,138.71946966786476,1.2870758571885037,0.2867898901182872,[],1.232,0.4896265560165975,0.008298755186721992,cross
v5d_stochastic_4516,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,31.06970924052598,6.944879255377395,23.35133284345779,49.75792448920434,70.12019669261149,2.0,0.25,139.55004426127732,1.2587637841264154,0.3389554027371758,[],1.202,0.44813278008298757,0.004149377593360996,cross
v5d_stochastic_4517,NORMAL_STOCHASTIC,paper_incremental_mpc,paper_b_007,True,False,,32.66088853453179,6.981226111719541,25.237191703162146,52.39807863691471,71.35449981633276,2.0,0.25,139.1262630599857,1.409939532346741,0.27493300155401595,[],1.2274,0.4605809128630705,0.008298755186721992,cross
v5d_ramp_aligned_00,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,21.171388619922084,5.508541079120925,12.31248563370049,33.38943291843015,62.30833090020822,2.0,0.2499923098059899,138.94333517536236,1.387096726073554,0.23334025645211676,[],1.2256,0.4149377593360996,0.0,aligned
v5d_ramp_aligned_01,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,14.724980193808381,5.6965258392227005,10.849630372407935,23.33813903248989,57.19146299947764,2.0,0.24999840580290802,139.02528821949116,1.4538671464361315,0.22593836541501244,[],1.2876,0.42323651452282157,0.0,aligned
v5d_ramp_aligned_02,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,19.20985249753245,5.551611329854372,11.345092772470714,30.205721661170163,61.03007476520431,2.0,0.25,139.099398962828,1.3861788940930018,0.2269673863956002,[],1.3045,0.3651452282157676,0.004149377593360996,aligned
v5d_ramp_aligned_03,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,24.46887832003246,5.554717392373726,14.996955628991941,38.87511772679275,65.05548746891084,2.0,0.25,139.36532554518274,1.3409681789879124,0.23681428095283685,[],1.2167,0.4315352697095436,0.004149377593360996,aligned
v5d_ramp_opposed_00,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,27.39543987743647,7.782985162917527,16.73673126881101,43.50432530827465,63.3589155400914,2.0,0.25,138.56520856463484,1.3720158328327205,0.2680287324401819,[],1.2319,0.44398340248962653,0.004149377593360996,opposed
v5d_ramp_opposed_01,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,23.503044180364373,7.7963257298021675,14.040986508583941,37.149424589693005,59.69403210607372,2.0,0.25,143.1301539600269,1.368271289733662,0.26762993419857617,[],1.2075,0.43568464730290457,0.008298755186721992,opposed
v5d_ramp_opposed_02,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,24.544420912548308,7.859345637769741,15.480385371284429,38.93177842970387,60.567823760907274,2.0,0.24999999999999997,138.6792559334413,1.4026482509179086,0.25989223658195987,[],1.2083,0.4024896265560166,0.004149377593360996,opposed
v5d_ramp_opposed_03,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,29.16656638449787,7.819066549773994,18.456540124558433,46.46031635920226,64.95828035104238,2.0,0.25,138.98566189964143,1.3290837924802035,0.2774052175549479,[],1.2237,0.45228215767634855,0.004149377593360996,opposed
v5d_ramp_cross_00,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,24.01179110793758,7.502381056902346,11.310762472128877,37.57520710473701,58.67893007438092,2.0,0.25,140.38098275434606,1.3537775148090054,0.27895214558494946,[],1.2449,0.3941908713692946,0.004149377593360996,cross
v5d_ramp_cross_01,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,28.90149359973611,7.619851885091692,16.897092444952573,45.93590470507234,64.37734976036474,2.0,0.25,139.56280535672929,1.4204858973213224,0.2831156227482979,[],1.2582,0.3112033195020747,0.004149377593360996,cross
v5d_ramp_cross_02,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,13.313525314180954,5.366666333840527,6.865437390568536,20.600223682828027,54.361334897510304,2.0,0.25,139.19658745379323,1.3943256029956186,0.22925238647984117,[],1.2563,0.33195020746887965,0.008298755186721992,cross
v5d_ramp_cross_03,RAMP_STRONG,paper_incremental_mpc,paper_b_007,True,False,,22.813627739548,5.312155851325202,12.123667014795634,35.999339878138684,61.32597033326626,2.0,0.25,142.6308368827682,1.3425126740270956,0.2453159886762853,[],1.2468,0.4190871369294606,0.008298755186721992,cross
v5d_calm_00,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,20.599266163935482,6.493771151894653,11.139460360426854,32.34922224303409,58.31869060010883,2.0,0.17431949425842017,138.9372999549868,1.3349595927259867,0.22985358793222585,[],1.1882,0.3153526970954357,0.0,not_applicable
v5d_moderate_00,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_008,True,False,,35.11838259383589,7.613608196977626,32.49348110001649,55.921305469431964,69.59397933678534,2.0,0.166599514856877,138.92314872475305,1.328184919312713,0.2435644351795631,[],1.2014,0.42738589211618255,0.0,aligned
v5d_calm_01,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,16.14176204497448,6.637785448163856,11.066250768155887,25.750541777650408,52.470798870998756,2.0,0.24999999999999997,138.8081915591766,1.3649219814821054,0.21572280956982334,[],1.1802,0.3817427385892116,0.0,not_applicable
v5d_moderate_01,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_008,True,False,,32.682511469591226,7.618286567958532,32.54024003802954,51.99085709054236,62.72737341459553,2.0,0.24999999995868308,138.93728448495227,1.3497611928267679,0.24646694156774357,[],1.1551,0.34854771784232363,0.0,opposed
v5d_calm_02,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,19.048702660130296,6.525236887446575,10.681815909222076,29.91983293920263,56.925295271103025,2.0,0.1886738846931225,139.1685336893803,1.300810469311036,0.22169714030199444,[],1.1853,0.2946058091286307,0.0,not_applicable
v5d_moderate_02,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_008,True,False,,34.19429183848805,7.613259269190304,32.26578181797406,54.428033589971704,68.04884652524206,2.0,0.180912490947702,138.7635756232296,1.365568761794876,0.2435644351795631,[],1.1461,0.3941908713692946,0.0,aligned
v5d_calm_03,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,23.82520143229604,6.494998462084609,13.547735943516571,37.6709270263287,61.2376121885309,2.0,0.1491200938719799,138.5578101226788,1.2630599413889756,0.2310163018533655,[],1.1848,0.26141078838174275,0.0,not_applicable
v5d_moderate_03,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_008,True,False,,37.05321538113741,7.6132603217342725,33.49878888843057,59.041867646116366,71.89840739941675,2.0,0.1482512160821846,138.72085854060072,1.2691752955825344,0.24646694156774357,[],1.1348,0.44813278008298757,0.0,opposed
v5d_calm_04,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,22.700829302342054,6.459068889490104,12.105985709895595,35.7436585158809,59.85455579268118,2.0,0.1480486643079295,138.3539372250002,1.2683645369136236,0.23832694145990277,[],1.1876,0.21161825726141079,0.0,not_applicable
v5d_moderate_04,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_008,True,False,,36.55415332612509,7.6336783986497,33.043124338316915,58.26369533602062,71.52168007197163,2.0,0.14549971391298944,139.22447049064164,1.2463927622394133,0.2435644351795631,[],1.1691,0.3775933609958506,0.0,aligned
v5d_calm_05,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,23.19112119051988,6.482973320922107,13.059386808211805,36.620547374876885,60.75634391277353,2.0,0.2499999997508367,138.63343589765063,1.2770482778370031,0.2291242316489428,[],1.1592,0.3029045643153527,0.0,not_applicable
v5d_moderate_05,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_008,True,False,,36.68054450668482,7.636544116006255,33.324765842355454,58.43233069989182,71.50672253011601,2.0,0.25,138.63042056307623,1.2897833148365332,0.24646694156774357,[],1.1534,0.35269709543568467,0.004149377593360996,opposed
v5d_calm_06,NORMAL_CALM,paper_incremental_mpc,paper_b_008,True,False,,21.123208413195037,6.508818394371599,11.469347184515252,33.20443150229079,58.86838485330756,2.0,0.14267317630309662,138.7713788835971,1.313509232346672,0.22827151831720258,[],1.1644,0.2821576763485477,0.0,not_applicable
