sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum
v5d_strong_simultaneous_opposed_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,26.27097843744961,7.982533187868935,17.87583293695932,41.87186279799215,61.705684384738504,2.0,0.25,141.89151272647533,1.3428598575941393,0.3286886903268496,[],1.5237,0.3070539419087137,0.008298755186721992,opposed
v5d_strong_simultaneous_opposed_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,26.705204401708805,7.988741143475163,18.394510958128585,42.59143304714607,61.90809594586665,2.0,0.24999615098428737,139.00887081189185,1.3764895387668112,0.342349799926081,[],1.456,0.1037344398340249,0.0,opposed
v5d_strong_simultaneous_opposed_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,31.17501173165146,7.912484306019211,21.100475150376532,49.8464498704431,66.31673753802869,2.0,0.2423130417041499,139.25813769677978,1.284893701179754,0.3700139375852003,[],1.6245,0.27800829875518673,0.0,opposed
v5d_strong_simultaneous_cross_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,29.578872782178703,7.76802098789688,18.58541117341246,47.14073989774504,64.94591267733479,2.0,0.25,139.81863759037552,1.3202618870565317,0.31079909109136805,[],1.5923,0.17842323651452283,0.004149377593360996,cross
v5d_strong_simultaneous_cross_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,31.977263991940887,7.746726375594551,20.938363609141735,51.150684956192954,67.29252626461368,2.0,0.25,138.8855368818774,1.525199633861121,0.30113460519344143,[],1.6109,0.23236514522821577,0.004149377593360996,cross
v5d_strong_simultaneous_cross_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,22.577860867320503,7.879957458042343,14.753216610117855,35.88775921785045,57.54517271349074,2.0,0.25,139.21486160216452,1.3973387201637086,0.31717125517560063,[],1.7131,0.26556016597510373,0.008298755186721992,cross
v5d_strong_simultaneous_cross_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_a_003,True,False,,29.78567904660492,7.769290488215782,18.562707942082653,47.47342777831556,65.08822521821692,2.0,0.25,141.2201341876381,1.3435497245333548,0.329706001286386,[],1.3449,0.34439834024896265,0.008298755186721992,cross
v5d_calm_00,NORMAL_CALM,paper_incremental_mpc,paper_a_004,True,False,,14.048279693529322,6.2911575733396425,5.417023667333309,21.459171738707035,49.69021237058128,2.0,0.12150088224521371,138.8776541365235,1.2350711436374642,0.21528894208933866,[],1.3515,0.21161825726141079,0.0,not_applicable
v5d_moderate_00,NORMAL_CONSTANT,paper_incremental_mpc,paper_a_004,True,False,,30.89425155635141,7.467660664381486,28.845564853042728,49.36457909148777,63.327107807935704,2.0,0.12256698712295844,138.55823869886433,1.2419407658995936,0.21377477689388047,[],1.3781,0.17427385892116182,0.0,aligned
v5d_calm_06,NORMAL_CALM,paper_incremental_mpc,paper_a_004,True,False,,14.513667799303303,6.302775626609239,5.649330142015125,22.19283246144729,50.34753219062473,2.0,0.11963702827188638,138.58516264727672,1.2314069449877423,0.21321061299370436,[],1.5537,0.17012448132780084,0.0,not_applicable
