time,wind_x,wind_y,wind_z,profile,seed
0.57999999999999996,0,0,0,one_cosine_gust,
0.58499999999999996,0,0,0,one_cosine_gust,
0.58999999999999997,0,0,0,one_cosine_gust,
0.59499999999999997,0,0,0,one_cosine_gust,
0.59999999999999998,0,0,0,one_cosine_gust,
0.60499999999999998,0,0,0,one_cosine_gust,
0.60999999999999999,0,0,0,one_cosine_gust,
0.61499999999999999,0,0,0,one_cosine_gust,
0.62,0,0,0,one_cosine_gust,
0.625,0,0,0,one_cosine_gust,
0.63,0,0,0,one_cosine_gust,
0.63500000000000001,0,0,0,one_cosine_gust,
0.64000000000000001,0,0,0,one_cosine_gust,
0.64500000000000002,0,0,0,one_cosine_gust,
0.65000000000000002,0,0,0,one_cosine_gust,
0.65500000000000003,0,0,0,one_cosine_gust,
0.66000000000000003,0,0,0,one_cosine_gust,
0.66500000000000004,0,0,0,one_cosine_gust,
0.67000000000000004,0,0,0,one_cosine_gust,
0.67500000000000004,0,0,0,one_cosine_gust,
0.68000000000000005,0,0,0,one_cosine_gust,
0.68500000000000005,0,0,0,one_cosine_gust,
0.69000000000000006,0,0,0,one_cosine_gust,
0.69500000000000006,0,0,0,one_cosine_gust,
0.70000000000000007,0,0,0,one_cosine_gust,
0.70499999999999996,0,0,0,one_cosine_gust,
0.70999999999999996,0,0,0,one_cosine_gust,
0.71499999999999997,0,0,0,one_cosine_gust,
0.71999999999999997,0,0,0,one_cosine_gust,
0.72499999999999998,0,0,0,one_cosine_gust,
0.72999999999999998,0,0,0,one_cosine_gust,
0.73499999999999999,0,0,0,one_cosine_gust,
0.73999999999999999,0,0,0,one_cosine_gust,
0.745,0,0,0,one_cosine_gust,
0.75,0,0,0,one_cosine_gust,
0.755,0,0,0,one_cosine_gust,
0.76000000000000001,0,0,0,one_cosine_gust,
0.76500000000000001,0,0,0,one_cosine_gust,
0.77000000000000002,0,0,0,one_cosine_gust,
0.77500000000000002,0,0,0,one_cosine_gust,
0.78000000000000003,0,0,0,one_cosine_gust,
0.78500000000000003,0,0,0,one_cosine_gust,
0.79000000000000004,0,0,0,one_cosine_gust,
0.79500000000000004,0,0,0,one_cosine_gust,
0.80000000000000004,0,0,0,one_cosine_gust,
0.80500000000000005,0,0,0,one_cosine_gust,
0.81000000000000005,0,0,0,one_cosine_gust,
0.81500000000000006,0,0,0,one_cosine_gust,
0.82000000000000006,0,0,0,one_cosine_gust,
0.82500000000000007,0,0,0,one_cosine_gust,
0.83000000000000007,0,0,0,one_cosine_gust,
0.83499999999999996,0,0,0,one_cosine_gust,
0.83999999999999997,0,0,0,one_cosine_gust,
0.84499999999999997,0,0,0,one_cosine_gust,
0.84999999999999998,0,0,0,one_cosine_gust,
0.85499999999999998,0,0,0,one_cosine_gust,
0.85999999999999999,0,0,0,one_cosine_gust,
0.86499999999999999,0,0,0,one_cosine_gust,
0.87,0,0,0,one_cosine_gust,
0.875,0,0,0,one_cosine_gust,
0.88,0,0,0,one_cosine_gust,
0.88500000000000001,0,0,0,one_cosine_gust,
0.89000000000000001,0,0,0,one_cosine_gust,
0.89500000000000002,0,0,0,one_cosine_gust,
0.90000000000000002,0,0,0,one_cosine_gust,
0.90500000000000003,0,0,0,one_cosine_gust,
0.91000000000000003,0,0,0,one_cosine_gust,
0.91500000000000004,0,0,0,one_cosine_gust,
0.92000000000000004,0,0,0,one_cosine_gust,
0.92500000000000004,0,0,0,one_cosine_gust,
0.93000000000000005,0,0,0,one_cosine_gust,
0.93500000000000005,0,0,0,one_cosine_gust,
0.94000000000000006,0,0,0,one_cosine_gust,
0.94500000000000006,0,0,0,one_cosine_gust,
0.95000000000000007,0,0,0,one_cosine_gust,
0.95500000000000007,0,0,0,one_cosine_gust,
0.95999999999999996,0,0,0,one_cosine_gust,
0.96499999999999997,0,0,0,one_cosine_gust,
0.96999999999999997,0,0,0,one_cosine_gust,
0.97499999999999998,0,0,0,one_cosine_gust,
0.97999999999999998,0,0,0,one_cosine_gust,
0.98499999999999999,0,0,0,one_cosine_gust,
0.98999999999999999,0,0,0,one_cosine_gust,
