sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign
v6d_calm_00,NORMAL_CALM,yu2026,yu_a_001,False,False,,1.3674212171461733,69.74137369586933,1.745924145381597,2.155981307960084,61.94139732740096,2.0,0.2500000000000001,138.20732247458747,33.87080267525429,1.950757125706746,"['attitude', 'joint_angle', 'uav_height']",0.0642,0.6182572614107884,0.3941908713692946,not_applicable,0
v6d_moderate_00,NORMAL_CONSTANT,yu2026,yu_a_001,False,False,,3.6633035887400744,30.069174128045347,5.7033656832126045,3.962370149519702,70.36367691764937,2.0,0.25000000000000006,148.5012501091327,21.439460066467493,8.691225749822213,"['attitude', 'joint_angle', 'uav_height']",0.0637,0.7634854771784232,0.4896265560165975,aligned,1
v6d_calm_01,NORMAL_CALM,yu2026,yu_a_001,False,False,,5.666891989297289,42.77162630715733,3.903465356396644,8.724151988313073,62.007738010550746,2.0,0.2500000000000001,150.48420009860666,20.82969591780335,19.366606280357832,"['attitude', 'joint_angle', 'uav_height']",0.065,0.6182572614107884,0.4896265560165975,not_applicable,0
v6d_moderate_01,NORMAL_CONSTANT,yu2026,yu_a_001,False,False,,7.972584085547443,14.552343789210116,6.2806268716283045,11.5827974836901,68.27032132736203,2.0,0.25,154.12388415576854,4.747220128954797,1.1716307962155394,['attitude'],0.0629,0.7385892116182573,0.3817427385892116,opposed,-1
v6d_calm_02,NORMAL_CALM,yu2026,yu_a_001,False,False,,1.3955272816688518,69.7635452143512,1.775649416054911,2.2255865666714496,64.56590868288198,2.0,0.2500000000000001,138.23033585916764,29.790254681436515,2.372435595024878,"['attitude', 'joint_angle', 'uav_height']",0.0696,0.6182572614107884,0.36929460580912865,not_applicable,0
v6d_moderate_02,NORMAL_CONSTANT,yu2026,yu_a_001,True,False,,3.790975792851363,13.317073157217491,5.694840369858483,4.1726365880501035,65.30014249553703,2.0,0.2500000000000001,151.4158819801907,3.9101182297039503,3.52002475580974,[],0.0573,0.7551867219917012,0.4730290456431535,aligned,1
v6d_calm_03,NORMAL_CALM,yu2026,yu_a_001,False,False,,5.70500443256962,48.3956180983612,4.800544520712319,8.59352473572716,63.656944686189654,2.0,0.2500000000000001,149.23423297412643,30.924298884361075,18.22875366687033,"['attitude', 'joint_angle', 'uav_height']",0.0611,0.6182572614107884,0.49377593360995853,not_applicable,0
v6d_moderate_03,NORMAL_CONSTANT,yu2026,yu_a_001,False,False,,8.173165508189838,14.355517926885655,6.275107709204667,11.479621741200534,69.93214543059125,2.0,0.2500000000000001,151.7418481951108,4.833875130287261,0.8783867690360017,['attitude'],0.0592,0.7427385892116183,0.34439834024896265,opposed,-1
v6d_calm_04,NORMAL_CALM,yu2026,yu_a_001,False,False,,4.88132507157858,43.730180340229275,4.484803142481333,7.733947688765438,66.40801961901445,2.0,0.2500000000000001,148.7008142925866,21.379574541926672,12.670297027284802,"['attitude', 'joint_angle', 'uav_height']",0.0584,0.6182572614107884,0.43983402489626555,not_applicable,0
v6d_moderate_04,NORMAL_CONSTANT,yu2026,yu_a_001,False,False,,8.558694247864127,15.39240344624918,5.90187731695531,13.631600947160676,69.70153610853683,2.0,0.2500000000000001,157.53722132413787,9.400474978460078,2.962950051916738,['attitude'],0.0604,0.7842323651452282,0.4854771784232365,aligned,1
v6d_calm_05,NORMAL_CALM,yu2026,yu_a_001,True,False,,4.689119213053376,13.411392366123826,5.105445656684972,6.7148656130737825,63.78733611368277,2.0,0.2500000000000001,156.09154138629464,4.457471477220938,1.0771851377037645,[],0.0585,0.6182572614107884,0.4107883817427386,not_applicable,0
v6d_moderate_05,NORMAL_CONSTANT,yu2026,yu_a_001,True,False,,8.86015368966631,16.066580338823762,6.794716460130735,12.402634362793048,69.84655951352931,2.0,0.2500000000000001,158.34091688637983,4.966146619083591,3.3445929062861453,[],0.06,0.7385892116182573,0.4854771784232365,opposed,-1
v6d_strong_early_aligned_00,STRONG_NEAR_SIMULTANEOUS,yu2026,yu_a_001,False,False,,4.418044998714613,68.5162780757805,2.5512750616778512,7.356820421878734,70.40304153175948,2.0,0.25000000000000006,144.0291213799488,21.92508439044587,6.880919868961512,"['attitude', 'joint_angle', 'uav_height']",0.0607,0.5892116182572614,0.3029045643153527,aligned,1
v6d_strong_early_aligned_01,STRONG_NEAR_SIMULTANEOUS,yu2026,yu_a_001,False,False,,2.213603412389121,63.07143783069655,2.975198457124836,3.2254630587685003,70.69647873547731,2.0,0.2500000000000001,144.84816973791814,68.06687311266614,8.881673541226123,"['attitude', 'joint_angle', 'uav_height']",0.0574,0.6182572614107884,0.2946058091286307,aligned,-1
v6d_strong_early_aligned_02,STRONG_NEAR_SIMULTANEOUS,yu2026,yu_a_001,False,False,,4.468325553366431,64.08899234886886,2.6074890539464337,7.43861526025965,70.33259309183943,2.0,0.25,143.60790758612737,21.81544427704008,6.6656420207508305,"['attitude', 'joint_angle', 'uav_height']",0.0579,0.5892116182572614,0.3112033195020747,aligned,1
v6d_strong_early_aligned_03,STRONG_NEAR_SIMULTANEOUS,yu2026,yu_a_001,False,False,,2.025703505069222,65.23381894264428,3.3389213326004628,2.8134295960821105,71.90405214554437,2.0,0.2500000000000001,141.02804661574058,43.20513312655388,5.113284461378643,"['attitude', 'joint_angle', 'uav_height']",0.0667,0.6058091286307054,0.3153526970954357,aligned,-1
