time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x
1.0050000000000001,0.006044183706101393,0.008076034369826405,0.08355503089693504,0.0042365869147160526,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.002881728455266159,-3.528117877702003e-18,3.199568645717716,0.23104333479945482,3.267136269365729e-18,0.3898987025429739,0.225,0.0,0.38999999999999996,0.009574827599742833,129.924200770509,0.011558079636080684,0.025,2.5972601669301036e-05
1.01,0.006084359232374366,0.008001261785051074,0.08475087146765077,0.004112722527400545,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.002880876770470575,-3.57786207862419e-18,3.1995644249762925,0.23108352474553875,3.2483169696245223e-18,0.3898992332445848,0.225,0.0,0.38999999999999996,0.11598025723785932,129.92420453125,0.011133990629201666,0.025,0.0043609122731798535
1.0150000000000001,0.006124163425235142,0.007926659502969613,0.08591114327261964,0.003988246028843838,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.0028799872228965216,-3.628056283174286e-18,3.19956027930034,0.2311233420184752,3.2284093987848353e-18,0.38989969953258363,0.225,0.0,0.38999999999999996,0.15256701632117636,129.92420813610903,0.01070277503887648,0.025,0.0075774349321006745
1.02,0.006163596706876635,0.00785210726012585,0.08703582980777433,0.003864277396003999,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.0028790759425772624,-3.678703226441853e-18,3.199556208711194,0.2311627870818153,3.2074112226153414e-18,0.38990010130515934,0.225,0.0,0.38999999999999996,0.14157003933113582,129.92421159001572,0.01026504680825209,0.025,0.006517261931766706
1.025,0.00620265737265447,0.00777690464761573,0.0881257968769432,0.0037458206264267936,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.002878153918103907,-3.729805589819934e-18,3.1995522132274563,0.23120185832429502,3.185320160770548e-18,0.3899004419369537,0.225,0.0,0.38999999999999996,0.2383975939888271,129.9242148978832,0.009822321404479226,0.025,0.018588677789916856
1.03,0.006241347659896759,0.007703285551298726,0.0891803445582052,0.0036170777867739912,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.00287724003481153,-3.781366001038135e-18,3.199548292870328,0.23124055797365864,3.1621340104458884e-18,0.3899007186366713,0.225,0.0,0.38999999999999996,0.10781499656751789,129.9242180644004,0.009371497243075073,0.025,0.003761955205123115
1.035,0.006279663990411547,0.007626729294212055,0.09020119483939831,0.0035104313026055704,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.002876340468761527,-3.833387034192393e-18,3.1995444476551653,0.2312788825903135,3.137850607578956e-18,0.38990093815300814,0.225,0.0,0.38999999999999996,-0.061072019462126606,129.9242210943398,0.008919976181554528,0.025,-0.0012756682203031826
1.04,0.0063175951001640035,0.007548802147344229,0.0911928829443415,0.003413421356172321,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.002875445472151793,-3.885871209776414e-18,3.1995406775906643,0.23131682121500088,3.112467822490838e-18,0.3899011183165037,0.225,0.0,0.38999999999999996,-0.1464222801242204,129.92422399264277,0.008466064598182839,0.025,-0.007178287589919485
1.045,0.0063551331725255735,0.0074692286821957075,0.09215830294676694,0.0033269645993141694,True,False,0.008849446704537994,1.16760981668302e-16,0.0030103966845014428,0.0028745532708583516,-3.938820994719404e-18,3.1995369826886173,0.23135436622529695,3.085983603288561e-18,0.389901270494074,0.225,0.0,0.38999999999999996,-0.18945637329668583,129.92422676402663,0.008010550100049047,0.025,-0.011976595550249828
1.05,0.006392270198608957,0.007388193807220991,0.09310020400828305,0.0032491601596093996,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.002873662108816998,-3.9922388024197565e-18,3.199533362960697,0.23139150979136458,3.058395961324407e-18,0.38990140548232805,0.225,0.0,0.38999999999999996,-0.2004231804213195,129.92935342087623,0.016568379264477,0.0253,-0.013393950800707623
