method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_full_lqr_c_1_09,native_full_lqr,48,0.2916666666666667,0.125,34,11.550609970619254,17.160463623534007,24.400599889803516,2.1706983649064635,5.921017062103217,7.148586753103422,1.9406713032166298,1.417893540362171,4.954192886599979,1.6698006726098653,,6.873978272465093,17.11201937753909,18580.083523819485,0.0,0.0,213.1973930574019,0.015345587053571428,0.06216674999999997,0.07843300000000006,8.588,4.96031746031746e-06,0.6666666666666666
r1r2_full_lqr_c_1_04,native_full_lqr,48,0.2916666666666667,0.125,34,10.21447001158588,16.543867673940515,17.37491251444242,1.6210704198716848,4.453623632972287,6.0529423411885395,1.8744655759666957,1.250906719092585,3.3490120324660153,1.5257306971486482,2.49,6.942825139569399,12.923794613275195,18386.00226620719,0.0,0.0,154.20611923080793,0.025770733159722226,0.061665,0.08268553000000003,5.989,3.6458333333333336e-05,0.6875
r1r2_full_lqr_c_1_15,native_full_lqr,48,0.2916666666666667,0.125,34,11.521530861631943,16.49810846609392,21.788512623392826,1.283665530143238,4.4023242200020345,5.284149443740227,1.6796313930916884,1.176759424184743,3.48547693664491,1.9237633110304753,,7.788030050294931,14.471790088668099,18509.489770897697,0.0,0.0,221.8154417954181,0.015504124999999999,0.063305,0.07912153000000002,3.4966,0.0,0.6875
r1r2_full_lqr_c_1_11,native_full_lqr,48,0.2916666666666667,0.125,34,12.257119539509901,23.193121374995663,24.028658010115144,2.1487744791236794,5.671227032407778,12.616396718456851,1.950811232306793,1.4789537877788115,5.195691398507463,2.1484200467808106,,7.482792181390993,15.789485891328285,18539.2236782214,0.0,0.0,124.56573504295335,0.025874905729166665,0.0602,0.07880699999999984,13.425099999999999,8.854166666666667e-05,0.6875
r1r2_full_lqr_c_1_21,native_full_lqr,48,0.2916666666666667,0.125,34,12.762821080717794,22.488948056565366,24.50278772118096,2.253527982021756,6.033164352688653,7.119956920180706,1.9846609399709398,1.4738211218968764,5.0789096736617045,2.1695075174263394,,8.113740121535056,22.33636802944763,18568.010615121424,0.0,0.0,222.26090334315487,0.015622990327380952,0.06213324999999995,0.07880200000000002,4.609999999999999,0.0,0.6875
r1r2_full_lqr_c_1_13,native_full_lqr,48,0.2916666666666667,0.10416666666666667,34,13.971642589632664,27.040253055258443,27.58081545518376,2.3915127702470973,5.210639888009612,13.09068902668734,2.092952084389021,1.5502829403908247,5.56856961318502,2.302625652350633,,9.168921717118156,19.896746108855126,18605.992702672247,0.0,0.0,327.02715642776053,0.005345088383838383,0.06243174999999997,0.07365947,6.9601999999999995,0.0,0.6875
r1r2_full_lqr_c_1_08,native_full_lqr,48,0.2916666666666667,0.10416666666666667,34,12.931391971725185,24.623843510975377,27.529419489310385,2.3043080720465867,5.411687860486924,7.401916758579782,2.198988917986392,1.5206602089135142,5.692607788685648,1.8279299914301703,,7.697604244942353,17.8014373630793,18551.72918216143,0.0,0.0,258.183743453257,0.009156370659722222,0.060695,0.07378453000000003,6.576899999999999,0.0,0.7083333333333334
r1r2_full_lqr_c_0_12,native_full_lqr,48,0.2916666666666667,0.10416666666666667,34,17.08669082561239,30.990404804640114,42.990102754229355,2.5683934586974364,10.56673977045302,12.40195528493912,2.740067268016683,1.7615042871890338,5.610458367179209,2.2872079088066837,,10.382839430957347,22.92963910225808,28831.402732664108,0.0,0.0,729.8493062720919,0.0026213488247863246,0.0006,0.07356232999999998,0.6234999999999999,0.0,0.7083333333333334
r1r2_full_lqr_c_0_16,native_full_lqr,48,0.2916666666666667,0.10416666666666667,34,18.222765571217476,31.609868902307046,48.90297656873192,2.797140952356463,12.184409172107587,13.722171917375352,2.6915805516673266,1.7874488382732567,6.788692460426979,2.281685250426902,,11.110424858425986,21.606709438976324,30046.3091499471,0.0,0.0,324.8117385858298,0.025109491840277776,0.06066,0.07813106000000003,10.788599999999999,4.513888888888889e-05,0.7083333333333334
r1r2_full_lqr_c_1_20,native_full_lqr,48,0.2916666666666667,0.10416666666666667,34,12.931391971725185,24.623843510975377,27.529419489310385,2.8433502619897033,11.29473039068327,13.825261728600495,2.223349025840704,1.6193583387514152,6.451618977374127,2.599015047586054,,7.933491680593124,17.8014373630793,18573.765687687064,0.0,0.0,257.81564425789287,0.009005210069444445,0.06146174999999997,0.076083,8.312899999999999,0.0,0.75
r1r2_full_lqr_c_1_06,native_full_lqr,48,0.2916666666666667,0.0625,34,11.50426055667504,17.143484635425146,20.171669387716154,1.5428080522319154,5.766524408196393,7.219963979231279,2.2992804847009025,1.342868977499937,2.652337353250767,2.255349514255858,,7.344657574264646,15.724185649173638,18653.501645376058,0.0,0.0,373.0099755616371,0.002443918269230769,0.0005649999999999999,0.07319966999999998,7.2425,0.0,0.6458333333333334
r1r2_full_lqr_c_1_22,native_full_lqr,48,0.2708333333333333,0.125,35,11.736751845107984,23.24328838949345,25.61115620830835,2.06065701791321,5.192733200243521,6.759210010051594,2.003624016018328,1.4217936112411955,4.359811807909361,2.086519920555347,,7.644761365074876,22.421309330339557,18569.356360869482,0.0,0.0,159.4314339510153,0.02569062152777778,0.062299999999999994,0.09393836000000017,11.15,2.4305555555555554e-05,0.6458333333333334
r1r2_full_lqr_c_1_14,native_full_lqr,48,0.2708333333333333,0.125,35,13.725913718378811,24.340526234790214,37.051537406571555,1.3449176724053729,5.0338664806750995,5.376111124384888,1.9119497811364845,1.2053555281308492,3.0863518945008033,1.9919140156523134,,7.005322775431891,17.4811442941832,18542.775421815593,0.0,0.0,268.46460917718673,0.009139065393518518,0.061294999999999995,0.07450153000000004,5.156899999999999,2.8935185185185184e-06,0.6666666666666666
r1r2_full_lqr_c_1_17,native_full_lqr,48,0.2708333333333333,0.125,35,11.937475225036565,22.862069241559038,23.570734702856225,2.0881998625893843,5.214545120944745,7.223492812358498,1.9736801929456032,1.4331787734931918,4.5021112591662495,2.0549933908181868,,7.567049978120908,22.307893256791765,18525.33319685771,0.0,0.0,126.96056515540904,0.02514825859375,0.06043,0.0849425299999999,6.7447,6.770833333333333e-05,0.6875
r1r2_full_lqr_c_1_23,native_full_lqr,48,0.2708333333333333,0.125,35,10.073613145440577,19.53434386017007,20.069316912746274,1.293930234448649,4.308304939619997,5.298480270426042,2.0458758647774076,1.2547409204981075,3.2819939379308187,1.9341899957628736,,6.377502388818272,13.987474859545875,18637.166171915065,0.0,0.0,138.35806881036163,0.02634513237847222,0.06473,0.11876422999999885,8.177,6.684027777777778e-05,0.7083333333333334
r1r2_full_lqr_c_1_05,native_full_lqr,48,0.2708333333333333,0.125,35,11.854100055383896,17.778711166768268,20.577269081344852,1.4923638710145566,5.56151105637003,5.887818230350315,2.038184652767988,1.389916166383389,4.18775817989068,2.25684211685788,,6.825642696306353,9.792113636398003,19638.736750234664,0.0,0.0,154.60632034146093,0.02514701432291667,0.06016,0.0794595299999999,8.7784,7.899305555555555e-05,0.7083333333333334
r1r2_full_lqr_c_1_10,native_full_lqr,48,0.2708333333333333,0.125,35,12.38193951699281,25.227947954493647,29.89030327070218,2.1417602336784625,5.703189953419831,6.415451650357251,1.820342104262643,1.40458151575268,5.014888827466127,2.129465018021713,,7.71223429079219,23.317769499433858,18580.806769228937,0.0,0.0,163.5073619882614,0.025916464236111113,0.061864999999999996,0.08607612000000009,5.9222,2.7777777777777772e-05,0.7083333333333334
r1r2_full_lqr_c_1_07,native_full_lqr,48,0.2708333333333333,0.125,35,12.610846898009742,21.89448959289557,23.551348619007673,2.4409419382072026,5.320428992992763,11.708478499796197,2.0742735857980388,1.5320884559950294,5.726015072372817,2.086735084342717,,8.280340076808105,19.15065554110841,18626.998406585222,0.0,0.0,325.4705798576725,0.005336352588383838,0.06166674999999997,0.07195459000000003,2.3874999999999997,0.0,0.7291666666666666
r1r2_full_lqr_c_1_19,native_full_lqr,48,0.2708333333333333,0.125,35,13.348597983940058,22.450226970365726,22.89441984782882,2.4409419382072026,5.320428992992763,11.708478499796197,1.906089430946933,1.5320884559950294,5.726015072372817,2.086735084342717,,8.606528828217783,20.713216137895756,18623.862338356266,0.0,0.0,335.0149847066602,0.005268029671717171,0.062404999999999926,0.07541247000000001,1.0741,0.0,0.7291666666666666
r1r2_full_lqr_c_1_01,native_full_lqr,48,0.2708333333333333,0.041666666666666664,35,11.387055880778155,16.612743505450794,16.936106505432758,3.2674772028681445,12.107272237716137,17.15026524852258,2.304456731754031,1.9319421092101632,8.400553594377383,3.4616100985915312,,8.611294259744,17.19665985560472,18679.81692433198,0.0,0.0,330.78340005260856,0.005327462436868686,0.06283499999999992,0.07230700000000002,8.677299999999999,0.0,0.75
r1r2_full_lqr_c_0_02,native_full_lqr,48,0.25,0.10416666666666667,36,14.696762569890796,27.998659493894134,38.70048104880008,2.1102383880227857,7.2392673238303535,7.540139048079625,2.9924961188059336,1.9202931524265907,5.199405123759523,4.4028889088677925,,8.773129003735926,17.337333373331315,27324.076542041395,0.0,0.0,526.9959237184607,0.009231910011574073,0.06359,0.075812,4.4468,0.0,0.6666666666666666
r1r2_full_lqr_c_0_03,native_full_lqr,48,0.25,0.08333333333333333,36,19.15745233984148,33.017619543317025,35.723827158751035,1.770016869561795,5.135992199299473,7.512536257373778,2.718016007188505,1.7734975713383505,3.8600770534320596,4.160050973885508,,9.329209341068207,18.541922514424364,27532.072505494394,0.0,0.0,419.8139273928343,0.015244779017857141,0.062565,0.07935400000000002,4.1745,0.0,0.75
r1r2_full_lqr_c_1_03,native_full_lqr,48,0.22916666666666666,0.125,37,13.803478579368894,23.779427388933378,24.424185970772886,2.3797180083274374,6.790820421350582,10.790749824094508,2.168928020514669,1.680090984804085,6.017911912491274,3.037921232204479,,9.022332642256842,18.947053628368188,18665.623466304485,0.0,0.0,227.16168479971734,0.015184743303571427,0.062955,0.08014847000000001,6.2261999999999995,4.96031746031746e-06,0.7708333333333334
r1r2_full_lqr_c_1_00,native_full_lqr,48,0.22916666666666666,0.125,37,13.998322551203787,23.46731091656989,25.85140964102023,2.219485436299309,6.163382816477005,10.445835400536467,2.125441508870939,1.6454432386971183,5.074814199100218,3.0646656435023476,,8.755668227698443,18.281076060891507,18600.458564315453,0.0,0.0,384.3913076530367,0.0024587924011752137,0.0005667499999999744,0.07341999999999996,2.0251,0.0,0.7708333333333334
r1r2_full_lqr_c_1_02,native_full_lqr,48,0.22916666666666666,0.08333333333333333,37,12.486893250631459,22.129383576482116,23.06311893513602,2.288438736919062,6.489784817277966,12.012001213103963,2.188496974680637,1.706850180129874,5.58310742006276,2.887285257293017,,8.402613468806091,16.812893690378125,18671.049247336498,0.0,0.0,269.7349643752868,0.00941785185185185,0.06182674999999997,0.07425953000000002,4.2512,0.0,0.75
r1r2_full_lqr_c_1_12,native_full_lqr,48,0.20833333333333334,0.041666666666666664,38,11.116641588733197,16.77576231792162,23.02836556364825,3.8402314853751434,14.247830951653459,17.596078642950665,2.6563434597212807,2.3041115630516242,9.434414912459035,4.0782167876562285,,7.948922466563971,16.902524119587973,19253.2065384151,0.0,0.0,445.70985530487246,0.002488112980769231,0.0006,0.07407299999999996,3.0739,0.0,0.7916666666666666
r1r2_full_lqr_c_1_18,native_full_lqr,48,0.20833333333333334,0.0,38,8.034598303172833,13.78943853920849,14.319004940308231,2.3740261352986094,6.710700429950559,9.956291548321762,2.263339021147072,1.873356681911744,6.29135468277708,3.8650642386138148,,5.761148682251005,12.194179677787325,18538.72482034768,0.0,0.0,326.1313416591521,0.002585988581730769,0.0006,0.07401766999999998,1.1697,0.0,0.8958333333333334
r1r2_full_lqr_c_1_16,native_full_lqr,48,0.125,0.0,42,14.602718918579965,28.619290392107683,32.13353825256483,4.405868899874422,14.375150803519535,16.33080497505665,2.646139933472066,3.170733566757048,12.046186134945748,7.222333716253593,,13.09886531538181,31.43705407084598,23284.62368099838,0.0,0.0,280.87269669222707,0.025213979166666668,0.064635,0.09331300000000002,6.0897,1.9097222222222222e-05,0.9375
r1r2_full_lqr_c_0_18,native_full_lqr,48,0.0,0.0,48,15.055823926411003,28.658825062911298,32.426436678498675,4.055521817857404,5.83065712232346,6.100505209260621,3.0595774675941407,4.440282260130426,12.13414975270743,8.57703211135154,,8.51553816382143,17.21935829188649,29572.743317878794,0.0,0.0,834.690209313451,0.0027125888087606836,0.0006,0.07576699999999996,9.8993,3.3386752136752137e-06,0.9583333333333334
