method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_full_lqr_018,native_full_lqr,48,0.16666666666666666,0.0,40,12.448130564491393,21.088898516973412,21.968830487452312,3.0775635236572683,9.543646843760303,13.638906776430577,2.6979643936805786,2.4377061008541556,6.678392517721903,4.962163969169214,,8.03125994281961,15.355740432944526,21448.181420587865,0.0,0.0,612.0677077513911,0.002468014155982906,0.0006,0.07364666999999997,4.3405,0.0,0.8125
r1r2_full_lqr_047,native_full_lqr,48,0.16666666666666666,0.0,40,9.05146041506404,15.614316864204687,16.81672317552422,2.5029996849350593,7.812172362005988,9.100252215273077,2.0611937240806224,2.0105202703119254,6.528562959105229,4.562385842323381,,7.0948152508676285,13.913450348253196,19134.859150834414,0.0,0.0,118.7407802708111,0.025708994097222226,0.060465,0.081318,12.777099999999999,0.00014756944444444445,0.875
r1r2_full_lqr_027,native_full_lqr,48,0.14583333333333334,0.020833333333333332,41,17.701983073462333,33.80880081310286,34.98923915333647,4.879345799956526,13.745341613034242,22.01385270583998,2.4615086413898064,3.5915212916309236,12.682552424416647,9.014339011241008,,13.329494865686087,31.26686656661131,31475.523204958055,0.0,0.0,406.00834242308594,0.014999694940476191,0.06219499999999999,0.07771847000000001,9.2511,7.4404761904761905e-06,0.875
r1r2_full_lqr_043,native_full_lqr,48,0.14583333333333334,0.0,41,12.203491013374915,27.87077597067673,29.6889338035374,2.4844079958346548,5.868462894146447,9.363898033238176,2.1037548430634376,2.1420820911838603,5.4826141775880375,5.439480270986631,,5.98788376749635,10.676987815011444,20099.487466764072,0.0,0.0,376.7926217911204,0.005343003156565656,0.062259999999999996,0.075336,8.2106,0.0,0.8541666666666666
r1r2_full_lqr_044,native_full_lqr,48,0.125,0.020833333333333332,42,22.168955456022957,40.61936228545885,41.94243829124134,2.751480944637572,9.908045200691179,10.919602419291083,2.4854621388804143,2.5564404557745477,6.718229745685943,4.374627091431065,,10.028593513269168,18.62203514577245,34122.70331032235,0.0,0.0,393.12802022127863,0.009165620659722222,0.06193,0.07420700000000002,5.4326,0.0,0.8958333333333334
r1r2_full_lqr_040,native_full_lqr,48,0.125,0.0,42,12.375560634925272,20.613517056633604,24.050133121785336,2.735802463094739,6.922259495612073,11.026317085535107,2.5021401633533773,2.650333125683454,8.116408018439879,6.280805968632215,,8.426090027908254,18.84189675637822,19438.959633989944,0.0,0.0,181.71680981278269,0.025674673958333328,0.060965,0.0801109400000001,10.2072,9.201388888888887e-05,0.9375
r1r2_full_lqr_019,native_full_lqr,48,0.10416666666666667,0.0,43,17.398495250150173,35.26463408202542,37.382105057139874,3.918193307170032,15.37953487464264,16.976946204993464,2.3161911030288107,2.7007174695506904,9.058820090408512,5.565414599427819,,10.769345533178505,20.277141992418535,22979.605959077915,0.0,0.0,554.0073341044123,0.005394369949494948,0.06432500000000001,0.07451900000000002,6.400799999999999,0.0,0.8333333333333334
r1r2_full_lqr_041,native_full_lqr,48,0.0625,0.0,45,17.244362582989375,34.50857245551801,41.11865484839704,3.7336728758116835,10.974518761615936,15.646110084786276,2.813212554610613,2.951069479767527,8.169980548338387,7.150247278147549,,10.359764383610937,18.467421582664443,24624.896787117974,0.0,0.0,214.37181893612635,0.02507894782986111,0.060915,0.08324005999999967,12.1048,0.0001640625,0.8333333333333334
r1r2_full_lqr_006,native_full_lqr,48,0.0625,0.0,45,10.896480197478738,18.446462220383776,24.143965609146008,3.7314696270677294,10.990637233111094,14.560121986766955,2.4295439917097905,2.7632646533249496,8.825988184795339,5.814045810760459,,9.336089243742622,17.66744883268852,21814.852463051717,0.0,0.0,594.9635683821833,0.0028164099225427342,0.0007,0.07608766999999998,6.2174,0.0,0.8541666666666666
r1r2_full_lqr_017,native_full_lqr,48,0.0625,0.0,45,13.126203389757498,20.63558417897514,21.583370758676377,2.605261891321159,5.9687914052677815,7.213621783925569,2.574423082480224,2.671132737320948,6.589713127307641,6.2561958238224,,7.254085116807637,14.428073355039853,20197.759043236205,0.0,0.0,157.59206927083127,0.024449716579861114,0.060864999999999995,0.08226105999999983,12.8163,7.118055555555556e-05,0.8958333333333334
r1r2_full_lqr_007,native_full_lqr,48,0.0625,0.0,45,12.852960670020858,25.04142725478107,25.157025642051988,3.200328926739354,8.190181977471717,10.380284118163186,2.3299959476750964,2.8945996525925537,10.040415513734473,5.44327295251465,,9.723314886339448,19.930453659087195,20504.506617976287,0.0,0.0,420.9156197680267,0.0058487395833333325,0.069025,0.07777147000000001,2.9375999999999998,0.0,0.9791666666666666
r1r2_full_lqr_039,native_full_lqr,48,0.0625,0.0,45,14.165220702891823,26.062692897481107,27.377577442272102,3.9208563910563083,9.728485386927666,11.194003089042253,2.769776515133001,3.4305388221227937,11.474169121920374,7.852321704402016,,9.198439678209153,19.692248992030336,21460.538244733463,0.0,0.0,332.0862897892162,0.014923136904761906,0.061665,0.07732494000000001,13.2813,1.2400793650793652e-05,0.9791666666666666
r1r2_full_lqr_045,native_full_lqr,48,0.041666666666666664,0.0,46,16.2000208485949,28.20330607506953,34.136301012383235,4.1693794259226316,13.192895166183437,15.394679381940525,2.7470554210751175,3.4826570094892553,9.985667711116408,7.23141198003108,,10.452281430239573,21.900279271677867,26404.702322865447,0.0,0.0,457.49640058226595,0.015170605158730158,0.06246,0.07800853000000005,8.4496,9.92063492063492e-06,0.875
r1r2_full_lqr_008,native_full_lqr,48,0.041666666666666664,0.0,46,15.55849191198974,30.23769516579868,32.99121507796287,4.1955898023090485,9.922334815330922,10.345018103058647,2.6112163475112022,3.399454209501764,11.742640826728502,8.513927631290501,,10.467932469360495,18.499499870880037,23121.981074547937,0.0,0.0,460.31629716107756,0.009843871527777777,0.06742999999999999,0.07954847000000001,9.868,0.0,0.9166666666666666
r1r2_full_lqr_032,native_full_lqr,48,0.041666666666666664,0.0,46,15.741512013996427,29.564483537215505,33.774622069752766,3.927737047245868,9.771814457455452,13.300553419312587,3.187710532470396,3.474201476597161,8.952330162518143,6.735080020254365,,11.248681117687441,23.854268812735583,26305.486060438165,0.0,0.0,562.3537612653535,0.009175805844907408,0.06136824999999995,0.07445500000000004,5.6907,0.0,0.9583333333333334
