method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,competence_pass
r1r2_full_lqr_c_0_04,native_full_lqr,200,0.365,0.165,127,13.935711329445764,22.908653890385413,26.534835434619048,1.660153752820593,4.305188245400156,8.303751590244559,2.0932931872478022,1.4831423052612818,5.1339000192229,3.504736265022859,6.1000000000000005,8.714908890089927,21.17240669414549,22961.985854789298,0.0,0.0,256.9369718778152,0.025351699041666665,0.06170974999999993,0.09350402000000002,11.3851,3.333333333333333e-05,False
r1r2_full_lqr_c_0_15,native_full_lqr,200,0.365,0.145,127,15.616803853131682,27.935551068598954,35.767595216323194,1.5638242143942216,6.080237008355352,7.972953566710308,2.336647250871975,1.508624030815383,4.254303041680143,2.8460440166662293,,8.978472801550167,22.804143625448308,25756.88206596473,0.0,0.0,398.5227236944865,0.015083865535714286,0.061399999999999996,0.07840499000000002,9.908,4.7619047619047615e-06,False
r1r2_full_lqr_c_0_14,native_full_lqr,200,0.36,0.225,128,16.929885431018196,29.22957645338668,38.37961426789943,1.2272174426540656,4.302273897492233,6.864170603505742,2.2624699264186945,1.3175829933132714,3.599631372567634,2.8464776501616806,,8.802117562519872,22.36020762457303,25444.72406461075,0.0,0.0,475.88581282359183,0.009122789027777778,0.06140974999999993,0.07450199000000002,4.9253,0.0,False
r1r2_full_lqr_c_0_13,native_full_lqr,200,0.36,0.185,128,16.881126849385424,32.24659796690742,48.523017788297935,1.1792982989525747,2.9841869454057215,4.444489635959412,2.195520563121259,1.224538944559094,3.3783745015285063,2.276458480897436,4.905,10.152816934526681,29.663467915385326,25618.939584148702,0.0,0.0,571.8694685519985,0.005293848712121212,0.062805,0.07320501,5.0854,7.575757575757576e-07,False
r1r2_full_lqr_c_0_08,native_full_lqr,200,0.34,0.115,132,17.055904881346656,32.70020056315974,45.018234256825934,1.920685413901427,5.539996107795799,9.048833513236652,2.456603604541938,1.727078776251606,5.02949905984733,3.3770882974349887,,9.319399960127363,21.34653145668152,26054.55569882867,0.0,0.0,516.0566947530573,0.008893109930555554,0.06160024999999999,0.07570397000000006,7.5923,0.0,False
r1r2_full_lqr_c_0_06,native_full_lqr,200,0.34,0.1,132,15.24709800136691,28.984289355685156,32.24133323163038,2.095276388324473,6.62162194424475,8.916698384758439,2.5197570423622087,1.7546659391828885,5.359569985702928,3.2129809413637487,,9.022570981008645,22.593093298735187,26404.916805954934,0.0,0.0,675.2683503686744,0.0025133057692307693,0.0005,0.07326099999999997,9.2522,0.0,False
