candidate_id,stage1_rank,sample_id,scenario,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,equivalent_swing_rms_deg,equivalent_swing_peak_deg,paper_swing_correction_ax_mean,paper_swing_correction_ax_rms,paper_swing_correction_ax_peak,nominal_pid_ax_rms,final_ax_rms,paper_swing_correction_saturation_count,total_acceleration_effort,limiter_mismatch_max,runtime_limits_pass
lv2026_000,1,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,5.355,0.143362673409676,0.3162065399593305,,,0.26343981866751326,0.7339628102022935,0.004821611771121093,0.11886950874931602,0.41395591135748483,0.09760437139771445,0.1959733951937635,0,0.472527289958754,1.3877787807814457e-17,True
lv2026_000,1,stochastic_dev_0009,WIND_3D_SETPOINT,True,True,5.395,0.14137715154572472,0.09736343387789727,,,0.08679090376892626,0.23092149462173137,0.0022829435853115128,0.03237207543274459,0.12571374645036323,0.028882208781833126,0.045902214509094263,0,0.031875847410968376,6.938893903907228e-18,True
lv2026_000,1,stochastic_dev_0010,WIND_3D_SETPOINT,True,True,2.2700000000000005,0.10514022359367071,2.954271936141085,,,2.5108589093779834,8.531204225806016,-0.09877349006416522,1.0773966537620463,3.5261973586455864,0.6503060059990086,0.8329064444085309,270,8.860650653137522,4.290774177954125,True
lv2026_000,1,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,1.255,0.05227030163997037,0.173909060304559,,,0.1206158350258876,0.5850536407039244,0.006839738058569147,0.06789893407628268,0.2731386320102206,0.044628140858883274,0.10684775423949862,0,0.416547897353082,6.938893903907228e-18,True
lv2026_000,1,stochastic_dev_0012,WIND_3D_SETPOINT,True,True,2.995,0.06471583152194588,0.5876234090223673,,,0.4088827308114091,1.3558195239218356,0.014144621912131079,0.296130573846235,1.3396787783727129,0.2172069124628886,0.418563820092885,0,2.1192860640907702,1.1219253133252374,True
lv2026_000,1,stochastic_dev_0013,WIND_3D_SETPOINT,True,True,2.9800000000000004,0.07081927436137532,1.640041160568567,,,1.3601041804174658,6.534059383770307,0.07674615337659559,0.6226242404273987,2.474240672657238,0.46329659101022513,0.6584293320477536,70,5.26313727928449,3.130204889966455,True
lv2026_000,1,stochastic_dev_0014,WIND_3D_SETPOINT,True,False,,0.09137399482242334,0.9388732859390657,,,0.7174839668075101,2.897870140446155,0.0061844261693292804,0.41773198821058594,2.1358977646720705,0.3159880769403546,0.5188166850470982,11,3.272249741291083,2.529141646208928,True
lv2026_000,1,stochastic_dev_0015,WIND_3D_SETPOINT,True,True,5.234999999999999,0.08689039277770519,0.9892730506113068,,,0.7633536892037345,4.201958717134647,0.04854424006293335,0.44939661807430703,1.8315563652111688,0.3395346725651786,0.5602977620213255,0,3.802567260880778,1.9997061771945988,True
lv2026_000,1,stochastic_dev_0016,WIND_3D_SETPOINT,True,True,0.9849999999999999,0.04023630903185924,1.3473045631656848,,,1.0977306241664262,5.97353215225479,-0.0699087832320613,0.5745096253143719,2.3226328404611793,0.42166434014980975,0.6217950403240059,70,4.806848100860655,2.847723045818073,True
lv2026_000,1,stochastic_dev_0017,WIND_3D_SETPOINT,True,True,0.9849999999999999,0.06653746916673269,2.8928119508355548,,,2.438726331235885,8.447623940777133,0.04442850399186942,1.0384264170050046,3.4929562383778783,0.6216809413338735,0.8028889979196077,241,8.115452589982688,4.519215262565041,True
lv2026_000,1,stochastic_dev_0018,WIND_3D_SETPOINT,True,True,3.5200000000000005,0.11984630673491062,1.6007521092734724,,,1.3213798828398997,6.216336967645643,-0.07218661495578349,0.6999785034969584,2.711839800299844,0.49406859125063507,0.6640064137695771,90,5.375575257622455,3.514271928949497,True
lv2026_000,1,stochastic_dev_0019,WIND_3D_SETPOINT,True,False,,0.11108787149701359,1.9550767755711662,,,1.6261678819864536,6.754087733354174,0.04608468371371862,0.8482553760556409,3.388891503433581,0.544067624488726,0.6932584138578558,151,5.864416301919211,3.9628922021557793,True
