candidate_id,sample_count,safe_sample_count,task_success_count,safety_rate,success_rate,acquisition_median_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,solve_time_p95_ms,parameters
paper_a_010,14,14,8,1.0,0.5714285714285714,2.31,0.09916527347874468,0.6660714304551056,0.3033874008557513,0.14828230772979828,0.7289830817493499,0.0887,"{'candidate_id': 'paper_a_010', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.25, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_012,14,14,8,1.0,0.5714285714285714,2.34,0.09928949568710213,0.6501240907194449,0.30897873312517576,0.14528737771264005,0.7201379628820781,0.0936,"{'candidate_id': 'paper_a_012', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.0625, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_014,14,14,8,1.0,0.5714285714285714,2.34,0.09933240737243611,0.6507654319033592,0.30899693441362547,0.14533383368735486,0.7192286270786431,0.1181,"{'candidate_id': 'paper_a_014', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.125, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_000,14,14,8,1.0,0.5714285714285714,2.33,0.09952580820857718,0.6361732341182235,0.31095861380422823,0.14658075995082478,0.7088111437600181,0.1051,"{'candidate_id': 'paper_a_000', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.0625, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_016,14,14,8,1.0,0.5714285714285714,2.34,0.09955103561297363,0.6501937648846797,0.31015446967798876,0.14562277858300315,0.7177516612886865,0.0943,"{'candidate_id': 'paper_a_016', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.25, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_002,14,14,8,1.0,0.5714285714285714,2.335,0.09956696224835533,0.6368064882795048,0.3109769103473792,0.14662620810686938,0.7079263667177523,0.1028,"{'candidate_id': 'paper_a_002', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.125, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_004,14,14,8,1.0,0.5714285714285714,2.335,0.09978330946733822,0.6362858618603303,0.3121396802946578,0.14692134446783206,0.7064972048603557,0.1016,"{'candidate_id': 'paper_a_004', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.25, 'swing_correction_scale': 0.1, 'swing_correction_clip_m_s2': 0.5}"
paper_a_043,14,14,8,1.0,0.5714285714285714,1.995,0.11683814374475705,0.41065327226237536,0.36350689345804704,0.1998558950208615,0.7208700075490999,0.3444,"{'candidate_id': 'paper_a_043', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.0625, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
paper_a_045,14,14,8,1.0,0.5714285714285714,1.9975,0.11684231688612785,0.41073518233348655,0.3634864944030124,0.19985642115843566,0.719342479537849,0.1272,"{'candidate_id': 'paper_a_045', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.125, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
paper_a_047,14,14,8,1.0,0.5714285714285714,2.0,0.11694778426732963,0.4093348633328778,0.3633240758596276,0.2001126886169049,0.7192039984231006,0.1404,"{'candidate_id': 'paper_a_047', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.25, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
paper_a_031,14,14,8,1.0,0.5714285714285714,1.98,0.11853282676007,0.4055502801436898,0.36682344907193604,0.20410813307467385,0.6958386283775396,0.1736,"{'candidate_id': 'paper_a_031', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.0625, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
paper_a_033,14,14,8,1.0,0.5714285714285714,1.9825,0.11853615985641772,0.4056117277850019,0.3668044550750256,0.20410856733016328,0.6944499894689316,0.244,"{'candidate_id': 'paper_a_033', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.125, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
paper_a_035,14,14,8,1.0,0.5714285714285714,1.985,0.11862681285359702,0.40414499392834174,0.3666777691703457,0.20435863003314728,0.694541046212499,0.1621,"{'candidate_id': 'paper_a_035', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.25, 'outer_velocity_gain': 1.0, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.25, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
paper_a_037,14,14,8,1.0,0.5714285714285714,1.9975,0.11884363195694946,0.40346830920194215,0.3678448391030923,0.20429030675855817,0.69258273910798,0.1128,"{'candidate_id': 'paper_a_037', 'method': 'LV2026-SPACC-ADAPTED-3D', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'outer_position_gain': 0.5, 'outer_velocity_gain': 0.5, 'desired_tip_speed_limit_m_s': 0.5, 'swing_gain_scale_of_reported_3_2': 0.0625, 'swing_correction_scale': 0.25, 'swing_correction_clip_m_s2': 0.5}"
