sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1604683298793288,0.8138738538443611,0.30224472856061096,0.1331413772971833,1.2830878709373534,1.1856723396567856,1.134637794605828,0.018975494067327136,0.25,0.25,0.008564852746527286,130.19698571098985,1.1650757873936393,0.1259199652975611,0.0901997084548105,0.1065,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_02,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14625161472659667,1.2298210045058322,0.23870454655443907,0.1398868684137341,1.3046575386529944,0.8143276603432142,1.128025369242595,0.013424251533743515,0.25,0.25,0.006697729605388702,130.04367458545713,1.1559084069885504,0.11879918400821855,0.07755201999167015,0.11,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_03,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.16046832987932869,0.8138738538443598,0.3022447285606109,0.13314137729718337,1.283087870937354,1.1856723396567856,1.1346377946058317,0.018975494067326817,0.25,0.25000000000000006,0.008564852746527497,130.1969857109899,1.1650757873936433,0.125919965297561,0.0734920449812578,0.1024,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.13843472871147433,1.2255540893508305,0.23774927584810243,0.13948529554738337,0.9206436560273861,0.8143276603432142,8.076793220294225e-15,0.9818905301632759,0.25,8.564599113440502e-15,0.25000000000000006,142.73828089385188,0.9666596245453606,0.10563764174951788,0.07089737609329447,0.1089,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15334386946726603,0.8244340173970559,0.30274641419230386,0.13265456807259082,0.9308660170893133,1.1856723396567856,9.024120754531911e-15,0.983410992713915,0.25,8.536314861385634e-15,0.25,133.38037842848627,1.1108357497520196,0.1365448862169263,0.07397396917950855,0.1008,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_06,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.13901550872908827,1.247217771882433,0.24018419793602322,0.14032005175250034,0.9629803105299914,0.8493966620929392,1.2939644459732424e-14,0.9599312648892775,0.25,1.2451838566586146e-14,0.25,133.5426339167885,1.0299178281815675,0.13674556978505073,0.07612807163681798,0.1039,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_07,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15352829805092708,0.805175757640092,0.3017422088125172,0.13331869235186353,0.9063624239042258,1.1856723396567856,1.1992316925494737e-14,0.9590813114990258,0.25,1.2480122818641014e-14,0.25000000000000006,142.99413894512534,0.8528783697206455,0.12033376628181884,0.07654310703873386,0.1093,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14589048788144432,0.7776510910963558,0.2355773120873915,0.13615850250178888,1.2732623467595547,0.4040214272855893,1.1623090697953085,0.9714333141466029,0.125,0.25000000000000006,0.25000000000000006,142.77097135960503,1.113075083110157,0.09704011231905374,0.07230741357767596,0.123,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14556705026950073,0.767704731216706,0.23686219769638547,0.1360348148211112,1.280166835562954,0.4040214272855893,1.0884928691899394,0.9710182721892714,0.125,0.25,0.25,133.39802614404937,1.2037246157843873,0.09704011231905374,0.07039296126613911,0.1009,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_10,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1455670502695007,0.767704731216706,0.23686219769638533,0.1360348148211112,1.2801668355629419,0.4040214272855893,1.0884928691899183,0.9710182721892829,0.125,0.25000000000000006,0.25,133.39802614404948,1.2037246157843653,0.09704011231905374,0.07210953769262807,0.1046,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_11,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14589048788144432,0.7776510910963544,0.2355773120873916,0.13615850250178888,1.2732623467595503,0.4040214272855893,1.1623090697952896,0.9714333141466145,0.125,0.25,0.25000000000000006,142.77097135960517,1.113075083110137,0.09704011231905374,0.07737034568929613,0.1193,[],paper_lv2026,paper_a_001
stochastic_2000,WIND_3D_SETPOINT,stochastic,0.0,2000,2401,True,2401,True,6.109999999999999,0.06482842329213043,0.841514822567247,0.17392448473072397,0.0314027937556823,0.20188678322257236,0.9959308517160226,2.0798107937787984e-15,0.0210717613220582,0.25,2.063510387339776e-15,0.008348428295793974,130.13097266945653,0.9839267292808799,0.12475502898743561,0.07440408163265307,0.1012,[],paper_lv2026,paper_a_001
stochastic_2001,WIND_3D_SETPOINT,stochastic,0.0,2001,2401,True,2401,True,6.630000000000001,0.06501866143160204,0.9040057532618588,0.13080806117732063,0.0493693627042341,0.27181591140605277,0.9707648378768126,2.0398301355805387e-15,0.012564627460194724,0.25,2.09713904814178e-15,0.004988308988196239,130.04881521268769,0.9711658890013112,0.14535648249996233,0.07641640982923781,0.1001,[],paper_lv2026,paper_a_001
stochastic_2002,WIND_3D_SETPOINT,stochastic,0.0,2002,2401,True,2401,True,2.3449999999999998,0.0596004446041803,0.2472663833376225,0.16504010335545585,0.018636302487862202,0.6094957243487915,0.125,1.2270281461085875,0.0077064812986917695,0.125,0.25,0.0014520277257821439,129.92167061401162,1.2617252036396818,0.03321825017851122,0.06803502707205332,0.0993,[],paper_lv2026,paper_a_001
stochastic_2003,WIND_3D_SETPOINT,stochastic,0.0,2003,2401,True,2401,True,2.3600000000000003,0.06339746832263936,0.41301968491882535,0.17134494726512964,0.017430319011453806,0.6285301454440155,0.18662320163740775,1.2269064514953474,0.008893231325117228,0.125,0.25,0.002584163834675029,129.93664292511139,1.2615651471977765,0.06269390463559427,0.07950895460224906,0.0997,[],paper_lv2026,paper_a_001
stochastic_2004,WIND_3D_SETPOINT,stochastic,0.0,2004,2401,True,2401,True,0.815,0.03319527088985753,0.12959208594764404,0.15059219586540384,0.01379205111257169,0.18215238843420384,0.125,1.1172191531155321e-14,1.000038565962722,0.125,1.1149629166416799e-14,0.25,143.12492672573447,0.19703449797391995,0.02787388792198957,0.07192694710537276,0.1016,[],paper_lv2026,paper_a_001
stochastic_2005,WIND_3D_SETPOINT,stochastic,0.0,2005,2401,True,2401,True,0.81,0.032779551811257336,0.1202892688836358,0.1512201965870546,0.007876101231998901,0.179463014623054,0.125,1.1154024157361602e-14,0.9997250540585512,0.125,1.1151678575237864e-14,0.25,133.39566755685482,0.19703449797391995,0.019517122081727595,0.09436630570595586,0.106,[],paper_lv2026,paper_a_001
stochastic_2006,WIND_3D_SETPOINT,stochastic,0.0,2006,2401,True,2401,True,5.109999999999999,0.08509158350962241,0.7747460961446095,0.23636503581482565,0.03509971535417855,0.7173376853931477,0.9954411620621029,1.1295936294620321,0.020600729628116706,0.25,0.25,0.008271941337276937,130.08823508439409,1.1590247886581844,0.11745238797093323,0.0928045814244065,0.114,[],paper_lv2026,paper_a_001
stochastic_2007,WIND_3D_SETPOINT,stochastic,0.0,2007,2401,True,2401,True,5.285,0.08145329390909047,0.8798920848591967,0.21133985016507253,0.04290580654437673,0.7290223432508771,1.0014515585705013,1.129548382773045,0.01751011866163281,0.2500000000000001,0.25,0.004061941700213607,130.03823137278746,1.1586426847276285,0.13344389817241484,0.07589620991253646,0.1001,[],paper_lv2026,paper_a_001
stochastic_2008,WIND_3D_SETPOINT,stochastic,0.0,2008,2401,True,2401,True,5.23,0.07820997890928492,0.6874173546927329,0.2122467022254234,0.02446271244003296,0.7282861660462265,0.9913993567439587,1.131326764623293,0.01984606855887882,0.25000000000000006,0.25,0.008165518892498693,130.09424362509756,1.160755686625251,0.1287579770950974,0.06862540608079967,0.0974,[],paper_lv2026,paper_a_001
stochastic_2009,WIND_3D_SETPOINT,stochastic,0.0,2009,2401,True,2401,False,,0.09258330797046867,1.2232172149683191,0.22680048405754813,0.05161190371598566,0.8103405509333402,1.0683753248726742,1.1307450706578925,0.020164989543087437,0.25,0.25,0.005899772447328638,130.0732857843246,1.1603791522662883,0.1539691443008563,0.06982719700124948,0.0996,[],paper_lv2026,paper_a_001
stochastic_2010,WIND_3D_SETPOINT,stochastic,0.0,2010,2401,True,2401,True,5.3100000000000005,0.06558932267860063,0.8371634365741748,0.20645165499621534,0.026651264645635282,0.3492598674540182,1.0000919497529732,8.592956529024197e-15,0.9704552058261954,0.25,8.556690155320114e-15,0.25,142.8432096805587,0.8990240647669376,0.12474249748533699,0.06994335693461058,0.0978,[],paper_lv2026,paper_a_001
