sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1445905034916693,0.8033288058471257,0.2310403640016696,0.1356068186728576,1.3118473337614884,0.4137165637268557,1.1869681732191801,0.9488716643285428,0.125,0.25000000000000006,0.25,142.4757655590372,1.139649631444095,0.09701200047594499,0.056627530195751764,0.0839,[],paper_lv2026,paper_a_007
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14425989192245914,0.7957780738901794,0.2318985718412753,0.13540863622079766,1.3205745302309386,0.4137165637268557,1.1151316924131913,0.9518821444037239,0.125,0.25,0.25,133.55799480090036,1.2311947553636944,0.09701200047594499,0.052335068721366104,0.0649,[],paper_lv2026,paper_a_007
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.07993682863451455,0.3366088353265684,0.10135932276118008,0.12873172292140353,0.2521489573622961,0.23989155658154057,8.722058990065968e-17,0.001411016005680785,0.125,1.1117406596508915e-17,0.00034169608078329016,129.93178497238011,0.19703449797391995,0.007453749093848256,0.057846772178259065,0.0859,[],paper_lv2026,paper_a_007
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.52,0.0845977884848205,1.0081707198542569,0.2081010144395405,0.039713901314578616,0.779787114780862,1.0085785582822602,1.1574442430496654,0.02833016012922953,0.25,0.25,0.011344924774947765,130.19605794191568,1.1881248919681786,0.1385205612767554,0.060372594752186585,0.0894,[],paper_lv2026,paper_a_007
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.615,0.06946775672962312,1.0744202829006575,0.1534370590883641,0.04248275131088537,0.21727668276210182,1.0085785582822602,2.061383693524007e-15,0.029891717967674352,0.25,2.0699118233216655e-15,0.012296559168706239,130.2457923377339,0.9664180732316708,0.14286199123444385,0.059954643898375674,0.0881,[],paper_lv2026,paper_a_009
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,9.475,0.06304690004124505,0.9994979760803547,0.12503193530026918,0.03638521527935539,0.21268103211984143,0.9914214417177398,2.09165635224193e-15,0.024366422529361866,0.25,2.0831282224442716e-15,0.0091419881804553,130.20834094090034,0.9823889315568712,0.13215197313950686,0.05761191170345688,0.0856,[],paper_lv2026,paper_a_009
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.3200000000000003,0.05806156617770597,0.06366545269256386,0.1589400020093975,0.011452227620922004,0.6490571630650511,0.125,1.25,0.007875398081972433,0.125,0.25,0.0010309041043569237,129.91833738261647,1.285673773564431,0.018904451915579122,0.05704927113702624,0.0847,[],paper_lv2026,paper_a_009
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.3200000000000003,0.05806156617770598,0.06366545269256148,0.15894000200939748,0.011452227620921974,0.6490571630650511,0.125,1.25,0.007875398081969435,0.125,0.25,0.0010309041043554783,129.91833738261647,1.285673773564431,0.018904451915579098,0.05780379008746356,0.0883,[],paper_lv2026,paper_a_009
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.7850000000000001,0.031146328614650817,0.06436021564563564,0.03419387440379947,0.011388399444348846,0.1761927042955808,0.125,1.1160785529307448e-14,1.0005832006246989,0.125,1.115225739950979e-14,0.2500000000000001,143.13213072302193,0.19703449797391995,0.0054507362823202725,0.05815310287380258,0.0832,[],paper_lv2026,paper_a_009
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.7949999999999999,0.03120185700723181,0.06302144164391196,0.03357722619959513,0.011378719173298817,0.17545313237588392,0.125,1.1130512870589555e-14,0.9994167993753013,0.125,1.1139041000387213e-14,0.25,133.96639473373625,0.19703449797391995,0.0054507362823202725,0.05717355268638067,0.0844,[],paper_lv2026,paper_a_009
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1450024102562431,1.2748029963873915,0.23266484526607392,0.14127700729678425,1.3490309994032588,0.8080861641884657,1.151486897636736,0.02259610223371383,0.25,0.25000000000000006,0.011642627766057404,130.12310336637552,1.1806853638412647,0.11389058598848772,0.05749300291545189,0.0873,[],paper_lv2026,paper_a_009
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15950182081819375,0.8656151457021202,0.29420663258599955,0.13104348426252366,1.3201386375542181,1.1919138358115342,1.15799641198955,0.028065868559991963,0.25,0.25,0.011642627766057404,130.20045369166334,1.1897648292937277,0.13002469987588772,0.05724381507705124,0.0842,[],paper_lv2026,paper_a_009
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.13718151399806483,1.266832196585905,0.23152702883196102,0.14091654265046955,0.9195659220937312,0.8080861641884657,8.067130507695728e-15,0.959503647727073,0.25,8.56903299037063e-15,0.25,142.44926995635663,0.9791172836849169,0.10120217505697575,0.05732219908371512,0.0831,[],paper_lv2026,paper_a_009
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15239102133807877,0.8739545699098419,0.29454523343795047,0.1305198010633618,0.9205801024226324,1.1919138358115342,9.033783467130409e-15,0.9648193696094292,0.25,8.531880984455507e-15,0.25,133.25928362550377,1.1181529198581197,0.14074080093267288,0.05429350270720533,0.0815,[],paper_lv2026,paper_a_009
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1446099037645696,0.8037053759425863,0.2310596955612449,0.13561311459091066,1.306645646074596,0.4137165637268557,1.1850143181789994,0.9488726132065872,0.125,0.25000000000000006,0.25,142.47576174996726,1.1377355936536329,0.09701200047594499,0.05768837984173262,0.0859,[],paper_lv2026,paper_a_009
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14427879559559736,0.7961327601076813,0.23192086296774178,0.13541500517195468,1.3150523451148286,0.4137165637268557,1.1128737638303783,0.9518789998649819,0.125,0.25,0.25,133.55779458786608,1.2286508937490381,0.09701200047594499,0.06250753852561433,0.0917,[],paper_lv2026,paper_a_009
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.07993682863451455,0.3366088353265684,0.10135932276118008,0.12873172292140353,0.2521489573622961,0.23989155658154057,8.694959165369432e-17,0.001411016005680785,0.125,1.1101981648360909e-17,0.00034169608078329016,129.93178497238011,0.19703449797391995,0.007453749093848256,0.05858242399000417,0.0891,[],paper_lv2026,paper_a_009
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.555,0.08481406915057484,1.0125914667741074,0.2080799675771694,0.0402046076342141,0.7747107016844857,1.0085785582822602,1.1552059493760287,0.028336609046043768,0.25,0.25,0.011345845805872473,130.19624578413755,1.1857821310355106,0.13851883825934344,0.05727067888379843,0.0835,[],paper_lv2026,paper_a_009
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.76,0.06966414437092458,1.034156992781031,0.15355161159210312,0.03977205682282623,0.2154354281995279,1.0075374029250266,2.0619054167143877e-15,0.022117488057192013,0.25,2.0699728832855412e-15,0.008462334058462036,130.15055765350073,0.9665185226852799,0.14269930990604576,0.05767725947521865,0.0846,[],paper_lv2026,paper_a_013
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,9.685,0.06403943163336576,0.9713401325577738,0.12494967471221101,0.03485978879411762,0.2122316314338781,0.9924625970749734,2.0911346290515495e-15,0.012383939922185477,0.25,2.083067162480396e-15,0.0047385462662299545,130.048401679294,0.9823289005410367,0.13234036260677842,0.05932932111620159,0.0886,[],paper_lv2026,paper_a_013
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.35,0.05830545344473813,0.06214046388205961,0.1589533047316504,0.011330530756810389,0.6220174921876133,0.125,1.2459332460948833,0.007767725794237353,0.125,0.25,0.0009973723601646063,129.92066691220444,1.281436330713481,0.018462430602172057,0.05609366930445648,0.0824,[],paper_lv2026,paper_a_013
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.35,0.05830545344473813,0.06214046388205961,0.1589533047316504,0.01133053075681035,0.6220174921876127,0.125,1.2459332460948838,0.007767725794235968,0.125,0.25,0.0009973723601652547,129.9206669122044,1.2814363307134822,0.018462430602172036,0.056962099125364436,0.0835,[],paper_lv2026,paper_a_013
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8200000000000001,0.030914622513341445,0.0628454832620815,0.031042187275050082,0.011225260451534661,0.1750410828002905,0.125,1.1160263806117064e-14,1.0003113064305111,0.125,1.115219633954591e-14,0.25,143.12852697133198,0.19703449797391995,0.005451295799846842,0.05727600999583507,0.0817,[],paper_lv2026,paper_a_013
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.825,0.030975937249982585,0.06149094316542672,0.03038596572617291,0.01121956263503913,0.17467821261831748,0.125,1.1131034593779938e-14,0.9996886935694889,0.125,1.1139102060351092e-14,0.25,133.38687419220165,0.19703449797391995,0.005451295799846842,0.05752403165347773,0.0826,[],paper_lv2026,paper_a_013
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14592515721750357,1.256697605029545,0.2403754690077224,0.13868005898911834,1.3215688287648706,0.8161644649799935,1.145839334336877,0.013438928063806293,0.25,0.25000000000000006,0.0067454632892497545,130.042709867728,1.1745530630871364,0.11884237439774409,0.05761865889212828,0.0835,[],paper_lv2026,paper_a_013
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15924670618657455,0.8206562179428597,0.300368869989039,0.1317863183881665,1.295791956317255,1.1838355350200065,1.1524758572610536,0.018784932530746153,0.25,0.25,0.008510573190275155,130.19566992734724,1.183757250138259,0.12549395685932827,0.05692061640982924,0.0812,[],paper_lv2026,paper_a_013
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.13814952421117183,1.2560867681336005,0.23979931696421294,0.1383165475445163,0.9352180175685573,0.8161644649799935,8.071665893009573e-15,0.9989465532827392,0.25,8.564498743328836e-15,0.25,142.9657510339156,0.9690289169566044,0.1069053296443251,0.05770095793419407,0.0824,[],paper_lv2026,paper_a_013
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15202865532148965,0.8309184748385814,0.30082575848589765,0.13128209165333257,0.9345713347837616,1.1838355350200065,9.029248081816565e-15,0.9983306685345671,0.25,8.536415231497301e-15,0.25,133.51468370334405,1.1145574204649948,0.1366579747750444,0.06029870887130362,0.087,[],paper_lv2026,paper_a_013
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14483897375591448,0.7874754003653033,0.234511948301296,0.13484104122504323,1.2951852647257496,0.4042562751994062,1.18039048946209,0.9885461790336783,0.125,0.25000000000000006,0.25,142.99721353802133,1.1289114083176846,0.09703962011648282,0.058092169929196164,0.0843,[],paper_lv2026,paper_a_013
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14449485043818466,0.7769531656619232,0.2356803167774447,0.13471837114994448,1.3031901139676476,0.4042562751994062,1.1059412419551837,0.9881420907423654,0.125,0.25,0.25,133.5877320592606,1.22576124665353,0.09703962011648282,0.056291211995002075,0.0825,[],paper_lv2026,paper_a_013
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.08053699696003623,0.33689516536615033,0.10355802722939178,0.1295422495527468,0.251722247885992,0.23812600611318158,8.31678576385654e-17,0.0012118183601114328,0.125,1.1148239807705199e-17,0.00020110221743975705,129.92960982528908,0.19703449797391995,0.007200484561510432,0.05495039566847147,0.0807,[],paper_lv2026,paper_a_013
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.675,0.08507032522606413,0.9736682386906127,0.20816823981995233,0.037591842403251786,0.7478807624467735,1.0075374029250266,1.1490424926197467,0.020771116092150457,0.25,0.25,0.008496157376040998,130.10422649985182,1.17925236844286,0.13828353136487362,0.058255768429820914,0.0857,[],paper_lv2026,paper_a_013
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.795,0.06997308537787367,1.039079414518443,0.15355164545196853,0.04023861637680656,0.21621418345203225,1.0075374029250266,2.0618802355130813e-15,0.022117488057192013,0.25,2.070003896643194e-15,0.008462334058462036,130.15055765350073,0.9665185226852799,0.14269930990604576,0.07080674718867139,0.1105,[],paper_lv2026,paper_a_015
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,9.715,0.06429667516271095,0.9743869946032127,0.12494813045039233,0.03548738302129681,0.21281266949813174,0.9924625970749734,2.091159810252856e-15,0.012407470049450154,0.25,2.0830361491227432e-15,0.004753198326090007,130.0487372946135,0.9823289005410367,0.13236522071230566,0.07071986672219908,0.1068,[],paper_lv2026,paper_a_015
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.355,0.05832684453731674,0.06214041047424898,0.15892154420830787,0.011337060798418536,0.6165795081566003,0.125,1.2438067135998603,0.007707020220026456,0.125,0.25,0.0009894521045682725,129.92031973626155,1.2792153875081012,0.018366566935307912,0.073057892544773,0.1167,[],paper_lv2026,paper_a_015
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.355,0.05832684453731675,0.06214041047424898,0.15892154420830787,0.01133706079841851,0.6165795081566006,0.125,1.2438067135998607,0.00770702022002572,0.125,0.25,0.0009894521045683141,129.92031973626152,1.2792153875081018,0.01836656693530788,0.07233577675968347,0.1077,[],paper_lv2026,paper_a_015
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8200000000000001,0.030914622513341445,0.0628454832620815,0.031042187275050082,0.011225260451534661,0.1750410828002905,0.125,1.1160288987318373e-14,1.0003113064305111,0.125,1.115216532618826e-14,0.25,143.12852697133198,0.19703449797391995,0.005451295799846842,0.08053002915451894,0.1261,[],paper_lv2026,paper_a_015
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.825,0.030975937249982585,0.06149094316542672,0.03038596572617291,0.01121956263503913,0.17467821261831748,0.125,1.1131009412578629e-14,0.9996886935694889,0.125,1.1139133073708741e-14,0.25,133.38687419220165,0.19703449797391995,0.005451295799846842,0.07240204081632653,0.1051,[],paper_lv2026,paper_a_015
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1461889248268384,1.2612357317406064,0.241386643631676,0.13879945264303248,1.31739584351159,0.8162322413305364,1.1436352313436617,0.013438928063806293,0.25,0.25000000000000006,0.0067454632892497545,130.04285065685937,1.1722461708969036,0.11886660779917123,0.06482732194918783,0.1012,[],paper_lv2026,paper_a_015
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15925638710043005,0.8204877340173962,0.300406113572884,0.13179111338244628,1.2909825557712231,1.1837677586694637,1.1504982607563838,0.01874519313265198,0.2500000000000001,0.25,0.008511002310530667,130.19568867245204,1.1816868555419555,0.12546745764242695,0.06297205331112038,0.1019,[],paper_lv2026,paper_a_015
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1384207431559701,1.2604141393262958,0.24081077992566213,0.1384294767871519,0.9359999807689908,0.8162322413305364,8.072519324830257e-15,0.9989514743557444,0.25,8.564241813567366e-15,0.25000000000000006,142.96579344803501,0.9691257694705899,0.10692940305205448,0.05846659725114534,0.0872,[],paper_lv2026,paper_a_015
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1520316574027027,0.8307345589553762,0.3008640187285451,0.13128423508842693,0.9346827795660791,1.1837677586694637,9.02839464999588e-15,0.9983269979891063,0.2500000000000001,8.53667216125877e-15,0.25,133.5146442834179,1.1145336127480672,0.13663433852022183,0.061788088296543114,0.1007,[],paper_lv2026,paper_a_015
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1448586670485168,0.787817785890466,0.23453282348597973,0.13484601455738196,1.2905170914970483,0.4042562751994062,1.1784405728390803,0.9885495516531718,0.125,0.25000000000000006,0.25000000000000006,142.99723936453412,1.127007462914936,0.09703962011648282,0.06246297376093293,0.0978,[],paper_lv2026,paper_a_015
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14451408320161468,0.7772717141146307,0.23570382830865852,0.13472357011977937,1.2982038866304975,0.4042562751994062,1.1036808884832439,0.9881393518097741,0.125,0.25,0.25,133.5877356119038,1.2232040152461947,0.09703962011648282,0.058580716368179936,0.0881,[],paper_lv2026,paper_a_015
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.08053699696003623,0.33689516536615033,0.10355802722939178,0.1295422495527468,0.251722247885992,0.23812600611318158,8.306190135480674e-17,0.0012118183601114328,0.125,1.1132792829571145e-17,0.00020110221743975705,129.92960982528908,0.19703449797391995,0.007200484561510432,0.06263102873802581,0.0957,[],paper_lv2026,paper_a_015
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.72,0.08532322352802076,0.9789867845653666,0.20814751238728485,0.03808389810585635,0.743613020262517,1.0075374029250266,1.1468043441870102,0.020777157503189245,0.25,0.25,0.008497070296733873,130.1044105984295,1.1769092058139117,0.13828187419144608,0.06394156601416078,0.094,[],paper_lv2026,paper_a_015
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.66,0.06840498788702504,0.9945359801200487,0.15359281304244574,0.03712833824586235,0.20751927949901788,1.0074491897653401,2.0619548903018243e-15,0.021323382136725244,0.25,2.069984969466685e-15,0.008389172976629071,130.13934398478528,0.9691904513399513,0.14111737886459408,0.06292744689712619,0.0953,[],paper_lv2026,paper_a_001
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,7.045,0.06274258408570141,0.9330906365900423,0.12499133463346633,0.03224814131603769,0.2045128518046878,0.9925508102346597,2.091085155464113e-15,0.012304218405205375,0.25,2.083055076299252e-15,0.004696000171514366,130.0474880371231,0.9849807786360721,0.13080677979446514,0.06330508121615994,0.0992,[],paper_lv2026,paper_a_001
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.345,0.058280448998690525,0.06068343328784785,0.15881510551649405,0.011434779403664186,0.6036022067645801,0.125,1.2270333573200816,0.0075576302133512656,0.125,0.25,0.0009726262533184273,129.91970076833292,1.261693017586523,0.018174378722821898,0.06661936693044565,0.0979,[],paper_lv2026,paper_a_001
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.345,0.058280448998690525,0.060683433287845354,0.15881510551649405,0.011434779403664153,0.6036022067645799,0.125,1.2270333573200816,0.007557630213349284,0.125,0.25,0.0009726262533143672,129.91970076833303,1.2616930175865229,0.01817437872282187,0.061998875468554766,0.0961,[],paper_lv2026,paper_a_001
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.815,0.030977240540437743,0.06135538252198937,0.0314458913217468,0.011347521346691637,0.17501687963590495,0.125,1.1160214332529627e-14,1.0003098750794748,0.125,1.1152184253364766e-14,0.25000000000000006,143.12850770724083,0.19703449797391995,0.005451391220998511,0.06310441482715536,0.0972,[],paper_lv2026,paper_a_001
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.825,0.031039708480170212,0.06006614534405089,0.030797005339775717,0.011341835331717516,0.17464235969051983,0.125,1.1131084067367377e-14,0.9996901249205252,0.125,1.1139114146532237e-14,0.25,133.3934460471242,0.19703449797391995,0.005451391220998511,0.06140778842149105,0.0957,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14625161472659665,1.2298210045058335,0.2387045465544392,0.13988686841373413,1.3046575386529886,0.8143276603432142,1.12802536924259,0.013424251533743515,0.25,0.25000000000000006,0.006697729605388702,130.0436745854572,1.155908406988545,0.11879918400821868,0.06814960433152853,0.0991,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1604683298793288,0.8138738538443611,0.30224472856061096,0.1331413772971833,1.2830878709373534,1.1856723396567856,1.134637794605828,0.018975494067327136,0.25,0.25,0.008564852746527286,130.19698571098985,1.1650757873936393,0.1259199652975611,0.06055910037484381,0.0967,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.13843472871147433,1.2255540893508305,0.23774927584810243,0.13948529554738337,0.9206436560273861,0.8143276603432142,8.076793220294225e-15,0.9818905301632759,0.25,8.564599113440502e-15,0.25000000000000006,142.73828089385188,0.9666596245453606,0.10563764174951788,0.06428396501457725,0.0973,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15334386946726603,0.8244340173970559,0.30274641419230386,0.13265456807259082,0.9308660170893133,1.1856723396567856,9.024120754531911e-15,0.983410992713915,0.25,8.536314861385634e-15,0.25,133.38037842848627,1.1108357497520196,0.1365448862169263,0.06191328613077884,0.0946,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14589048788144432,0.7776510910963558,0.2355773120873915,0.13615850250178888,1.2732623467595547,0.4040214272855893,1.1623090697953085,0.9714333141466029,0.125,0.25000000000000006,0.25000000000000006,142.77097135960503,1.113075083110157,0.09704011231905374,0.06645597667638485,0.0992,[],paper_lv2026,paper_a_001
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.14556705026950073,0.767704731216706,0.23686219769638547,0.1360348148211112,1.280166835562954,0.4040214272855893,1.0884928691899394,0.9710182721892714,0.125,0.25,0.25,133.39802614404937,1.2037246157843873,0.09704011231905374,0.06109158683881715,0.0954,[],paper_lv2026,paper_a_001
