sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign
v7d_calm_00,NORMAL_CALM,xu2025,xu_v8_000,False,False,,3.113446957447117,45.81975908683108,5.608007101477752,3.7582351013006123,77.20938741610689,2.0,0.25,155.6855578836036,48.597854324515936,7.658315555758558,"['attitude', 'joint_angle', 'tip_height', 'uav_height']",0.216,0.7510373443983402,0.5892116182572614,not_applicable,0
v7d_moderate_00,NORMAL_CONSTANT,xu2025,xu_v8_000,False,False,,3.7877489966871645,37.65207182521581,6.961847298736414,3.1069567737445363,103.0895750334914,2.0,0.25,158.75908278352858,22.30694758603523,6.839800039212685,"['attitude', 'joint_angle', 'uav_height']",0.2352,0.966804979253112,0.48132780082987553,aligned,1
v7d_calm_01,NORMAL_CALM,xu2025,xu_v8_000,False,False,,2.913679412969224,42.520853485404565,5.344737003873125,3.1158157243538036,78.90371294017666,2.0,0.25,156.40637469652282,49.86424273460662,6.562681539694787,"['attitude', 'joint_angle', 'uav_height']",0.2324,0.7510373443983402,0.5435684647302904,not_applicable,0
v7d_moderate_01,NORMAL_CONSTANT,xu2025,xu_v8_000,False,False,,3.855473874529592,47.3350451156392,7.701685274679749,1.3280181746872732,95.49694166594911,2.0,0.25,157.3915138180483,53.38835314592252,10.197999649224663,"['attitude', 'joint_angle', 'uav_height']",0.226,0.966804979253112,0.6224066390041494,opposed,-1
v7d_calm_02,NORMAL_CALM,xu2025,xu_v8_000,False,False,,3.2077324536746854,45.81320448014531,5.790080822684884,3.8029112983668694,79.4567332115722,2.0,0.25,157.25490489108378,51.82432627350615,7.1455821351379445,"['attitude', 'joint_angle', 'uav_height']",0.1766,0.7510373443983402,0.4605809128630705,not_applicable,0
v7d_moderate_02,NORMAL_CONSTANT,xu2025,xu_v8_000,False,False,,3.684128384844624,80.62186001998225,6.871990133979695,2.823891902402604,101.97559079715863,2.0,0.25,158.27059123674164,26.799473534157602,7.519489202296544,"['attitude', 'joint_angle', 'uav_height']",0.1767,0.966804979253112,0.47717842323651455,aligned,1
v7d_calm_03,NORMAL_CALM,xu2025,xu_v8_000,False,False,,2.829984002898337,42.77035454559494,5.120506967795026,3.2285931889511588,77.24457613095201,2.0,0.25000000000000006,156.1838407540567,36.257008485074685,6.174442079946313,"['attitude', 'joint_angle', 'uav_height']",0.2232,0.7510373443983402,0.5892116182572614,not_applicable,0
v7d_moderate_03,NORMAL_CONSTANT,xu2025,xu_v8_000,False,False,,3.797386651938363,47.41907087300721,7.7017301505563145,1.572440675016667,99.62861097491442,2.0,0.25,157.3915138180483,55.95295660608802,9.788360685624356,"['attitude', 'joint_angle', 'uav_height']",0.1853,0.966804979253112,0.5518672199170125,opposed,-1
v7d_strong_preexisting_aligned_00,STRONG_PREEXISTING,xu2025,xu_v8_000,False,False,,4.308753152496854,78.9731314003832,8.05960532775113,2.3178320322273085,96.2070562183269,2.0,0.25,157.11128193980028,33.75617602167731,7.588624381356782,"['attitude', 'joint_angle', 'uav_height']",0.226,0.979253112033195,0.6224066390041494,aligned,1
v7d_strong_preexisting_aligned_01,STRONG_PREEXISTING,xu2025,xu_v8_000,False,False,,5.449185078247421,81.68954830171978,8.643100286598283,5.390897770869496,98.91373654412092,2.0,0.25,156.9864697851084,38.376015612072955,10.768064227042698,"['attitude', 'joint_angle', 'uav_height']",0.2341,0.979253112033195,0.5767634854771784,aligned,-1
v7d_strong_preexisting_aligned_02,STRONG_PREEXISTING,xu2025,xu_v8_000,False,False,,4.383735382633224,85.28139581231113,7.969696912214647,2.8878636061072434,96.7226812183269,2.0,0.25,157.11128193980028,44.6473310758047,10.051824811498038,"['attitude', 'joint_angle', 'uav_height']",0.2315,0.979253112033195,0.5601659751037344,aligned,1
v7d_strong_preexisting_aligned_03,STRONG_PREEXISTING,xu2025,xu_v8_000,False,False,,5.027683777627639,59.37932894937762,8.7462610279464,4.114897275683096,93.83690355522883,2.0,0.25,156.9864697851084,40.38956082762675,9.33366234810334,"['attitude', 'joint_angle', 'uav_height']",0.205,0.979253112033195,0.5643153526970954,aligned,-1
v7d_strong_before_aligned_00,STRONG_NEAR_SIMULTANEOUS,xu2025,xu_v8_000,False,False,,4.633563439560584,55.80822533554651,7.244442631167331,6.757453213776919,83.49755684130416,2.0,0.25,157.56213324703518,26.375692137488386,13.102991506356464,"['attitude', 'joint_angle', 'uav_height']",0.1648,0.7717842323651453,0.5684647302904564,aligned,1
