time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
3.47,0.3749640523029081,0.3849145158839603,0.014932443898150264,-0.22585592881564925,-0.23961377487961477,0.0014577809505064944,0.5016991757030023,0.0030464653451785554,0.39175871004102414,0.225,-0.25,0.38999999999999996,3.0,129.9423933323082,0.20931682320891998,True,False,False
3.475,0.3749677175243148,0.3826533235180456,0.014919502094678756,-0.22585592881564925,-0.23961377487961477,0.0014577809505064944,0.5016521044882125,0.0031034291401820908,0.39174826345792235,0.225,-0.25,0.38999999999999996,3.0,129.94250043028015,0.20869862342513598,True,False,False
3.48,0.3749718592066244,0.38042138737886605,0.01490453623274106,-0.22585592881564925,-0.23961377487961477,0.0014577809505064944,0.5016054221171496,0.0031606507266492305,0.39173798041574925,0.225,-0.25,0.38999999999999996,3.0,129.94260811476545,0.20807814517838388,True,False,False
3.485,0.3749764772113508,0.37821873336420225,0.014887552972899383,-0.22585592881564925,-0.23961377487961477,0.0014577809505064944,0.5015591375761905,0.0032181201650932256,0.3917278613962957,0.225,-0.25,0.38999999999999996,3.0,129.9427163776423,0.20745540081848146,True,False,False
3.49,0.37498157123902465,0.3760453831662601,0.01486855893055004,-0.22585592881564925,-0.23961377487961477,0.0014577809505064944,0.5015132597229968,0.0032758274337550152,0.39171790686505026,0.225,-0.25,0.38999999999999996,3.0,129.94282521097207,0.2068304027107838,True,False,False
3.495,0.37498714082962115,0.3739013538763788,0.014847560643946269,-0.22585592881564925,-0.23961377487961477,0.0014577809505064944,0.5014677972866735,0.003333762428978732,0.3917081172696055,0.225,-0.25,0.38999999999999996,3.0,129.9429346069918,0.20620316323595683,True,False,False
3.5,0.374993185363052,0.3717866577370797,0.014824564552259436,-0.22441143136478678,-0.23752869688329864,0.0013484305449252435,0.5014227588680065,0.0033919149655844173,0.39169849303862503,0.225,-0.25,0.38999999999999996,3.0,129.9410567433208,0.20334926696690236,True,False,False
3.505,0.3749997019397949,0.3697012638682306,0.014798672954518052,-0.22441143136478678,-0.23752869688329864,0.0013484305449252435,0.501378152972513,0.0034502716184345726,0.3916890325571134,0.225,-0.25,0.38999999999999996,3.0,129.94116687859983,0.202720547590718,True,False,False
3.5100000000000002,0.3750066875122825,0.36764513745317606,0.014770777461464714,-0.22441143136478678,-0.23752869688329864,0.0013484305449252435,0.5013339879990542,0.003508818877216515,0.391679734190857,0.225,-0.25,0.38999999999999996,3.0,129.94127755512076,0.20208965354744743,True,False,False
3.515,0.3750141409988927,0.3656182832945229,0.014740883957747957,-0.22441143136478678,-0.23752869688329864,0.0013484305449252435,0.5012902721966644,0.0035675463063802627,0.3916705983335591,0.225,-0.25,0.38999999999999996,3.0,129.94138876427846,0.20145659718995704,True,False,False
