sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
stochastic_2013,WIND_3D_SETPOINT,stochastic,0.0,2013,2401,True,2401,True,2.0200000000000005,0.062321757362123864,0.382782064880632,0.21246561307148337,0.00535303029570959,0.833492949218261,1.0240672110243456,2.5634446283130132e-14,1.0017921588747625,0.2500000000000001,2.6292810575124457e-14,0.25,143.25587325583405,1.2141234957186289,0.15746482466999293,0.024601291128696377,0.0305,[],task_lqr,task_lqr_025,task_lqr,1
stochastic_2014,WIND_3D_SETPOINT,stochastic,0.0,2014,2401,True,2401,True,2.0149999999999997,0.06687066369237302,0.30324792155233915,0.21524161611465858,0.017271375950336086,1.0092493744946882,0.3377487425345005,1.2500000000000007,1.0036586541385928,0.12050915729437195,0.25000000000000006,0.25,143.18009626418169,1.3197058026701147,0.07747307919860111,0.024300791336942937,0.0319,[],task_lqr,task_lqr_025,task_lqr,1
stochastic_2015,WIND_3D_SETPOINT,stochastic,0.0,2015,2401,True,2401,True,2.0549999999999997,0.059901589738297234,0.15590996931540246,0.20003358516756317,0.006824084443734966,0.93097583123831,0.16149234061965975,1.25,1.0004678120256416,0.0668572126206724,0.25,0.25000000000000006,135.50244532615596,1.3903030448487814,0.03274736838739202,0.02494002498958767,0.0312,[],task_lqr,task_lqr_025,task_lqr,1
stochastic_2016,WIND_3D_SETPOINT,stochastic,0.0,2016,2401,True,2401,True,2.1850000000000005,0.06286891567738737,0.15221009102485664,0.20053488725584134,0.007874613715256515,0.9444765530799074,0.15293636047351641,1.25,1.00102647532672,0.0598946752168068,0.25,0.25000000000000006,135.6543565196767,1.3903587802926727,0.03253190488766105,0.021806663890045812,0.031,[],task_lqr,task_lqr_025,task_lqr,1
stochastic_2017,WIND_3D_SETPOINT,stochastic,0.0,2017,2401,True,2401,True,2.0250000000000004,0.06071575688026287,0.10878087061521746,0.2002792586070906,0.01535581768202149,0.9640207161696238,0.06911696229742981,1.2500000000000002,0.9989304981162219,0.039344011890782474,0.25,0.25,143.11676197727493,1.3216289500954184,0.02058868915998301,0.024040649729279464,0.031,[],task_lqr,task_lqr_025,task_lqr,1
stochastic_2018,WIND_3D_SETPOINT,stochastic,0.0,2018,2401,True,2401,True,3.3550000000000004,0.05111345075829383,0.49270938788016916,0.15349839118811148,0.007154532460454113,1.258833825967892,1.1557797002712733,2.3006575465119943e-14,0.1479183352491501,0.2500000000000001,2.2773011800922466e-14,0.06068655540729847,131.54306467640328,1.2135212228759102,0.17393272185876446,0.02225835068721366,0.0304,[],task_lqr,task_lqr_025,task_lqr,1
stochastic_2019,WIND_3D_SETPOINT,stochastic,0.0,2019,2401,True,2401,True,2.0149999999999997,0.05225488435555324,0.4235674066698927,0.1576033504040879,0.005092978935337551,0.8047747469181209,1.208436466987191,2.2820666370043964e-14,0.15342684181377955,0.25,2.282353734575743e-14,0.05985571159198825,131.85630802809067,1.2220246532217267,0.1754388017551988,0.024390545605997502,0.0309,[],task_lqr,task_lqr_025,task_lqr,1
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.11864528679559899,0.3387256996392497,0.13470809869753608,0.19319117873607927,0.24744294709516174,0.22993474245379297,3.5182856090930457e-15,0.004488065312745683,0.005090806543629478,1.0341837886665694e-15,0.0008270364423017609,129.97442115779083,0.06404345687260972,0.007425403796561211,0.02374277384423157,0.0303,[],task_lqr,task_lqr_025,task_lqr,1
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.995,0.05021872309517692,0.4114761282230066,0.13895356806399625,0.00025233017508714887,0.3316518948789234,1.0,2.005985530303157e-14,0.08784320362944296,0.25,1.9897079348565377e-14,0.029419546037852615,130.6173319961952,1.0049854594492662,0.15321749163799214,0.02596655560183257,0.0318,[],task_lqr,task_lqr_009,task_lqr,2
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9900000000000002,0.05020181981474122,0.4073905575654806,0.13871936383232922,0.0002479769802468469,0.3269880100833312,1.0,1.9700920401201655e-14,0.0959468860921383,0.25,1.9863696355667848e-14,0.028506462544948905,131.08121305092618,1.0032239579277862,0.15213390223985548,0.024799791753436072,0.0314,[],task_lqr,task_lqr_009,task_lqr,2
