sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.16477128805069813,0.7911969961258432,0.32597186582936344,0.14563191456333277,0.9453694873652567,1.1808745548023858,9.028862171812866e-15,0.996700195515402,0.25,8.544058050023714e-15,0.25000000000000006,133.63001375306578,1.0989181894577749,0.13053093506184227,0.02511328613077884,0.0334,[],full_lqr,full_lqr_048,full_lqr,2
constant_3_face_diagonal_06,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15010488621627757,1.2307071295440584,0.25833977295096977,0.15037521261561376,0.9660487728309942,0.8252550222336914,1.2944385877013376e-14,0.9790231672481109,0.25,1.2459581755224224e-14,0.25000000000000006,133.5808410792275,1.048096027005227,0.1434948325624571,0.026633944189920863,0.034,[],full_lqr,full_lqr_048,full_lqr,2
constant_3_face_diagonal_07,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.16476930378206595,0.7681004455701069,0.3243584758750383,0.14618489259405112,0.9204105213368421,1.1808745548023858,1.1987575508213784e-14,0.9821347784025498,0.25,1.2472379630002936e-14,0.25,143.30994454493694,0.8396053682710835,0.11402613437951054,0.02278546438983757,0.0328,[],full_lqr,full_lqr_048,full_lqr,2
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15727088950328033,0.7814586088995067,0.2497862229258635,0.1477824181077228,1.2400085015309725,0.4050961768132462,1.1387056534692177,0.9943360835147669,0.12822923181735232,0.25,0.25,143.06992368448115,1.0875804740593014,0.0972889090718434,0.025101291128696374,0.0342,[],full_lqr,full_lqr_048,full_lqr,2
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.1569898480774404,0.76726115032654,0.25187773542706776,0.14773177211725794,1.2457306411100912,0.4050961768132462,1.0630818270201972,0.9898442443390099,0.12822923181735232,0.25,0.25000000000000006,133.46748580769292,1.1774545653318667,0.0972889090718434,0.024638525614327365,0.0324,[],full_lqr,full_lqr_048,full_lqr,2
constant_3_face_diagonal_10,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15698984807744035,0.7672611503265401,0.25187773542706765,0.14773177211725796,1.2457306411100837,0.4050961768132462,1.0630818270201765,0.9898442443390212,0.12822923181735232,0.25,0.25000000000000006,133.46748580769315,1.1774545653318453,0.0972889090718434,0.023092544773011245,0.0322,[],full_lqr,full_lqr_048,full_lqr,2
constant_3_face_diagonal_11,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.15727088950328036,0.7814586088995062,0.2497862229258636,0.1477824181077228,1.2400085015309679,0.4050961768132462,1.1387056534691982,0.9943360835147784,0.12822923181735232,0.25,0.25,143.0699236844813,1.087580474059281,0.0972889090718434,0.02672623906705539,0.0336,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2000,WIND_3D_SETPOINT,stochastic,0.0,2000,2401,True,2401,True,6.390000000000001,0.062003715494974174,0.8029330671083983,0.16194738905077746,0.02983700022076775,0.1928706018319744,0.9985068154139548,2.1088446285068174e-15,0.013200346998315477,0.25,2.0703519943056133e-15,0.005714349080433181,130.02914604951732,0.9886473734262811,0.1256623015100795,0.02587663473552686,0.0329,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2001,WIND_3D_SETPOINT,stochastic,0.0,2001,2401,True,2401,True,5.625,0.0624334594537114,0.7994395042356887,0.12088349813565404,0.044656577712339454,0.2618150060159449,0.9654435681954248,2.0131530293257336e-15,0.008842471114428398,0.25000000000000006,2.0908935548613503e-15,0.0036895747829571992,129.9915429039309,0.9673025397370149,0.1405875163703185,0.022783340274885464,0.0339,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2002,WIND_3D_SETPOINT,stochastic,0.0,2002,2401,True,2401,True,2.3500000000000005,0.058723314150781976,0.2236184490665523,0.16403639079817858,0.0177788640696573,0.5579062903460164,0.08242094212975992,1.2014001600932402,0.0072429443468877645,0.02558474737250152,0.25,0.0009224861564914896,129.9211318867717,1.2348983812995111,0.034016658226545454,0.022934152436484796,0.0323,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2003,WIND_3D_SETPOINT,stochastic,0.0,2003,2401,True,2401,True,2.4000000000000004,0.06339812700166225,0.4343154361320211,0.16908153371551804,0.024333077786605133,0.5769363977237862,0.18350542822814708,1.201306239909507,0.007783271283056803,0.055726121219607794,0.25,0.0008643599096079969,129.9244506164929,1.234768769142648,0.06549046606254258,0.024359017076218244,0.0334,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2004,WIND_3D_SETPOINT,stochastic,0.0,2004,2401,True,2401,True,0.8399999999999999,0.03005064773773226,0.10759969007787461,0.14986512886117348,0.01014784718831903,0.18091645338812223,0.0867278369400368,1.1147446255396059e-14,1.0000056603080814,0.03316825014929484,1.1145471424996995e-14,0.2500000000000001,143.1244473938001,0.08776289780766151,0.02609561807195883,0.026209995835068722,0.034,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2005,WIND_3D_SETPOINT,stochastic,0.0,2005,2401,True,2401,True,0.8399999999999999,0.03019245335949029,0.1400636432477999,0.15034458020290473,0.007766013871615779,0.17860805534740962,0.07846894883204406,1.118118017497589e-14,1.0000383941640156,0.025479844829763273,1.1154972593189736e-14,0.25,133.3832680910549,0.07293139653787095,0.018758784263869642,0.025933277800916286,0.0344,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2006,WIND_3D_SETPOINT,stochastic,0.0,2006,2401,True,2401,True,4.46,0.08247789450681792,0.7532705300593767,0.23037207364379497,0.03162763628828996,0.6741511022351524,1.0001232004857834,1.1047668623197668,0.013539384677947857,0.2500000000000001,0.25,0.00553250205740871,130.01130185568687,1.1327896318614057,0.12177960595025317,0.02695422740524781,0.0333,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2007,WIND_3D_SETPOINT,stochastic,0.0,2007,2401,True,2401,True,4.8500000000000005,0.08294887562967108,0.7794354243367977,0.21711126623854832,0.03953715420137419,0.6813991338109836,0.9987222289521225,1.1054761598626117,0.012057559310119257,0.25,0.25,0.004667830887255299,130.00405261774625,1.1335479243388964,0.1310805433891337,0.02690787172011662,0.034,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2008,WIND_3D_SETPOINT,stochastic,0.0,2008,2401,True,2401,True,5.380000000000001,0.07617962182162841,0.6950177021929845,0.20167129143775733,0.02507640819484086,0.6862811962974237,0.994108075947925,1.1062567755990926,0.011563122544362722,0.25,0.25000000000000006,0.00515573447868407,129.99973119718538,1.1343781280855627,0.13121697595608442,0.02423336109954186,0.0342,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2009,WIND_3D_SETPOINT,stochastic,0.0,2009,2401,True,2401,False,,0.0923622274721893,1.097198120894651,0.23309986888187087,0.04507996376920617,0.7512939660525392,1.0469257576102893,1.1067441776423244,0.019883080722343897,0.25,0.25,0.007227644287444349,130.08041690309736,1.1351745684880081,0.14997135514334917,0.026099708454810494,0.0336,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2010,WIND_3D_SETPOINT,stochastic,0.0,2010,2401,True,2401,True,5.35,0.062383884502719866,0.7919549292905466,0.19520504530347432,0.021339355752773723,0.35011222600183184,0.9971028593099224,8.560905070911903e-15,0.9913591218552287,0.25,8.55196576381322e-15,0.25,143.1142345050172,0.8983207864196537,0.12531895172255686,0.02789562682215743,0.0351,[],full_lqr,full_lqr_048,full_lqr,2
