sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
constant_1.5_face_diagonal_10,WIND_3D_SETPOINT,constant,1.5,-1,2401,False,2357,False,,1.3626924806808982,40.88523371579086,0.7896085642276011,2.1552756600907133,23.380227852983616,2.0,0.021470267329633908,2.0,0.2500000000000001,0.01414213562373095,0.25,143.8470402539743,18.07597211002726,3.424496082016021,0.04006430653894211,0.0513,['attitude'],pid,pid_combo_003,pid,1
constant_1.5_face_diagonal_11,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,1.3282593608700615,19.099265236699978,0.7794089363861761,2.0187798017935754,26.27072629686738,2.0,0.020635429063150773,2.0,0.25,0.01414213562373095,0.25000000000000006,154.10014888395105,3.818594028461255,2.3784951661936575,0.0446646397334444,0.0495,[],pid,pid_combo_003,pid,1
constant_3_axis_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,False,2375,False,,2.0119245478588645,22.0866722709794,2.17236185429051,2.890295748091505,35.590043799961315,2.0,8.455230098851435e-17,2.0,0.25,8.827677812198792e-17,0.25,154.49169934438532,6.048797708612647,4.6842877907155565,0.04123869221157851,0.0505,['tip_height'],pid,pid_combo_003,pid,1
constant_3_axis_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.163324773313831,19.7712865854915,1.9568615764554531,3.181003687863797,35.424678091279475,2.0,6.089989656319046e-17,2.0,0.25,5.33430778298109e-17,0.25,157.09656178910677,6.251333465963831,4.0322247792902015,0.04200262390670554,0.0498,[],pid,pid_combo_003,pid,1
constant_3_axis_02,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.1201306031392013,21.880331445253287,2.067695880064558,3.063706213971227,35.26342424903861,2.0,0.11576711196302393,2.0,0.25,0.0634577985102995,0.25,154.56116561344646,5.838870438815891,4.931174116561123,0.041714618908788005,0.0526,[],pid,pid_combo_003,pid,1
constant_3_axis_03,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.120130603139201,21.88033144525319,2.067695880064558,3.063706213971228,35.263424249038735,2.0,0.11576711196301322,2.0,0.25,0.06345779851028754,0.25,154.5611656134465,5.83887043881616,4.931174116561526,0.041099708454810494,0.0534,[],pid,pid_combo_003,pid,1
constant_3_axis_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,1.9583458158403981,18.636027890780454,2.073586730986183,2.827816998583549,37.947136813207194,2.0,1.6535177991740056e-17,2.0,0.25,8.733144569751389e-18,0.25,156.61821013971002,3.8570960900269897,4.119909541403975,0.030285381091211993,0.0313,[],pid,pid_combo_003,pid,1
constant_3_axis_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5545221530170295,65.68700256200302,1.3406139626906355,0.34375796110369056,26.382589840688393,2.0,1.208561726267608e-16,2.0,0.25,9.524163795425687e-17,0.25,139.7652373808188,2.8164966988830598,1.485509247412449,0.04088009162848814,0.0518,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.0332336958635993,22.575256712633877,2.167000901340022,2.923621109812759,35.273192817733666,2.0,0.08147720322125176,2.0,0.25,0.05953796739044656,0.25,154.49497377019796,5.93941505087345,4.31577874872338,0.03876297376093294,0.0522,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.157337166359482,19.41342807725784,1.9645376817357663,3.1683988084459647,36.01767826605096,2.0,0.1210400427178017,2.0,0.25,0.06479096679703397,0.25,156.75113379122232,5.9171173682435105,3.8794759072866354,0.03828425655976676,0.0482,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_02,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.0332336958636077,22.575256712633372,2.167000901340022,2.923621109812778,35.2731928177335,2.0,0.08147720322119024,2.0,0.25,0.05953796739039691,0.25,154.49497377019796,5.939415050873547,4.3157787487244805,0.04060399833402748,0.053,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_03,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,2.1573371663594796,19.413428077257848,1.9645376817357663,3.1683988084459607,36.01767826605092,2.0,0.12104004271780355,2.0,0.25,0.06479096679703672,0.25,156.75113379122243,5.9171173682435185,3.879475907286698,0.03819954185755935,0.0525,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,1.8360429102039335,18.7572270834111,2.173570596557948,2.636072331118755,38.39693887361266,2.0,5.251623230578337e-18,2.0,0.25,4.244719143422202e-18,0.25,156.7821400203263,3.973413414366376,4.539417922006179,0.04284727197001249,0.0537,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,False,2381,False,,1.6191385768853237,22.79151620313593,1.3822247866408806,1.9913392807372443,31.389409577742942,2.0,1.999006754503611e-16,2.0,0.25,2.582885128970152e-17,0.25,154.68924109531457,3.9527447201552555,2.7457970285138833,0.03900179092044981,0.053,['tip_height'],pid,pid_combo_003,pid,1
constant_3_face_diagonal_06,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5450516618324791,66.48379384211258,1.297924127456502,0.38670404249990936,26.63456742438561,2.0,2.0886623098496366e-16,2.0,0.25,1.7901700970284758e-16,0.25,139.35149398955306,2.5701426354441717,1.9013748325217117,0.040870637234485634,0.0524,[],pid,pid_combo_003,pid,1
