time_s,position_error_3d_m,orientation_error_deg,tip_speed_m_s,cutter_angular_speed_rad_s,ax_cmd_m_s2,ay_cmd_m_s2,az_cmd_m_s2,tip_x_m,tip_y_m,tip_z_m,target_x_m,target_y_m,target_z_m,wind_x_m_s,thrust_N,max_abs_torque_Nm,safe,task_success,anchor_active
11.38,0.2980521657038011,0.4642238721508188,4.600550414945976e-05,1.6525591010882078e-05,-0.20887990572340043,0.0,0.000552823555522844,0.5230521527370449,0.0,0.13991208220102497,0.225,0.0,0.13999999999999996,3.0,129.92080539997013,0.03605066715725071,True,False,False
11.385,0.29805239224826163,0.464228577977615,4.584012314483555e-05,1.6327227360381784e-05,-0.20887990572340043,0.0,0.000552823555522844,0.5230523792704524,0.0,0.13991204470481183,0.225,0.0,0.13999999999999996,3.0,129.92080538865815,0.03605132447571479,True,False,False
11.39,0.2980526179600092,0.4642332269603492,4.567095882580833e-05,1.6128761138043155e-05,-0.20887990572340043,0.0,0.000552823555522844,0.5230526049711692,0.0,0.13991200729967845,0.225,0.0,0.13999999999999996,3.0,129.92080537733082,0.03605196405716293,True,False,False
11.395,0.29805284281988176,0.46423781908659717,4.549805472426121e-05,1.5930308421938137e-05,-0.20887990572340043,0.0,0.000552823555522844,0.5230528298200331,0.0,0.13991196998509514,0.225,0.0,0.13999999999999996,3.0,129.92080536599215,0.036052586041581874,True,False,False
11.4,0.29805306680895555,0.4642423543729629,4.532145419103354e-05,1.573197147888261e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230530537981201,0.0,0.13991193276065522,0.225,0.0,0.13999999999999996,3.0,129.92082757359435,0.036048367163457884,True,False,False
11.405,0.2980532899080486,0.46424683272376277,4.513966195901156e-05,1.5532607764066138e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230532768862542,0.0,0.1399118956465893,0.225,0.0,0.13999999999999996,3.0,129.92082756223044,0.03604909933917874,True,False,False
11.41,0.2980535120981133,0.4642512538211219,4.495427437159826e-05,1.5332315156988995e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230534990653939,0.0,0.13991185866231892,0.225,0.0,0.13999999999999996,3.0,129.92082755083658,0.03604980542137575,True,False,False
11.415000000000001,0.2980537333608249,0.46425561743429794,4.4765340479862866e-05,1.5131321860997572e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230537203172138,0.0,0.1399118218065041,0.225,0.0,0.13999999999999996,3.0,129.92082753941853,0.03605048654332876,True,False,False
11.42,0.2980539536781419,0.46425992339298516,4.457290743347879e-05,1.4929856749304346e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230539406236722,0.0,0.1399117850780459,0.225,0.0,0.13999999999999996,3.0,129.92082752798188,0.03605114362400292,True,False,False
11.425,0.298054173032298,0.46426417159516165,4.4377021027966076e-05,1.4728137508557955e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230541599670026,0.0,0.13991174847609789,0.225,0.0,0.13999999999999996,3.0,129.92082751653197,0.03605177741824415,True,False,False
11.43,0.29805439140579204,0.4642683619960955,4.417772608426452e-05,1.4526364247559758e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230543783297037,0.0,0.13991171200004138,0.225,0.0,0.13999999999999996,3.0,129.92082750507382,0.036052388553670676,True,False,False
11.435,0.2980546087813828,0.46427249460834225,4.39750667121924e-05,1.4324716588965252e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230545956945342,0.0,0.13991167564946397,0.225,0.0,0.13999999999999996,3.0,129.92082749361245,0.03605297755822548,True,False,False
11.44,0.2980548251420796,0.4642765694883969,4.376908649375002e-05,1.4123352922200665e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230548120445034,0.0,0.1399116394241459,0.225,0.0,0.13999999999999996,3.0,129.9208274821526,0.03605354488109926,True,False,False
11.445,0.29805504047113773,0.46428058674061673,4.355982861122262e-05,1.392241094586186e-05,-0.20888300120922929,0.0,0.0005544290749900463,0.5230550273628667,0.0,0.1399116033240351,0.225,0.0,0.13999999999999996,3.0,129.92082747069884,0.03605409090887119,True,False,False
11.450000000000001,0.29805525475205336,0.4642845465007347,4.3347335937260286e-05,1.3722008932089657e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230552416331202,0.0,0.13991156734921675,0.225,0.0,0.13999999999999996,3.0,129.92084595935106,0.036048498579556006,True,False,False
11.455,0.2980554679680373,0.4642884487191963,4.3130338708014214e-05,1.3520440712251369e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230554548384799,0.0,0.13991153151666774,0.225,0.0,0.13999999999999996,3.0,129.92084594790492,0.036049187215896644,True,False,False
11.46,0.2980556801024131,0.46429229307560316,4.291021291678603e-05,1.3318083032463057e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230556669622741,0.0,0.13991149584233803,0.225,0.0,0.13999999999999996,3.0,129.9208459364396,0.03604984437670559,True,False,False
11.465,0.2980558911392542,0.46429607937828443,4.268700859507436e-05,1.3115208000024613e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.523055877988576,0.0,0.13991146032510576,0.225,0.0,0.13999999999999996,3.0,129.9208459249621,0.036050471653271875,True,False,False
11.47,0.29805610106293023,0.4642998075187624,4.246077331221549e-05,1.291208773794819e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.523056087901755,0.0,0.13991142496414002,0.225,0.0,0.13999999999999996,3.0,129.92084591347876,0.036051070358531556,True,False,False
11.475,0.2980563098580937,0.4643034774670387,4.2231552876671476e-05,1.2708979665342034e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230562966864635,0.0,0.1399113897589036,0.225,0.0,0.13999999999999996,3.0,129.92084590199573,0.036051641590944344,True,False,False
11.48,0.29805651750966994,0.4643070892582473,4.1999391822852886e-05,1.2506118638364735e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230565043276267,0.0,0.13991135470913196,0.225,0.0,0.13999999999999996,3.0,129.92084589051882,0.03605218628152426,True,False,False
11.485,0.29805672400284877,0.46431064299579106,4.176433374947302e-05,1.2303713454515682e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230567108104347,0.0,0.13991131981479693,0.225,0.0,0.13999999999999996,3.0,129.92084587905364,0.03605270522902932,True,False,False
11.49,0.2980569293230728,0.4643141388332853,4.152642155536205e-05,1.2101946056639805e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.5230569161203301,0.0,0.13991128507609613,0.225,0.0,0.13999999999999996,3.0,129.92084586760552,0.036053199126736435,True,False,False
11.495000000000001,0.298057133456032,0.4643175769816211,4.128569760460366e-05,1.1900972340180546e-05,-0.20888691159462733,0.0,0.0005557343861805765,0.523057120243003,0.0,0.13991125049341685,0.225,0.0,0.13999999999999996,3.0,129.92084585617957,0.03605366858313593,True,False,False
11.5,0.29805733638765597,0.4643209576822745,4.1042203842972976e-05,1.1700923851025482e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230573231643832,0.0,0.13991121606729717,0.225,0.0,0.13999999999999996,3.0,129.92086068901853,0.03604688219543522,True,False,False
11.505,0.29805753810356883,0.4643242809341456,4.0794897625224776e-05,1.1499596967697766e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230575248700992,0.0,0.13991118181150555,0.225,0.0,0.13999999999999996,3.0,129.92086067763037,0.03604752229654248,True,False,False
11.51,0.29805773858948537,0.46432754641114815,4.054493157691997e-05,1.1297620469441729e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230577253458693,0.0,0.1399111477386015,0.225,0.0,0.13999999999999996,3.0,129.92086066623347,0.03604812635276788,True,False,False
11.515,0.29805793783188733,0.46433075396928863,4.029235602297069e-05,1.1095303495995748e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230579245781751,0.0,0.13991111384767618,0.225,0.0,0.13999999999999996,3.0,129.9208606548355,0.03604869635692068,True,False,False
11.52,0.2980581358175594,0.4643339035548223,4.0037218339171555e-05,1.0892954601123829e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230581225538014,0.0,0.139911080138159,0.225,0.0,0.13999999999999996,3.0,129.9208606434437,0.0360492339680124,True,False,False
11.525,0.298058332533575,0.4643369952026804,3.977956378954726e-05,1.0690864581530417e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230583192598213,0.0,0.1399110466098074,0.225,0.0,0.13999999999999996,3.0,129.92086063206474,0.03604974058692707,True,False,False
11.53,0.2980585279672831,0.4643400290246935,3.9519436107804334e-05,1.0489297364795869e-05,-0.20889152312693277,0.0,0.000556746934728765,0.523058514683584,0.0,0.13991101326268562,0.225,0.0,0.13999999999999996,3.0,129.92086062070481,0.036050217412192546,True,False,False
11.535,0.29805872210629814,0.46434300520566485,3.9256877901589307e-05,1.028848601654625e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230587088127041,0.0,0.13991098009712438,0.225,0.0,0.13999999999999996,3.0,129.92086060937052,0.03605066548176106,True,False,False
11.540000000000001,0.2980589149384878,0.4643459239900239,3.899193093427011e-05,1.0088631909143439e-05,-0.20889152312693277,0.0,0.000556746934728765,0.5230589016350495,0.0,0.1399109471136995,0.225,0.0,0.13999999999999996,3.0,129.92086059806758,0.03605108570483285,True,False,False
11.545,0.2980591064519643,0.46434878567790105,3.8724636322472596e-05,9.889905762486877e-06,-0.20889152312693277,0.0,0.000556746934728765,0.5230590931387328,0.0,0.13991091431319824,0.225,0.0,0.13999999999999996,3.0,129.9208605868014,0.03605147888648422,True,False,False
11.55,0.29805929663507563,0.4643515906141374,3.84550346753596e-05,9.692449719446258e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230592833121022,0.0,0.13991088169658045,0.225,0.0,0.13999999999999996,3.0,129.92087186263657,0.036043677827202344,True,False,False
11.555,0.29805948547585087,0.4643543388366513,3.818230958823293e-05,9.49362949502724e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.52305947214319,0.0,0.13991084927447778,0.225,0.0,0.13999999999999996,3.0,129.92087185143563,0.03604426532187514,True,False,False
11.56,0.2980596729623884,0.46435703002072054,3.7907389875167464e-05,9.29429826338536e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230596596200976,0.0,0.13991081705616687,0.225,0.0,0.13999999999999996,3.0,129.92087184023575,0.03604481300567555,True,False,False
11.565,0.29805985908355914,0.4643596640668719,3.7630325511879594e-05,9.094795422767033e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230598457316956,0.0,0.13991078504095286,0.225,0.0,0.13999999999999996,3.0,129.92087182904515,0.036045323216160705,True,False,False
11.57,0.29806004382854034,0.4643622409760775,3.735116311125112e-05,8.895459239136184e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230600304671613,0.0,0.13991075322851104,0.225,0.0,0.13999999999999996,3.0,129.92087181787167,0.03604579791021855,True,False,False
11.575000000000001,0.2980602271867992,0.46436476084190387,3.706994687867478e-05,8.696607631952737e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.523060213815962,0.0,0.13991072161887647,0.225,0.0,0.13999999999999996,3.0,129.92087180672254,0.03604623874965088,True,False,False
11.58,0.2980604091480796,0.4643672238434456,3.6786719275410645e-05,8.498528021945302e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230603957678417,0.0,0.13991069021241265,0.225,0.0,0.13999999999999996,3.0,129.92087179560474,0.03604664716429832,True,False,False
11.585,0.29806058970238664,0.4643696302413986,3.6501521479737384e-05,8.301472930206004e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230605763128058,0.0,0.1399106590097835,0.225,0.0,0.13999999999999996,3.0,129.9208717845247,0.03604702439936417,True,False,False
11.59,0.29806076883997645,0.46437198035922195,3.621439370844691e-05,8.105659124550988e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230607554411107,0.0,0.13991062801191173,0.225,0.0,0.13999999999999996,3.0,129.92087177348867,0.03604737155149109,True,False,False
11.595,0.2980609465513456,0.46437427458156644,3.5925375441993384e-05,7.911268862311039e-06,-0.20889672268857556,0.0,0.0005574768473233564,0.5230609331432534,0.0,0.13991059721994215,0.225,0.0,0.13999999999999996,3.0,129.92087176250257,0.03604768959670101,True,False,False
11.6,0.29806112282722,0.46437651333779184,3.563450558322165e-05,7.718452287387255e-06,-0.20890239901822477,0.0,0.0005579366346646926,0.5230611094099604,0.0,0.139910566635207,0.225,0.0,0.13999999999999996,3.0,129.9208796122655,0.03603905123764095,True,False,False
