sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.355,0.08995347366465088,1.4332549061768798,0.14713112683775165,0.0894708101408173,0.10734479717906668,0.19996651621190775,0.0,0.014658461706743967,0.1654907305939601,0.0,0.001542270791643971,130.0416681373423,0.4076776645356206,0.11238107910093582,0.0448872136609746,0.0655,[],corrected_pid,cascaded_relative_pid_041
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.355,0.09000973690848767,1.4330862158570563,0.14711257396119398,0.08951242935075725,0.10719070701869973,0.1997118195720962,0.0,0.01702555541436258,0.1654907305939601,0.0,0.001460617240100541,130.0618641732039,0.40753240029842386,0.11255873783321974,0.0513014993752603,0.0727,[],corrected_pid,cascaded_relative_pid_041
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.66,0.4955778906075885,0.0,0.3124070228052333,0.7007189007118441,14.7519711359061,5.4181304827510447e-17,2.0,0.885420769001598,2.6620001097677894e-17,0.25,0.0680166402994013,135.4341427290436,4.172319836495481,0.19637698763267436,0.04898608912952936,0.0697,[],corrected_pid,cascaded_relative_pid_041
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.66,0.4955778906075885,0.0,0.3124070228052333,0.7007189007118441,14.7519711359061,5.4181304827510447e-17,2.0,0.885420769001598,2.6620001097677894e-17,0.25,0.0680166402994013,135.4341427290436,4.172319836495481,0.19637698763267436,0.04425989171178676,0.0675,[],corrected_pid,cascaded_relative_pid_041
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.08,0.03235640582078105,0.0,0.041519976906379485,0.002913324830847242,0.062188843379777044,0.0,0.0,0.5000000000000011,0.0,0.0,0.25,136.5044,0.0,0.0,0.0519493960849646,0.0804,[],corrected_pid,cascaded_relative_pid_041
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.08,0.03235640582078119,0.0,0.04151997690637685,0.0029133248308481578,0.06218884337977913,0.0,0.0,0.49999999999999883,0.0,0.0,0.25,131.60506594054422,0.0,0.0,0.05118850478967098,0.0672,[],corrected_pid,cascaded_relative_pid_041
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.48525445700289416,1.370841947769093,0.29392612159117293,0.6800871715744076,14.475420137872556,0.19928299496583274,2.0,0.8294346302093218,0.15602615710200704,0.25,0.06397705316653224,135.00585321244796,4.088890650826005,0.19776530708841514,0.05287392753019575,0.072,[],corrected_pid,cascaded_relative_pid_041
calm_face_diagonal_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.48514964538093697,1.3707025713558623,0.2947681425039704,0.6797417301323117,14.478276306886595,0.19905306069879458,2.0,0.8210256752024604,0.156026157102007,0.25,0.06441928912621186,135.08149520886928,4.093192782144821,0.1976640950580982,0.0483228654727197,0.0664,[],corrected_pid,cascaded_relative_pid_041
calm_face_diagonal_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.48525445700289416,1.370841947769093,0.29392612159117293,0.6800871715744076,14.475420137872556,0.19928299496583274,2.0,0.8294346302093218,0.15602615710200704,0.25,0.06397705316653224,135.00585321244796,4.088890650826005,0.19776530708841514,0.048416992919616826,0.0678,[],corrected_pid,cascaded_relative_pid_041
calm_face_diagonal_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.48514964538093697,1.3707025713558623,0.2947681425039704,0.6797417301323117,14.478276306886595,0.19905306069879458,2.0,0.8210256752024604,0.156026157102007,0.25,0.06441928912621186,135.08149520886928,4.093192782144821,0.1976640950580982,0.04819525197834236,0.0679,[],corrected_pid,cascaded_relative_pid_041
