sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.965,0.07396981067092927,0.5795310730794625,0.14835444315562704,0.04556956801420321,0.019531050071003163,0.10611893747091915,0.0,0.0019145040041160899,0.09383438307619031,0.0,0.00020065386270611436,129.9069465772746,0.14791412496534323,0.02795772099181769,0.049552394835485215,0.068,[],corrected_pid,hybrid_x007_y041_z007
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.965,0.07397809155904281,0.5795502271545004,0.14834607260371604,0.045595186909351694,0.019535198882233415,0.10611887955488128,0.0,0.0018967018997297215,0.09383438307619031,0.0,0.00019963892603534815,129.90709375772624,0.14791412496534323,0.027957271514858037,0.050326155768429824,0.07,[],corrected_pid,hybrid_x007_y041_z007
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.6100000000000003,0.5230009915547009,0.0,0.35930739056792393,0.7388944637382439,15.225240237639378,1.341226152104028e-16,2.0,0.8862105309263737,1.0857069145930157e-16,0.25,0.07105513425540871,134.62647984717168,4.236341163031417,0.19996511331210365,0.04758396501457726,0.0685,[],corrected_pid,hybrid_x007_y041_z007
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.6100000000000003,0.5230009915547009,0.0,0.35930739056792393,0.7388944637382439,15.225240237639378,1.341226152104028e-16,2.0,0.8862105309263737,1.0857069145930157e-16,0.25,0.07105513425540871,134.62647984717168,4.236341163031417,0.19996511331210365,0.04796093294460642,0.0684,[],corrected_pid,hybrid_x007_y041_z007
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.275,0.03696075721355867,0.0,0.06992427922238381,0.008310854111138024,0.031828536712801565,0.0,0.0,0.4358618642052401,0.0,0.0,0.25,135.65521108207736,0.0,0.0,0.05266430653894211,0.0687,[],corrected_pid,hybrid_x007_y041_z007
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.275,0.03696075721355895,0.0,0.06992427922238473,0.008310854111139267,0.03182853671280233,0.0,0.0,0.43586186420523815,0.0,0.0,0.25,130.70155397539065,0.0,0.0,0.04429708454810495,0.063,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.5031366573916266,0.5303147557656879,0.34864654356258157,0.7081952987239347,14.807393955111193,0.10005205945961912,2.0,0.8258755383633405,0.0895407398905384,0.25,0.06672581484979961,134.28530878101677,4.152440940635025,0.19940592662360945,0.0502149521032903,0.0689,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.5031726806016973,0.5303366189113792,0.3489303589404629,0.7084217258734963,14.807088837757096,0.10005200677583427,2.0,0.8266825655949138,0.08954073989053839,0.25,0.06668432490781018,134.27280074651213,4.151959069486762,0.19942402206658696,0.045224489795918366,0.0652,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.5031366573916266,0.5303147557656879,0.34864654356258157,0.7081952987239347,14.807393955111193,0.10005205945961912,2.0,0.8258755383633405,0.0895407398905384,0.25,0.06672581484979961,134.28530878101677,4.152440940635025,0.19940592662360945,0.04849192003331945,0.0677,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.5031726806016973,0.5303366189113792,0.3489303589404629,0.7084217258734963,14.807088837757096,0.10005200677583427,2.0,0.8266825655949138,0.08954073989053839,0.25,0.06668432490781018,134.27280074651213,4.151959069486762,0.19942402206658696,0.048552603082049145,0.0663,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,4.005,0.07870043091604449,0.5355342536799199,0.1551404922920358,0.044229487934760045,0.04516037262266485,0.10007414784292744,0.0,0.4081101405974368,0.0895407398905384,0.0,0.25,135.28840353132063,0.13763916057613962,0.02588413745126999,0.049334069137859225,0.0715,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.9750000000000005,0.07855765415147772,0.5348981424718926,0.1551457988262684,0.04388938346788557,0.045004808491027094,0.1000436716923678,0.0,0.4081114817633304,0.08954073989053839,0.0,0.25,130.6497779344837,0.14483724568014406,0.02580048960591531,0.046382965431070386,0.0662,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_06,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.96,0.07832508726043963,0.5348769280703025,0.15399706509304117,0.044635809314074515,0.0449500425141532,0.10004368969963494,0.0,0.40817462302029,0.0895407398905384,0.0,0.25,130.66237095828185,0.14483724568014406,0.025800605961439207,0.04474897959183673,0.0674,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_07,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.995,0.07848348602721968,0.5355537478855549,0.15401806334365764,0.044998085761629905,0.04511477858577866,0.1000740979723577,0.0,0.4081733235860364,0.08954073989053839,0.0,0.25,135.28924007291587,0.13763916057613962,0.02588389974620809,0.055253727613494376,0.0725,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_08,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.5250000000000004,0.49754847501886057,0.0,0.33530985184472056,0.6980163724848824,14.805374830636456,1.7612803012657764e-16,2.0,0.8301067342838004,1.3573804449703286e-16,0.2500000000000001,0.25,135.28821777974852,4.16854277310984,0.19821726626479436,0.05049537692628072,0.0669,[],corrected_pid,hybrid_x007_y041_z007
calm_face_diagonal_09,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.49,0.5014710221138753,0.0,0.33260687864548283,0.7031562288416797,14.834798158266606,1.0111537824884897e-16,2.0,0.8223306167986837,1.4232657987007975e-16,0.25,0.25,134.25344350381133,4.149459537896198,0.20006285516287672,0.04965264473136194,0.0672,[],corrected_pid,hybrid_x007_y041_z007
