candidate_id,sample_count,safe_sample_count,task_success_count,safety_rate,success_rate,acquisition_median_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,parameters,calm_axis_acquired_count,competence_pass
cascaded_relative_pid_041,75,75,29,1.0,0.38666666666666666,2.355,0.22539406069132412,1.153721634878979,0.3633118196438657,0.7007189007118441,5.11346197795435,"{'candidate_id': 'cascaded_relative_pid_041', 'uav_kp': [1.0486139875967, 0.37128866118501314, 3.431062154413886], 'uav_kd': [3.7632900654762675, 4.4776894974449775, 2.7041925588228946], 'uav_ki': [0.22327528135855074, 0.2297287253389862, 0.14051984560559472], 'tip_kp': [0.04104047811923111, 0.10878004321285528, 0.10826243541616985], 'tip_kd': [0.5323732799758863, 0.0808420650785526, 0.20759230115721328], 'correction_limit_m': [0.05925706626958517, 0.036683753488332485, 0.03442936630634569], 'correction_slew_m_per_update': 0.031697444552473676, 'integral_limit': 0.44480249597302046, 'tip_velocity_mode': 'relative_to_uav'}",6,False
cascaded_relative_pid_016,75,75,32,1.0,0.4266666666666667,3.055,0.36767535430364223,0.4228153675654204,0.4751045452372117,1.5202890847806543,6.936280454395511,"{'candidate_id': 'cascaded_relative_pid_016', 'uav_kp': [0.34249295258874224, 0.3084851659625438, 3.6486520285432693], 'uav_kd': [2.066653893591558, 6.8789949116756155, 2.003898257109006], 'uav_ki': [0.27181406310553735, 0.17446082341776414, 0.15976826056932728], 'tip_kp': [0.11541702436775945, 0.48743584271010665, 0.2624410353925312], 'tip_kd': [0.001202519961921014, 0.47131994303098157, 0.2744956486601458], 'correction_limit_m': [0.05148382166597207, 0.08467483394378991, 0.05183155603123886], 'correction_slew_m_per_update': 0.029958772457630983, 'integral_limit': 0.2912774651155794, 'tip_velocity_mode': 'relative_to_uav'}",6,False
cascaded_relative_pid_007,75,75,36,1.0,0.48,3.0650000000000004,0.3828861939327448,0.5774952534714999,0.4337049481771983,1.6596967330693166,7.200505166151011,"{'candidate_id': 'cascaded_relative_pid_007', 'uav_kp': [0.48867289851180795, 0.5274468914348825, 2.6337323750795765], 'uav_kd': [2.22217353760614, 6.99638760169997, 3.824911498356344], 'uav_ki': [0.23661659265799365, 0.21706509734685092, 0.19883893370556166], 'tip_kp': [0.35025352831652395, 0.04826873755995449, 0.22224589774922432], 'tip_kd': [0.014200466963988934, 0.15717863519746822, 0.18132327099714712], 'correction_limit_m': [0.11025026326783037, 0.030390348674764523, 0.035216582603129314], 'correction_slew_m_per_update': 0.04037111026333381, 'integral_limit': 0.24488745234477247, 'tip_velocity_mode': 'relative_to_uav'}",6,False
cascaded_relative_pid_038,75,75,29,1.0,0.38666666666666666,2.2,0.43524215961397944,1.0966659713984852,0.4205219477683584,1.7645526507485512,7.940807343361163,"{'candidate_id': 'cascaded_relative_pid_038', 'uav_kp': [0.9023449852957448, 0.6650202757574003, 3.335829404299086], 'uav_kd': [4.851281233335522, 6.679293473603496, 4.987366695085685], 'uav_ki': [0.2997871168058771, 0.16102137223008742, 0.173026874116365], 'tip_kp': [0.5287840947643592, 0.14183969383698514, 0.5399634777258072], 'tip_kd': [0.28780508164804436, 0.10549536126401858, 0.35972044128576647], 'correction_limit_m': [0.15421584492705373, 0.11650649676334562, 0.06448293854460421], 'correction_slew_m_per_update': 0.04400356969799053, 'integral_limit': 0.13453904675096662, 'tip_velocity_mode': 'relative_to_uav'}",6,False
cascaded_relative_pid_035,75,75,28,1.0,0.37333333333333335,2.7075,0.16516514461253348,0.614673743468268,0.40167523292385837,0.405214843624899,0.6776096537268326,"{'candidate_id': 'cascaded_relative_pid_035', 'uav_kp': [0.6234142650381811, 0.15095240841659383, 1.3475010985257891], 'uav_kd': [3.4199284686579885, 2.276395041497853, 5.2034873750874056], 'uav_ki': [0.060397140622654555, 0.11788438043079684, 0.26341935625254526], 'tip_kp': [0.23610263527842884, 0.46809615345576927, 0.6309147764987721], 'tip_kd': [0.12081282236818026, 0.3545002336652548, 0.2138641941790978], 'correction_limit_m': [0.08569834882610111, 0.10170741226737189, 0.06864548948787028], 'correction_slew_m_per_update': 0.01181573479671993, 'integral_limit': 0.32123780756958, 'tip_velocity_mode': 'relative_to_uav'}",4,False
cascaded_relative_pid_005,75,75,27,1.0,0.36,4.68,0.19664494985485362,0.5693855974339778,0.39193021814063256,0.723474213847684,3.701925395333128,"{'candidate_id': 'cascaded_relative_pid_005', 'uav_kp': [0.5681184582535042, 0.2380004374168046, 4.845992541080388], 'uav_kd': [4.394579675372797, 3.261690560598767, 4.654771856538007], 'uav_ki': [0.16219720610346175, 0.13903072746114403, 0.28050990871977494], 'tip_kp': [0.16541028044000633, 0.5178091276304444, 0.5153822782246632], 'tip_kd': [0.17390564281917725, 0.6822342289329605, 0.0886779334020777], 'correction_limit_m': [0.08872557530298661, 0.10670549106867135, 0.08038259265100631], 'correction_slew_m_per_update': 0.043411753673009784, 'integral_limit': 0.3966433989131616, 'tip_velocity_mode': 'relative_to_uav'}",4,False
