diagnostic_id,source_sample_id,controller,regime,wind_kind,wind_speed_m_s,wind_onset_time_s,target_issue_time_s,safe,task_success,acquisition_time_s,position_rmse_3d_m,position_peak_m,position_steady_mean_m,orientation_rmse_deg,orientation_peak_deg,cutter_angular_speed_peak_rad_s,joint_angle_peak_deg,command_effort,command_norm_peak,raw_command_norm_peak,physical_saturation_fraction,slew_active_fraction,wind_force_peak_N,d_raw_norm_mean,d_raw_norm_max,d_hat_norm_mean,d_hat_norm_max,d_projected_norm_mean,d_projected_norm_max,d_rejected_norm_mean,d_rejected_norm_max,steady_input_norm_mean,steady_input_norm_max,steady_input_max_abs_mean,steady_input_max_abs_max,unscaled_steady_input_max_abs_mean,unscaled_steady_input_max_abs_max,steady_scale_mean,steady_scale_max,steady_state_residual_mean,steady_state_residual_max,steady_task_residual_mean,steady_task_residual_max,backbone_norm_mean,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_max,qp_iterations_mean,qp_iterations_max,raw_clip_update_fraction,raw_clip_component_fraction,steady_input_infeasible_fraction,steady_scaling_active_fraction,qp_solved_fraction,raw_clip_state_00_fraction,raw_clip_state_01_fraction,raw_clip_state_02_fraction,raw_clip_state_03_fraction,raw_clip_state_04_fraction,raw_clip_state_05_fraction,raw_clip_state_06_fraction,raw_clip_state_07_fraction,raw_clip_state_08_fraction,raw_clip_state_09_fraction,raw_clip_state_10_fraction,raw_clip_state_11_fraction,raw_clip_state_12_fraction,raw_clip_state_13_fraction,raw_clip_state_14_fraction,raw_clip_state_15_fraction,raw_clip_state_16_fraction,raw_clip_state_17_fraction,raw_clip_state_18_fraction,raw_clip_state_19_fraction,pre_target_d_hat_p95,reference_step_d_raw_peak,post_target_1s_d_raw_mean,post_target_1s_state_norm_peak
replay_holdout_constant_3p5_spherical_05,holdout_constant_3p5_spherical_05,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.20870870654621915,0.3238565485789483,0.20231563378591447,0.9573309781512515,2.529873279239506,0.13284987030249895,1.167088908317725,1.4407083644993464,1.2578933074027787,2.0602085754431987,0.0,0.03319502074688797,4.419872147893267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324121973235109
replay_holdout_constant_3p5_spherical_05,holdout_constant_3p5_spherical_05,self_a_034,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.6775795147736462,1.234725337525025,0.632103386195083,10.140789444691876,17.02004679016814,0.752001672975336,16.618760704067117,27.458829317715253,2.240247093892863,2.240247466178445,0.29045643153526973,0.6099585062240664,5.5788277513266005,0.42531830039872376,0.8212631353195713,0.2615380470490911,0.40069214158023914,0.26147884030345275,0.4006655456982951,0.0049052622753014636,0.010065669500272845,1.551734761670396,1.914189988550689,1.5451309452985391,1.9000000000000001,5.133848360032685,11.273982340997412,0.5543665684076758,1.0,2.822045775449404e-16,4.2332678552491737e-16,5.349136721450141e-08,8.12752696251531e-08,21.58522927727909,38.45679383260767,19.11609327933404,36.058581558396035,5.02260573140975e-06,5.537308737579849e-05,94.91701244813278,375.0,0.6970954356846473,0.07344398340248963,0.0,0.6846473029045643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12033195020746888,0.0,0.0,0.0,0.0,0.0,0.6970954356846473,0.3900414937759336,0.26141078838174275,0.0,0.0,0.327822608753659,0.6130089782927529,0.39982082364502014,1.143599943405867
replay_holdout_constant_3p5_spherical_06,holdout_constant_3p5_spherical_06,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.22179512494166148,0.3990441929625962,0.20187967531501655,0.9788940912615214,2.529873279239506,0.13284987030249895,1.6122807067329934,1.7353932435875707,1.830532596037367,2.7007797562698124,0.0,0.03734439834024896,4.583381698578522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996997035781149
replay_holdout_constant_3p5_spherical_06,holdout_constant_3p5_spherical_06,self_a_034,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.7329583208202278,1.3178871516674875,0.6710940569464781,10.347904670209893,17.584860712113187,0.7693457561137935,16.99129476334005,27.50695359631402,2.227764105372848,2.227764105372848,0.2946058091286307,0.6390041493775933,5.569462697188518,0.42995542422234967,0.8399679909556166,0.263140033205961,0.40065314116219103,0.2630806491562226,0.4006157613887761,0.004942280484900226,0.010065669500272845,1.5564125890409903,1.912500831454277,1.5494070480838509,1.9000000000000001,5.192099618049424,11.221673724671692,0.549797471008211,1.0,2.8182038871372117e-16,4.2018624304043526e-16,5.355251230354112e-08,8.073691706710753e-08,21.729691984414682,38.45679383260767,19.276489819768596,36.058581558396035,2.7707760485901594e-06,2.8204337107595734e-05,99.89626556016597,400.0,0.7012448132780082,0.07406639004149378,0.0,0.6929460580912863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12033195020746888,0.0,0.0,0.0,0.0,0.0,0.7012448132780082,0.3900414937759336,0.2697095435684647,0.0,0.0,0.327822608753659,0.6130089782927529,0.40141543230259924,1.199258533002337
replay_holdout_constant_3p5_spherical_07,holdout_constant_3p5_spherical_07,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.202515346204937,0.28997289220043804,0.203966300202144,1.2030386153677832,2.529873279239506,0.13284987030249895,1.167088908317725,1.5976917954251264,1.2864564758576496,2.406212457822104,0.012448132780082987,0.04979253112033195,4.343568276411581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595869597198977
replay_holdout_constant_3p5_spherical_07,holdout_constant_3p5_spherical_07,self_a_034,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.6478251049124721,1.114707917175469,0.691498897344852,9.983110383441453,16.98665505339625,0.7426588863859296,16.578919106334187,27.70703333194146,2.4270060020758293,2.427006048517145,0.29045643153526973,0.6390041493775933,5.525974698255233,0.4209976616931935,0.8266617439421973,0.2597571738216687,0.40035406188913925,0.25969827506444554,0.40031725764560333,0.00486854542549033,0.010065669500272845,1.5458661139376866,1.9148053427766603,1.538858693431602,1.9000000000000001,5.073196926014874,11.007445697728027,0.5595966739198293,1.0,2.7908754401963055e-16,4.4408789841545175e-16,5.33974489286219e-08,8.205477156348367e-08,21.58221253993567,38.45679383260767,19.108183529216245,36.058581558396035,4.7835005618961836e-06,0.00012332376284973634,96.05809128630706,425.0,0.6887966804979253,0.07157676348547717,0.0,0.6721991701244814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11203319502074689,0.0,0.0,0.0,0.0,0.0,0.6887966804979253,0.3775933609958506,0.25311203319502074,0.0,0.0,0.327822608753659,0.6130089782927529,0.39184677367947474,1.049433307903166
replay_holdout_constant_3p5_spherical_08,holdout_constant_3p5_spherical_08,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.20627459866852219,0.3661335677908604,0.2068722558540387,1.7447139986435762,4.057144700362724,0.17098735411340582,2.6118215435219114,1.6957058532465243,1.2756215775318207,2.309104227357613,0.008298755186721992,0.06639004149377593,4.448211094269067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34970563071630195
replay_holdout_constant_3p5_spherical_08,holdout_constant_3p5_spherical_08,self_a_034,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.7034241157768192,1.1845671954715555,0.785216427747748,10.60881010759692,18.619369156951173,0.7897898452311393,17.506072744433673,27.106731491425037,2.163929430037176,2.163929430037373,0.23651452282157676,0.5975103734439834,5.433747497542449,0.4370242697478725,0.8601596563485318,0.26484653452033724,0.40201825687884407,0.2647870930837886,0.4019906117942717,0.0049733945050029794,0.010065669500272845,1.5641366996258945,1.9185059406550984,1.557194952941399,1.9000000000000001,5.288517653944565,11.341733402499827,0.5436457355778186,1.0,2.802607768880564e-16,4.422614802782391e-16,5.373644088204996e-08,8.239547582409526e-08,21.919620175540764,38.45679383260767,19.462976637825033,36.058581558396035,5.197459873871845e-06,0.00013475646491301063,97.9253112033195,475.0,0.7012448132780082,0.07531120331950207,0.0,0.7012448132780082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14107883817427386,0.0,0.0,0.0,0.0,0.0,0.7012448132780082,0.3941908713692946,0.2697095435684647,0.0,0.0,0.327822608753659,0.6130089782927529,0.414051758218676,1.0651977619275017
replay_holdout_constant_3p5_spherical_09,holdout_constant_3p5_spherical_09,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.22819389116235664,0.427940251693197,0.2008408918448211,1.105743229610817,2.529873279239506,0.16337605866011937,2.2461765652382297,1.667030700056092,1.5649456941441888,2.76527649299643,0.016597510373443983,0.05394190871369295,4.776454554099172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45220185962008275
replay_holdout_constant_3p5_spherical_09,holdout_constant_3p5_spherical_09,self_a_034,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.7671535046797918,1.3738413785912302,0.6938136988184542,10.344099861607836,17.733768250515507,0.7660151841483406,17.02938619562095,27.23852892642334,2.1556670059273384,2.1556670059273384,0.29045643153526973,0.6058091286307054,5.586246844977342,0.43014116824058674,0.8425903696552011,0.26316778051843953,0.4007703951686596,0.26310848604126047,0.400727488209038,0.004939113097151881,0.010065669500272845,1.5575140169512691,1.9112391248598255,1.5507371313259213,1.9000000000000001,5.197002010623965,11.189645648921674,0.5490873275390042,1.0,2.7987874626165163e-16,4.195576816486424e-16,5.360080466662336e-08,8.16698919505778e-08,21.800861144905628,38.45679383260767,19.349121265079283,36.058581558396035,4.500528449781407e-06,5.5087970579847934e-05,101.86721991701245,450.0,0.6970954356846473,0.07323651452282158,0.0,0.6929460580912863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078838174273859,0.0,0.0,0.0,0.0,0.0,0.6970954356846473,0.3900414937759336,0.2697095435684647,0.0,0.0,0.327822608753659,0.6130089782927529,0.4089302863330767,1.2469145500439132
replay_holdout_constant_3p5_spherical_10,holdout_constant_3p5_spherical_10,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.2096197319878778,0.31559890483371544,0.2049859546578204,1.394197271592002,2.9881313107073035,0.13284987030249895,1.5348673681069462,2.0980974782848105,1.3456946980811808,2.4661622826197083,0.004149377593360996,0.04564315352697095,4.383055439748451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26128698248160925
replay_holdout_constant_3p5_spherical_10,holdout_constant_3p5_spherical_10,self_a_034,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.708418454507763,1.1575977364655172,0.7763330158217121,10.366768387204024,17.28685827552867,0.761679256962041,16.87177402103094,27.539394763435517,2.198621713222293,2.198621717180755,0.2863070539419087,0.6348547717842323,5.398989344222035,0.4311212175910062,0.8340462866361643,0.2632996292176538,0.40028354478011946,0.2632401774582892,0.4002437781162783,0.004943395292782095,0.010065669500272845,1.5591508657480084,1.91112010320372,1.5525613187964058,1.9000000000000001,5.210774565312071,11.273624753195111,0.548960557805747,1.0,2.7969353293714685e-16,4.297771495661607e-16,5.366353576352644e-08,8.128046134240255e-08,21.826141897806494,38.45679383260767,19.362114070477567,36.058581558396035,3.1572630360158607e-06,3.875191892888097e-05,91.18257261410788,350.0,0.6970954356846473,0.07323651452282158,0.0,0.6970954356846473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12033195020746888,0.0,0.0,0.0,0.0,0.0,0.6970954356846473,0.38589211618257263,0.26141078838174275,0.0,0.0,0.327822608753659,0.6130089782927529,0.4038389574223843,1.0739071037621564
replay_holdout_constant_3p5_spherical_11,holdout_constant_3p5_spherical_11,full_lqr_048,V3_CONSTANT_3P5_REPLAY,constant,3.5,0.0,3.0,True,False,,0.22141227570617045,0.4058383358030224,0.2016500004543091,0.9967413425260994,2.529873279239506,0.13284987030249895,1.758706826738874,1.5839451305165266,1.6483552929716094,2.6912875664714893,0.004149377593360996,0.04149377593360996,4.625234922302165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115413689825966
