method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,competence_pass
r1r2_pid_007,native_pid,200,0.835,0.09,33,1.5144954663269954,2.007037030574968,2.208560397346099,0.5588384193318952,1.1666845490902777,1.3161932782210495,0.1552108113174317,0.4402696051398045,1.0666276505119259,0.6192702033103091,2.58,1.1218545783817602,1.8988304008563146,16743.69284760345,0.006180833333333333,0.004360833333333333,15.323775788743756,0.10228646742424242,0.153,0.2359249100000004,22.7442,0.00010227272727272727,False
r1r2_pid_026,native_pid,200,0.63,0.065,74,1.9251822639916856,2.4359736727900505,2.6768848227049795,0.5849263711860176,1.3471163408748896,1.517320182737431,0.43604534954697355,0.5275670488412982,1.054919676090507,1.1323642109541303,1.9649999999999999,1.3556561145389734,2.275436031185846,16122.923661567487,0.03634333333333333,0.022205833333333334,26.854985245651722,0.09996687124999999,0.14831999999999998,0.21712699000000002,23.554499999999997,9.305555555555556e-05,False
r1r2_pid_027,native_pid,200,0.57,0.035,86,3.161634810461386,5.221595701659167,5.562763683492424,0.7904390320894507,1.605058047909391,1.7658781652508486,0.6984881022811539,0.6982152542998237,1.8482883002938548,1.3345925252722142,3.44,2.001318659647877,3.660806924975942,16012.624916453811,0.04522583333333333,0.0379725,40.77710728907875,0.08798484827380953,0.14355474999999981,0.20161888000000028,24.6282,8.333333333333334e-05,False
r1r2_pid_029,native_pid,200,0.56,0.0,88,2.8366516490590485,3.7451761152230505,4.329815236275634,0.8792071355573505,1.8173021403354053,2.0427338368634143,0.7070619091863547,1.1235296334426974,1.832548517916643,2.4479857266865146,,2.0352048629203066,3.3391052691691416,16360.63000077867,0.041048333333333326,0.034487083333333335,25.14611339727535,0.06774789491666666,0.129905,0.167329999999999,22.4924,3.333333333333334e-05,False
r1r2_pid_024,native_pid,200,0.52,0.05,96,1.6188838282386768,2.151973502960907,2.3003385732294173,0.6711651894358194,1.4938444413422918,1.7118533676748469,0.3881761648202331,0.6833539319015539,1.4513076997586103,1.2922336004440749,2.47,1.247367498438811,1.9176683940248966,16003.765474156915,0.03826333333333334,0.01942583333333333,37.65507096127746,0.11040002940705128,0.1493102499999999,0.22669026999999928,22.4441,0.00010817307692307693,False
r1r2_pid_033,native_pid,200,0.515,0.055,97,2.78652531557137,4.15233307991399,4.977200238769336,0.7217881527191342,1.6726484951381861,1.9053056305827138,0.7936793988445221,0.6647549443671393,1.6034454257060755,1.3444090660898957,2.465,1.8232043149488926,3.2968488974346246,15639.884167990487,0.06060000000000001,0.045592499999999994,43.23446009515412,0.08486143595238094,0.14080549999999997,0.20703890000000044,20.156299999999998,7.678571428571431e-05,False
