method_id,family,sample_id,task_family,wind_kind,wind_direction,outer_rate_hz,inner_rate_hz,safe,catastrophic,success,position_rmse_m,position_p90_m,position_p95_m,velocity_rmse_m_s,orientation_rmse_rad,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,execution_authority,semantic_fingerprint
r1r2_pid_c_0_01,native_pid,native_development_000,setpoint,calm,aligned,50,500,True,False,False,1.0263272487571493,1.8164350429714602,1.9630597610835772,1.108402612754648,0.08054795772593884,2.456268010088997,2.4309529752407166,2.25,16966.89763300005,0.0,0.0,5.685032406446586,0.0879660606060606,0.13670999999999983,0.21861200000000025,14.2907,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,eb63ab2ba6666f084b87236745052898eefe1ddb46c7768f4ddb45e3cdc963f8
r1r2_pid_c_0_01,native_pid,native_development_001,smooth_trajectory,calm,aligned,50,500,True,False,False,0.25103245147072634,0.5396698514717765,0.6056891012244193,0.1611245591295506,0.016929450968233468,0.5685970158457854,0.2285269564293453,0.0,16873.091556739026,0.0,0.0,0.374259206352375,0.08770425757575756,0.13590499999999991,0.22223500000000074,14.5443,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,3dc8727c81932274b8d8a8835a5e2a95c0907f59410d0895974f9320da2465e6
r1r2_pid_c_0_01,native_pid,native_development_002,setpoint,moderate,aligned,50,500,True,False,False,1.7131805331131056,1.9971228613272025,3.3836847338665037,1.5724516579827559,0.1198324296344893,4.8764067926967485,2.3062941701408963,,17053.608398802917,0.0,0.0,16.9587104926226,0.08884353030303029,0.14290499999999992,0.22930300000000003,15.2175,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,50738138e1e3a07e5758e55066f10dbc62204e3a7ff50d1b1d60fa1efd55b256
r1r2_pid_c_0_01,native_pid,native_development_003,smooth_trajectory,moderate,aligned,50,500,True,False,False,0.3669013965333995,0.6538059498628636,0.702805496576971,0.274138514391997,0.02693384258635422,0.604734440027702,0.2221494454146681,0.0,16878.50362431806,0.0,0.0,0.7280265389261021,0.08807442424242425,0.13310999999999984,0.20950300000000005,16.124299999999998,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,00e6577b0d776a487291ee800d6324ee96ff9882654f17f6b1a9289a6ba3c709
r1r2_pid_c_0_01,native_pid,native_development_004,setpoint,strong_sustained,aligned,50,500,True,False,False,1.665465321027903,2.375043571293373,3.3312168619385605,0.9345377343831222,0.09131798162334297,3.928708771523795,0.5435843561936428,,16972.63676600474,0.0,0.0,5.051216431630202,0.09057342424242423,0.14709999999999998,0.23700300000000005,11.408299999999999,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,074ae4c13925783c3f9018fb55cb85ed85957d9e8b61d12442b5fa0c5b6f7a28
r1r2_pid_c_0_01,native_pid,native_development_005,smooth_trajectory,strong_sustained,aligned,50,500,True,False,False,0.9294218149314627,1.264652282673534,1.5758678168653384,0.42070513150627326,0.05092885795313722,1.941592381677862,0.6285981426709949,0.0,16893.24308225005,0.0,0.0,2.828398125961579,0.08298425757575756,0.12789999999999999,0.17432300000000048,11.3535,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3b2b0516acb54a26e8651c5cf6d40a430cbc4cb47d2c19a180225486afbe1e7
r1r2_pid_c_0_01,native_pid,native_development_006,setpoint,strong_transient,aligned,50,500,False,True,False,1.345784658972759,1.8774593930981605,2.0575910943872007,1.3333635667990138,0.18431542680617927,2.476804665110992,3.2333293713951257,,16626.777069123385,0.0,0.0,35.11107060724711,0.08550345454545455,0.1351,0.20890300000000006,10.5252,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ba1b5663ca9a3ff4d2ba937f3a451139c57b15dcbb3be501d25089a8f79bd87a
r1r2_pid_c_0_01,native_pid,native_development_007,smooth_trajectory,strong_transient,aligned,50,500,True,False,False,0.5225445621124332,0.7670750615646966,1.2490942883408913,0.4370024951994418,0.03464590047575426,1.5896392547300364,0.3329073091342253,0.0,16886.192653171267,0.0,0.0,0.9454573862909016,0.08979710606060605,0.13840499999999992,0.21743000000000065,14.3333,0.00015151515151515152,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,0d443b0b0ab1a0727f02054c63bdf430338afc1c23d1e6352eadf4966328b727
r1r2_pid_c_0_01,native_pid,native_development_008,setpoint,stochastic,aligned,50,500,True,False,False,1.4630593096576705,2.4568922328770664,2.6568945849908183,1.515581147259255,0.13452319183535266,3.042403842657486,2.993013266096405,,17056.656886742032,0.0,0.0,9.043011321005839,0.08542295454545455,0.13760499999999992,0.21412600000000057,0.481,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6ab0fde1e2e4678dc1ade130fd32cf6c8929210350f60c1f34c18b6b2f3f69a2
r1r2_pid_c_0_01,native_pid,native_development_009,smooth_trajectory,stochastic,aligned,50,500,True,False,True,0.0673188105408283,0.11674888826032169,0.1286614296217275,0.06418585948233292,0.007964983664422873,0.07668386245394787,0.27271772835983915,1.1102230246251565e-16,16870.35660566987,0.0,0.0,0.26340890606676665,0.0844219090909091,0.13430999999999985,0.20190400000000008,0.6725,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,39b7acab078376914ac5ae3456d966192a62679e2c3ebeac73cb02a15996e544
r1r2_pid_c_0_01,native_pid,native_development_010,setpoint,ramp,aligned,50,500,True,False,False,0.6845959320934382,1.191950581859818,1.2368518497697587,0.47698949115248246,0.07474311843704373,0.22722286980365933,0.866031285896871,2.71,16899.228192670613,0.0,0.0,8.705154987833332,0.084547,0.1362049999999999,0.2169140000000003,0.4118,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ffc3b60c8c81f1e0bd219462f86abafb0b962b9427ebd6a1b7ad1c90a6756543
r1r2_pid_c_0_01,native_pid,native_development_011,smooth_trajectory,ramp,aligned,50,500,True,False,False,0.6215652454841721,1.1616705182862583,1.2288187838956068,0.6239299174972724,0.09868036381000209,0.501256354837607,1.0843280301281741,0.0,16911.564433483756,0.0,0.0,4.789962579453791,0.08431010606060606,0.1334,0.19970200000000005,0.42379999999999995,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,aae04b6f018cc6de39fd634302ab2d11a8c3e6ceb40681c2f7595ae400c81e0a
r1r2_pid_c_0_01,native_pid,native_development_012,setpoint,calm,opposed,50,500,True,False,False,1.9019260917447014,3.2075589951233936,3.4134725164540924,1.9187939372107008,0.14506496795332857,4.800706242339426,3.6041658605846103,,16874.565904031428,0.0,0.0,43.096547349887956,0.08386836363636364,0.13119999999999998,0.20870300000000006,0.7852,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6add8c94de0543321752f0dcd2adde3b739be9d91f5d8915f769cfe94b8bafff
r1r2_pid_c_0_01,native_pid,native_development_013,smooth_trajectory,calm,opposed,50,500,True,False,True,0.11475958540594461,0.24382997462299702,0.27899868629849217,0.07442131802696911,0.008277405335907437,0.2665542349003813,0.09667873093207009,5.551115123125783e-17,16870.701117815493,0.0,0.0,0.32910641386191897,0.08652910606060606,0.1349049999999999,0.2137,0.7949999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,83cd42ef533adcf4f242452c3b070f45a018fbd72b040570f736f3ca3758b999
