method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,competence_pass
r1r2_pid_c_0_01,native_pid,200,0.935,0.13,13,1.2596194283310145,1.6944850700792962,1.8138689552131502,0.5358608848122944,1.1186279189509905,1.2697659965286354,0.08884412821540537,0.40517064681610626,0.9631531944307536,0.5343532182737251,2.58,1.010268608738739,1.6024937248163464,16886.98281672015,0.0009283333333333334,0.0008591666666666667,8.090944085756771,0.10386636734848484,0.1534547499999999,0.24248618999999996,26.3143,0.0002356060606060606,False
r1r2_pid_c_0_07,native_pid,200,0.92,0.17,16,1.2115480408587158,1.722359564429619,1.894040316425993,0.5174288567391307,1.0958405018842292,1.214656617169849,0.09703389478701553,0.3876008901228251,0.8645482837832678,0.5512163622270685,2.5949999999999998,0.9807214425696489,1.6169171776592484,16851.883957842078,0.0017533333333333333,0.0018541666666666665,9.271274738991073,0.10392604393939393,0.14723499999999998,0.2635791700000002,30.259999999999998,0.0002484848484848485,False
r1r2_pid_c_0_20,native_pid,200,0.905,0.095,19,1.4997876558803191,2.0694505800052063,2.2759822586455893,0.5559128624388179,1.1578825702799302,1.3084914590317156,0.1108983901496433,0.43729216540532,1.0559111465250384,0.6142048688435474,2.58,1.1260397107239393,1.8965087795531608,16910.37903017469,0.0016991666666666665,0.0016716666666666668,11.597424209426736,0.09331580138888888,0.14820974999999992,0.22686493000000013,19.803,0.00014930555555555557,False
r1r2_pid_c_0_14,native_pid,200,0.86,0.1,28,1.4482993839943479,1.884911331854475,2.0627643920662257,0.5564994334655247,1.1595295782033292,1.3085225495761996,0.1260941898187485,0.43303580772835604,1.0457705917534046,0.601116809267359,2.575,1.0998405793301997,1.8389296802498725,16809.727539510393,0.0033325000000000004,0.0031858333333333335,11.470123083721004,0.09559596763888888,0.14558524999999997,0.24175117999999998,19.9425,0.00021944444444444447,False
r1r2_pid_c_0_09,native_pid,200,0.86,0.1,28,1.4528494828202372,1.9040358828687174,2.1256366334255103,0.5531191385039991,1.138546666242776,1.293340658159978,0.1374433937928777,0.4308575507290331,1.0421917832611474,0.6003283279977673,2.5549999999999997,1.0972762022383962,1.8367663182560177,16788.660577255963,0.004545833333333333,0.00391,10.459519744598317,0.09068446642857142,0.14333049999999997,0.2384219500000001,26.706899999999997,0.00019523809523809522,False
r1r2_pid_c_0_12,native_pid,200,0.86,0.095,28,1.4684148075105354,1.9389021457620788,2.1380001215258666,0.5550626394580483,1.1655067273617197,1.3137604745792908,0.12943263984502684,0.4348649825300509,1.0501360231580101,0.6015820062469762,2.535,1.1036255089846496,1.842696224195091,16797.356906970534,0.004161666666666667,0.003433333333333334,16.52624891309326,0.10735064927884615,0.15089449999999976,0.2569542999999998,23.5502,0.00024439102564102565,False
