method_id,family,case_count,all_safety_rate,all_catastrophic_count,all_deadline_miss_rate,overall_success_rate,nominal_case_count,nominal_success_rate,nominal_setpoint_success_rate,nominal_trajectory_success_rate,nominal_setpoint_rmse_m,nominal_trajectory_rmse_m,nominal_endpoint_position_error_m,nominal_endpoint_velocity_error_m_s,challenge_case_count,challenge_success_rate,challenge_setpoint_rmse_m,challenge_trajectory_rmse_m,challenge_rmse_m,challenge_endpoint_position_error_m,challenge_endpoint_velocity_error_m_s,strong_mean_m,strong_p90_m,orientation_rmse_rad,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,nominal_calm_success_rate,nominal_moderate_success_rate,nominal_stochastic_success_rate,competence_v2
r1r3_pid_a_000,native_pid,200,1.0,0,9.513888888888888e-05,0.165,100,0.27,0.16,0.38,0.8297442913092559,0.3295395628930664,0.7191477138409968,0.5250208127202685,100,0.06,1.3863927877182156,1.1403835415281833,1.2633881646231995,1.9214633813042012,0.7729499222913577,1.1973246822017312,2.1649405823150167,0.035947433048428186,3.4400000000000004,16880.140712039207,0.0,0.0,2.088636387736619,0.09340238701388888,0.14761499999999997,0.2196343900000001,20.8871,0.4117647058823529,0.17647058823529413,0.21875,False
r1r3_pid_a_013,native_pid,200,1.0,0,9.861111111111111e-05,0.125,100,0.2,0.14,0.26,0.9246481592218534,0.3265994227197161,0.8112401075621872,0.7313679005552597,100,0.05,1.386418675066225,1.0711314388487225,1.2287750569574738,1.7291504588208102,0.9905964958572833,1.1566843488727816,2.044653581484371,0.04371900975570257,3.15,16885.660492990428,0.0,0.0,3.194514368556845,0.09600356805555556,0.1524449999999999,0.22800213,22.5093,0.2647058823529412,0.11764705882352941,0.21875,False
r1r3_pid_a_001,native_pid,200,0.995,1,9.444444444444444e-05,0.12,100,0.19,0.14,0.24,1.0063758075325335,0.33128594605910544,0.894331386397276,0.8276809259048636,100,0.05,1.4411878984499882,1.0720680508652858,1.256627974657637,1.768929573575339,1.0780450319456927,1.1851829070757376,2.0426786968069326,0.04576930912398769,3.015,16883.403838640974,0.0,0.0,2.5229642914170096,0.099331725,0.14660499999999999,0.19823696000000018,19.6257,0.23529411764705882,0.11764705882352941,0.21875,False
r1r3_pid_a_009,native_pid,200,0.99,2,9.861111111111112e-05,0.105,100,0.17,0.12,0.22,1.1560173780491254,0.3385163717707959,1.004365658225876,1.0704975702106692,100,0.04,1.489218142537938,1.0227572528067241,1.255987697672331,1.6374808315772051,1.3002221156906488,1.1802491715772714,1.975772209321223,0.06307198340817274,3.13,16870.646124095478,0.0005475,0.0003833333333333333,3.4218696808160765,0.09956890319444443,0.1566947499999998,0.31341884000000025,21.8464,0.20588235294117646,0.11764705882352941,0.1875,False
r1r3_pid_a_016,native_pid,200,0.98,4,0.00010486111111111111,0.095,100,0.16,0.12,0.2,1.2274938059178195,0.35043730673415757,0.935335220637643,1.2576072109492786,100,0.03,1.5219552380588357,1.0171457077529502,1.2695504729058928,1.5423670813666785,1.5685772341246276,1.1996818253727153,1.9785037265737122,0.05896889589733213,2.87,16895.20107533754,0.0,0.0,4.484466782127462,0.09946268749999998,0.16503024999999993,0.29391687000000033,25.389,0.20588235294117646,0.11764705882352941,0.15625,False
r1r3_pid_a_002,native_pid,200,0.97,6,9.583333333333332e-05,0.095,100,0.16,0.12,0.2,1.266465188980884,0.3441424324539452,1.0899149034689422,1.0600134794730554,100,0.03,1.5875753154773269,1.0220757467492643,1.304825531113296,1.7214765850247553,1.4217345601734968,1.2245784209218775,2.0057792723088306,0.0720296767463693,2.91,16849.504137772314,0.0014216666666666666,3e-05,4.240956585147684,0.10063632472222221,0.1491097499999999,0.20600416000000007,20.9891,0.20588235294117646,0.11764705882352941,0.15625,False
