method_id,family,sample_id,task_family,wind_kind,wind_direction,outer_rate_hz,inner_rate_hz,safe,catastrophic,success,position_rmse_m,position_p90_m,velocity_rmse_m_s,orientation_rmse_rad,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,execution_authority,semantic_fingerprint
r1r3_pid_local_000,native_pid,native_development_180,setpoint,calm,aligned,100,500,True,False,True,0.40686824553716333,0.6564612938224719,0.17259776559152926,0.011982642508503418,0.37915288046299506,0.09391989117720578,2.8899999999999997,16868.409026426274,0.0,0.0,2.0211932675525643,0.09909324999999998,0.14420999999999984,0.193501,17.511499999999998,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,57438b73a16ae5dda6e002c5d0344c339a47081d74912be06c1c65b31609b932
r1r3_pid_local_000,native_pid,native_development_108,setpoint,calm,aligned,100,500,True,False,False,0.8664112897992642,1.524312803360429,0.3118799680759732,0.022223491400216594,0.6743561767502064,0.14216998601031355,4.55,16872.287747769875,0.0,0.0,2.8173385987542465,0.09603713888888889,0.14310999999999985,0.18050400000000008,16.9234,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,4546ff4fb3b0a3768161f111192006a4e207664efb5839e3fc09fddced6e7d57
r1r3_pid_local_000,native_pid,native_development_132,setpoint,calm,cross,100,500,True,False,True,0.49564260579564,0.7542585743643039,0.2339683221629865,0.017985366792496526,0.4785200757465962,0.29752989763466553,3.5500000000000003,16871.51279120752,0.0,0.0,0.9228907454312429,0.09795526388888888,0.14279999999999998,0.18310200000000004,11.8887,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,0436038ef7d5cda6921360d2b9f5c0400e324003546dc41c9c9a16f392d9d777
r1r3_pid_local_000,native_pid,native_development_168,setpoint,calm,cross,100,500,True,False,False,0.7877708117043563,1.2108623396807376,0.3617165255315752,0.02756484459359525,0.8156906538187029,0.445544479757937,5.46,16877.565359141074,0.0,0.0,0.6432257638760288,0.09292694444444444,0.1393,0.18351400000000032,15.2644,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,0bedabecf962745f2ddde2307d62a2cdeda9ddc1fa8568cbbb7b0b0b83b76d4b
r1r3_pid_local_000,native_pid,native_development_120,setpoint,calm,opposed,100,500,True,False,True,0.4679087848200457,0.7733580409647559,0.19684040736056063,0.013354191426009198,0.44474651061970055,0.035810442876698885,3.3100000000000005,16870.05967174341,0.0,0.0,1.827993298756804,0.09430345833333333,0.1424,0.19071200000000024,18.2542,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,9182691a20b348877ba36085bbfbcf41f9e2060e88cc50881e000d80bcf27790
r1r3_pid_local_000,native_pid,native_development_048,setpoint,calm,opposed,100,500,True,False,True,0.8669405133366885,1.5928811552215492,0.2701070696549796,0.019268046688988634,0.458935844965671,0.15605504550250027,4.75,16873.679923881467,0.0,0.0,1.1260216184101475,0.09760536111111111,0.14310499999999993,0.18270100000000003,18.202099999999998,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,9cd122eedb4909dea08e9603f63e395b25dbdfa5178ba099053e6360941b0e2b
r1r3_pid_local_000,native_pid,native_development_145,smooth_trajectory,calm,aligned,100,500,True,False,True,0.03586306858414178,0.05954497747700791,0.020581801682779493,0.003586163806775217,0.034112800521708724,0.03542463078067929,5.551115123125783e-17,16870.120288569848,0.0,0.0,0.20750857763211839,0.09364538888888889,0.1409,0.17901300000000028,13.8195,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,68d850c29dcc63dab68d220edf692977d5a388ef2e35a36ead807746864a164f
r1r3_pid_local_000,native_pid,native_development_181,smooth_trajectory,calm,aligned,100,500,True,False,False,0.26145067688888296,0.4876538905337468,0.22452745701322574,0.015718887227665724,0.4866095416011559,0.501414260312339,0.0,16873.130235551183,0.0,0.0,0.22858760648670723,0.09538922222222221,0.14179999999999998,0.18061100000000022,18.8433,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,a8540809524c5d3e6b3e3928082ee7fe171915d2dd7aaffedfbe7d8b00429488
r1r3_pid_local_000,native_pid,native_development_097,smooth_trajectory,calm,cross,100,500,True,False,True,0.11723312296365011,0.22083619451329004,0.09913673414315033,0.0075524224885553685,0.18617690351083574,0.23576235368142565,1.1102230246251565e-16,16870.584918336208,0.0,0.0,0.19937630608176257,0.09017104166666665,0.141,0.17909999999999998,0.5907,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,b1c107913bf1fb2612fbba20d96e40319c4d9d49e4f8d73a51422df928b811ac
r1r3_pid_local_000,native_pid,native_development_025,smooth_trajectory,calm,cross,100,500,True,False,True,0.054147465480470655,0.08800474810768519,0.029766378867907232,0.005488081182535492,0.04746668267431256,0.05502182095477832,0.0,16870.325475245812,0.0,0.0,0.18084805697649528,0.09546099999999999,0.14220999999999984,0.18230100000000002,0.7023999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,1d6ff37d099b15496eeb646588f6dd2ae806028874e6f81b028e1f57cb4077e3
r1r3_pid_local_000,native_pid,native_development_157,smooth_trajectory,calm,opposed,100,500,True,False,True,0.13249979015214045,0.24764866417081885,0.11431747176832302,0.007600209586666387,0.2636951265638206,0.24732821694554255,0.0,16870.780494244987,0.0,0.0,0.1532559952889849,0.09735095833333332,0.1446,0.18900300000000006,0.7441,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ffc14e1889a1ab7796beb19324c8355e660e9ece62417a17491840357637b9ca
r1r3_pid_local_000,native_pid,native_development_085,smooth_trajectory,calm,opposed,100,500,True,False,True,0.07583775924845773,0.12149325066198952,0.039273965424557966,0.008060562446898362,0.051359358388176915,0.07136174350801787,0.0,16870.703423552943,0.0,0.0,0.09588729791119702,0.09614812499999999,0.1455,0.18581700000000037,0.41409999999999997,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,97e9fd10915747e2df94dd3a515afe254bdd9fe4331c9168283b8da7f6a0b680
r1r3_pid_local_000,native_pid,native_development_146,setpoint,moderate,aligned,100,500,True,False,False,0.5221100665443092,0.6748375532088139,0.1511891468177295,0.012074813046782212,0.5986932471524818,0.10825131531708354,2.62,16868.08891572082,0.0,0.0,2.995758216057789,0.09857315277777777,0.1437,0.19081700000000038,0.5274,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,7bcc671878aef45bd2274f841cc4fcc4b8a23ebbfc088e357fdbe7d6b8103d87
r1r3_pid_local_000,native_pid,native_development_074,setpoint,moderate,aligned,100,500,True,False,False,1.0272712873923358,1.6780150149662707,0.36852305024772614,0.026526406591273952,0.599539140712567,0.27278041988423435,,16873.828625488342,0.0,0.0,3.27008303927747,0.09161309722222222,0.1408049999999999,0.18650100000000003,0.39699999999999996,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,a3e6362e621fd051e918bdb22abcdef1b594fa8842e96ba3eb03e7752c7a6ced
r1r3_pid_local_000,native_pid,native_development_170,setpoint,moderate,cross,100,500,True,False,False,0.8596089630342483,1.2439417117236249,0.35250968730253607,0.03054102498701601,1.1558575414496304,0.49672543154980053,4.2,16877.993915027255,0.0,0.0,0.8400781263491308,0.09514954166666667,0.1425,0.18340400000000007,0.6077,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,a3e4a439f5fdd4b324d758ce0ce77c573509cf2cc69a48bb33d2e880aa839362
r1r3_pid_local_000,native_pid,native_development_026,setpoint,moderate,cross,100,500,True,False,False,1.212266569477596,1.720146640186161,0.4073101551225989,0.03404883578745338,1.3906647823959646,0.709235636252628,4.65,16875.773120543257,0.0,0.0,3.3806951086705297,0.094513875,0.1434,0.1842,0.6296999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,58d416558ce94476f595154d1849a8a0f4396f2460051304aecb4a2b76063db6
r1r3_pid_local_000,native_pid,native_development_158,setpoint,moderate,opposed,100,500,True,False,False,0.9469981391081979,1.640746209757543,0.32179093771774603,0.028525339191178167,1.2441854800509258,0.6729064030309126,3.6100000000000003,16874.545633090445,0.0,0.0,1.0487384123013397,0.09613518055555555,0.1465,0.20462000000000044,11.627799999999999,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,62db2a74bc2cac8c601c8121f76cb1f588e815e50eafa0c5676160f5d54fddd8
r1r3_pid_local_000,native_pid,native_development_194,setpoint,moderate,opposed,100,500,True,False,False,0.8683402972429565,1.3449811759388481,0.2449758736534248,0.022642828911776724,0.871225302838909,0.36937257625909814,4.53,16870.67457589683,0.0,0.0,3.292682960142475,0.10051399999999999,0.1466049999999999,0.19440700000000014,15.9825,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,b05fa472fe94b8d9624e5edfb9eff7ff8e88202a125504fdf140016da7c3d633
