method_id,family,sample_id,task_family,wind_kind,wind_direction,outer_rate_hz,inner_rate_hz,safe,catastrophic,success,position_rmse_m,position_p90_m,velocity_rmse_m_s,orientation_rmse_rad,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,execution_authority,semantic_fingerprint
r1r3_pid_local_000,native_pid,native_development_000,setpoint,calm,aligned,100,500,True,False,True,0.4323173730596073,0.6848399178374727,0.18972326600712314,0.013782571072740888,0.395303858567079,0.1908651458659951,3.1,16868.046181286896,0.0,0.0,2.4470429697779585,0.09415465277777778,0.1382049999999999,0.17300400000000007,17.4999,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,eb63ab2ba6666f084b87236745052898eefe1ddb46c7768f4ddb45e3cdc963f8
r1r3_pid_local_000,native_pid,native_development_001,smooth_trajectory,calm,aligned,100,500,True,False,True,0.16365996639650165,0.30149342307274574,0.13774840467824695,0.010216406146625268,0.3327912425673765,0.28500126233657924,0.0,16871.384820717623,0.0,0.0,0.1492514467945153,0.09627956944444445,0.1427,0.17961300000000027,15.5597,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,3dc8727c81932274b8d8a8835a5e2a95c0907f59410d0895974f9320da2465e6
r1r3_pid_local_000,native_pid,native_development_002,setpoint,moderate,aligned,100,500,True,False,False,1.0210815256323351,1.673885322538261,0.40290986445945814,0.02931187005777494,0.5584525605194399,0.615315309102939,9.31,16875.76770948011,0.0,0.0,1.3661677275965947,0.09656937499999999,0.1395049999999999,0.17740200000000003,12.4877,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,50738138e1e3a07e5758e55066f10dbc62204e3a7ff50d1b1d60fa1efd55b256
r1r3_pid_local_000,native_pid,native_development_003,smooth_trajectory,moderate,aligned,100,500,True,False,True,0.602355243792375,1.1112209134390423,0.23820015864123348,0.019002118857561583,0.4598559057137655,0.38866746417005577,0.0,16874.102786445736,0.0,0.0,0.3031626974275942,0.09693256944444444,0.142,0.18300300000000005,17.0975,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,00e6577b0d776a487291ee800d6324ee96ff9882654f17f6b1a9289a6ba3c709
r1r3_pid_local_000,native_pid,native_development_004,setpoint,strong_sustained,aligned,100,500,True,False,False,2.0932130928285675,3.169633666208308,0.5653950793189086,0.037100083541674676,3.2207793489518,0.30492648549069146,,16887.2018655972,0.0,0.0,0.8421702801645826,0.09899465277777778,0.13949999999999999,0.17951200000000025,12.5779,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,074ae4c13925783c3f9018fb55cb85ed85957d9e8b61d12442b5fa0c5b6f7a28
r1r3_pid_local_000,native_pid,native_development_005,smooth_trajectory,strong_sustained,aligned,100,500,True,False,False,1.7270325640751594,2.7138199267519103,0.4176414955308434,0.03272997509314044,3.063566553727555,0.3990629453592236,0.0,16883.83367453559,0.0,0.0,1.592002351026844,0.09204727777777777,0.1381,0.1703050000000001,16.7032,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3b2b0516acb54a26e8651c5cf6d40a430cbc4cb47d2c19a180225486afbe1e7
r1r3_pid_local_000,native_pid,native_development_006,setpoint,strong_transient,aligned,100,500,True,False,False,0.9928822870387585,1.649346387352717,0.4039865916234779,0.025835832951696027,0.617634985385538,0.20181508361279096,,16878.21641744521,0.0,0.0,1.0910602984708806,0.09801337500000001,0.1391,0.1809100000000002,16.2246,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ba1b5663ca9a3ff4d2ba937f3a451139c57b15dcbb3be501d25089a8f79bd87a
r1r3_pid_local_000,native_pid,native_development_007,smooth_trajectory,strong_transient,aligned,100,500,True,False,False,0.5950217076765505,1.1557594827392208,0.3476849745185115,0.02397269200781046,0.05430349779900029,0.9760151383241166,0.0,16872.323524874126,0.0,0.0,0.3006479779443898,0.0908080138888889,0.1379,0.1735150000000003,12.741,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,0d443b0b0ab1a0727f02054c63bdf430338afc1c23d1e6352eadf4966328b727
r1r3_pid_local_000,native_pid,native_development_008,setpoint,stochastic,aligned,100,500,True,False,False,0.9268213366519197,1.505945857506178,0.3329112397220621,0.026656830440660223,0.9308533694544581,0.4592725534674384,4.54,16873.19763728211,0.0,0.0,3.296395573397098,0.09483563888888889,0.1355049999999999,0.1709,0.6241,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6ab0fde1e2e4678dc1ade130fd32cf6c8929210350f60c1f34c18b6b2f3f69a2
r1r3_pid_local_000,native_pid,native_development_009,smooth_trajectory,stochastic,aligned,100,500,True,False,True,0.22531202680729762,0.4288826323182481,0.053270007590074386,0.006023325363163398,0.44024382741590573,0.07957216939094797,1.1102230246251565e-16,16870.272411471095,0.0,0.0,0.06815741856783396,0.09412675000000001,0.1367049999999999,0.17480400000000007,0.6057,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,39b7acab078376914ac5ae3456d966192a62679e2c3ebeac73cb02a15996e544
r1r3_pid_local_000,native_pid,native_development_010,setpoint,ramp,aligned,100,500,True,False,False,0.9532020459397281,1.400632248683883,0.27516227790836556,0.028411714382387054,1.6061109916266316,0.14277932908819452,4.11,16874.324775146466,0.0,0.0,4.157266774719414,0.089812375,0.13540499999999991,0.1757,0.7628999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ffc3b60c8c81f1e0bd219462f86abafb0b962b9427ebd6a1b7ad1c90a6756543
r1r3_pid_local_000,native_pid,native_development_011,smooth_trajectory,ramp,aligned,100,500,True,False,False,1.0105643811108813,2.134646165664944,0.396665969808176,0.048714877507092476,2.142982298805409,0.30186132760130524,0.0,16883.72620104842,0.0,0.0,2.726344658792834,0.08820806944444444,0.1364,0.1721,0.5941,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,aae04b6f018cc6de39fd634302ab2d11a8c3e6ceb40681c2f7595ae400c81e0a
r1r3_pid_local_000,native_pid,native_development_012,setpoint,calm,opposed,100,500,True,False,False,0.9696164360079119,1.5198152203826352,0.42890812431122805,0.03324593615569437,0.9193815856775135,0.6126184560506824,,16876.412337749607,0.0,0.0,3.3499682471861685,0.09529601388888889,0.13760499999999992,0.178,0.8162999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6add8c94de0543321752f0dcd2adde3b739be9d91f5d8915f769cfe94b8bafff
r1r3_pid_local_000,native_pid,native_development_013,smooth_trajectory,calm,opposed,100,500,True,False,True,0.07732073656450449,0.14118017872104519,0.06390226099308408,0.005200902781526309,0.148311261829778,0.13365415740430156,5.551115123125783e-17,16870.321301319233,0.0,0.0,0.20961961730596881,0.09109259722222222,0.1394,0.17600200000000005,0.6184999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,83cd42ef533adcf4f242452c3b070f45a018fbd72b040570f736f3ca3758b999
r1r3_pid_local_000,native_pid,native_development_014,setpoint,moderate,opposed,100,500,True,False,False,1.0978159120911193,1.7931447142994081,0.3809062661793099,0.03336925962183371,1.305562505703214,0.8142582303458347,4.18,16874.580630123248,0.0,0.0,3.165184095052853,0.09630005555555556,0.1391,0.17300200000000004,0.5841999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,04e0989cd496b5e49e86a109297c4600e76d3bae2260a54ad751fa8174be8874
r1r3_pid_local_000,native_pid,native_development_015,smooth_trajectory,moderate,opposed,100,500,True,False,False,0.6872648207060789,1.3447510677216732,0.1796600722233407,0.015038916743321574,1.5785450581995322,0.05837297429985414,0.0,16872.903232535667,0.0,0.0,0.2701784946019712,0.09428306944444444,0.1359,0.172801,0.6007,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,e8981b8368c31f31ca246875d2759d37b3e7d41af82d8b0679695ac17f15b0d6
r1r3_pid_local_000,native_pid,native_development_016,setpoint,strong_sustained,opposed,100,500,True,False,False,1.9373372850573063,3.1862056058698913,0.49352816855710036,0.05247866063368155,2.8775256713780792,0.8685539905558443,,16887.293057445517,0.0,0.0,1.3115042351163948,0.09741087500000001,0.1396,0.17890600000000012,11.3705,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3f58c1f4b3b0bc1b5e78d285045b1a1e10cceff636eed652036f720e38031d9
