method_id,family,sample_id,task_family,wind_kind,wind_direction,safe,catastrophic,success,position_rmse_m,position_p90_m,position_p95_m,velocity_rmse_m_s,orientation_rmse_rad,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,execution_authority,semantic_fingerprint
native_pid_000,native_pid,native_development_000,setpoint,calm,aligned,True,False,True,0.41158438471294184,0.6863976392611422,0.6937152854739578,0.15397801265640107,0.009335113577254852,0.3049261619153823,0.034967480152743265,3.29,16869.836056681535,0.0,0.0,2.0366777091148913,0.08031734722222221,0.1304,0.16060800000000017,12.3072,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,eb63ab2ba6666f084b87236745052898eefe1ddb46c7768f4ddb45e3cdc963f8
native_pid_000,native_pid,native_development_001,smooth_trajectory,calm,aligned,True,False,True,0.156418255638091,0.29352532973018775,0.31020946227861246,0.11718551761815327,0.009394391589337468,0.1852160879560232,0.2704055677514925,0.0,16870.95860183374,0.0,0.0,0.1386077660571162,0.08093154166666666,0.1299,0.16760200000000006,14.9155,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,3dc8727c81932274b8d8a8835a5e2a95c0907f59410d0895974f9320da2465e6
native_pid_000,native_pid,native_development_002,setpoint,moderate,aligned,True,False,False,1.0826711868352827,1.6738348558482345,1.6764949234641455,0.3543357893926585,0.02166896658490518,0.7522874771437089,0.2605065304612224,,16875.248836892155,0.0,0.0,1.1330660470438954,0.07766769444444445,0.12550499999999992,0.1531050000000001,12.0758,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,50738138e1e3a07e5758e55066f10dbc62204e3a7ff50d1b1d60fa1efd55b256
native_pid_000,native_pid,native_development_003,smooth_trajectory,moderate,aligned,True,False,False,0.683614558871918,1.2383149147408243,1.276438681659758,0.22521234236853413,0.017586306002491656,0.8217168362331398,0.3399967976403906,0.0,16873.22233621582,0.0,0.0,0.2843923609855552,0.07858183333333332,0.1272,0.15490200000000004,14.908999999999999,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,00e6577b0d776a487291ee800d6324ee96ff9882654f17f6b1a9289a6ba3c709
native_pid_000,native_pid,native_development_004,setpoint,strong_sustained,aligned,True,False,False,2.3701211521626675,3.8693545483098903,3.87510755341541,0.6237728479806316,0.03580193802662955,3.8973546517241524,0.1310327531662615,,16888.021690040558,0.0,0.0,0.7270582975091805,0.07985075,0.12960999999999984,0.16280700000000015,14.7638,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,074ae4c13925783c3f9018fb55cb85ed85957d9e8b61d12442b5fa0c5b6f7a28
native_pid_000,native_pid,native_development_005,smooth_trajectory,strong_sustained,aligned,True,False,False,1.9654515850591021,3.302884031242461,3.4787097422003503,0.4593122854133582,0.031628491788327016,3.6479428333353034,0.31855652376332483,0.0,16884.26542593306,0.0,0.0,1.5603782242026438,0.07959762499999999,0.13,0.1586060000000001,11.3646,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3b2b0516acb54a26e8651c5cf6d40a430cbc4cb47d2c19a180225486afbe1e7
native_pid_000,native_pid,native_development_006,setpoint,strong_transient,aligned,True,False,True,1.0363152344640658,1.6493234721029941,1.65078892700935,0.3701436297543523,0.020389862398178228,0.3104507343070121,0.41643021041828554,10.469999999999999,16874.42794827822,0.0,0.0,0.9881058211452154,0.0794434861111111,0.128,0.15810700000000014,12.4239,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ba1b5663ca9a3ff4d2ba937f3a451139c57b15dcbb3be501d25089a8f79bd87a
native_pid_000,native_pid,native_development_007,smooth_trajectory,strong_transient,aligned,True,False,False,0.6694204930197446,1.2724455002163286,1.32637482659157,0.3076166470340093,0.02268105861686173,0.46661842384918223,0.8462761605570563,0.0,16871.406095216094,0.0,0.0,0.25070528020469013,0.08003065277777777,0.1316,0.17220400000000008,12.2851,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,0d443b0b0ab1a0727f02054c63bdf430338afc1c23d1e6352eadf4966328b727
native_pid_000,native_pid,native_development_008,setpoint,stochastic,aligned,True,False,False,0.9115052582282515,1.50717594151598,1.5139146407352468,0.2755558216559639,0.019030303125368516,0.9218782809885875,0.1585732106294919,4.9399999999999995,16873.853981675096,0.0,0.0,2.7746027507730493,0.07605726388888889,0.12589999999999998,0.15570100000000003,0.36119999999999997,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6ab0fde1e2e4678dc1ade130fd32cf6c8929210350f60c1f34c18b6b2f3f69a2
native_pid_000,native_pid,native_development_009,smooth_trajectory,stochastic,aligned,True,False,False,0.2695368222503158,0.513606568977698,0.5505641879471367,0.062383348051480686,0.005726698086319613,0.5490522061253429,0.05593394427878638,1.1102230246251565e-16,16870.249855097645,0.0,0.0,0.059545968386198994,0.07920598611111111,0.12819999999999998,0.15870300000000004,0.529,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,39b7acab078376914ac5ae3456d966192a62679e2c3ebeac73cb02a15996e544
native_pid_000,native_pid,native_development_010,setpoint,ramp,aligned,True,False,False,1.0123949113702997,1.5491560611417208,1.7148757496019655,0.30036591931047746,0.026314957717827454,1.8550308125002644,0.2263250003818304,4.5,16876.04682070674,0.0,0.0,3.4790321199698337,0.07668920833333333,0.1273,0.15680300000000005,0.5564,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ffc3b60c8c81f1e0bd219462f86abafb0b962b9427ebd6a1b7ad1c90a6756543
native_pid_000,native_pid,native_development_011,smooth_trajectory,ramp,aligned,True,False,False,1.0797761052282449,2.2836550345733673,2.481821203032764,0.40872539061239527,0.04496883637937069,2.5030674972592233,0.07437268438237286,0.0,16882.313275897628,0.0,0.0,2.7208310858259215,0.08143991666666665,0.1313,0.15650800000000017,0.43479999999999996,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,aae04b6f018cc6de39fd634302ab2d11a8c3e6ceb40681c2f7595ae400c81e0a
native_pid_000,native_pid,native_development_012,setpoint,calm,opposed,True,False,False,0.91154290107925,1.5200602357943596,1.5229879752603008,0.3451118750530253,0.022298759344549356,0.7356183685820424,0.1575568957947991,5.86,16875.43035637946,0.0,0.0,2.7866822502074933,0.07900959722222223,0.12739999999999999,0.15680400000000008,0.597,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6add8c94de0543321752f0dcd2adde3b739be9d91f5d8915f769cfe94b8bafff
native_pid_000,native_pid,native_development_013,smooth_trajectory,calm,opposed,True,False,True,0.0747706947226457,0.1389365013301573,0.1468758379247434,0.05457214184969769,0.004833497559952956,0.08207587827861063,0.12570620554150608,5.551115123125783e-17,16870.232699758362,0.0,0.0,0.20794689531760258,0.07977613888888889,0.1284,0.15461200000000025,0.8651,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,83cd42ef533adcf4f242452c3b070f45a018fbd72b040570f736f3ca3758b999
native_pid_000,native_pid,native_development_014,setpoint,moderate,opposed,True,False,False,1.1464249004079192,1.880545499170419,1.9429046504044227,0.31890312300422935,0.026512080830752266,1.709764238272029,0.48400982278245264,4.569999999999999,16875.10243997906,0.0,0.0,2.6358411554644947,0.07764570833333333,0.1271,0.14920300000000006,0.568,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,04e0989cd496b5e49e86a109297c4600e76d3bae2260a54ad751fa8174be8874
native_pid_000,native_pid,native_development_015,smooth_trajectory,moderate,opposed,True,False,False,0.7883436176392554,1.5365829233763364,1.7237642402314348,0.20618910555410344,0.01423958110532355,1.8405679428153892,0.13032745233232543,0.0,16872.650009154462,0.0,0.0,0.26495789165563427,0.08253705555555556,0.12880499999999992,0.1612050000000001,0.4149,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,e8981b8368c31f31ca246875d2759d37b3e7d41af82d8b0679695ac17f15b0d6
native_pid_000,native_pid,native_development_016,setpoint,strong_sustained,opposed,True,False,False,2.1202053098212694,3.605252872235673,3.668242656193266,0.472399533839897,0.04629300106681958,3.5531141660523136,0.5268861513019836,,16885.92631253406,0.0,0.0,1.1025133492622543,0.0936046111111111,0.131,0.16570200000000004,9.029,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3f58c1f4b3b0bc1b5e78d285045b1a1e10cceff636eed652036f720e38031d9
native_pid_000,native_pid,native_development_017,smooth_trajectory,strong_sustained,opposed,True,False,False,1.6623481576468433,2.9719971447484097,2.9994378431072057,0.4975238162082651,0.06338248299386326,3.0747055852389287,0.5426227230852549,0.0,16886.70777986644,0.0,0.0,3.2230152716089098,0.09836770833333333,0.1341,0.169801,16.037499999999998,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,5c3a08ddf6ee73fdb54d7f16b9ecda7a3a85188116c986423e12805e8e689569
native_pid_000,native_pid,native_development_018,setpoint,strong_transient,opposed,True,False,True,0.6317954164654958,1.1114508090256006,1.1162447222881027,0.1537424398110028,0.012922850681516313,0.258938167304697,0.161679973536973,4.29,16870.69478303402,0.0,0.0,0.8862684982898794,0.09142436111111112,0.12960499999999991,0.1654,9.1349,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,478eb32ed0bd4f945a388e10658041b13fbba15cb6cd60d59666f4f8a4aa6c95
native_pid_000,native_pid,native_development_019,smooth_trajectory,strong_transient,opposed,True,False,False,0.36121825958912973,0.6585233617134124,0.6825723739196911,0.1269203538785326,0.013412820769215494,0.5628244068814628,0.24057866644776463,0.0,16870.631861022543,0.0,0.0,0.2500232130621848,0.09175151388888887,0.1306,0.16730100000000003,12.4385,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,fb81c1681d8467eee89ced22ec1284da3446e75fba7f91b4aff21e8d108a880d
native_pid_000,native_pid,native_development_020,setpoint,stochastic,opposed,True,False,False,0.761322279808791,1.1871606469792526,1.1907573720851516,0.2206162585659529,0.017253017614916377,0.8670002624892094,0.18179062093286302,4.49,16872.752211153784,0.0,0.0,1.5834219175852504,0.08515308333333334,0.1283,0.16090300000000005,8.766399999999999,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,b04d2099b019965bc70a850ac977a446263fd605c4315f11b7b29f5cb2ccf851
native_pid_000,native_pid,native_development_021,smooth_trajectory,stochastic,opposed,True,False,False,0.2959849683278563,0.5509654375427507,0.5957319449486334,0.2746946587955111,0.022123731512066945,0.45171788539164376,0.6523326158630014,0.0,16873.815409885206,0.0,0.0,0.22082949049076583,0.09286975,0.1304049999999999,0.16740300000000005,16.7884,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,bf704e396c67478905729124c4475a0e1c484e38fdb1268f0fd90d7196b924e6
native_pid_000,native_pid,native_development_022,setpoint,ramp,opposed,True,False,False,2.1425394720903195,4.31294500715951,4.807955953270597,0.7458111888803474,0.047849577117775245,4.988650608788555,0.13499661310330438,4.8,16897.24998284948,0.0,0.0,0.9632974363094254,0.09000976388888889,0.1291,0.16260300000000005,13.2153,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,4c887ba90a540bb8de443ecf10cdd95f13420d230457ec98a23b7ffb0d70a165
native_pid_000,native_pid,native_development_023,smooth_trajectory,ramp,opposed,True,False,False,0.8492463875820291,1.5479654703263936,1.8168122759187835,0.4356596753359106,0.05522437727392061,2.2188304810429678,0.6937650297855057,0.0,16882.470698072328,0.0,0.0,3.3081866709138237,0.09461899999999998,0.1325,0.16860200000000006,10.642299999999999,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,55cdf14b792b7a7796af9afddbcc8cb2e14a408b1a78f2ca3e3cead247473fcc
native_pid_000,native_pid,native_development_024,setpoint,calm,cross,True,False,True,0.49170662868002835,0.8216403030159177,0.8294681840595174,0.1870845374116624,0.011392929644264907,0.37571778238924824,0.03815788628908559,3.8299999999999996,16870.8810727821,0.0,0.0,2.5343790499512964,0.09109341666666665,0.12869999999999998,0.16190600000000013,16.645,0.0001388888888888889,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,cfce3911ae2e39d21492d589196b550b84591e2c2ad470d1e6c22f738ee930c6
