time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x
0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,3.2,0.225,0.0,0.38999999999999996,0.225,0.0,0.38999999999999996,0.0,129.8844,0.0,0.0245,0.0
0.005,0.0,1.0733273954080062e-17,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,3.2,0.225,0.0,0.38999999999999996,0.225,0.0,0.38999999999999996,0.107221894166015,129.8844,0.0,0.0245,0.0037906488810706754
0.01,2.9512932839359265e-09,1.1711769741241528e-06,0.0,4.209600127401593e-06,True,False,0.0,0.0,0.0,3.589575574722817e-09,0.0,3.2,0.22500000171174175,0.0,0.3899999975958219,0.225,0.0,0.38999999999999996,0.17588507858713023,129.8844,5.460285419775683e-06,0.0245,0.010199883400942949
0.015,1.661074425244156e-08,4.2688139297520455e-06,3.4150945850063763e-06,1.5159480111095327e-05,True,False,0.0,0.0,0.0,2.047177143808921e-08,0.0,3.2,0.22500000982366694,0.0,0.38999998660550883,0.225,0.0,0.38999999999999996,0.16077597569028515,129.8844,2.0799338874686452e-05,0.0245,0.008522190011674856
0.02,4.410118493317035e-08,6.712801998208752e-06,8.913658556096819e-06,2.326092555416961e-05,True,False,0.0,0.0,0.0,5.525937164541804e-08,0.0,3.199999999999997,0.22500002672895547,0.0,0.3899999649218379,0.225,0.0,0.38999999999999996,0.1643720601150888,129.88439999999997,3.529087206529457e-05,0.0245,0.008907256096406278
0.025,8.38579103994137e-08,9.182468036887002e-06,1.6730478313215042e-05,3.105262471232789e-05,True,False,0.0,0.0,0.0,1.0685254545607446e-07,0.0,3.199999999999989,0.2250000521135461,0.0,0.38999993430123703,0.225,0.0,0.38999999999999996,0.1409526084971088,129.88439999999977,5.1194858715614795e-05,0.0245,0.006549351591871856
0.03,1.3389444217531566e-07,1.0845207440852717e-05,2.6259612512867202e-05,3.551814387096776e-05,True,False,0.0,0.0,0.0,1.7347862775290057e-07,0.0,3.199999999999972,0.2250000853263057,0.0,0.3899998968150049,0.225,0.0,0.38999999999999996,0.12057573351433329,129.88439999999937,6.435990310368641e-05,0.0245,0.004792194456619853
0.035,1.907418553100171e-07,1.1936161570664785e-05,3.675195573747838e-05,3.762624152798974e-05,True,False,0.0,0.0,0.0,2.512924460485033e-07,0.0,3.1999999999999456,0.22500012468465458,0.0,0.3899998556525293,0.225,0.0,0.38999999999999996,0.23896506835367615,129.8843999999986,7.501510087120185e-05,0.0245,0.018825279409314246
0.04,2.6381290502871186e-07,1.7302352564132292e-05,5.007511627820979e-05,5.5128803464872886e-05,True,False,0.0,0.0,0.0,3.5192558094642465e-07,0.0,3.1999999999998985,0.22500017583278656,0.0,0.3899998033274802,0.225,0.0,0.38999999999999996,0.20516560727230299,129.88439999999713,0.00010551817561266605,0.0245,0.01387493802546736
0.045,3.594678683335004e-07,2.098078896425858e-05,6.738865190208761e-05,6.557257047484633e-05,True,False,0.0,0.0,0.0,4.841360347584137e-07,0.0,3.199999999999816,0.22500024325445997,0.0,0.3899997353409437,0.225,0.0,0.38999999999999996,0.2335701092942244,129.88439999999449,0.00013092606154483315,0.0245,0.017982405820622112
0.05,4.7638679232958407e-07,2.5815103437131892e-05,8.822006359420059e-05,7.963681758912148e-05,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,6.472722862825155e-07,0.0,3.1999999999996844,0.22500032696910036,0.0,0.38999965353848215,0.225,0.0,0.38999999999999996,0.16889711201119223,129.88440000451283,0.0003823303084016734,0.0205,0.009400770769377509
0.055,6.105544176854028e-07,2.7946026975017773e-05,0.00011154087889841926,8.311440613720212e-05,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,8.371070815517689e-07,-9.712437546936872e-27,3.199999999999501,0.22500042533608294,3.2720995512545517e-26,0.38999956197498525,0.225,0.0,0.38999999999999996,0.25690297440968557,129.88440000507862,0.0003453673771546957,0.0205,0.021753129146195833
0.06,7.647347352172873e-07,3.381931958126076e-05,0.00013782561874059723,0.00010014488564060971,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,1.057092986556605e-06,-3.88403992777877e-26,3.19999999999925,0.22500054025897614,1.3083638456054948e-25,0.3899994587611858,0.225,0.0,0.38999999999999996,0.300613079576724,129.88440000577967,0.00029249295907394113,0.0205,0.02978472000967336
0.065,9.541184543981414e-07,4.199073341574541e-05,0.0001700874821272641,0.0001247214073559014,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,1.326617743652916e-06,-8.73687647513777e-26,3.1999999999988713,0.22500068133679832,2.942468325489671e-25,0.3899993320762077,0.225,0.0,0.38999999999999996,0.3944987433448465,129.8844000066574,0.00022765754253235376,0.0205,0.05129539900364977
0.07,1.2003452798854669e-06,5.6472723847323224e-05,0.00021256049103518572,0.00017111697967276947,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,1.6738800330152884e-06,-1.5528955432726487e-25,3.199999999998246,0.22500086259514734,5.228447662845431e-25,0.3899991652794463,0.225,0.0,0.38999999999999996,0.32855729583245774,129.8844000077762,0.00013050665753331888,0.0205,0.03557232052119309
0.075,1.5059895568800993e-06,6.578602732886006e-05,0.00026520084059960137,0.00019601188984330316,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,2.104826041752357e-06,-2.426019183148532e-25,3.1999999999972726,0.22500108784769535,8.165143873233741e-25,0.389998958562562,0.225,0.0,0.38999999999999996,0.3260537548223849,129.88440000915216,5.170303481348809e-05,0.0205,0.03502862931769883
0.08,1.8571821137028042e-06,7.474962124145165e-05,0.00032457437849687593,0.00021815550360692769,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,2.604354375905483e-06,-3.493121275127035e-25,3.1999999999959146,0.2250013507612135,1.1751316769583794e-24,0.38999872541397007,0.225,0.0,0.38999999999999996,0.47264430597408913,129.88440001074443,2.6400312278428476e-05,0.0205,0.07361711615372755
0.085,2.2820473824850035e-06,9.518071856186026e-05,0.00039624572204511525,0.0002812465002289928,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,3.208625950743435e-06,-4.754335636535686e-25,3.1999999999938975,0.2250016692858152,1.5985644317412795e-24,0.3899984439713617,0.225,0.0,0.38999999999999996,0.5784128329331375,129.88440001262404,0.0001595363284349105,0.0205,0.11024962837670371
0.09,2.835694587271685e-06,0.00012614696766941245,0.0004910972509777838,0.0003794408439606689,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,3.989409671165813e-06,-6.209867097566186e-25,3.1999999999905753,0.22500207895431457,2.0866723007396116e-24,0.38999807149987026,0.225,0.0,0.38999999999999996,0.6242112199507143,129.88440001494718,0.00035105036339464954,0.0205,0.1283836170518342
0.095,3.555810238556061e-06,0.00016172554604271198,0.0006157359660064357,0.000489004950053534,True,False,-0.0003458133858020825,-1.9957810375218152e-20,2.0432511177774042e-10,4.999628088175688e-06,-7.859991403883159e-25,3.1999999999850877,0.2250026071777597,2.63930678789499e-24,0.38999758206481017,0.225,0.0,0.38999999999999996,0.7489040097363197,129.88440001782553,0.0005784622858801228,0.0205,0.18479026381655408
0.1,4.494980458002267e-06,0.000213751087292412,0.0007797851754345576,0.0006541891245747152,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,6.310038084668585e-06,-9.705055118282283e-25,3.1999999999758866,0.22500329063278787,3.2563112975934585e-24,0.3899969378789747,0.225,0.0,0.38999999999999996,0.7085145551262628,129.88440035625945,0.003007598110515386,0.0234,0.16534737809307717
0.105,5.675823814246419e-06,0.0002584261475742841,0.000985994348733459,0.000783692451872992,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,7.956032971330176e-06,-1.258159356056125e-24,3.1999999999614452,0.22500415015511013,4.219102499561363e-24,0.38999612815437645,0.225,0.0,0.38999999999999996,0.836234565330296,129.88440039647318,0.002595530202904367,0.0234,0.23032700224284489
0.11,7.128896734317458e-06,0.0003226168910593439,0.0012391603171634216,0.0009816167503770548,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,9.979367975819546e-06,-1.732540767169159e-24,3.1999999999393185,0.22500520997091392,5.80868370278134e-24,0.38999513406003683,0.225,0.0,0.38999999999999996,0.8582748703545302,129.8844004468644,0.002173804887358417,0.0234,0.2425723551216371
0.115,8.909822583358188e-06,0.0003895724927834454,0.0015493561880138098,0.0011818353301414294,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,1.2451163906022548e-05,-2.3935754184932245e-24,3.1999999999049566,0.22500650926768864,8.024027543187404e-24,0.3899939160561619,0.225,0.0,0.38999999999999996,0.7881979436106394,129.88440050726706,0.001754199244542586,0.0234,0.2044944652155669
0.12,1.0992834104299104e-05,0.00044353195633582986,0.0019084913950294612,0.001323693213190224,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,1.5349175262372643e-05,-3.2412574980176263e-24,3.1999999998550814,0.22500804246718895,1.0864027596714252e-23,0.389992505927465,0.225,0.0,0.38999999999999996,0.6961077471669935,129.88440057716448,0.0013499414760664414,0.0234,0.15942221789987748
0.125,1.3307891480894142e-05,0.00048272605480076267,0.002298996994540119,0.0014013218112110166,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,1.8598714101132526e-05,-4.275649604797105e-24,3.199999999788884,0.22500977789956522,1.4327498280168734e-23,0.38999097267172633,0.225,0.0,0.38999999999999996,0.604074090331762,129.88440065580923,0.000964328516158772,0.0234,0.11998640683966602
0.13,1.5785625328437722e-05,0.0005094630084060809,0.002703871079107249,0.0014244415513812415,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,2.2123253138227344e-05,-5.496882657196887e-24,3.199999999707705,0.22501168188093157,1.841317486063971e-23,0.3899893830501126,0.225,0.0,0.38999999999999996,0.7245536820993463,129.88440074240688,0.0005973846952289585,0.0234,0.1726785445115906
0.135,1.8435310858245167e-05,0.000552461022786072,0.0031238703867516094,0.001506546665553627,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,2.5934541966468736e-05,-6.90515579998809e-24,3.199999999610065,0.22501376257007036,2.311971412131956e-23,0.38998773409801524,0.225,0.0,0.38999999999999996,0.6801345452702774,129.88440083645213,0.00022541454780773077,0.0234,0.15209803972226607
0.14,2.1281100026534824e-05,0.0005890043547937459,0.0035628371175309252,0.0015570909855745808,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,3.0061658396189472e-05,-8.500736310746893e-24,3.199999999493242,0.22501603701012948,2.844569439450424e-23,0.38998601073538575,0.225,0.0,0.38999999999999996,0.9144993773702286,129.88440093751757,0.00013373742310821782,0.0234,0.2751424799602858
0.145,2.4404577344414242e-05,0.00066373360071388,0.004038808969355372,0.0017656381470210858,True,False,-0.002799783848336148,-1.917693213164513e-19,1.4852838427963604e-08,3.4597230168026024e-05,-1.028395950500641e-23,3.1999999993482837,0.22501855026644088,3.4389616560162525e-23,0.38998414216249505,0.225,0.0,0.38999999999999996,0.8945715646646103,129.88440104536457,0.0005155355489287706,0.0234,0.26319394403114077
0.15,2.7894364763325187e-05,0.0007348138313237996,0.004571969037316463,0.0019561384253259494,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,3.964206936718389e-05,-1.2255228640893898e-23,3.199999999161939,0.22502135095471476,4.0949904163755903e-23,0.38998204916942536,0.225,0.0,0.38999999999999996,0.9569756995073433,129.8844071087018,0.010497639665688938,0.0184,0.30117051278365764
0.155,3.177064839333619e-05,0.000817687813377806,0.005166589195156978,0.0021946339239696053,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,4.521938298447914e-05,-1.4653597693622958e-23,3.1999999989299406,0.22502445186594214,4.892731926104308e-23,0.38997971502153606,0.225,0.0,0.38999999999999996,1.010534984801377,129.88440759424452,0.009713928152548248,0.0184,0.3357803285427595
0.16,3.6090710112777515e-05,0.0009115407263011865,0.005835896302505987,0.0024774968014116957,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,5.1394351187367614e-05,-1.7717958680926617e-23,3.199999998641468,0.2250278849877461,5.912143303158578e-23,0.38997708784569607,0.225,0.0,0.38999999999999996,1.0990978732926318,129.88440814395918,0.008939088575808937,0.0184,0.39719163864907797
0.165,4.093090293212381e-05,0.001025022189397407,0.006597812545386578,0.002841171602852898,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,5.825380250915447e-05,-2.144854667095112e-23,3.1999999982725433,0.22503169213809934,7.15281024655036e-23,0.3899740973515344,0.225,0.0,0.38999999999999996,1.0619714517268026,129.88440875576254,0.008166215610676368,0.0184,0.37064252833674327
0.17,4.631869739662916e-05,0.0011301398002201625,0.00745813342476659,0.003164048195739054,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,6.582931006779042e-05,-2.5845839693899184e-23,3.199999997800747,0.22503589086355938,8.614290382564438e-23,0.38997072086679074,0.225,0.0,0.38999999999999996,1.0551746406918951,129.88440942692384,0.007415505137692422,0.0184,0.36578621203596007
0.17500000000000002,5.222783199448451e-05,0.0012334595438956767,0.00840908788662555,0.0034736354400241674,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,7.409230167020048e-05,-3.0910558376859604e-23,3.199999997210217,0.22504047244014874,1.0296113175148412e-22,0.3899669889711876,0.225,0.0,0.38999999999999996,1.0256473701316264,129.88441015396526,0.006682100995832453,0.0184,0.34545114081614214
0.18,5.863623552196249e-05,0.0013298112470771885,0.009443594750172622,0.0037470484668611363,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,8.301959505303572e-05,-3.664366561052627e-23,3.199999996484917,0.2250454311444145,1.2197780075600941e-22,0.3899629295369144,0.225,0.0,0.38999999999999996,1.0434065231255119,129.8844109334708,0.005969539697553464,0.0184,0.3574371485930868
0.185,6.553451351116726e-05,0.0014294020206589984,0.010557410353223728,0.004027197836114079,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,9.260304281156955e-05,-4.304636621263634e-23,3.199999995606603,0.22505076850383265,1.4318764606866975e-22,0.3899585593016499,0.225,0.0,0.38999999999999996,0.9853836007150292,129.88441176221045,0.005270032546248575,0.0184,0.31860369119977777
0.19,7.289801898288507e-05,0.0015158763278299689,0.011742361392601887,0.004243340564148939,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,0.00010281767536003179,-5.0120106590351015e-23,3.199999994561707,0.22505647894851197,1.6658512236516132e-22,0.3899539104182421,0.225,0.0,0.38999999999999996,0.9008759224727403,129.88441263680664,0.004595171037540471,0.0184,0.2660944882057565
0.195,8.064971112597634e-05,0.001584808194377803,0.012977171254095412,0.004374978781708952,True,False,-0.010022477335240448,-6.820266497094711e-19,2.670832851939513e-07,0.00011357996515325478,-5.786657440238506e-23,3.199999993355782,0.22506253116952346,1.9216439994729153e-22,0.38994906642813687,0.225,0.0,0.38999999999999996,0.9317265566902714,129.88441355324048,0.003948355246879552,0.0184,0.28462129812419606
0.2,8.875776540919355e-05,0.0016588717111198036,0.01425138453835852,0.004518517168811645,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00012485797411232542,-6.628769820733531e-23,3.199999991988247,0.2250689173198437,2.1991937115448367e-22,0.3899440683993971,0.225,0.0,0.38999999999999996,1.0629242855850123,129.88444908382178,0.021544913993627728,0.0199,0.3706074938715793
0.20500000000000002,9.730058818309974e-05,0.0017591189151177347,0.015581389652832065,0.004764490735183597,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00013674424557836388,-7.583040758240379e-23,3.1999999904550673,0.22507568582777474,2.5133599453628656e-22,0.3899388521469319,0.225,0.0,0.38999999999999996,1.1365750990087484,129.88445139442197,0.020249199836370635,0.0199,0.4237744022453727
0.21,0.00010638462205726416,0.0018758914163405466,0.016990438093988123,0.0050733070716226175,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00014936232833506847,-8.694144405365063e-23,3.1999999887334267,0.22508289961658304,2.878980210114732e-22,0.3899333266066511,0.225,0.0,0.38999999999999996,1.0750364758823518,129.8844539205357,0.01897461908321526,0.0199,0.3788822511776869
0.215,0.00011602122142898491,0.001980259408668687,0.018479930278496322,0.005325896521870009,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00016271816508339998,-9.962276430190185e-23,3.199999986803881,0.2250905687422942,3.295944319384379e-22,0.38992748636858404,0.225,0.0,0.38999999999999996,1.071130988814323,129.88445665082142,0.017739737689960643,0.0199,0.37601549753210134
0.22,0.000126180548836219,0.0020852353158510263,0.020041653217336426,0.005577294041473206,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.0001767671116628903,-1.1387689149939635e-22,3.199999984670941,0.22509868060585767,3.7641354229919453e-22,0.38992136369202346,0.225,0.0,0.38999999999999996,1.0962611643246387,129.88445957298285,0.016535885962591555,0.0199,0.39381260197199974
0.225,0.00013688134298062154,0.002197038018523055,0.02167899215968394,0.00585346686140913,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.0001915206479502797,-1.2970691443313903e-22,3.1999999823216725,0.2251072483519149,4.283430140785442e-22,0.3899149453524625,0.225,0.0,0.38999999999999996,1.1352578312334647,129.8844626760729,0.015358311657774518,0.0199,0.4223028176355294
0.23,0.00014816575751705322,0.002318714366888913,0.02340080847720626,0.0061666874689842634,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00020701831265649466,-1.471164867046817e-22,3.199999979730034,0.22511629806537006,4.853698572912733e-22,0.3899081966684058,0.225,0.0,0.38999999999999996,1.1521422882014922,129.88446594992226,0.014204077422714678,0.0199,0.43486898056872586
0.23500000000000001,0.00016007027944038015,0.0024450085887408233,0.025214320344741352,0.006493229628988878,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.0002232948807576292,-1.661098259301023e-22,3.1999999768686163,0.2251258538477363,5.474804274890027e-22,0.3899010894172998,0.225,0.0,0.38999999999999996,1.149753119471137,129.88446938448087,0.01307533667688679,0.0199,0.4329282266225067
0.24,0.00017260586668642588,0.002571113786729147,0.027120208325749188,0.0068111956725520825,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00024035772424597552,-1.8669171293902365e-22,3.199999973721465,0.22513592753913408,6.14660421297116e-22,0.3898936210109113,0.225,0.0,0.38999999999999996,1.2940825125169524,129.88447296937218,0.011974027414003496,0.0199,0.5487298677240353
0.245,0.00018586306160638116,0.0027333267297646856,0.029138348890034197,0.007276478329720932,True,False,-0.021588174022789095,-1.5959544597740239e-18,1.8800591285166731e-06,0.00025830689779022175,-2.0886749089093598e-22,3.199999970215641,0.22514657324085535,6.8689490632533325e-22,0.3898857136808937,0.225,0.0,0.38999999999999996,1.3264389381557389,129.8844766963183,0.0108765026740477,0.0199,0.5764045002642999
