method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate
native_full_lqr_006,native_full_lqr,32,0.96875,0.09375,1,1.683887042884968,3.3932704297165515,3.767893503302916,1.1849171386391895,2.1853362067042297,2.6604463646054515,0.02686467431508569,0.40509818248332347,2.7440875401379037,0.3710240246527352,5.21,2.0505845383560226,3.627207651960092,16872.79721887001,0.0,0.0,0.6425461842200159,0.004264671006944444,0.03009,0.03347069000000003,0.517,0.0
native_full_lqr_001,native_full_lqr,32,0.90625,0.125,3,1.7705101292419254,3.5815544946189726,3.944815747642786,1.2290991414140247,2.319706779166474,2.812714769355247,0.023628513419245545,0.42050931343874826,2.9355579642126504,0.37561115819810675,6.2,2.160501968171514,3.777722871267433,16871.941439591974,0.0,0.0,0.5961073927561477,0.004353227864583333,0.030989999999999997,0.03597700000000002,0.31329999999999997,0.0
native_full_lqr_003,native_full_lqr,32,0.90625,0.125,3,1.7888834752796066,3.6650023612132427,4.060623566042675,1.2544057442688588,2.360571676846925,2.8855906610433615,0.023658618075995032,0.4331083498214702,3.037302531055107,0.41186551458502474,6.130000000000001,2.203239425197727,3.9019133230889063,16871.95660748823,0.0,0.0,0.5937501128347207,0.004536735677083333,0.031145,0.03590069000000002,0.5061,0.0
native_full_lqr_005,native_full_lqr,32,0.90625,0.125,3,1.7978786133026086,3.705772633949316,4.1166586618481364,1.2663944651990087,2.3823069814641284,2.921710841362526,0.023618143647074402,0.43906981493462205,3.0857047450286044,0.4304709115861952,6.105,2.2239658506765,3.9620579834567886,16871.95928243014,0.0,0.0,0.5925329558946401,0.004385631076388889,0.03049,0.035752,0.5267999999999999,0.0
native_full_lqr_007,native_full_lqr,32,0.90625,0.125,3,1.8305634674903715,3.8496910920608194,4.315810241212096,1.3086080899697596,2.457173532160405,3.0476613671157615,0.023591770535394907,0.461162456229926,3.255795733798403,0.500452459928235,6.015000000000001,2.296900580869876,4.176654328349699,16871.982829319106,0.0,0.0,0.58843012585633,0.0044249144965277775,0.031645,0.0361,0.5297,0.0
native_full_lqr_004,native_full_lqr,32,0.90625,0.125,3,1.8460480360885683,3.880113988846018,4.343679167193253,1.316109388455372,2.480152802404951,3.0721434379978736,0.02315294205451044,0.464650866167632,3.2866207596750954,0.5136074619183317,6.1850000000000005,2.315098647201343,4.19934933705543,16871.88051012986,0.0,0.0,0.5825555071076725,0.004523793836805555,0.030979999999999997,0.03636314000000009,0.45539999999999997,0.0
native_full_lqr_002,native_full_lqr,32,0.90625,0.125,3,1.8503237377281971,3.885361566819994,4.346184665949256,1.3170476704162368,2.486368807482915,3.076394464990104,0.022946342662259867,0.4648006368295672,3.29013938709953,0.5154014168562584,6.27,2.318694147411969,4.199469912103961,16871.83931406936,0.0,0.0,0.5805220247511407,0.004510966145833333,0.031645,0.03664631000000003,0.49129999999999996,0.0
native_full_lqr_000,native_full_lqr,32,0.90625,0.125,3,1.8628299537861406,3.9091627887117224,4.368686855343044,1.3230249992285759,2.503249502564282,3.0953794981872838,0.02264153947750941,0.467751060825854,3.314713741418485,0.5269492512386704,6.430000000000001,2.332992520929035,4.218141383849371,16871.76803559626,0.0,0.0,0.5762359727024817,0.0044260555555555555,0.03059,0.03473931000000003,0.3147,0.0
