method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,competence_pass
r1r2_task_lqr_008,native_task_lqr,200,0.0,0.0,200,5.319161183739787,7.8850671177188065,9.226959693740381,4.090896445284395,6.9329367073761,7.315312299395471,3.625156331596171,3.021133674309049,8.287637518371849,3.1315757860936513,,4.893314628013155,7.467740812550081,17691.331954483478,0.0,0.0,441.7118023859688,0.009229117847222221,0.06210999999999999,0.07561301,13.3101,6.944444444444445e-07,False
r1r2_task_lqr_001,native_task_lqr,200,0.0,0.0,200,5.6544389757044,8.258761497966615,9.297549062059566,3.5169681470936474,5.720790017996966,7.365653062360924,3.771712667085933,3.0326468929264907,6.548885701515912,3.4766778019568316,,4.8024130562193115,7.741293583715483,18005.242768476764,0.0,0.0,614.0577631739505,0.005400925,0.06222024999999999,0.07500802000000002,0.7842,0.0,False
r1r2_task_lqr_036,native_task_lqr,200,0.0,0.0,200,5.708112614949706,8.520705056199274,9.996566704153366,3.808606664177741,7.0506314389020925,8.237441672969391,4.098108910670714,3.209352434117627,7.615113310531523,3.9902588397881162,,4.728555244567473,7.761183441425061,18860.010550650557,0.0,0.0,1062.0256224413536,0.002332386939102564,0.0005,0.06756499999999994,0.4824,0.0,False
r1r2_task_lqr_033,native_task_lqr,200,0.0,0.0,200,7.23381772934439,13.913627264312845,17.08875475479963,4.227252316794602,6.585436097093939,7.514984515446762,5.493250773062955,3.2592857866032854,7.253434993976225,3.4930922296918983,,5.5934058177425845,9.77137519952652,18831.999522943916,0.0,0.0,644.0613527171557,0.014021557916666665,0.061505,0.08923273000000059,2.5483,0.0,False
r1r2_task_lqr_010,native_task_lqr,200,0.0,0.0,200,7.362163415922273,11.224038335040058,13.348316070222802,6.330361654964058,8.838394355750575,9.793335310397188,6.217752574143872,3.7551060874733038,9.334814324965162,3.4699715772799467,,6.527994713781569,9.86215935881413,19815.489713093946,0.0,0.0,575.2858733383734,0.024996299708333333,0.06060499999999999,0.08440501,10.1032,4.1666666666666667e-07,False
r1r2_task_lqr_034,native_task_lqr,200,0.0,0.0,200,7.694513171570098,13.816704104863357,16.952227774426017,5.121506732673254,9.245438759450511,10.588433520758821,5.163089160808619,3.467908528418411,8.550808378417383,3.7258192779545953,,6.134934012629296,11.061401750390116,19340.60940989171,0.0,0.0,482.28054550257787,0.02396385045833333,0.065515,0.11580504000000005,0.8061999999999999,0.0,False
