method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_task_lqr_031,native_task_lqr,48,0.0,0.0,48,5.6756041958069,9.583037832352348,12.2016520995545,5.565817820248619,8.613155452124449,9.204819074257866,4.522915347432572,3.33458476124363,9.802339334379319,3.0378723719044216,,6.2966781610516795,9.65183731320221,17771.01972091978,0.0,0.0,602.7473309784878,0.005358668244949495,0.06451674999999997,0.07774353000000003,4.0838,0.0,0.9791666666666666
r1r2_task_lqr_012,native_task_lqr,48,0.0,0.0,48,5.706927168211526,7.769279241925318,8.714187700879709,4.100686231725169,5.261160254054439,7.492523537269081,3.3152853635418755,3.6067661723899724,9.956582272152119,4.338013730876821,,5.143998339528972,6.660710315131579,19560.033996397204,0.0,0.0,1333.6484161241444,0.0029553325320512817,0.0007999999999999999,0.07698733999999997,5.8167,3.3386752136752137e-06,0.9791666666666666
r1r2_task_lqr_000,native_task_lqr,48,0.0,0.0,48,7.410929757064481,12.082093613471633,13.9173507285824,4.127464622290661,7.071342384970731,7.85037451460895,5.485231584082342,3.1173798992580957,8.143265384555866,3.008581264444309,,5.2292154979904915,9.874997343130733,17933.730677223433,0.0,0.0,602.7518282445207,0.0028122071981837604,0.0007,0.07504666999999998,6.3423,3.3386752136752137e-06,0.9791666666666666
r1r2_task_lqr_009,native_task_lqr,48,0.0,0.0,48,7.678550730947478,11.968982557905814,12.85939750910697,3.923931310990755,6.262458351703933,6.4145108093744225,4.325788630595675,3.091048918812833,7.251828224386293,2.788419928626111,,5.972091114574044,8.700189621578517,18684.959261819215,0.0,0.0,563.6329791899371,0.018930561011904757,0.07558999999999999,0.1553533000000002,33.451299999999996,9.920634920634922e-05,0.9791666666666666
r1r2_task_lqr_037,native_task_lqr,48,0.0,0.0,48,7.858548850784589,10.673454301876518,12.918046529308754,7.677453304051052,12.640175137120668,13.149440293273848,6.395106212015822,3.816182845886542,10.242445639859545,4.062205111645812,,8.070411107949532,12.505893876259236,18976.26188229551,0.0,0.0,1034.7817252677316,0.005234712436868687,0.06166674999999997,0.07488394000000001,7.3136,0.0,0.9791666666666666
r1r2_task_lqr_025,native_task_lqr,48,0.0,0.0,48,7.899873250463519,11.872343117029633,16.05493101199194,3.981853127229209,5.63119245556038,7.9369534562204125,4.87269112185213,3.391324884466648,7.278466808698108,4.161743237007832,,4.948317098822794,8.11244403451606,19549.087882646305,0.0,0.0,978.141552788684,0.00534866856060606,0.06273324999999995,0.076477,32.0564,3.1565656565656566e-06,0.9791666666666666
r1r2_task_lqr_004,native_task_lqr,48,0.0,0.0,48,8.21725210100324,13.916898251575684,14.628853716520391,7.3678099166750215,11.650014504038849,12.429885098119108,6.571834678398598,3.994479593579289,9.699728030195613,3.6836920103078263,,8.016039332992612,12.659177952283095,18895.234493659493,0.0,0.0,543.2516862748043,0.026311515277777777,0.06493,0.09349353000000007,6.4162,5.208333333333334e-05,0.9791666666666666
r1r2_task_lqr_041,native_task_lqr,48,0.0,0.0,48,8.477518788112596,12.402147163171405,12.548171571729553,4.371851138067796,5.795779924145955,10.340735006094416,5.246324684048586,3.4070042972587213,7.622744934177148,3.243750591890187,,5.869948423967562,10.864183151912318,19895.008067469626,0.0,0.0,464.00717184081776,0.024601568055555554,0.05923,0.07968446999999976,14.7205,0.00013802083333333334,0.9791666666666666
r1r2_task_lqr_044,native_task_lqr,48,0.0,0.0,48,8.550148436115663,16.021929600242977,16.201528847311817,6.8640511183086845,12.490880571431955,13.400100432094353,6.092571809811774,4.159687098303059,10.00902406899022,4.640584728620386,,8.465770484041755,15.984642930763405,21093.636283656742,0.0,0.0,1314.2614675441116,0.009306878472222222,0.062294999999999996,0.07600053000000001,6.855099999999999,0.0,0.9791666666666666
r1r2_task_lqr_007,native_task_lqr,48,0.0,0.0,48,8.702926709244203,14.959842381291113,15.000831311241129,5.660444098064779,8.876127477866838,13.28967430899092,5.875813731321721,3.5217289826926366,8.834480492158976,3.1608017824185324,,7.019950967256133,14.511378861126795,19614.844980267706,0.0,0.0,1054.9410181683957,0.0057610069444444445,0.06749824999999994,0.07825353,7.0835,0.0,0.9791666666666666
