method_id,family,sample_id,task_family,wind_kind,wind_direction,outer_rate_hz,inner_rate_hz,safe,catastrophic,success,position_rmse_m,position_p90_m,position_p95_m,velocity_rmse_m_s,orientation_rmse_rad,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,execution_authority,semantic_fingerprint
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_000,setpoint,calm,aligned,500,500,False,True,False,4.6891590112021735,6.962488393899177,7.205980263661826,2.8331099750480466,2.5047945653969617,5.383030251349191,0.1464882160732799,,17975.436956345682,0.0,0.0,437.25981398407777,0.021265033333333332,0.040799999999999996,0.04830100000000002,8.2898,0.00025,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,eb63ab2ba6666f084b87236745052898eefe1ddb46c7768f4ddb45e3cdc963f8
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_001,smooth_trajectory,calm,aligned,500,500,False,True,False,2.2543727385137515,4.483277239994667,4.973112147676768,2.7790221986002632,2.5844984937434794,5.095401019083871,0.028433342159354676,0.0,17455.18046710401,0.0,0.0,243.2260093804015,0.028784241666666665,0.059,0.06659999999999999,1.7654999999999998,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,3dc8727c81932274b8d8a8835a5e2a95c0907f59410d0895974f9320da2465e6
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_002,setpoint,moderate,aligned,500,500,False,True,False,4.438818817671285,6.642714515814395,7.288363228141452,3.5920848874484057,6.554379849440032,5.117925484284809,3.950143752338192,,17771.637555849244,0.0,0.0,261.37663802326983,0.028892899999999996,0.0595,0.06899999999999999,2.1147,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,50738138e1e3a07e5758e55066f10dbc62204e3a7ff50d1b1d60fa1efd55b256
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_003,smooth_trajectory,moderate,aligned,500,500,False,True,False,5.969535854339415,14.043962646733421,15.399413753695246,3.6230299145128297,1.3264023451856013,16.43666651943791,7.186034484361819,0.0,17317.222435773496,0.0,0.0,189.06731587584747,0.020937825,0.041299999999999996,0.0494,5.3735,0.00016666666666666666,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,00e6577b0d776a487291ee800d6324ee96ff9882654f17f6b1a9289a6ba3c709
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_004,setpoint,strong_sustained,aligned,500,500,False,True,False,9.424813091021045,13.66217862397444,14.079366951103555,4.455143957864282,5.321724709941321,13.077708860366375,3.188545928878876,,17596.936390562212,0.0,0.0,303.10185020795524,0.02794235833333333,0.0586,0.06600100000000002,0.3348,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,074ae4c13925783c3f9018fb55cb85ed85957d9e8b61d12442b5fa0c5b6f7a28
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_005,smooth_trajectory,strong_sustained,aligned,500,500,False,True,False,5.759703160491471,10.95733950054446,11.019809915176724,3.238927570512943,3.4581155240384764,11.004700869171481,2.4029317190407937,0.0,17492.069494972005,0.0,0.0,213.46766378978083,0.02150886666666666,0.0424,0.050199999999999995,4.1983,0.00025,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3b2b0516acb54a26e8651c5cf6d40a430cbc4cb47d2c19a180225486afbe1e7
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_006,setpoint,strong_transient,aligned,500,500,False,True,False,4.843240786763409,6.283263397767202,7.074955903798869,2.6730649494942043,5.291966534791669,5.8828453610630405,3.726350486475273,,17546.35320844435,0.0,0.0,390.0913883905444,0.020505241666666667,0.0411,0.048499999999999995,4.1052,0.00025,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ba1b5663ca9a3ff4d2ba937f3a451139c57b15dcbb3be501d25089a8f79bd87a
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_007,smooth_trajectory,strong_transient,aligned,500,500,False,True,False,7.290189424898356,16.711745833575527,17.019144890367187,3.9218459591893797,1.8441654294628862,16.715655630677432,0.23749297116004334,0.0,17479.467504418157,0.0,0.0,270.72131701565183,0.021913724999999995,0.0411,0.0489,8.1782,0.0003333333333333333,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,0d443b0b0ab1a0727f02054c63bdf430338afc1c23d1e6352eadf4966328b727
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_008,setpoint,stochastic,aligned,500,500,False,True,False,2.9158074787364234,4.187562826152036,4.395415956141786,4.098524166682279,2.941611316267617,3.3492895627182757,0.09837620207609372,,17908.68340923346,0.0,0.0,298.9635849478554,0.02607020833333333,0.0567,0.063,0.2437,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6ab0fde1e2e4678dc1ade130fd32cf6c8929210350f60c1f34c18b6b2f3f69a2
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_009,smooth_trajectory,stochastic,aligned,500,500,False,True,False,4.792064771314365,10.540264594494957,13.260988394588564,2.995753317823796,1.7211297806711823,13.506424949441714,0.7598280027247957,1.1102230246251565e-16,17176.36180139576,0.0,0.0,319.79853650917795,0.021079966666666665,0.0555,0.059199999999999996,2.2249,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,39b7acab078376914ac5ae3456d966192a62679e2c3ebeac73cb02a15996e544
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_010,setpoint,ramp,aligned,500,500,False,True,False,4.857098181577624,8.306723167734063,9.185154237046051,3.456144380388261,6.2393653093971615,7.172932527833286,4.485942390230586,,18106.862869709148,0.0,0.0,330.779641018561,0.019744591666666665,0.0406,0.0464,1.331,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,ffc3b60c8c81f1e0bd219462f86abafb0b962b9427ebd6a1b7ad1c90a6756543
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_011,smooth_trajectory,ramp,aligned,500,500,False,True,False,1.4824722279653835,2.4306995569802887,2.812199517807163,2.9144355767050087,3.6832486079952536,2.5744599174819953,4.705733286944537,0.0,17240.640610537208,0.0,0.0,236.3462992658299,0.020121241666666668,0.0411,0.046,1.7923,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,aae04b6f018cc6de39fd634302ab2d11a8c3e6ceb40681c2f7595ae400c81e0a
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_012,setpoint,calm,opposed,500,500,False,True,False,6.641217779237567,9.324042933435779,10.618549179864186,4.044147266533541,2.8551645196136457,11.127208424041871,0.33376416237825574,,18154.5173083912,0.0,0.0,374.4673100041514,0.02319705833333333,0.055999999999999994,0.060601000000000016,3.2824999999999998,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6add8c94de0543321752f0dcd2adde3b739be9d91f5d8915f769cfe94b8bafff
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_013,smooth_trajectory,calm,opposed,500,500,False,True,False,1.641735360156537,3.161945684033509,4.387400532771058,2.6490730127003816,1.72840130872871,2.2986509363316587,1.6272706296135033,5.551115123125783e-17,17495.624732272696,0.0,0.0,304.92121494155106,0.028734174999999997,0.0593,0.0662,0.4775,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,83cd42ef533adcf4f242452c3b070f45a018fbd72b040570f736f3ca3758b999
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_014,setpoint,moderate,opposed,500,500,False,True,False,3.6760423309944805,5.199342713030827,7.18789501592488,3.551762096603078,3.74452209279298,7.440846959809862,0.552645133727383,,18105.140005564077,0.0,0.0,355.25276240191823,0.028137891666666665,0.0571,0.062099999999999995,0.5115,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,04e0989cd496b5e49e86a109297c4600e76d3bae2260a54ad751fa8174be8874
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_015,smooth_trajectory,moderate,opposed,500,500,False,True,False,1.949706937253511,3.554445608281212,3.6571851378694937,2.533474405944747,4.383257037951856,5.345466089354002,2.233694431194368,0.0,17524.70986658809,0.0,0.0,253.99864429647678,0.024759458333333328,0.0576,0.06470100000000002,1.4015,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,e8981b8368c31f31ca246875d2759d37b3e7d41af82d8b0679695ac17f15b0d6
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_016,setpoint,strong_sustained,opposed,500,500,False,True,False,8.688228438233294,13.229273234537663,13.43201726162505,4.0540599093550655,6.575116433952274,11.503636724275074,3.5550070737300112,,17749.648415934258,0.0,0.0,307.08589413155676,0.024502633333333336,0.0569,0.06330100000000002,2.3032,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f3f58c1f4b3b0bc1b5e78d285045b1a1e10cceff636eed652036f720e38031d9
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_017,smooth_trajectory,strong_sustained,opposed,500,500,False,True,False,2.729212185268244,4.875653752855305,6.595899100262735,2.5233953020661373,3.0111530682239795,6.60535108154264,0.22817017169659667,0.0,17737.159629473696,0.0,0.0,208.50035667533942,0.02686128333333333,0.059399999999999994,0.06630100000000003,0.45449999999999996,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,5c3a08ddf6ee73fdb54d7f16b9ecda7a3a85188116c986423e12805e8e689569
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_018,setpoint,strong_transient,opposed,500,500,False,True,False,4.253889498441396,7.432193852074991,9.223439514140525,3.0645841552479856,5.404986736224532,10.498721955092531,1.9902432207324918,,17303.254839294492,0.0,0.0,307.83491738607484,0.026968799999999998,0.05760499999999993,0.06500100000000002,1.3580999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,478eb32ed0bd4f945a388e10658041b13fbba15cb6cd60d59666f4f8a4aa6c95
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_019,smooth_trajectory,strong_transient,opposed,500,500,False,True,False,3.026813932068526,5.687308843998256,7.186752921057256,2.7621166578975913,2.48178346782834,9.903544199643587,2.8760247458219603,0.0,17496.550512621314,0.0,0.0,395.4374966925894,0.020037224999999995,0.040999999999999995,0.04830100000000002,2.7203,0.00016666666666666666,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,fb81c1681d8467eee89ced22ec1284da3446e75fba7f91b4aff21e8d108a880d
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_020,setpoint,stochastic,opposed,500,500,False,True,False,5.270620535226456,7.983268378937441,9.499251522310256,4.6950124928942385,3.1186394400175894,5.403472502562937,4.603562291455145,,17688.523977391775,0.0,0.0,380.5836545430489,0.028758324999999998,0.058499999999999996,0.06680400000000009,1.4789999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,b04d2099b019965bc70a850ac977a446263fd605c4315f11b7b29f5cb2ccf851
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_021,smooth_trajectory,stochastic,opposed,500,500,False,True,False,1.8456174965279013,3.786088182735956,4.344843240788921,3.11209830311556,3.5773821755705533,5.452338028747373,6.259657005939185,0.0,17250.79782105716,0.0,0.0,206.6723739721148,0.029139733333333334,0.059899999999999995,0.0684,1.8905999999999998,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,bf704e396c67478905729124c4475a0e1c484e38fdb1268f0fd90d7196b924e6
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_022,setpoint,ramp,opposed,500,500,False,True,False,3.848375750875117,5.09996643265183,6.801288818389791,3.4694870380375606,3.0820343558487036,8.86156139430806,3.6498965763081817,,17480.64929890328,0.0,0.0,352.63833601636446,0.028609675,0.0583,0.0659,2.7109,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,4c887ba90a540bb8de443ecf10cdd95f13420d230457ec98a23b7ffb0d70a165
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_023,smooth_trajectory,ramp,opposed,500,500,False,True,False,4.175170610022191,8.22364233451543,11.603863725555877,3.256259838763639,5.235721313440917,11.921261138668363,3.999336789806646,0.0,17743.306175122794,0.0,0.0,234.7332935473147,0.021836374999999998,0.056299999999999996,0.06000100000000002,1.2428,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,55cdf14b792b7a7796af9afddbcc8cb2e14a408b1a78f2ca3e3cead247473fcc
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_024,setpoint,calm,cross,500,500,False,True,False,2.6225266856323386,3.8566206102993457,4.293372512266829,3.5244803289215336,2.1964595747551745,3.875555591835304,9.04736260442611,,17945.121016594592,0.0,0.0,247.74447316047875,0.021412508333333326,0.0556,0.05870100000000002,0.4541,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,cfce3911ae2e39d21492d589196b550b84591e2c2ad470d1e6c22f738ee930c6
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_025,smooth_trajectory,calm,cross,500,500,False,True,False,2.004060619540818,3.376659269830574,5.104179174985482,2.9062442810974884,1.7079003066603708,7.6044977594763745,3.64213101806238,0.0,16793.162866538536,0.0,0.0,210.88658452651427,0.020117958333333335,0.040999999999999995,0.0481,2.8996,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,1d6ff37d099b15496eeb646588f6dd2ae806028874e6f81b028e1f57cb4077e3
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_026,setpoint,moderate,cross,500,500,False,True,False,2.451604097981023,4.051172471479744,4.37217489963879,3.6914590885599763,2.790544344838633,4.5511613255802885,1.0818643586443535,,18034.71772231387,0.0,0.0,273.71216728694395,0.021100341666666664,0.0552,0.0588,0.7939999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,58d416558ce94476f595154d1849a8a0f4396f2460051304aecb4a2b76063db6
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_027,smooth_trajectory,moderate,cross,500,500,False,True,False,5.543513889671681,11.35932393354414,15.193285603968711,3.6542754068070837,2.530096067967734,16.22302286800711,3.2012976954083245,0.0,17327.379882789843,0.0,0.0,251.24740238991654,0.028741641666666665,0.059399999999999994,0.06810200000000004,0.771,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,6119478f61421df267be67690cfda1bf06480cf32cab1828c2cf25b8dd3d0a71
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_028,setpoint,strong_sustained,cross,500,500,False,True,False,2.6013553734403043,3.9832311348090483,4.3080907259817085,3.600482290989238,2.963909386209069,0.48764183381945303,2.883039521100945,,17997.4277753143,0.0,0.0,307.25894446587506,0.02905255,0.0588,0.0672,4.6631,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,36e631db0821bc560561ff5c01337c80df08c9f6207ff0739c5fe8300fb8268e
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_029,smooth_trajectory,strong_sustained,cross,500,500,False,True,False,6.566822227888761,10.459347290781965,10.649405858918609,3.485790340703508,5.851656644092701,5.09647213486138,4.008207216365158,0.0,17841.4692364532,0.0,0.0,381.5549386066191,0.024741575,0.0583,0.06459999999999999,0.7156,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,fefe14fc8575633a5590a94ab4ea8c7f62c0a32d5bca4236f966fb8894461953
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_030,setpoint,strong_transient,cross,500,500,False,True,False,8.043716575203351,14.755205536159249,14.879233301132247,3.8458424326452083,2.582833274196764,15.020713435367455,1.3161294370360106,,17783.448483155382,0.0,0.0,246.81022790259203,0.019544125,0.04,0.046,1.2095,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,de62093d9f73bbf44625355ce75630c49b2b342286b97771f67ff9a17916f1c2
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_031,smooth_trajectory,strong_transient,cross,500,500,False,True,False,4.866949561145319,10.687847323077763,11.485143946100655,2.943159491515389,2.801374419880373,13.948360419112914,6.170437611415431,1.1102230246251565e-16,17164.832141294475,0.0,0.0,147.06138510575443,0.01989880833333333,0.0409,0.047,0.8877999999999999,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,f38561498e99860322d2c9674fbdf58527e44e848dbda57baceebde9737bf905
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_032,setpoint,stochastic,cross,500,500,False,True,False,5.399767469462591,8.191909655844926,8.76188654142044,3.3562504027625346,4.598954397537046,8.106196508281833,1.1417839307641995,,18271.990701956987,0.0,0.0,316.683833159927,0.019985149999999997,0.041299999999999996,0.055999999999999994,0.736,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,56f27169440d0f59d73fef4c780acf4b6110688ceb1fdc69ba91dfdd6bb001ee
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_033,smooth_trajectory,stochastic,cross,500,500,False,True,False,1.2284586697228403,2.1034355405773475,2.137708384857243,1.7908727766941748,3.9924964021605347,1.4549137014249616,2.874846537307136,0.0,17518.015468904014,0.0,0.0,270.9736924452652,0.028621399999999998,0.059199999999999996,0.06680100000000003,0.46609999999999996,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,47ab3f3b3ba8e1e70995183b56335c758a2a8da57bd432bbc20a4f1552900e44
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_034,setpoint,ramp,cross,500,500,False,True,False,4.037514820810582,6.29046996996212,6.719344391298036,2.937004055090615,3.713577002608325,3.47424706559055,4.337153133309392,,17485.87699043308,0.0,0.0,387.637138894015,0.02866558333333333,0.059399999999999994,0.06840100000000002,0.7216,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,c591029fc3e72b9b9d5571a96ee40f71ebb181085199d47ab0010c0d55a3e4ca
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_035,smooth_trajectory,ramp,cross,500,500,False,True,False,4.657984915634794,8.857517594202005,9.049704867365497,3.110938047576837,3.558529356046556,8.976251494374795,1.2138153324813943,5.551115123125783e-17,17493.081627337735,0.0,0.0,248.77490152920237,0.020628533333333334,0.0418,0.0479,3.7668,8.333333333333333e-05,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,e25a774a9e3b50594cdb4a4b4e81795035ee6bb0b4d326d1e89f16ce14a0e7d7
r1r2_task_lqr_c_0_04,native_task_lqr,native_development_036,setpoint,calm,aligned,500,500,False,True,False,5.096592483401797,6.903488304754205,7.138366669648096,3.7872077463671414,4.0855217253474505,5.9535696233468665,2.9286362710885108,,18023.373498050478,0.0,0.0,332.2490789085395,0.01982308333333333,0.04070499999999993,0.04760100000000002,1.0945,0.0,NATIVE_STACK_BENCHMARK_V1_1_AUTHORITATIVE,79564b3deb7f79c3bdcae618c1de5fcba1e3c5b5a8f27d50b98089f21be7c923
