method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_task_lqr_c_0_22,native_task_lqr,48,0.0,0.0,48,6.085955378512824,8.821463128485478,9.755281922423782,3.5703201352110696,5.940162463775956,6.686862918792037,3.7404478054974,2.9878838580971365,6.965876004201799,3.6779217240531357,,4.7042449884854936,6.61988841398069,17710.946190551545,0.0,0.0,293.5036846421735,0.025013598611111115,0.06268499999999999,0.08619153000000003,6.0731,2.604166666666666e-05,0.9791666666666666
r1r2_task_lqr_c_0_06,native_task_lqr,48,0.0,0.0,48,6.18968024649315,9.041309108892108,9.871992931795328,4.194794495084493,6.22140604564152,7.433236999465889,4.160612796263224,3.124553883836421,9.040851855085704,2.8198053184080187,,5.581738634692323,9.438878396342393,17765.92693562094,0.0,0.0,599.850807562603,0.002486788862179487,0.0006,0.07183232999999999,1.0905,0.0,0.9791666666666666
r1r2_task_lqr_c_1_05,native_task_lqr,48,0.0,0.0,48,6.19345355330411,8.105455187857132,9.57409166698108,3.348899938220662,4.79789013693414,4.9292365948821155,4.013853388624148,3.0524855650671427,7.121526253007573,3.2003617793929684,,4.494260619762491,6.608969648311765,18562.66371165006,0.0,0.0,336.946314410841,0.024724657378472223,0.059559999999999995,0.07956599999999983,10.1266,5.989583333333333e-05,0.9791666666666666
r1r2_task_lqr_c_1_08,native_task_lqr,48,0.0,0.0,48,6.251855032711757,8.659998641211946,10.623015829300627,3.0144644603631234,4.6057132676294055,4.843897447559919,3.8676737761982536,3.0221224166440983,6.113791912431608,4.576087695306097,,4.994218462705145,6.319800318419337,18040.89368124312,0.0,0.0,531.2951357192347,0.008881233506944445,0.061454999999999996,0.07373141000000002,3.3853999999999997,0.0,0.9791666666666666
r1r2_task_lqr_c_0_17,native_task_lqr,48,0.0,0.0,48,6.25260938555551,8.574732134200572,10.214730949614207,3.532086254486679,6.009088196116868,6.339760772592275,3.6099457375096278,2.894416441830508,7.412557384892277,2.96234502389121,,4.654452418934717,6.892232329757135,17519.44435016459,0.0,0.0,221.78902987778892,0.025022822222222223,0.059965,0.07927246999999993,15.353299999999999,8.767361111111111e-05,0.9791666666666666
r1r2_task_lqr_c_1_11,native_task_lqr,48,0.0,0.0,48,6.391973575616706,8.651737731210627,8.759394332184952,3.307668142164039,5.105549473009908,6.034835572167485,3.7670116647814478,2.954879631842316,6.657430269130013,2.192548492278951,,4.8856319329325855,6.5417487363735685,18000.409872682412,0.0,0.0,257.03922051270587,0.02507131024305555,0.059829999999999994,0.07881693999999921,13.4963,8.072916666666667e-05,0.9791666666666666
r1r2_task_lqr_c_1_19,native_task_lqr,48,0.0,0.0,48,6.67036067417985,8.686699032738135,9.097975452970536,3.324292610399661,5.261535803660153,5.658978201329054,4.21798697317545,3.020274701764574,7.17029129960036,3.388843491553646,,4.940725905398645,7.61842267465825,18044.444723175056,0.0,0.0,628.2133558829734,0.005433397095959597,0.06381999999999999,0.07671294000000002,2.5509999999999997,0.0,0.9791666666666666
r1r2_task_lqr_c_1_12,native_task_lqr,48,0.0,0.0,48,7.133965101243717,12.094586310985633,12.917802498099435,3.4234718127132395,4.512400740307825,4.739298289093528,4.431338488514993,3.0119421679158513,6.230453278198609,3.274555656014877,,5.136101022400981,8.142337225722516,18272.02320093636,0.0,0.0,703.2190588997522,0.002534736578525641,0.0006,0.07314432999999997,5.8712,6.677350427350427e-06,0.9791666666666666
r1r2_task_lqr_c_0_12,native_task_lqr,48,0.0,0.0,48,7.95622236142805,14.797432134344412,16.13689578865164,3.9901047159557357,7.077286262713063,7.567502142379555,5.126786302591323,2.9269880091778497,6.151248937415265,2.8555302549072388,,5.517051566897591,9.126766485783802,18117.360996947093,0.0,0.0,657.1576231547668,0.0023602620860042733,0.0005,0.07258532999999998,1.6622,0.0,0.9791666666666666
r1r2_task_lqr_c_1_16,native_task_lqr,48,0.0,0.0,48,8.404979676019579,16.71426331730556,16.968669026896556,5.30672055505462,8.368429090407425,9.584317659447946,5.201847020173542,3.379529229683081,8.743492735947552,3.9637648049829295,,6.604926039730703,13.10006296103549,19517.53220750953,0.0,0.0,509.268657032364,0.024273934722222223,0.06122,0.08765400000000008,4.4246,2.2569444444444443e-05,0.9791666666666666
