sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,residual_clip_fraction_mean,residual_clip_fraction_p95,residual_clip_fraction_max,trust_mean,trust_p95,trust_max,residual_unrepresented_norm_mean,residual_unrepresented_norm_p95,residual_unrepresented_norm_max,residual_debt_norm_mean,residual_debt_norm_p95,residual_debt_norm_max,steady_equality_residual_mean,steady_equality_residual_p95,steady_equality_residual_max,steady_task_residual_mean,steady_task_residual_p95,steady_task_residual_max,requested_steady_input_max_abs_mean,requested_steady_input_max_abs_p95,requested_steady_input_max_abs_max,feasible_steady_input_max_abs_mean,feasible_steady_input_max_abs_p95,feasible_steady_input_max_abs_max,backbone_norm_mean,backbone_norm_p95,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_p95,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_p95,limiter_mismatch_max,steady_infeasibility_fraction,steady_constraint_activity_fraction,reachable_constraint_activity_fraction,solver_success_rate,qp_iterations_max,directional_stratum,wind_direction_sign
v5d_calm_13,NORMAL_CALM,cart_ofmpc,cart_b_014,True,True,4.115,0.09848971982773533,0.05006534014606996,0.23600921617080883,0.013341638655980521,0.24150397524528255,0.7118665359788356,0.25,134.8777206456007,0.7188186317266505,0.0135956751434798,[],2.5564,0.0,0.004149377593360996,0.0,0.0,0.0,0.8739047733977646,0.9999999870504397,1.0,1.2925215192639553e-05,7.395085766791168e-05,0.0001460323302911179,3.0258182381169697e-05,0.00015363344752553163,0.0002189329910383913,1.2925215192639553e-05,7.395085766791168e-05,0.0001460323302911179,8.350261822031975e-12,4.4716127537366507e-11,8.389604792843494e-11,0.00028540781859457,0.0018899740385291356,0.0023595907758973277,0.00028540781859457,0.0018899740385291356,0.0023595907758973277,0.27493153024239875,0.8946887731005331,2.6536672943144564,0.27430066013383025,1.123617574162651,2.368304909295239,5.301176511363833e-09,0.0,1.2775835392386803e-06,0.16597510373443983,0.0,0.0,1.0,50,not_applicable,0
v5d_moderate_13,NORMAL_CONSTANT,cart_ofmpc,cart_b_014,True,True,4.19,0.10032333054645863,0.29806835736046533,0.23428556021553584,0.020359447681795307,0.3721625866696626,0.7119063374246859,0.25,134.9238241670639,0.7185676566074642,0.041624327534340845,[],2.6515,0.0,0.004149377593360996,0.0,0.0,0.0,0.9699759112027003,0.9735265473466055,1.0,0.0001986117544106766,0.0003916692519236514,0.0006126681570310429,0.0006996388062055922,0.0010093903254411703,0.00121233174099817,0.0001986117544106766,0.0003916692519236514,0.0006126681570310429,2.0672819853657916e-09,2.2761052168600726e-09,2.3147853593281433e-09,0.005938973005447374,0.009413728366084471,0.014776393935733169,0.005938973005447374,0.009413728366084471,0.014776393935733169,0.8941523144772711,1.2623607587347063,2.900752927014219,0.3140967622396043,1.12110787579621,2.3626496693628587,5.301176514138656e-09,0.0,1.277583539904814e-06,0.0,0.0,0.0,1.0,50,cross,-1
v5d_calm_14,NORMAL_CALM,cart_ofmpc,cart_b_014,True,True,0.8850000000000002,0.03455535957081799,0.022663892450676536,0.18000000000000005,0.000578365363567109,0.33308327538558286,1.1170627549799714,0.25,137.25613139976375,0.04579680229815,0.003787566661933489,[],3.5162,0.0,0.008298755186721992,0.0,0.0,0.0,0.9292104883384912,0.9999999870504397,1.0,4.770655178399517e-06,2.5089233044969562e-05,6.656723970373284e-05,1.0969588591735999e-05,5.8228965003736295e-05,9.92727102559145e-05,4.770655178399517e-06,2.5089233044969562e-05,6.656723970373284e-05,3.2828782248009003e-12,1.751011962917875e-11,4.2374253541703675e-11,7.299624711348886e-05,0.0003854518914890767,0.0009434470740885525,7.299624711348886e-05,0.0003854518914890767,0.0009434470740885525,0.08202891251690399,0.6093461079061318,1.906472627471137,0.05082192446433334,0.29785295757546054,1.6560840279329472,1.5609546604344207e-08,0.0,2.4185604787230197e-06,0.04149377593360996,0.0,0.0,1.0,125,not_applicable,0
v5d_moderate_14,NORMAL_CONSTANT,cart_ofmpc,cart_b_014,True,True,0.8799999999999999,0.0404201881533669,0.29513425993002573,0.1789045956140752,0.014396533228202921,0.4661794425735354,1.118909441323336,0.25,137.25266828433888,0.3482863691144445,0.04156040062168796,[],2.5171,0.0,0.012448132780082987,0.0,0.0,0.0,0.9699588498255778,0.9735261786641437,1.0,0.00019904036630882335,0.00038645678947440173,0.0006068044066074603,0.0007029428259300306,0.0010069357487053705,0.0012261346981070522,0.00019904036630882335,0.00038645678947440173,0.0006068044066074603,2.067702996014076e-09,2.2764064011577204e-09,2.315081950492521e-09,0.0059591403123278935,0.00949027963416429,0.01472209285177674,0.0059591403123278935,0.00949027963416429,0.01472209285177674,0.8172575045769354,1.1369259273968697,2.1829873411633542,0.1036586224443606,0.3131137111870526,1.6534962785437508,1.5735548172214293e-08,0.0,2.425825803176185e-06,0.0,0.0,0.0,1.0,125,cross,1
v5d_calm_15,NORMAL_CALM,cart_ofmpc,cart_b_014,True,True,3.3049999999999997,0.07282081401480389,0.022589456256645258,0.22999999999999904,0.008851098570538892,0.41985474005509554,1.0887018548419691,0.25,137.07592348608213,0.5483778632042273,0.008019875140187399,[],4.1069,0.0,0.012448132780082987,0.0,0.0,0.0,0.8125258299509324,0.9999999870504397,1.0,5.792811786592801e-06,3.16802429907714e-05,6.724667366142688e-05,1.5753334006086847e-05,8.557593835146965e-05,0.00012526642944755753,5.792811786592801e-06,3.16802429907714e-05,6.724667366142688e-05,5.6383874159955315e-12,4.296809265720573e-11,6.843594307058017e-11,0.00014059233090484035,0.0009551068388481085,0.0011100574926331712,0.00014059233090484035,0.0009551068388481085,0.0011100574926331712,0.20975941657576164,0.9923884042565256,2.5351476366626753,0.19274019948103782,0.8234465424324658,2.1820596667738883,1.1614614396344242e-08,0.0,1.921254551617846e-06,0.23651452282157676,0.0,0.0,1.0,125,not_applicable,0
v5d_moderate_15,NORMAL_CONSTANT,cart_ofmpc,cart_b_014,True,True,3.4050000000000002,0.07729229094538555,0.29742737444517725,0.23263963662577564,0.017431659988493452,0.5476292900728916,1.0868521042680683,0.25,137.09585614578953,0.5477645092547127,0.041624327534340845,[],3.6694,0.0,0.012448132780082987,0.0,0.0,0.0,0.9699896188293423,0.9735265473466055,1.0,0.0001998269936730045,0.0003916692519236514,0.0006126681570310429,0.0007053866053706285,0.0010093903254411703,0.00121233174099817,0.0001998269936730045,0.0003916692519236514,0.0006126681570310429,2.0741361145197147e-09,2.2761052168600726e-09,2.3147853593281433e-09,0.005966472894117087,0.009413728366084471,0.014776393935733169,0.005966472894117087,0.009413728366084471,0.014776393935733169,0.84874621573998,1.2259907132210885,2.589638842567486,0.23613460967715097,0.8272957980856219,2.1851764558582363,1.077935064745578e-08,0.0,1.914553772353056e-06,0.0,0.0,0.0,1.0,125,cross,-1
v5d_calm_16,NORMAL_CALM,cart_ofmpc,cart_b_014,True,True,3.55,0.07424164803700553,0.008155858465850837,0.18000000000000138,0.010045852761499396,0.1815638948830212,0.5428178241828492,0.25,132.7607087201561,0.6017661804002363,0.009092919453952344,[],3.4127,0.0,0.004149377593360996,0.0,0.0,0.0,0.6785706141926773,0.9999999870504397,1.0,2.887073272478628e-06,1.818220007725089e-05,4.631624070218329e-05,6.968155609544721e-06,4.64018731112199e-05,6.808368514648328e-05,2.887073272478628e-06,1.818220007725089e-05,4.631624070218329e-05,2.410405665628951e-12,1.8597836106220147e-11,3.2948742374693596e-11,0.00012263945945612266,0.0009373638255328762,0.0012656768773190053,0.00012263945945612266,0.0009373638255328762,0.0012656768773190053,0.20775699866485492,0.686009463754776,2.0652082213961083,0.20557849695574312,0.843107459504902,1.7590900172155532,5.1581123167795235e-08,0.0,1.2431050683436862e-05,0.46887966804979253,0.0,0.0,1.0,75,not_applicable,0
v5d_moderate_16,NORMAL_CONSTANT,cart_ofmpc,cart_b_014,True,True,3.63,0.07796182119924974,0.2951857019438548,0.18139587212776961,0.018120035555738018,0.31266048650089023,0.5431024123773884,0.25,132.75518701389657,0.6019683433653382,0.04156040062168796,[],3.8486,0.0,0.004149377593360996,0.0,0.0,0.0,0.9699911408454768,0.9735261786641437,1.0,0.00019912542854004254,0.00038645678947440173,0.0006068044066074603,0.0007043075890074262,0.0010069357487053705,0.0012261346981070522,0.00019912542854004254,0.00038645678947440173,0.0006068044066074603,2.0725279954251335e-09,2.2764064011577204e-09,2.315081950492521e-09,0.00596608291661736,0.00949027963416429,0.01472209285177674,0.00596608291661736,0.00949027963416429,0.01472209285177674,0.8481670842527808,1.0768082352332136,2.222299182800552,0.24728087997116624,0.8437743120445609,1.7606129617608113,5.180800617901362e-08,0.0,1.2485729489142283e-05,0.0,0.0,0.0,1.0,75,cross,1
v5d_calm_17,NORMAL_CALM,cart_ofmpc,cart_b_014,True,True,4.115,0.09772960600566466,0.02047711267730245,0.23375607798545284,0.013341462737932267,0.252035622237266,0.6916888938069226,0.25,132.3902390516611,0.742058233952048,0.012154465578812057,[],3.9942,0.0,0.004149377593360996,0.0,0.0,0.0,0.7726683514617578,0.9999999870504397,1.0,6.0271916005356235e-06,3.341143272802737e-05,9.11743680874762e-05,1.3302872378450273e-05,8.249154051232088e-05,0.0001252581879448351,6.0271916005356235e-06,3.341143272802737e-05,9.11743680874762e-05,4.383232569523879e-12,3.115665812904803e-11,5.623859810500351e-11,0.00020672268425858876,0.0013921591867086715,0.0021324817097468107,0.00020672268425858876,0.0013921591867086715,0.0021324817097468107,0.2749529897711005,0.898770912405175,2.651177109905864,0.27342221960227103,1.113940084726432,2.3619671928229375,5.312857590704133e-09,0.0,1.2803986793596955e-06,0.3153526970954357,0.0,0.0,1.0,50,not_applicable,0
v5d_moderate_17,NORMAL_CONSTANT,cart_ofmpc,cart_b_014,True,True,4.2,0.10018686627161003,0.2956749723798403,0.23340593457159606,0.020366457662006586,0.3820393575294991,0.6918448570530926,0.25,132.42089937281196,0.7420390087279317,0.041624327534340845,[],2.7291,0.0,0.004149377593360996,0.0,0.0,0.0,0.9699285803020651,0.9735265473466055,1.0,0.00019826675613150106,0.0003916692519236514,0.0006126681570310429,0.0007019530319712532,0.0010093903254411703,0.00121233174099817,0.00019826675613150106,0.0003916692519236514,0.0006126681570310429,2.0697554470927045e-09,2.2761052168600726e-09,2.3147853593281433e-09,0.005962548270208254,0.009413728366084471,0.014776393935733169,0.005962548270208254,0.009413728366084471,0.014776393935733169,0.8901536062455497,1.2564140137597877,2.8192329225465924,0.31365011542264076,1.1137503148691987,2.360163661671631,5.312857586108475e-09,0.0,1.2803986782494725e-06,0.0,0.0,0.0,1.0,50,cross,-1
v5d_strong_preexisting_aligned_00,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,2.09,0.08438425514197573,0.9393413752296123,0.1709381934184051,0.04783325432786151,1.50738883846852,1.262576557463438,0.25,138.08007857496065,0.9919201668667138,0.16140419254768956,[],2.8048,0.0,0.02074688796680498,0.0,0.0,0.0,0.9659551372735954,0.9705954615374965,1.0,0.0006566533440566386,0.0012586277719170388,0.002125952095422589,0.00227898853386632,0.0031816153692202542,0.0041355056027693755,0.0006566533440566386,0.0012586277719170388,0.002125952095422589,6.298124017678499e-09,7.077893111315335e-09,7.356680852335796e-09,0.019590439182518998,0.03450493212357067,0.050956112203984355,0.019590439182518998,0.03450493212357067,0.050956112203984355,2.4663645164330745,2.8737556199871355,4.409086437532011,0.2750113121221776,0.6852915567400193,1.490626909228678,3.169250043459195e-08,0.0,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,aligned,1
v5d_strong_preexisting_aligned_01,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,2.1450000000000005,0.08914462674727752,0.9524231163362304,0.17685847634028606,0.047779748452564746,1.584293787874575,1.2558000205353945,0.25,135.41086878850064,0.9658421669234396,0.1548790950485052,[],3.5927,0.0,0.02074688796680498,0.0,0.0,0.0,0.9658834662162304,0.9705295732916872,1.0,0.0006608975478663518,0.0012959807875733379,0.002203460110365168,0.0022804320916560614,0.0031978529326157474,0.0040357377712591765,0.0006608975478663518,0.0012959807875733379,0.002203460110365168,6.280464199239455e-09,7.071771485627357e-09,7.3666034920903195e-09,0.019595672321412554,0.03420423346428079,0.05244790870126143,0.019595672321412554,0.03420423346428079,0.05244790870126143,2.480513821355068,3.0351345186225496,5.023848605034733,0.24961967997120277,0.7134111835886157,2.0348407962706516,1.8791975188516648e-08,0.0,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_preexisting_aligned_02,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,1.755,0.08160612917624559,0.9424737284863786,0.1709381934184051,0.04768552678100059,1.5104480876865636,1.262576557463438,0.25,138.68575907589255,0.9919201668667138,0.16140419254768956,[],4.6561,0.0,0.02074688796680498,0.0,0.0,0.0,0.9659543195639655,0.9705954615374965,1.0,0.0006578700915302438,0.0012586277719170388,0.002125952095422589,0.0022784404484297634,0.0031816153692202542,0.0041355056027693755,0.0006578700915302438,0.0012586277719170388,0.002125952095422589,6.2955485796848294e-09,7.077893111315335e-09,7.356680852335796e-09,0.019574010296352005,0.03450493212357067,0.050956112203984355,0.019574010296352005,0.03450493212357067,0.050956112203984355,2.4667702250020938,2.8878750455413353,4.466505120796956,0.2521007307130534,0.6478494805840348,1.4890680261980422,3.107761500295012e-08,9.860761315262648e-32,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,aligned,1
v5d_strong_preexisting_aligned_03,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.960000000000001,0.10508354112730851,0.9412899733737812,0.20138414667528043,0.04882362476574116,1.513293587692748,1.2558000205353945,0.25,132.781544213732,0.9658421669234396,0.1548790950485052,[],3.6737,0.0,0.02074688796680498,0.0,0.0,0.0,0.9659363293397346,0.9705295732916872,1.0,0.0006560705286465667,0.0012145326478326334,0.002203460110365168,0.0022757528618908866,0.0031978529326157474,0.0040357377712591765,0.0006560705286465667,0.0012145326478326334,0.002203460110365168,6.295722363058087e-09,7.071771485627357e-09,7.3666034920903195e-09,0.019572645365834362,0.0332028946806048,0.05244790870126143,0.019572645365834362,0.0332028946806048,0.05244790870126143,2.486657576585368,2.9730923642330485,4.850562957851469,0.3563121698143907,0.9145826304917432,2.117735464455093,1.878079275110607e-08,5.421010862427522e-20,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_preexisting_aligned_04,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.484999999999999,0.09494030872891904,0.9268671813358059,0.1709381934184051,0.04831252194375658,1.4522591608975772,1.262576557463438,0.25,132.08195795420815,0.9919201668667138,0.16140419254768956,[],4.5889,0.0,0.016597510373443983,0.0,0.0,0.0,0.9658923703317597,0.9705954615374965,1.0,0.0006518075450769385,0.0012586277719170388,0.002125952095422589,0.002283548529500809,0.0031816153692202542,0.0041355056027693755,0.0006518075450769385,0.0012586277719170388,0.002125952095422589,6.30515199916833e-09,7.077893111315335e-09,7.356680852335796e-09,0.01967800938185008,0.03450493212357067,0.050956112203984355,0.01967800938185008,0.03450493212357067,0.050956112203984355,2.466635011095352,2.8958247885106854,4.196824265226691,0.33236444118432895,0.8034970577685099,1.595596184010033,2.8753852481674024e-08,0.0,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,aligned,1
v5d_strong_preexisting_aligned_05,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.595000000000001,0.0987671684586062,0.9341099045495956,0.19636951515626555,0.04843654360913986,1.650684274589915,1.2558000205353945,0.25,142.4980023909305,0.9658421669234396,0.1548790950485052,[],3.9518,0.0,0.04149377593360996,0.0,0.0,0.0,0.9659881935285888,0.9705295732916872,1.0,0.0006541750163014242,0.0012085470534368994,0.002203460110365168,0.0022736824992513087,0.0031978529326157474,0.0040357377712591765,0.0006541750163014242,0.0012085470534368994,0.002203460110365168,6.305651260494517e-09,7.071771485627357e-09,7.3666034920903195e-09,0.019558856560728193,0.0332028946806048,0.05244790870126143,0.019558856560728193,0.0332028946806048,0.05244790870126143,2.481704481316988,2.9147199090740887,4.6945285409445585,0.33741302360738756,0.963074298394407,2.0274353925111166,2.2527662216788997e-08,8.673617379884035e-19,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_preexisting_opposed_00,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,4.86,0.11312473641331008,0.9526906949727569,0.2394114074110025,0.04691328879301093,1.506765178186508,1.262576557463438,0.25,132.89928842876276,0.9919201668667138,0.16140419254768956,[],3.4455,0.0,0.02074688796680498,0.0,0.0,0.0,0.9660636452011916,0.9705954615374965,1.0,0.0006732452255675863,0.001331571577966097,0.002125952095422589,0.0023367634669991012,0.0034916751989450536,0.0041355056027693755,0.0006732452255675863,0.001331571577966097,0.002125952095422589,6.386175094468947e-09,7.089260548616013e-09,7.356680852335796e-09,0.01990390099804935,0.035888169489858714,0.050956112203984355,0.01990390099804935,0.035888169489858714,0.050956112203984355,2.395316345280776,2.628298944079435,2.6509102179254684,0.31173941531934857,0.7894480463971522,1.8114966201362508,3.596920057384623e-08,0.0,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,opposed,1
v5d_strong_preexisting_opposed_01,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,4.445,0.10777466213586506,0.9394892633623912,0.2736172050924677,0.04666015164732367,1.7894822389771503,1.2558000205353945,0.25,145.46288259062348,0.9658421669234396,0.1548790950485052,[],3.7003,0.0,0.029045643153526972,0.0,0.0,0.0,0.965983889035605,0.9705295732916872,1.0,0.0006663105284286096,0.0012841804210952355,0.002203460110365168,0.0023246307799583495,0.0032148847255932507,0.0040357377712591765,0.0006663105284286096,0.0012841804210952355,0.002203460110365168,6.3943337470160615e-09,7.071771485627357e-09,7.3666034920903195e-09,0.019873398946038064,0.03432324677752242,0.05244790870126143,0.019873398946038064,0.03432324677752242,0.05244790870126143,2.415336006305109,2.6222051788902796,2.651391468126584,0.28522035831262815,0.7697738334160833,2.229322669129679,4.082588260221241e-08,8.673617379884035e-19,4.954178371874285e-06,0.0,0.0,0.0,1.0,175,opposed,-1
v5d_strong_preexisting_opposed_02,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,4.6450000000000005,0.10785500908542127,0.9474897499729057,0.23838249667624625,0.04660608934603679,1.5422502401659115,1.262576557463438,0.25,140.86308618554688,0.9919201668667138,0.16140419254768956,[],4.8558,0.0,0.016597510373443983,0.0,0.0,0.0,0.9659060833108142,0.9705954615374965,1.0,0.0006682577033842871,0.0012586277719170388,0.002125952095422589,0.0023338304837921824,0.0031816153692202542,0.0041355056027693755,0.0006682577033842871,0.0012586277719170388,0.002125952095422589,6.387139921670201e-09,7.077893111315335e-09,7.356680852335796e-09,0.019941375656240667,0.03450493212357067,0.050956112203984355,0.019941375656240667,0.03450493212357067,0.050956112203984355,2.390021440494381,2.624321349543748,2.6416845073340256,0.2866114980869399,0.7912296139341896,1.7697204932955533,2.8753852481674024e-08,0.0,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,opposed,1
v5d_strong_preexisting_opposed_03,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.109999999999999,0.13064467814425845,0.9658200341849714,0.28910995213958995,0.04722697532012229,1.528975747652364,1.2558000205353945,0.25,132.01172356191665,0.9658421669234396,0.1548790950485052,[],4.1153,0.0,0.029045643153526972,0.0,0.0,0.0,0.9660680983758559,0.9705295732916872,1.0,0.0006784108776945575,0.0013790019142286287,0.002203460110365168,0.0023452153954521947,0.0035809471141530266,0.0040357377712591765,0.0006784108776945575,0.0013790019142286287,0.002203460110365168,6.405368182639369e-09,7.182341560031863e-09,7.3666034920903195e-09,0.0199285843571701,0.03518560180462259,0.05244790870126143,0.0199285843571701,0.03518560180462259,0.05244790870126143,2.3940476769256036,2.650377844255777,2.6811061591165464,0.35680701844317037,0.967937463411552,2.3781240952187357,1.9120747920010085e-08,2.168404344971009e-19,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,opposed,-1
v5d_strong_preexisting_opposed_04,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,4.5,0.099627558270262,0.9424538372792576,0.22717578689746665,0.046739379326632746,1.675644159355223,1.262576557463438,0.25,136.72358613727147,0.9919201668667138,0.16140419254768956,[],2.5413,0.0,0.029045643153526972,0.0,0.0,0.0,0.9660710643415413,0.9705954615374965,1.0,0.0006698891898302169,0.001264918805474586,0.002125952095422589,0.0023271760421306733,0.003474265780636252,0.0041355056027693755,0.0006698891898302169,0.001264918805474586,0.002125952095422589,6.370185386026941e-09,7.097749784024448e-09,7.356680852335796e-09,0.01986103304047579,0.03479708099017246,0.050956112203984355,0.01986103304047579,0.03479708099017246,0.050956112203984355,2.4113257817180367,2.6184625715912007,2.815794969594698,0.2731063072564856,0.7517823172172658,1.6996813446064332,3.590477640660001e-08,8.673617379884035e-19,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,opposed,1
v5d_strong_preexisting_opposed_05,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,4.8500000000000005,0.12022725558751154,0.9575003039003884,0.2849333989492276,0.0466948883835462,1.6969778486181935,1.2558000205353945,0.25,143.67214237158294,0.9658421669234396,0.1548790950485052,[],3.3004,0.0,0.029045643153526972,0.0,0.0,0.0,0.9659558351228513,0.9705295732916872,1.0,0.0006739737793153803,0.001317952870281415,0.002203460110365168,0.0023415433175501066,0.003295010874474384,0.0040357377712591765,0.0006739737793153803,0.001317952870281415,0.002203460110365168,6.404494431820157e-09,7.15131009114135e-09,7.3666034920903195e-09,0.01995801972912741,0.03481647978983447,0.05244790870126143,0.01995801972912741,0.03481647978983447,0.05244790870126143,2.395090255258264,2.641159847971185,2.666378108016399,0.3141835047189693,0.9050265439016385,2.2968917913993625,1.9729693083780042e-08,0.0,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,opposed,-1
v5d_strong_preexisting_cross_00,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.15,0.0968937702688879,0.9210329198279679,0.19474865423194737,0.04792861073937637,1.6388276479191026,1.262576557463438,0.25,135.56579803845256,0.9919201668667138,0.16140419254768956,[],3.2984,0.0,0.024896265560165973,0.0,0.0,0.0,0.965920665451053,0.9705954615374965,1.0,0.0006556413031212605,0.0012586277719170388,0.002125952095422589,0.0023010882971163694,0.0031816153692202542,0.0041355056027693755,0.0006556413031212605,0.0012586277719170388,0.002125952095422589,6.3389226763357175e-09,7.077893111315335e-09,7.356680852335796e-09,0.019781599875005287,0.03450493212357067,0.050956112203984355,0.019781599875005287,0.03450493212357067,0.050956112203984355,2.445012313118825,2.844026763975729,3.2751386717924267,0.3273470554896206,0.9032147939965874,1.6601257050451388,2.982722461558773e-08,0.0,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,cross,1
v5d_strong_preexisting_cross_01,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,6.165000000000001,0.12633320839704018,0.9212438044015608,0.24978132730173425,0.04947675211149476,1.5861168429016357,1.2558000205353945,0.25,132.01172356191665,0.9658421669234396,0.1548790950485052,[],2.5153,0.0,0.029045643153526972,0.0,0.0,0.0,0.9659171423271009,0.9705295732916872,1.0,0.0006550692326212741,0.0012085470534368994,0.002203460110365168,0.0023005133974441233,0.0031978529326157474,0.0040357377712591765,0.0006550692326212741,0.0012085470534368994,0.002203460110365168,6.353890718197522e-09,7.071771485627357e-09,7.3666034920903195e-09,0.019783906407136103,0.0332028946806048,0.05244790870126143,0.019783906407136103,0.0332028946806048,0.05244790870126143,2.462988429836694,2.7239446206033473,3.4500631839514586,0.4291397673991588,1.1875271296211918,2.397201169693941,1.9154926360168443e-08,0.0,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,cross,-1
v5d_strong_preexisting_cross_02,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,0.875,0.08045046038299103,0.9197626323886401,0.18563526882301176,0.047187150572809346,1.6883985340699108,1.262576557463438,0.25,137.26973541801684,0.9919201668667138,0.16140419254768956,[],3.4653,0.0,0.024896265560165973,0.0,0.0,0.0,0.965922314612385,0.9705954615374965,1.0,0.0006544403369338506,0.0012586277719170388,0.002125952095422589,0.0022961457364959925,0.0031816153692202542,0.0041355056027693755,0.0006544403369338506,0.0012586277719170388,0.002125952095422589,6.329866401144747e-09,7.077893111315335e-09,7.356680852335796e-09,0.01975192584689464,0.03450493212357067,0.050956112203984355,0.01975192584689464,0.03450493212357067,0.050956112203984355,2.444428129887984,2.8618627953376574,3.4529137854775556,0.24375465674842803,0.6645360833408528,1.6483159786462334,4.239089088475207e-08,8.673617379884035e-19,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,cross,1
v5d_strong_preexisting_cross_03,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.449999999999999,0.10317486982525123,0.9162600425144819,0.2338405923290789,0.04828264612932538,1.7661944662596463,1.2558000205353945,0.25,144.3775136727632,0.9658421669234396,0.1548790950485052,[],3.2864,0.0,0.029045643153526972,0.0,0.0,0.0,0.9659328403336546,0.9705295732916872,1.0,0.0006516936998213249,0.0012085470534368994,0.002203460110365168,0.0022878699291650696,0.0031978529326157474,0.0040357377712591765,0.0006516936998213249,0.0012085470534368994,0.002203460110365168,6.343905406863092e-09,7.071771485627357e-09,7.3666034920903195e-09,0.019701273570688807,0.0332028946806048,0.05244790870126143,0.019701273570688807,0.0332028946806048,0.05244790870126143,2.464001145934605,2.7523562476779495,3.8365795592257674,0.3537048824460385,1.0040629948721194,2.1756726453864825,4.258662848556245e-08,4.336808689942018e-19,5.335493152291981e-06,0.0,0.0,0.0,1.0,175,cross,-1
v5d_strong_preexisting_cross_04,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,5.665000000000001,0.10588982024302798,0.9196716133379945,0.19346673897219002,0.04852321483767459,1.5302057475349655,1.262576557463438,0.25,132.70310062780482,0.9919201668667138,0.16140419254768956,[],3.3174,0.0,0.016597510373443983,0.0,0.0,0.0,0.9658932073199971,0.9705954615374965,1.0,0.0006540363091752671,0.0012586277719170388,0.002125952095422589,0.002298986438284554,0.0031816153692202542,0.0041355056027693755,0.0006540363091752671,0.0012586277719170388,0.002125952095422589,6.338774517736944e-09,7.077893111315335e-09,7.356680852335796e-09,0.019780044869077997,0.03450493212357067,0.050956112203984355,0.019780044869077997,0.03450493212357067,0.050956112203984355,2.4502673531700667,2.7400795709367416,3.334742253305109,0.36544367439366876,0.9483691598591155,1.7698643595543935,2.877236212086195e-08,9.860761315262648e-32,4.19386295891222e-06,0.0,0.0,0.0,1.0,175,cross,1
