sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign
v5d_calm_00,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.2250000000000005,0.05948459688960849,0.4055074501326567,0.18000000000000066,0.002044140658682038,0.31131574563963604,0.7720126240230498,0.25,136.38911378913303,0.7977374644649049,0.10709365105442789,[],3.154,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_00,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,3.255,0.061946078578038806,0.6087821765478175,0.16570315668224075,0.021641101977411776,0.5518512322757662,0.8590443102288449,0.25,136.39993177034225,0.869803583000409,0.12124252044144311,[],3.7757,0.0,0.012448132780082987,aligned,1
v5d_calm_01,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,3.05,0.07408756498100512,0.6406311489821307,0.23000000000000018,0.0036793787306334488,0.39938953878508787,0.9999999999999969,0.25,138.96898161274615,0.9204113674380049,0.1428570345284131,[],3.4453,0.0,0.029045643153526972,not_applicable,0
v5d_moderate_01,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.3899999999999997,0.0857584791023642,0.5475058413467225,0.24695531913674973,0.019572951285347882,0.40644601020218835,1.006119048784604,0.25,138.76636154107283,0.8689142815501268,0.12368403289208352,[],3.2617,0.0,0.02074688796680498,opposed,-1
v5d_calm_02,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.2350000000000003,0.05813558224698095,0.44586024507280286,0.1799999999999999,0.002312386871157576,0.2721018676659878,0.8301919983519244,0.25,136.5660697818521,0.8060548572603586,0.11360561490975005,[],3.628,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_02,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,3.33,0.060985023723643034,0.6485937678465328,0.16461409152836018,0.021769741299259647,0.5236053943232986,0.9110285630179167,0.25,136.4986485233636,0.9188319819101556,0.12954508918010796,[],4.002,0.0,0.02074688796680498,aligned,1
v5d_calm_03,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.3950000000000005,0.0830609111765348,0.47231889602936533,0.23861865371624016,0.0024610985691716175,0.6335873629468447,1.0000000000000253,0.25,130.48614603050487,1.0462625003229755,0.12406181272729562,[],3.3131,0.0,0.016597510373443983,not_applicable,0
v5d_moderate_03,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.4350000000000005,0.0932270010820665,0.45673165559617296,0.25020913312411586,0.01978167135321653,0.6253903620695408,0.9492417962895265,0.25000000000000006,130.44509083258833,0.9931483187576465,0.10130574767758507,[],3.9685,0.0,0.016597510373443983,opposed,-1
v5d_calm_04,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.21,0.06595275392918741,0.26877160922669585,0.18783632259050698,0.001213553972010524,0.40413851144793816,0.8905935038807009,0.25,130.3682059633988,0.931285418015695,0.07980832489011355,[],3.6057,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_04,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.865,0.06789761837132006,0.45883225940027783,0.178748549799425,0.0211552724862687,0.6044013981600321,0.8856068055864869,0.25000000000000006,130.4978411648818,0.9254203224729362,0.09262979583889781,[],3.1378,0.0,0.012448132780082987,aligned,1
v5d_calm_05,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.285,0.0744202507534565,0.36883431714875414,0.2300000000000008,0.0017860119976493857,0.5575181983857149,0.8561361170392783,0.25,132.8306487042754,0.9544879120969078,0.10866179852494898,[],3.22,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_05,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.335,0.08463113223555575,0.41363743891083976,0.24227529675351286,0.01990066486995239,0.6053638672552847,0.8301232988278682,0.25000000000000006,132.99796879362603,0.9250946619716194,0.08899423996046406,[],3.4263,0.0,0.012448132780082987,opposed,-1
v5d_calm_06,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.2300000000000004,0.06119672616094057,0.4052219026252302,0.17999999999999924,0.0020246122223302166,0.31614426194963535,0.7500000000000031,0.25000000000000006,131.67765184205342,0.8628116226150002,0.11173969686517715,[],2.7843,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_06,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.2250000000000005,0.07340244752838962,0.42831617406660794,0.1958908395127162,0.01985252299548648,0.36993308062906705,0.7791324183568852,0.25000000000000006,131.64417787641503,0.7850553807550958,0.09250570969562484,[],3.6394,0.0,0.008298755186721992,opposed,1
v5d_calm_07,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.075,0.05865151539789144,0.3573775707373947,0.22999999999999973,0.001767197540675375,0.4090660120025694,0.9999999999999957,0.25000000000000006,135.15716301366996,0.9186437381208347,0.10863116370375074,[],2.4081,0.0,0.024896265560165973,not_applicable,0
v5d_moderate_07,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,3.17,0.06127336869041073,0.543591924768945,0.22020697273755474,0.021447144677429277,0.6228462478523004,0.9955838515235705,0.25000000000000006,135.2034027972785,0.8938401478388527,0.11861411781503174,[],3.4138,0.0,0.02074688796680498,aligned,-1
v5d_calm_08,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.165,0.054190578605236454,0.3905239078203104,0.18000000000000008,0.001958043487537012,0.24189791484628495,0.7500000000000031,0.25000000000000006,138.95332119350084,0.7763146961578045,0.10153631450962013,[],3.2962,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_08,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.175,0.06733922514344115,0.4167536875689187,0.19562314581708531,0.01988501517275941,0.3045733713838111,0.7407845988991058,0.25,138.66863635996452,0.6465465813113388,0.08037298936819019,[],3.5425,0.0,0.008298755186721992,opposed,1
v5d_calm_09,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.8049999999999997,0.08144010827426466,0.5842334557007052,0.23538762736218127,0.0032256542520773647,0.5859375111822889,1.000000000000003,0.25000000000000006,132.3247497951312,0.949404022867366,0.14343865201108094,[],3.7172,0.0,0.024896265560165973,not_applicable,0
v5d_moderate_09,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,3.3550000000000004,0.0829296603038482,0.770277119316974,0.22219050908013385,0.02213236082916279,0.8399424267834827,0.9454563568427178,0.25000000000000006,132.32845441576725,0.9567274621280437,0.14871389618743872,[],2.5378,0.0,0.04149377593360996,aligned,-1
v5d_calm_10,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,1.8150000000000004,0.04697076851377854,0.2760303242083446,0.1799999999999996,0.0012406434115545396,0.26013136839441303,0.8353981191927339,0.25000000000000006,133.8837149136807,0.7315142474317815,0.08423736754730982,[],2.7765,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_10,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.0549999999999997,0.05956289174423607,0.3715461959485207,0.1917586649350933,0.02001388717469632,0.3587594152887748,0.8259895542471698,0.25,133.8883456589282,0.724370976379766,0.07222449471595706,[],2.5213,0.0,0.012448132780082987,opposed,1
v5d_calm_11,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.29,0.06999171579209891,0.5181965505303846,0.23000000000000015,0.0027717348776203398,0.4757752561209763,0.9027174766511037,0.25000000000000006,133.82946341913123,0.9168198232093615,0.13915711220387297,[],3.91,0.0,0.016597510373443983,not_applicable,0
v5d_moderate_11,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,3.33,0.07197208755959233,0.7181037579485794,0.21647840670746327,0.021971724750349884,0.744073419013246,0.9106301258387652,0.25000000000000006,133.86300919060358,1.012765342982775,0.1542064721046889,[],2.2621,0.0,0.03734439834024896,aligned,-1
v5d_calm_12,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.135,0.05523627728672593,0.018812901889608987,0.1800000000000008,0.00026210303371869154,0.38116294402205075,0.7830887555072824,0.25,133.29301103881562,0.875783123333892,0.012405570571762977,[],4.3203,0.0,0.012448132780082987,not_applicable,0
v5d_moderate_12,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.26,0.06169435188353908,0.3002336615340425,0.18160271127329342,0.02043375993181036,0.508790790178906,0.7774438889391204,0.25,133.1893690228715,0.8688368886212866,0.041547684677326294,[],2.4851,0.0,0.012448132780082987,cross,1
v5d_calm_13,NORMAL_CALM,satc_ofmpc,satc_b_001,True,True,2.465,0.08808315215685901,0.07836051993327602,0.24407577198591454,0.0004871713876979707,0.8958343087942775,1.2499999999999747,0.2500000000000001,133.6353775011433,1.2748149684354226,0.02793618638667823,[],2.9389,0.0,0.02074688796680498,not_applicable,0
v5d_moderate_13,NORMAL_CONSTANT,satc_ofmpc,satc_b_001,True,True,2.585,0.09120181523029698,0.32209449605689644,0.24223213072170924,0.02067500824623142,1.037117834177117,1.2499999999999976,0.25,133.61208108882613,1.274788747745482,0.04158895900548844,[],2.6805,0.0,0.02074688796680498,cross,-1
