sample_id,task_family,wind_kind,wind_direction,safe,success,safety_reasons,failure_mechanism,endpoint_position_error_m,endpoint_velocity_error_m_s,position_rmse_m,velocity_rmse_m_s,orientation_rmse_rad,max_requested_or_applied_thrust_N,max_requested_or_applied_torque_Nm,thrust_saturation_rate,torque_saturation_rate,max_true_external_force_N,runtime_mean_ms,runtime_p95_ms,semantic_fingerprint,execution_authority
native_development_114,setpoint,strong_transient,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,5.385509443811657,0.014150246776917601,3.9333740773676307,1.801369487541578,3.32608976209604,136.62226891724862,"[25.0,25.0,12.0]",0.517,0.6276666666666667,30.368906539431432,0.07533899999999999,0.1271049999999999,e49032c87e187db4d5f3f900ab99e3c8c05d3303374494d857004dabf64b6acf,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_115,smooth_trajectory,strong_transient,aligned,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.764423998803135,0.0524865003592813,1.3135433154502179,1.4543974976761138,0.7530448655329876,135.5073764811451,"[25.0,11.605028004181376,12.0]",0.07933333333333334,0.16941666666666666,3.6812192176570764,0.0756108888888889,0.1295,b4953b340872cc1e2d14fb1bb0c5f6734886a8d6e2b1f7916d862df58e209299,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_116,setpoint,stochastic,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.429780387275869,0.00022350295437557275,2.0399896973502756,1.5078875228622428,1.5904140508965428,139.105975495911,"[25.0,25.0,12.0]",0.535,0.6343333333333333,17.52047195890476,0.0760407361111111,0.1285,eaf4b878578ef8181f241c94a1cde010bc250c70f338772a02c1fd004ed5ee50,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_117,smooth_trajectory,stochastic,aligned,False,False,"[""attitude""]",SAFETY_OR_AUTHORITY_LIMIT,2.1309358264874487,1.7881612908857478,0.6200519585536728,0.8244269721447424,0.12966471922725767,140.53534142248688,"[25.0,0.40902381532598325,0.2739729927823662]",0.0,0.0125,1.673942015583666,0.07690331944444444,0.1307049999999999,32a788de47f2c36c9552d037fd59ea2adffdf9e07ca451a1a2310fb3dc369c3d,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_118,setpoint,ramp,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.9305957356014583,0.30888324251872,2.1258793532875195,1.8634073243744758,1.2956954311990505,141.8897099256374,"[25.0,25.0,12.0]",0.23575,0.3375,7.0860676827988,0.07733911805555553,0.1294,1dcb3df1e7a44c5dec200542d6a63a10dda53fd2566ecc219c4d1aade3eec03d,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_119,smooth_trajectory,ramp,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.1579979277659398,0.14193489915448868,1.583859797802865,1.8888250936687556,2.4933129432374037,148.51784518661336,"[25.0,25.0,12.0]",0.38725,0.475,6.5935117326286905,0.07709871527777777,0.1301,31d9bce8c447fa876b217973020a76818381003babca197e40e8871efae7acbd,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_120,setpoint,calm,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3621196764535433,0.00033990263389748187,2.2665012132464537,1.780957118791449,1.957778495814032,142.70321911797214,"[25.0,25.0,12.0]",0.3849166666666667,0.484,0.24567612709286468,0.07506647916666667,0.1276,9182691a20b348877ba36085bbfbcf41f9e2060e88cc50881e000d80bcf27790,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_121,smooth_trajectory,calm,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.620881342949996,0.3029412237556408,1.5403352217181587,2.0919440582611517,1.1681425961614558,150.62663110288798,"[25.0,22.53135433918909,12.0]",0.11691666666666667,0.20791666666666667,0.43908502584966436,0.07678620833333333,0.13,32280006e599361f5617d71c9b49b7666e4bbebb12688109fc71c3773a616dac,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_122,setpoint,moderate,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.727767318140025,0.16667478144510142,3.028247101491599,1.7381619320541792,2.4832765568309303,140.26598629738905,"[25.0,25.0,12.0]",0.41041666666666665,0.5084166666666666,5.125112119925942,0.07637330555555555,0.1286,a207d195f17661d86c08293df8b2c42c46db1b21d92692bebfbbe50e1785e259,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_123,smooth_trajectory,moderate,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.4577614364257458,0.22097646926528564,1.3767821864123932,1.8481951510679704,0.7383050015562379,149.60927927137703,"[25.0,19.681643545190123,12.0]",0.06325,0.15675,22.805876966957005,0.07756529166666666,0.1309,904fd4ffbe26d99c2b533403f74a521a177a601863b93ad064030eb6e8a0e723,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_124,setpoint,strong_sustained,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.6107294910375005,0.07326278245006841,2.753985459894571,1.661474125818574,3.8676402008459556,139.6024700202393,"[25.0,20.42457553134003,12.0]",0.5356666666666666,0.6516666666666666,8.167683438158187,0.0760593888888889,0.1285,b723d9546f5560972d99b9ef7984e72f42ca6abe66c9f122a5c57bd7ba41d1d0,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_125,smooth_trajectory,strong_sustained,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.500182360390311,0.03935671035030779,3.8531457616100946,2.877227558349638,1.839479971021187,154.73975202826165,"[25.0,21.01525681495477,12.0]",0.17575,0.2981666666666667,47.496504915744765,0.07814659722222224,0.1324,d82a0598bc772952b113d0fbb7c1cc03c94d6d1259435e17318436bbc299559a,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_126,setpoint,strong_transient,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,6.853143287778039,0.018163571753076046,3.98405018022849,1.6438715108735198,2.6188098239232795,133.61644546107982,"[25.0,25.0,12.0]",0.33441666666666664,0.45325,5.030950487015716,0.07679097916666666,0.12819999999999998,cea9dde2c44c579a310d890db7d63bdc49a5b39f543efaebf5574fcc0c105fc8,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_127,smooth_trajectory,strong_transient,opposed,False,False,"[""attitude""]",SAFETY_OR_AUTHORITY_LIMIT,2.3823698343082746,2.785718730205017,2.286169685781241,1.8728274149854787,0.29588618048331033,143.60743101002362,"[25.0,15.567294076725856,12.0]",0.0,0.0665,5.564634262939344,0.07796252777777776,0.13119999999999998,55724d7d94f5e74b088f0f2147ca4b462d4e3dc1647791031a4c7825877f8ce3,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_128,setpoint,stochastic,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.118452122881241,0.058223021382916476,2.1815960670138588,1.8887510924503201,1.7535124896596392,142.25035536536188,"[25.0,25.0,12.0]",0.24108333333333334,0.3401666666666667,1.5980123074942179,0.07516078472222222,0.1284,2b3379247e5dfc097fef6cc1536be1a4c45917b4b55893ebd875e8ac8926e801,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_129,smooth_trajectory,stochastic,opposed,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.4870616241130943,5.1011644212437215,1.059527718162157,1.7623803729598875,0.5226269972602674,144.73050380485694,"[25.0,24.585367838281464,12.0]",0.02666666666666667,0.12625,13.423871704588926,0.07803479166666667,0.13069999999999998,9ad3bd9375f01daf6b4283b319ee3548a910cb95f3d1bd84878ba656e3164889,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_130,setpoint,ramp,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.867939733169819,0.00026079023381491107,2.531067965512806,1.8344292768581678,1.8268776078913593,144.2933348053718,"[25.0,25.0,12.0]",0.35141666666666665,0.4569166666666667,31.60304005364359,0.07534774999999999,0.128,6ee60385e6ee7ee47fc7ffb690579873496c1aa96243166edd45675d1f658663,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_131,smooth_trajectory,ramp,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.4809804063054652,0.10309026695895292,1.5361164429259015,1.8109448624615352,2.871251721363587,147.47707707119102,"[25.0,25.0,12.0]",0.38483333333333336,0.47808333333333336,23.35767558936099,0.07831824305555556,0.13269999999999998,5788a24b5d35650560e5e9a3d744cf86883bbb2b4f2c13c56b1cbab039e8526c,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_132,setpoint,calm,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.4321679060039667,0.028149119019560853,1.5434273942873806,1.7744884109803467,2.8961254872547735,147.51617149700456,"[25.0,25.0,12.0]",0.4365,0.5245833333333333,0.3323759905989498,0.07614387499999999,0.1291,0436038ef7d5cda6921360d2b9f5c0400e324003546dc41c9c9a16f392d9d777,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_133,smooth_trajectory,calm,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.4886607772107414,0.010412522806279837,1.1619233240854372,1.6269520044169477,1.383637386866304,143.5759858582432,"[25.0,25.0,12.0]",0.12175,0.21916666666666668,0.49639419767716725,0.07763188194444444,0.13080499999999992,e5d2d6298515e7b7a4681123a7ad035643669129bec8afad73879e2d60d7247c,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_134,setpoint,moderate,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.013818013301535,0.00048166494530568505,2.417854961174143,1.5382795192326735,3.1697054736223165,139.92805735602798,"[25.0,17.247659864673146,12.0]",0.5688333333333333,0.6583333333333333,2.5419355592136985,0.0774268263888889,0.1304,8eda9aac6005cdcfe5bfc495b3c2aa4ba51334291a31f060e4c62f13b437835f,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_135,smooth_trajectory,moderate,cross,False,False,"[""attitude""]",SAFETY_OR_AUTHORITY_LIMIT,0.6240575751352746,2.106170066259176,0.5859199862033753,1.0414190759162978,0.18932792581950098,138.09150524253275,"[25.0,1.0280187312486082,2.221552963321256]",0.0,0.065,5.446967101377477,0.07688208333333332,0.1304,8338e667256775ef8b17d60da979a8ce539a876f958da3a4abf8a7ff5c193bbe,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_136,setpoint,strong_sustained,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.530098868543094,0.22533353592196323,2.710617769363574,1.5612207948816559,3.2693276398100783,138.38710010622586,"[25.0,24.767323935334794,12.0]",0.5488333333333333,0.63925,4.54655061394782,0.07679838888888889,0.13,40717c35ccb6c2f7c51d8c7a4047caa9fe06775e0c868cb012d47804c5ae4d60,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_137,smooth_trajectory,strong_sustained,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.7778448167546723,0.2866228164300839,1.5872195451791746,1.6931678074611238,2.532529597673399,145.20653504270996,"[25.0,25.0,12.0]",0.3909166666666667,0.48041666666666666,30.720140356767565,0.0797152361111111,0.1340049999999999,a7ae87e8419b84498b533b55c3dd1f506499a65226b258dd507296554bad78d4,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_138,setpoint,strong_transient,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,5.971843755112289,0.0009759682725020225,3.6106510877425593,2.3980839454172163,3.351205007525829,145.84460126037524,"[25.0,25.0,12.0]",0.31783333333333336,0.4041666666666667,4.372636458293151,0.07664561111111111,0.1286,5bbee7511337765d2b44b1350c81b2ea3050d6cd479d8153d218b433c3b5cc85,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_139,smooth_trajectory,strong_transient,cross,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,0.9920955917654583,4.420230658390827,0.8412623521845104,1.3934308915033617,0.37153753939616346,142.32349188809937,"[25.0,12.180704557957508,12.0]",0.016,0.11391666666666667,3.7008083766605626,0.07642793055555555,0.1305,b4f6c20b689d7fe23344f86bca61924c45231489b6f8633f4d780647860deb90,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_140,setpoint,stochastic,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.578092616599451,0.00029963635906770644,1.6066714278282268,1.8138298881478419,1.659034004357662,146.23327034244494,"[25.0,19.04728786888447,12.0]",0.3844166666666667,0.48083333333333333,16.258771019223094,0.07558486805555555,0.1293,c61e863d43202dea459d9ddb0f184f2581414dfa57e9e3752b2d3912d9c09561,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_141,smooth_trajectory,stochastic,cross,False,False,"[""attitude""]",SAFETY_OR_AUTHORITY_LIMIT,1.8800861620560647,3.597507986068309,0.8411300649702532,1.4624912128450538,0.29560317259156954,141.69282014907742,"[25.0,7.656748633867343,12.0]",0.0,0.10233333333333333,26.859842648988554,0.0771017986111111,0.1317049999999999,8e349133077d683899ed9ecddcfb0cd496c58321299d8b49c28f006ee34eee83,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_142,setpoint,ramp,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3923460473158213,0.14871209297955693,2.2868701321242284,1.844559886365643,2.153067543243903,138.73688093236558,"[25.0,25.0,12.0]",0.30025,0.39408333333333334,31.425625364475753,0.07805118055555554,0.1308,82da59b9ecdd8323a2aa574bbda4e9c32ae7c841c7af0d90d632d47c676d252c,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_143,smooth_trajectory,ramp,cross,False,False,"[""attitude"",""joint_angle"",""uav_height"",""uav_workspace""]",SAFETY_OR_AUTHORITY_LIMIT,7.929742267083167,0.9835339555794305,6.469645718003321,2.403582737438318,3.532731363373475,137.6993051671122,"[25.0,25.0,12.0]",0.39916666666666667,0.5645,12.395771232253358,0.07872154166666666,0.1334,d8f762c4192e54a52cf96f8aeed6cb80acc5f5237de775536071b10988645eed,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_144,setpoint,calm,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3430358832837186,0.00068603787995452,2.2897735036546685,1.597925520648291,2.93737069549517,140.63980447504716,"[25.0,25.0,12.0]",0.42475,0.5224166666666666,0.24357778469683491,0.07678015972222221,0.1294,1e0ae7e65cb1828638341e7cf427740ebee9f6fc4633d76ca439731f0531bfec,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_145,smooth_trajectory,calm,aligned,True,False,[],POSITION_AND_VELOCITY_ENDPOINT,1.4173617265941993,3.7886173763768727,0.3245271565311385,0.8669330483450209,0.08080993899227235,141.83513925987018,"[21.02275189040209,0.09115943641283641,0.15569581874186522]",0.0,0.0,0.00492129492647801,0.07667334027777778,0.1298,68d850c29dcc63dab68d220edf692977d5a388ef2e35a36ead807746864a164f,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_146,setpoint,moderate,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.0230672016462456,0.0013712426468770974,1.8124113216139797,1.8223658160475267,1.016571910735854,143.8612369123013,"[25.0,25.0,12.0]",0.26658333333333334,0.365,5.000645243044097,0.07720276388888887,0.1296,7bcc671878aef45bd2274f841cc4fcc4b8a23ebbfc088e357fdbe7d6b8103d87,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_147,smooth_trajectory,moderate,aligned,False,False,"[""attitude"",""uav_height"",""uav_workspace""]",SAFETY_OR_AUTHORITY_LIMIT,8.452787548702197,4.2658827089345195,2.52604152873964,1.7991952532517446,0.6969229282088113,142.294224904994,"[25.0,25.0,12.0]",0.0505,0.18358333333333332,22.14303862468043,0.07853911805555555,0.1315,b9081e2d6a72c05beeaa3f107b5ae887621101f1273226ede259212a498747f4,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_148,setpoint,strong_sustained,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.147015868252485,0.0811268532227024,2.7726086230159406,2.1110910018456828,2.467435101405949,147.87776882671886,"[25.0,25.0,12.0]",0.37466666666666665,0.4723333333333333,15.410897217381466,0.07844041666666667,0.1311,9c7bc080502bd8330a3a12f29a0cfd228661f2edfeace4b54ea829eac1ae101c,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_149,smooth_trajectory,strong_sustained,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.4348344441724843,0.0028877940934862643,1.2343757900472336,1.5341875146377448,1.6670040387158886,143.2121137579941,"[25.0,25.0,12.0]",0.4125,0.49883333333333335,7.803000264315834,0.07964695833333332,0.13549999999999998,1f448c8a47e79f2b030f94555a38ea251a4a90e5226044124cb4aa09f09c3c5c,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_150,setpoint,strong_transient,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,5.369264894337605,0.00046330884358468226,3.9703044572747523,1.801673192234407,1.6366285956091842,136.5317173615144,"[25.0,25.0,12.0]",0.49291666666666667,0.6088333333333333,30.984398205687096,0.07934629166666665,0.1321,75b28d51f55e5c55aa149a825336e454f6957beb9e164721cd795b804921bf0b,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_151,smooth_trajectory,strong_transient,aligned,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,5.9172798078630775,3.993712683529473,1.3173422640069874,1.6187691660482975,0.5618739687820297,135.66674025464485,"[25.0,14.710786001834222,12.0]",0.0345,0.1495,3.597894581782569,0.07713327777777777,0.13019999999999998,c0536fe9957eb660229dd6189bcb12a2fc21c566918342683640171da3c452db,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_152,setpoint,stochastic,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.302591561417764,0.00015278197706301123,3.1173558558132837,1.5226335363902905,3.188090656188589,135.97594413786734,"[25.0,25.0,12.0]",0.5144166666666666,0.6075,9.128313420310333,0.07726873611111112,0.1304049999999999,d7a0a1b11cffd73fff9427d68ee9602d6b691933712d7b1a8309a0ed87a8e1e5,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_153,smooth_trajectory,stochastic,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.0860436361432853,2.2071736753877067,0.8313914038090958,1.456637371655099,0.7514248289460507,141.65407885875752,"[25.0,10.979368279197995,12.0]",0.049916666666666665,0.145,2.896780917702785,0.07821921527777778,0.1321,4caf8d2221b9612ea3062e0c269313c833b6bdf263e05370ddbbc3544ee4b346,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_154,setpoint,ramp,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,5.487224726297952,0.05720902832300843,3.4661174018057266,1.6631277318030155,1.8011831298642196,137.05150418266163,"[25.0,25.0,12.0]",0.393,0.4965833333333333,6.023255825764213,0.08007027777777777,0.1396,5e2831851908b8a2fe5aba5f4158e2de8d15fc98eefce5a737b6765fb5480368,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_155,smooth_trajectory,ramp,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.921292056922383,0.0004835739964786247,2.018688721087209,1.4262222078832034,1.260443388758334,138.71092874988256,"[25.0,25.0,12.0]",0.4053333333333333,0.5014166666666666,5.572401026515378,0.08026695138888887,0.14590499999999992,b05bbda96ff60b496025b35de6905a67ba22c7587278d5a0d2a5fe65abd9afc2,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_156,setpoint,calm,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,6.9330754435953335,0.0848717627861738,3.3952249337821434,2.210890573959033,2.9796691498018535,139.32951191967373,"[25.0,25.0,12.0]",0.122,0.34425,0.737309602501221,0.07988702777777777,0.1467,27de24ec3a1f033feff61bf096d054000451da843674dc8e59dec651914fd1e5,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_157,smooth_trajectory,calm,opposed,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.8738248053563726,1.3622980148330496e-06,0.9913353540523313,1.534592357164707,0.5954374484280426,141.83223982499607,"[25.0,0.028463559235225082,0.05326689152230955]",0.09933333333333333,0.19858333333333333,2.1300944843631544e-06,0.08051540972222221,0.14330999999999983,ffc14e1889a1ab7796beb19324c8355e660e9ece62417a17491840357637b9ca,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_158,setpoint,moderate,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.6013676984340406,0.06364878710588766,1.5572172564013826,1.7162933081926914,2.7770748107352468,146.77729070321993,"[25.0,25.0,12.0]",0.40891666666666665,0.5046666666666667,16.395752659963776,0.0782679513888889,0.1358,62db2a74bc2cac8c601c8121f76cb1f588e815e50eafa0c5676160f5d54fddd8,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_159,smooth_trajectory,moderate,opposed,True,False,[],VELOCITY_ENDPOINT,0.2960816495327249,2.2946040666190934,0.24686177283764635,0.421203821953275,0.07181525162804665,131.508423525779,"[19.14935217708325,0.48084894685960566,0.48811861249021604]",0.0,0.0,1.1669706879953758,0.07788289583333333,0.1324,37081974bd2ac3fc2031b018fc4a0b6e59902fdd0750809353fbe93d709ef34a,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_160,setpoint,strong_sustained,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.389796676885355,0.003365155933198631,2.434068682937336,2.704815408324958,1.613712466732152,148.4158444202995,"[25.0,16.808895635077047,12.0]",0.13475,0.228,25.059813308242763,0.07789685416666667,0.131,9b4e191ff8c9cd85ff40d3717d9f2a629d960ca03ed499627bde0a17a3154291,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_161,smooth_trajectory,strong_sustained,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.127889507741225,0.02357267592217659,2.6152970738458947,2.5907005385715687,1.0271515594490799,142.22398885609942,"[25.0,25.0,12.0]",0.0905,0.20233333333333334,9.192245126059042,0.07897493749999998,0.1333,d72b1ca5fa3d1321146fe5fa6fd94ed6787fad88f3266c01ce7967feee83b70a,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_162,setpoint,strong_transient,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.7943539529533226,0.00012511284315638567,1.7210937063696032,1.8496176312824548,2.2785763985915777,148.37482084026394,"[25.0,25.0,12.0]",0.39425,0.4865833333333333,7.993228971690913,0.07673209722222223,0.1298,4c1c56282536c520ebd184479f6c038fe6c64eedf70195a4855364eda496cf27,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_163,smooth_trajectory,strong_transient,opposed,False,False,"[""attitude"",""uav_height"",""uav_workspace""]",SAFETY_OR_AUTHORITY_LIMIT,10.09106527646101,4.74036616325261,2.936931718139298,1.898546281248217,0.42990039277564335,138.37936362053028,"[25.0,16.042797296524956,12.0]",0.026916666666666665,0.14466666666666667,5.044006225240807,0.07846300694444444,0.1329,a977aee7105238096b13df3f47951e55a87f68b7499c2dcfd49199f356510465,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_164,setpoint,stochastic,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.7134446617758283,0.0007510550485334417,2.030802677154552,1.9543386567691212,2.8093632353872815,146.1871697887373,"[25.0,25.0,12.0]",0.37833333333333335,0.4746666666666667,14.497308320883546,0.07726799305555554,0.1303,4e304cc09b9a71cd1a8bfbc3ca55c769a675d915d65500f28393d5f89c05bfa8,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
